Globalisering (1);Demokratiutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 forskarvolym//NN|NEU|SIN|IND|NOM//nmod//2 IX//RG|NOM//ROOT//2
Ekonomistiska frontförkortningar;Jacobsson//PM|NOM//nsubj//94 beskriver//VB|PRS|AKT//conj//3 noggrant//AB|POS//advmod//94 de//DT|UTR/NEU|PLU|DEF//det//97 svårigheter//NN|UTR|PLU|IND|NOM//obj//94 ,//MID//punct//102 för//PP//mark//102 att//IE//mark//102 inte//AB//advmod//102 säga//VB|INF|AKT//advcl//94 vånda//NN|UTR|SIN|IND|NOM//obj//102 ,//MID//punct//107 som//HP|-|-|-//case//107 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//107 demokrater//NN|UTR|PLU|IND|NOM//appos//103 i//PP//case//109 Sverige//PM|NOM//nmod//107 får//VB|PRS|AKT//aux//112 att//IE//mark//112 förklara//VB|INF|AKT//xcomp//94 att//SN//mark//121 EU//PM|NOM//nsubj//121 trots//PP//case//116 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//121 är//VB|PRS|AKT//cop//121 ett//DT|NEU|SIN|IND//det//121 tillräckligt//AB|POS//advmod//120 demokratiskt//JJ|POS|NEU|SIN|IND|NOM//amod//121 system//NN|NEU|SIN|IND|NOM//obj//112 för//PP//mark//132 att//SN//mark//132 vi//PN|UTR|PLU|DEF|SUB//nsubj//132 utan//PP//mark//127 att//IE//mark//127 svika//VB|INF|AKT//advcl//132 demokratiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//129 ideal//NN|NEU|PLU|IND|NOM//obj//127 skulle//VB|PRT|AKT//aux//132 kunna//VB|INF|AKT//aux//132 bli//VB|INF|AKT//advcl//121 medlemmar//NN|UTR|PLU|IND|NOM//xcomp//132 i//PP//case//135 det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//133 .//MAD//punct//94
Ekonomistiska frontförkortningar;I//PP//case//138 diskussionen//NN|UTR|SIN|DEF|NOM//obl//3 kommer//VB|PRS|AKT//conj//3 en//DT|UTR|SIN|IND//det//141 kärnfråga//NN|UTR|SIN|IND|NOM//nsubj//139 att//IE//mark//143 framträda//VB|INF|AKT//acl//141 ,//MID//punct//143 nämligen//AB//advmod//150 om//SN//mark//150 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//150 är//VB|PRS|AKT//cop//150 tillräckligt//AB|POS//advmod//150 demokratiskt//JJ|POS|NEU|SIN|IND|NOM//advcl//143 att//SN//mark//153 folket//NN|NEU|SIN|DEF|NOM//nsubj//153 får//VB|PRS|AKT//advcl//139 vad//HP|NEU|SIN|IND//obj//157 folket//NN|NEU|SIN|DEF|NOM//nsubj//157 vill//VB|PRS|AKT//aux//157 ha//VB|INF|AKT//ccomp//153 ,//MID//punct//165 eller//KN//cc//165 om//SN//mark//165 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//163 demokratiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//163 krav//NN|NEU|PLU|IND|NOM//nsubj:pass//165 måste//VB|PRS|AKT//aux//165 ställas//VB|INF|SFO//conj//157 även//AB//advmod//165 på//PP//case//169 den//DT|UTR|SIN|DEF//det//169 procedur//NN|UTR|SIN|IND|NOM//obl//165 med//PP//case//174 vilken//HP|UTR|SIN|IND//det//174 detta//PN|NEU|SIN|DEF|SUB/OBJ//det//174 önskade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//174 resultat//NN|NEU|SIN|IND|NOM//nsubj:pass//175 beslutas//VB|PRS|SFO//conj//157 fram//PL//advmod//175 .//MAD//punct//3
Ekonomistiska frontförkortningar;Jacobsson//PM|NOM//nsubj//1 iakttar//VB|PRS|AKT//ROOT//1 en//DT|UTR|SIN|IND//det//4 ”//JJ|POS|UTR|SIN|IND|NOM//punct//4 demokratiförskjutning//NN|UTR|SIN|IND|NOM//obj//1 ”//PAD//punct//4 ,//MID//punct//4 som//HP|-|-|-//nsubj//8 innebär//VB|PRS|AKT//acl:relcl//4 att//SN//mark//17 den//DT|UTR|SIN|DEF//det//12 dominerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 hållningen//NN|UTR|SIN|DEF|NOM//nsubj//17 från//PP//case//14 ja-sidan//NN|UTR|SIN|DEF|NOM//nmod//12 i//PP//case//16 EU-debatten//NN|UTR|SIN|DEF|NOM//nmod//14 var//VB|PRT|AKT//ccomp//8 att//SN//mark//22 resultatet//NN|NEU|SIN|DEF|NOM//nsubj:pass//22  //_SP////19 bör//VB|PRS|AKT//aux//22 räknas//VB|INF|SFO//ccomp//17 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//22 än//KN//case//25 proceduren//NN|UTR|SIN|DEF|NOM//obl//22  //_SP////25 (//PAD//punct//25 liksom//PP//mark//35 att//SN//fixed//28 den//DT|UTR|SIN|DEF//det//31 ”//PAD//fixed//28 reella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//34 ”//PAD//punct//32 demokratin//NN|UTR|SIN|DEF|NOM//nsubj//35 tar//VB|PRS|AKT//advcl//22 över//PL//compound:prt//35 från//PP//case//41 den//DT|UTR|SIN|DEF//det//41 ”//PAD//punct//40 formella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//41 ”//PM|NOM//obl//35 )//PAD//punct//4 .//MAD//punct//46
Ekonomistiska frontförkortningar;Förskjutningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//46 kan//VB|PRS|AKT//aux//46 ses//VB|INF|SFO//conj//1 som//KN//case//50 en//DT|UTR|SIN|IND//det//50 ideologisk//JJ|POS|UTR|SIN|IND|NOM//amod//50 anpassning//NN|UTR|SIN|IND|NOM//xcomp//46 eller//KN//cc//52 opportunism//NN|UTR|SIN|IND|NOM//conj//50 ,//MID//punct//46 så//SN//mark//58 att//SN//fixed//54 EU-medlemskapet//NN|NEU|SIN|DEF|NOM//nsubj//58 kunde//VB|PRT|AKT//aux//58 framstå//VB|INF|AKT//advcl//46 som//KN//mark//61 mindre//AB|KOM//advmod//61 betänkligt//JJ|POS|NEU|SIN|IND|NOM//advmod//58 ur//PP//case//64 demokratisk//JJ|POS|UTR|SIN|IND|NOM//amod//64 synvinkel//NN|UTR|SIN|IND|NOM//obl//58 .//MAD//punct//1
Ekonomistiska frontförkortningar;Det//DT|NEU|SIN|DEF//det//71 mycket//AB|POS//advmod//68 omtalade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//71 ”//PAD//punct//71 demokratiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//71 underskottet//NN|NEU|SIN|DEF|NOM//nsubj//73 ”//PM|NOM//punct//71 blir//VB|PRS|AKT//parataxis//1 mindre//AB|KOM//advmod//75 besvärande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//73 om//SN//mark//79 man//PN|UTR|SIN|IND|SUB//nsubj//79 kan//VB|PRS|AKT//aux//79 göra//VB|INF|AKT//advcl//73 sannolikt//AB|POS//advmod//79 att//SN//mark//89 beslutssystemet//NN|NEU|SIN|DEF|NOM//nsubj//89 trots//PP//case//85 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//85 brister//NN|UTR|PLU|IND|NOM//nmod//82 i//PP//advmod//89 stort//AB//fixed//86 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//86 levererar//VB|PRS|AKT//ccomp//79 samma//DT|UTR/NEU|SIN/PLU|IND//amod//91 resultat//NN|NEU|SIN|IND|NOM//obj//89 som//KN//obj//99 ett//DT|NEU|SIN|IND//det//97 mer//AB|KOM//advmod//95 renlärigt//AB|POS//amod//97 demokratiskt//JJ|POS|NEU|SIN|IND|NOM//amod//97 system//NN|NEU|SIN|IND|NOM//nsubj//99 skulle//VB|PRT|AKT//aux//99 gjort//VB|SUP|AKT//acl:relcl//91 .//MID//punct//73
Ekonomistiska frontförkortningar;Så//AB//advmod//102 tolkar//VB|PRS|AKT//conj//1 jag//PN|UTR|SIN|DEF|SUB//nsubj//102 Jacobssons//PM|GEN//nmod:poss//106 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//106 slutsatser//NN|UTR|PLU|IND|NOM//obj//102 .//MAD//punct//1
Ekonomistiska frontförkortningar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 emellertid//AB//advmod//1 en//DT|UTR|SIN|IND//det//4 annan//JJ|POS|UTR|SIN|IND|NOM//nsubj//1 ,//MID//punct//8 eller//KN//cc//8 snarare//AB|KOM//advmod//8 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//1 ,//MID//punct//10 förklaring//NN|UTR|SIN|IND|NOM//conj//8 ,//MID//punct//10 som//HP|-|-|-//dislocated//14 Jacobsson//PM|NOM//nsubj//14 är//VB|PRS|AKT//acl:relcl//10 på//PP//case//16 spåren//NN|NEU|PLU|DEF|NOM//obl//14 men//KN//cc//19 inte//AB//advmod//19 fullföljer//VB|PRS|AKT//conj//14 .//MAD//punct//8
Ekonomistiska frontförkortningar;I//PP//case//22 slutet//NN|NEU|SIN|DEF|NOM//obl//25 av//PP//case//24 boken//NN|UTR|SIN|DEF|NOM//nmod//22 noterar//VB|PRS|AKT//conj//1 hon//PN|UTR|SIN|DEF|SUB//nsubj//25 ://MID//punct//25 ”//PAD//punct//29
Ekonomistiska frontförkortningar;Valutakriserna//NN|UTR|PLU|DEF|NOM//nsubj//31 …//PM|NOM//punct//29 bidrog//VB|PRT|AKT//parataxis//25 till//PP//compound:prt//31 att//IE//mark//34 accentuera//VB|INF|AKT//xcomp//31 omvärldsberoendet//NN|NEU|SIN|DEF|NOM//obj//34 och//KN//cc//39 den//DT|UTR|SIN|DEF//det//39 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//39 maktlösheten//NN|UTR|SIN|DEF|NOM//conj//35 ”//PM|NOM//punct//31 (//PAD//punct//42 Jacobsson//PM|NOM//appos//31 1997//RG|NOM//nummod//42 ,//MID//punct//42 s.//NN|AN//nmod//46 298//RG|NOM//nmod//42 )//PAD//punct//42 .//MAD//punct//42
Ekonomistiska frontförkortningar;Med//PP//case//51 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 ord//NN|NEU|PLU|IND|NOM//obl//31 ://MID//punct//51
Ekonomistiska frontförkortningar;globaliseringen//NN|UTR|SIN|DEF|NOM//nsubj//54 kastar//VB|PRS|AKT//parataxis//1 sin//PS|UTR|SIN|DEF//nmod:poss//56 skugga//NN|UTR|SIN|IND|NOM//obj//54 in//AB//compound:prt//54 i//PP//case//59 debatten//NN|UTR|SIN|DEF|NOM//obl//54 .//MAD//punct//1
Ekonomistiska frontförkortningar;Jacobsson//PM|NOM//nsubj//62 fortsätter//VB|PRS|AKT//parataxis//1 ://MAD//punct//62
Ekonomistiska frontförkortningar;Detsamma//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//1 gäller//VB|PRS|AKT//ROOT//1 välfärdsstatens//NN|UTR|SIN|DEF|GEN//nmod:poss//4 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 kris//NN|UTR|SIN|IND|NOM//obj//1 …//MID//punct//4 En//DT|UTR|SIN|IND//det//8 annan//JJ|POS|UTR|SIN|IND|NOM//amod//8 omständighet//NN|UTR|SIN|IND|NOM//nsubj//13 bakom//PP//case//10 diskursen//NN|UTR|SIN|DEF|NOM//nmod//8 är//VB|PRS|AKT//cop//13 ekonomins//NN|UTR|SIN|DEF|GEN//nmod:poss//13 inflytande//NN|NEU|SIN|IND|NOM//appos//4 över//PP//case//15 politiken//NN|UTR|SIN|DEF|NOM//nmod//13 ,//MID//punct//18 tydligt//AB|POS//advmod//18 illustrerat//PC|PRF|NEU|SIN|IND|NOM//conj//13 av//PP//case//23 den//DT|UTR|SIN|DEF//det//22 internationaliserade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//22 ekonomins//NN|UTR|SIN|DEF|GEN//nmod:poss//23 temporalitet//NN|UTR|SIN|IND|NOM//obl:agent//18 och//KN//cc//25 logik//NN|UTR|SIN|IND|NOM//conj//23 …//RG|NOM//punct//13 att//IE//mark//28 kontrollera//VB|INF|AKT//acl//13 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 makthavare//NN|UTR|PLU|IND|NOM//obj//28 [//PAD//obj//28 är//VB|PRS|AKT//cop//37 ]//PAD//punct//37 i//PP//advmod//37 stort//AB//fixed//34 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//34 omöjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//1 och//KN//cc//40 dessutom//AB//advmod//40 kontraproduktivt//AB|POS//conj//37 för//PP//case//44 medborgarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//44 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 intressen//NN|NEU|PLU|IND|NOM//obl//37 ,//MID//punct//46 blir//VB|PRS|AKT//conj//1 en//DT|UTR|SIN|IND//det//49 tidstypisk//JJ|POS|UTR|SIN|IND|NOM//amod//49 tolkning//NN|UTR|SIN|IND|NOM//nsubj//46 .//MAD//punct//1
Ekonomistiska frontförkortningar;Som//KN//case//1 bakgrund//NN|UTR|SIN|IND|NOM//obl//8 till//PP//case//6 denna//DT|UTR|SIN|DEF//det//6 ”//PAD//nmod//6 tidstypiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 tolkning//NN|UTR|SIN|IND|NOM//nmod//1 ”//PM|NOM//punct//1 hänvisas//VB|PRS|SFO//ROOT//8 bland//PP//case//13 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//9 till//PP//fixed//9 Agneta//PM|NOM//compound//13 Hugemark//PM|NOM//obl//8 ,//MID//punct//16 som//HP|-|-|-//nsubj//16 visat//VB|SUP|AKT//acl:relcl//13 hur//HA//advmod//18 en//DT|UTR|SIN|IND//det//19 målsförskjutning//NN|UTR|SIN|IND|NOM//nsubj//21 har//VB|PRS|AKT//aux//21 ägt//VB|SUP|AKT//conj//8 rum//NN|NEU|SIN|IND|NOM//compound:prt//21 inom//PP//case//24 hälso-//NN|UTR|-|-|SMS//obl//21 och//KN//cc//26 sjukvårdspolitiken//NN|UTR|SIN|DEF|NOM//conj//24 ://MID//punct//21
Ekonomistiska frontförkortningar;i//PP//case//29 riktning//NN|UTR|SIN|IND|NOM//obl//21 mot//PP//case//32 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 effektivitetsbegrepp//NN|NEU|PLU|IND|NOM//nmod//29 .//MAD//punct//8
Ekonomistiska frontförkortningar;Den//DT|UTR|SIN|DEF//det//35 förskjutningen//NN|UTR|SIN|DEF|NOM//nsubj//36 härleder//VB|PRS|AKT//parataxis//8 hon//PN|UTR|SIN|DEF|SUB//nsubj//36 till//PP//case//41 ekonomernas//NN|UTR|PLU|DEF|GEN//nmod:poss//41 ökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 inflytande//NN|NEU|SIN|IND|NOM//obl//36 som//KN//mark//43 experter//NN|UTR|PLU|IND|NOM//nmod//41 i//PP//case//45 välfärdsstaten//NN|UTR|SIN|DEF|NOM//nmod//43 (//PAD//punct//36 Hugemark//PM|NOM//appos//36 1994//RG|NOM//nummod//47 )//PAD//punct//36 .//MID//punct//8
Ekonomistiska frontförkortningar;Jacobsson//PM|NOM//nsubj//52 menar//VB|PRS|AKT//parataxis//8 också//AB//advmod//52 att//SN//mark//55 public-choice-skolan//NN|UTR|SIN|DEF|NOM//ccomp//52 inom//PP//case//58 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//58 forskning//NN|UTR|SIN|IND|NOM//obl//55 ,//MID//punct//55 som//HP|-|-|-//nsubj//64 ju//AB//advmod//64 inte//AB//advmod//63 sällan//AB//advmod//64 hävdar//VB|PRS|AKT//acl:relcl//55 att//SN//mark//68 demokratisk//JJ|POS|UTR|SIN|IND|NOM//amod//67 politik//NN|UTR|SIN|IND|NOM//nsubj//68 utgör//VB|PRS|AKT//ccomp//64 en//PN|UTR|SIN|IND|SUB/OBJ//obj//68 av//PP//case//74 den//DT|UTR|SIN|DEF//det//73 statsfinansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//73 krisens//NN|UTR|SIN|DEF|GEN//nmod:poss//74 orsaker//NN|UTR|PLU|IND|NOM//nmod//69 ,//MID//punct//52 har//VB|PRS|AKT//aux//77 spelat//VB|SUP|AKT//conj//52 roll//NN|UTR|SIN|IND|NOM//obj//77 för//PP//case//82 den//DT|UTR|SIN|DEF//det//82 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//82 debatten//NN|UTR|SIN|DEF|NOM//obl//77 .//MAD//punct//52
Ekonomistiska frontförkortningar;I//PP//case//86 hennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//86 material//NN|NEU|SIN|IND|NOM//obl//87 finns//VB|PRS|SFO//conj//52 företrädare//NN|UTR|PLU|IND|NOM//nsubj//87 för//PP//case//90 åsikten//NN|UTR|SIN|DEF|NOM//obl//87 att//SN//mark//96 den//DT|UTR|SIN|DEF//det//94 demokratiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//94 politiken//NN|UTR|SIN|DEF|NOM//nsubj:pass//96 måste//VB|PRS|AKT//aux//96 förses//VB|INF|SFO//acl//90 med//PP//case//100 en//DT|UTR|SIN|IND//det//100 ekonomisk-politisk//JJ|POS|UTR|SIN|IND|NOM//amod//100 tvångströja//NN|UTR|SIN|IND|NOM//obl//96 (//PAD//punct//100 Jacobsson//PM|NOM//appos//100 1997//RG|NOM//nummod//102 ,//MID//punct//102 s.//NN|AN//nmod//106 299//RG|NOM//nmod//102 )//PAD//punct//100 .//MAD//punct//52
Ekonomistiska frontförkortningar;Statsministercitatet//NN|NEU|SIN|DEF|NOM//amod//1 ovan//AB//advmod//2 bekräftar//VB|PRS|AKT//ROOT//2 än//AB//case//5 en//DT|UTR|SIN|IND//det//5 gång//NN|UTR|SIN|IND|NOM//obl//2 att//IE//mark//26 under//PP//case//9 en//DT|UTR|SIN|IND//det//9 tid//NN|UTR|SIN|IND|NOM//obl//26 (//PAD//punct//9 som//HP|-|-|-//obl//14 jag//PN|UTR|SIN|DEF|SUB//nsubj//14 vill//VB|PRS|AKT//aux//14 ange//VB|INF|AKT//acl:relcl//9 som//KN//case//16 slutet//NN|NEU|SIN|DEF|NOM//obl//14 av//PP//case//18 1980-talet//NN|NEU|SIN|DEF|NOM//nmod//16 och//KN//cc//24 i//PP//advmod//24 stort//AB//fixed//20 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//20 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 1990talet//RG|NOM//conj//18 )//PAD//punct//9 har//VB|PRS|AKT//aux//29 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 överväganden//NN|NEU|PLU|IND|NOM//nsubj//29 spelat//VB|SUP|AKT//conj//2 en//DT|UTR|SIN|IND//det//33 osedvanligt//AB|POS//advmod//32 tung//JJ|POS|UTR|SIN|IND|NOM//amod//33 roll//NN|UTR|SIN|IND|NOM//obj//29 i//PP//case//35 politiken//NN|UTR|SIN|DEF|NOM//obl//29 .//MAD//punct//2
Ekonomistiska frontförkortningar;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//38 tar//VB|PRS|AKT//parataxis//2 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//38 tre//RG|NOM//nummod//42 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 uttryck//NN|NEU|PLU|IND|NOM//obj//38 ://MID//punct//42 ·//PP//obl//51
Ekonomistiska frontförkortningar;De//PN|UTR/NEU|PLU|DEF|SUB//det//50 i//PP//case//48 klassisk//JJ|POS|UTR|SIN|IND|NOM//amod//48 mening//NN|UTR|SIN|IND|NOM//nmod//50 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 frågorna//NN|UTR|PLU|DEF|NOM//nsubj//51 får//VB|PRS|AKT//advcl//38 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//53 tyngd//NN|UTR|SIN|IND|NOM//obj//51 i//PP//case//55 politiken//NN|UTR|SIN|DEF|NOM//nmod//53 och//KN//cc//59 den//DT|UTR|SIN|DEF//det//59 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//59 debatten//NN|UTR|SIN|DEF|NOM//conj//55 (//PAD//punct//66 vilket//HP|NEU|SIN|IND//nsubj//66 i//PP//case//63 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//66 är//VB|PRS|AKT//cop//66 en//DT|UTR|SIN|IND//det//66 paradox//NN|UTR|SIN|IND|NOM//appos//59 ,//MID//punct//68 se//VB|IMP|AKT//conj//51 nedan//AB//advmod//68 )//PAD//punct//51 .//MAD//punct//38 ·//PP//punct//38
Ekonomistiska frontförkortningar;Allt//AB//advmod//74 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//75 frågor//NN|UTR|PLU|IND|NOM//nsubj:pass//78 i//PP//case//77 politiken//NN|UTR|SIN|DEF|NOM//nmod//75 översätts//VB|PRS|SFO//parataxis//38 till//PP//advmod//78 och//KN//cc//81 tolkas//VB|PRS|SFO//conj//78 i//PP//case//84 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 termer//NN|UTR|PLU|IND|NOM//obl//81 ,//MID//punct//38 och//KN//cc//87 diskuteras//VB|PRS|SFO//conj//38 i//PP//case//89 termer//NN|UTR|PLU|IND|NOM//obl//87 hämtade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//38 från//PP//case//93 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//93 teori//NN|UTR|SIN|IND|NOM//obl//90 eller//KN//cc//95 debatt//NN|UTR|SIN|IND|NOM//conj//93 .//MAD//punct//38 ·//PP//nmod//98
Ekonomistiska frontförkortningar;Värderingar//NN|UTR|PLU|IND|NOM//nsubj//99 hämtade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//38 från//PP//case//103 det//DT|NEU|SIN|DEF//det//103 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//103 området//NN|NEU|SIN|DEF|NOM//obl//99 får//VB|PRS|AKT//conj//38 växande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//106 genomslag//NN|NEU|SIN|IND|NOM//obj//104 och//KN//cc//108 tillämpas//VB|PRS|SFO//conj//104 med//PP//case//112 ständigt//AB|POS//advmod//111 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//112 självklarhet//NN|UTR|SIN|IND|NOM//obl//108 inom//PP//case//117 en//DT|UTR|SIN|IND//det//117 allt//AB//amod//117 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//fixed//115 krets//NN|UTR|SIN|IND|NOM//obl//108 av//PP//case//119 samhällsområden//NN|NEU|PLU|IND|NOM//nmod//117 .//MAD//punct//38
Ekonomistiska frontförkortningar;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//1 brukar//VB|PRS|AKT//ROOT//1 förklaras//VB|INF|SFO//xcomp//1 med//PP//mark//8 att//SN//mark//8 ://MID//punct//8 ·//PP//nmod//7
Ekonomistiska frontförkortningar;Statsfinanserna//NN|UTR|PLU|DEF|NOM//nsubj//8 vållar//VB|PRS|AKT//advcl//2 praktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 problem//NN|NEU|PLU|IND|NOM//obj//8 och//KN//cc//12 sätter//VB|PRS|AKT//conj//1 hårda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 gränser//NN|UTR|PLU|IND|NOM//obj//12 för//PP//case//16 reformverksamheten//NN|UTR|SIN|DEF|NOM//obl//12 .//MAD//punct//1
Ekonomistiska frontförkortningar;E//PM|NOM//nmod//1 N//PM|NOM//nmod//3 KRYMPT//PM|NOM//nmod//3 AGENDA//PM|NOM//nsubj//8 ?//MID//punct//3 ·//PM|NOM//nmod//7
Ekonomistiska frontförkortningar;Sveriges//PM|GEN//nmod:poss//7 ekonomi//NN|UTR|SIN|IND|NOM//appos//3 tillväxer//VB|PRS|AKT//ROOT//8 inte//AB//advmod//8 så//AB//advmod//8 som//KN//fixed//10 en//DT|UTR|SIN|IND//det//14 tongivande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 opinion//NN|UTR|SIN|IND|NOM//nsubj//16 skulle//VB|PRT|AKT//aux//16 önska//VB|INF|AKT//conj//8 ://MID//punct//16
Ekonomistiska frontförkortningar;vi//PN|UTR|PLU|DEF|SUB//nsubj//20 ”//PM|NOM//punct//18 halkar//VB|PRS|AKT//parataxis//16 efter//PL//advmod//20 i//PP//case//24  //_SP////22 BNP-ligan//NN|UTR|SIN|DEF|NOM//obl//20 ”//PM|NOM//punct//20 .//MAD//punct//8
Ekonomistiska frontförkortningar;Krav//NN|NEU|PLU|IND|NOM//nsubj:pass//28 ställs//VB|PRS|SFO//parataxis//8 på//PP//case//30 politiken//NN|UTR|SIN|DEF|NOM//obl//28 att//IE//mark//33 “//NN|AN//nsubj//33 göra//VB|INF|AKT//advcl//28 något//PN|NEU|SIN|IND|SUB/OBJ//obj//33 ”//RG|NOM//punct//8 .//MAD//punct//8
Ekonomistiska frontförkortningar;Det//DT|NEU|SIN|DEF//det//1 första//RO|NOM//nsubj//8 av//PP//case//4 dessa//DT|UTR/NEU|PLU|DEF//det//4 skäl//NN|NEU|PLU|IND|NOM//nmod//1 är//VB|PRS|AKT//cop//1 ”//PAD//punct//8 tvingande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 ”//PAD//ROOT//8 ,//MID//punct//16 men//KN//cc//16 redan//AB//advmod//15 det//DT|NEU|SIN|DEF//det//13 andra//RO|NOM//nsubj:pass//15 kan//VB|PRS|AKT//aux//15 sägas//VB|INF|SFO//advcl//16 ingå//VB|INF|AKT//conj//8 i//PP//case//19 någon//DT|UTR|SIN|IND//det//19 form//NN|UTR|SIN|IND|NOM//obl//16 av//PP//case//21 ideologibildning//NN|UTR|SIN|IND|NOM//nmod//19 .//MID//punct//16
Ekonomistiska frontförkortningar;Jag//PN|UTR|SIN|DEF|SUB//nsubj//26 har//VB|PRS|AKT//aux//26 själv//JJ|POS|UTR|SIN|IND|NOM//amod//24 satt//VB|SUP|AKT//parataxis//16 samlingbegreppet//NN|NEU|SIN|DEF|NOM//obj//26 ”//PAD//punct//29 ekonomism//NN|UTR|SIN|IND|NOM//xcomp//26 ”//PAD//punct//26 på//PP//case//32 det//DT|NEU|SIN|DEF//det//33 knippe//NN|NEU|SIN|IND|NOM//obl//26 av//PP//case//35 idéer//NN|UTR|PLU|IND|NOM//nmod//33 som//HP|-|-|-//nsubj:pass//38 ovan//AB//advmod//38 refererats//VB|SUP|SFO//acl:relcl//35 (//PAD//punct//40 Ingelstam//PM|NOM//obl:agent//38 1991//RG|NOM//nummod//40 )//PAD//punct//26 .//MAD//punct//16
