AVDELNING I;Uppdraget//NN|NEU|SIN|DEF|NOM//ROOT//0 ,//MID//punct//6 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//6 rätt//NN|UTR|SIN|IND|NOM//amod//6 och//KN//cc//5 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//3 överväganden//NN|NEU|PLU|IND|NOM//conj//0
5 Allmänna bestämmelser;I//PP//case//116 den//DT|UTR|SIN|DEF//det//116 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//116 situationen//NN|UTR|SIN|DEF|NOM//obl//137 ,//MID//punct//116 som//HP|-|-|-//nsubj//119 avser//VB|PRS|AKT//acl:relcl//116 det//DT|NEU|SIN|DEF//obj//119 fallet//NN|NEU|SIN|DEF|NOM//obj//119 att//SN//mark//126 en//DT|UTR|SIN|IND//det//125 upphandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//125 enhet//NN|UTR|SIN|IND|NOM//nsubj//126 gör//VB|PRS|AKT//acl//121 en//DT|UTR|SIN|IND//det//128 upphandling//NN|UTR|SIN|IND|NOM//obj//126 för//PP//case//130 utövande//NN|NEU|SIN|IND|NOM//nmod//128 av//PP//case//132 verksamhet//NN|UTR|SIN|IND|NOM//nmod//130 i//PP//case//135 tredje//RO|NOM//amod//135 land//NN|NEU|SIN|IND|NOM//nmod//132 ,//MID//punct//137 saknas//VB|PRS|SFO//parataxis//48 ,//MID//punct//48 såvitt//SN//advmod//141 kan//VB|PRS|AKT//aux//141 förstås//VB|INF|SFO//advmod//143 ,//MID//punct//143 anledning//NN|UTR|SIN|IND|NOM//conj//48 att//IE//mark//145 tillämpa//VB|INF|AKT//acl//143 bestämmelserna//NN|UTR|PLU|DEF|NOM//obj//145 i//PP//case//150 det//DT|NEU|SIN|DEF//det//150 klassiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//150 direktivet//NN|NEU|SIN|DEF|NOM//obl//145 i//PP//case//154 stället//NN|NEU|SIN|DEF|NOM//fixed//151 för//PP//fixed//151 de//DT|UTR/NEU|PLU|DEF//obl//145 i//PP//case//156 försörjningsdirektivet//NN|NEU|SIN|DEF|NOM//obl//145 .//MAD//punct//12
5 Allmänna bestämmelser;Undantaget//NN|NEU|SIN|DEF|NOM//nsubj//6 i//PP//case//3 artikel//NN|UTR|SIN|IND|NOM//nmod//3 23//RG|NOM//nmod//0 i//PP//case//5 försörjningsdirektivet//NN|NEU|SIN|DEF|NOM//nmod//3 avser//VB|PRS|AKT//ROOT//6 anskaffningar//NN|UTR|PLU|IND|NOM//obj//6 från//PP//case//10 anknutna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 företag//NN|NEU|PLU|IND|NOM//nmod//7 och//KN//cc//12 samriskföretag//NN|NEU|PLU|IND|NOM//conj//10 .//MAD//punct//6
5 Allmänna bestämmelser;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//15 finns//VB|PRS|SFO//parataxis//6 ingen//PN|UTR|SIN|IND|SUB/OBJ//nsubj//15 för//PP//case//18 utredningen//NN|UTR|SIN|DEF|NOM//obl//19 begriplig//JJ|POS|UTR|SIN|IND|NOM//amod//20 anledning//NN|UTR|SIN|IND|NOM//nsubj//15 till//PP//mark//28 att//SN//mark//28 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//24 anskaffningar//NN|UTR|PLU|IND|NOM//nsubj:pass//28 i//PP//advmod//28 stället//NN|NEU|SIN|DEF|NOM//fixed//25 skulle//VB|PRT|AKT//aux//28 omfattas//VB|INF|SFO//acl//20 av//PP//case//32 det//DT|NEU|SIN|DEF//det//32 klassiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//32 direktivet//NN|NEU|SIN|DEF|NOM//obl:agent//28 .//MAD//punct//15
5 Allmänna bestämmelser;Formuleringen//NN|UTR|SIN|DEF|NOM//nmod:poss//2 ”//PAD//punct//0 tilldelning//NN|UTR|SIN|IND|NOM//nsubj//20 av//PP//case//4 kontrakt//NN|NEU|PLU|IND|NOM//nmod//2 -//MID//punct//2 -//MID//punct//2 -//MID//punct//2 som//HP|-|-|-//nsubj:pass//9 omfattas//VB|PRS|SFO//acl:relcl//2 av//PP//case//11 lagen//NN|UTR|SIN|DEF|NOM//obl:agent//9 (//PAD//punct//13 0000:00//RG|NOM//conj//2 )//PAD//punct//13 -//MID//punct//2 -//MID//punct//2 -//MID//punct//2 ”//RG|NOM//punct//2 är//VB|PRS|AKT//cop//20 avsedd//PC|PRF|UTR|SIN|IND|NOM//ROOT//20 att//IE//mark//22 ha//VB|INF|AKT//advcl//20 samma//DT|UTR/NEU|SIN/PLU|IND//det//24 innebörd//NN|UTR|SIN|IND|NOM//obj//22 som//KN//obj//29 den//DT|UTR|SIN|DEF//nsubj//29 i//PP//case//28 direktivet//NN|NEU|SIN|DEF|NOM//obl//29 använda//VB|INF|AKT//acl:relcl//24 formuleringen//NN|UTR|SIN|DEF|NOM//obj//29 ”//PAD//punct//33 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 kontrakt//NN|NEU|PLU|IND|NOM//obj//29 som//HP|-|-|-//nsubj:pass//35 tilldelas//VB|PRS|SFO//acl:relcl//33 inom//PP//case//40 ramen//NN|UTR|SIN|DEF|NOM//fixed//36 för//PP//fixed//36 direktiv//NN|NEU|PLU|IND|NOM//nmod//40 2004/17//RG|NOM//obl//35 ///MID//cc//42 EG//PM|NOM//conj//40 -//MID//punct//20 -//MID//punct//20 -//MID//punct//20 ”//PAD//punct//20 .//MAD//punct//20
5 Allmänna bestämmelser;Paragrafen//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//aux//8 i//PP//mark//8 enlighet//NN|UTR|SIN|IND|NOM//fixed//2 med//PP//fixed//2 vad//HP|NEU|SIN|IND//dislocated//8 som//HP|-|-|-//nsubj:pass//8 nu//AB//advmod//8 sagts//VB|SUP|SFO//ROOT//8 och//KN//cc//13 med//PP//case//12 redaktionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 ändringar//NN|UTR|PLU|IND|NOM//nsubj:pass//13 utformats//VB|SUP|SFO//conj//8 i//PP//case//16 enlighet//NN|UTR|SIN|IND|NOM//fixed//14 bestämmelsen//NN|UTR|SIN|DEF|NOM//obl//13 i//PP//case//18 direktivet//NN|NEU|SIN|DEF|NOM//obl//13 .//MAD//punct//8
5 Allmänna bestämmelser;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 att//SN//mark//19 möjligheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//19 att//IE//mark//5 skjuta//VB|INF|AKT//acl//3 upp//PL//compound:prt//5 ikraftträdandet//NN|NEU|SIN|DEF|NOM//obj//5 av//PP//case//9 tillämpningen//NN|UTR|SIN|DEF|NOM//nmod//7 av//PP//case//11 lagen//NN|UTR|SIN|DEF|NOM//nmod//9 om//PP//case//13 upphandling//NN|UTR|SIN|IND|NOM//nmod//11 inom//PP//case//15 försörjningssektorerna//NN|UTR|PLU|DEF|NOM//nmod//13 beträffande//PP//case//17 posttjänster//NN|UTR|PLU|IND|NOM//nmod//15 skall//VB|PRS|AKT//aux//19 utnyttjas//VB|INF|SFO//ccomp//1 .//MAD//punct//19
5 Allmänna bestämmelser;Som//KN//mark//25 en//DT|UTR|SIN|IND//det//23 följd//NN|UTR|SIN|IND|NOM//nsubj//25 härav//AB//nmod//23 har//VB|PRS|AKT//aux//29 i//PP//case//28 andra//RO|NOM//amod//28 stycket//NN|NEU|SIN|DEF|NOM//obl//29 angetts//VB|SUP|SFO//conj//1 att//SN//mark//33 den//DT|UTR|SIN|DEF//nsubj//33 nu//AB//advmod//33 behandlade//PC|PRF|UTR/NEU|SIN|DEF|NOM//ccomp//29 lagen//NN|UTR|SIN|DEF|NOM//obj//33 skall//VB|PRS|AKT//aux//36 tillämpas//VB|INF|SFO//conj//29 på//PP//case//38 verksamhet//NN|UTR|SIN|IND|NOM//obl//36 som//HP|-|-|-//nsubj//40 avser//VB|PRS|AKT//acl:relcl//38 tillhandahållande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//40 av//PP//case//43 posttjänster//NN|UTR|PLU|IND|NOM//obl//40 och//KN//cc//46 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 tjänster//NN|UTR|PLU|IND|NOM//conj//43 som//HP|-|-|-//nsubj:pass//48 avses//VB|PRS|SFO//acl:relcl//46 i//PP//case//55 4//RG|NOM//nummod//51 kap.//NN|AN//nmod//52 6–8//RG|NOM//nummod//53 §//NN|AN//nmod//54 §//NN|AN//nmod//55 lagen//NN|UTR|SIN|DEF|NOM//obl//48 om//PP//case//57 upphandling//NN|UTR|SIN|IND|NOM//nmod//55 inom//PP//case//60 områdena//NN|NEU|PLU|DEF|NOM//nmod//60 vatten//NN|NEU|SIN|IND|NOM//nmod//57 ,//MID//punct//62 energi//NN|UTR|SIN|IND|NOM//conj//60 ,//MID//punct//64 transporter//NN|UTR|PLU|IND|NOM//conj//60 och//KN//cc//66 posttjänster//NN|UTR|PLU|IND|NOM//conj//60 .//MAD//punct//1
5 Allmänna bestämmelser;3//RG|NOM//nummod//69 §//NN|AN//obl//1
5 Allmänna bestämmelser;I//PP//case//3 fråga//NN|UTR|SIN|IND|NOM//fixed//0 om//PP//case//3 tilldelning//NN|UTR|SIN|IND|NOM//obl//24 av//PP//case//6 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 kontrakt//NN|NEU|PLU|IND|NOM//nmod//3 som//HP|-|-|-//nsubj//8 avser//VB|PRS|AKT//acl:relcl//6 tjänster//NN|UTR|PLU|IND|NOM//obj//8 som//HP|-|-|-//nsubj:pass//11 anges//VB|PRS|SFO//acl:relcl//9 i//PP//case//13 bilaga//NN|UTR|SIN|IND|NOM//obl//11 3//RG|NOM//obl//11 till//PP//case//17 denna//DT|UTR|SIN|DEF//det//17 lag//NN|UTR|SIN|IND|NOM//obl//11 ,//MID//punct//20 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 kontrakt//NN|NEU|PLU|IND|NOM//conj//17 ,//MID//punct//20 vars//HS|DEF//nmod:poss//23 värde//NN|NEU|SIN|IND|NOM//nsubj//24 understiger//VB|PRS|AKT//advcl//42 de//DT|UTR/NEU|PLU|DEF//det//26 tröskelvärden//NN|NEU|PLU|IND|NOM//obj//24 som//HP|-|-|-//nsubj:pass//28 anges//VB|PRS|SFO//acl:relcl//26 i//PP//case//30 lagen//NN|UTR|SIN|DEF|NOM//obl//28 ,//MID//punct//33 och//KN//cc//33 kontrakt//NN|NEU|PLU|IND|NOM//conj//24 som//HP|-|-|-//nsubj:pass//35 avses//VB|PRS|SFO//acl:relcl//33 i//PP//case//38 3//RG|NOM//nummod//38 kap.//NN|AN//obl//35 2//RG|NOM//nummod//40 §//NN|AN//obl//35 ,//MID//punct//24 gäller//VB|PRS|AKT//ROOT//42 lagen//NN|UTR|SIN|DEF|NOM//nsubj//42 endast//AB//advmod//47 i//PP//case//47 den//DT|UTR|SIN|DEF//det//47 utsträckning//NN|UTR|SIN|IND|NOM//obl//42 som//HP|-|-|-//nsubj//49 följer//VB|PRS|AKT//acl:relcl//47 av//PP//compound:prt//49 17//RG|NOM//nummod//54 och//KN//cc//51 18//RG|NOM//nummod//51 kap.//NN|AN//obl//49
5 Allmänna bestämmelser;I//PP//case//3 fråga//NN|UTR|SIN|IND|NOM//fixed//0 om//PP//case//3 tilldelning//NN|UTR|SIN|IND|NOM//obl//18 av//PP//case//6 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 kontrakt//NN|NEU|PLU|IND|NOM//nmod//3 som//HP|-|-|-//nsubj//8 avser//VB|PRS|AKT//acl:relcl//6 tjänster//NN|UTR|PLU|IND|NOM//obj//8 som//HP|-|-|-//nsubj:pass//11 anges//VB|PRS|SFO//acl:relcl//9 i//PP//case//13 bilaga//NN|UTR|SIN|IND|NOM//obl//11 2//RG|NOM//nummod//13 till//PP//case//17 denna//DT|UTR|SIN|DEF//det//17 lag//NN|UTR|SIN|IND|NOM//obl//11 tillämpas//VB|PRS|SFO//ROOT//18 inte//AB//advmod//18 15//RG|NOM//nummod//23 och//KN//cc//20 16//RG|NOM//nummod//20 kap.//NN|AN//nsubj:pass//18
5 Allmänna bestämmelser;Ett//DT|NEU|SIN|IND//det//1 kontrakt//NN|NEU|SIN|IND|NOM//nsubj//18 som//HP|-|-|-//nsubj//3 avser//VB|PRS|AKT//acl:relcl//1 både//KN//cc//5 tjänster//NN|UTR|PLU|IND|NOM//obj//3 som//HP|-|-|-//nsubj:pass//7 anges//VB|PRS|SFO//acl:relcl//5 i//PP//case//9 bilaga//NN|UTR|SIN|IND|NOM//obl//7 2//RG|NOM//nummod//9 och//KN//cc//12 tjänster//NN|UTR|PLU|IND|NOM//conj//9 som//HP|-|-|-//nsubj:pass//14 anges//VB|PRS|SFO//acl:relcl//12 i//PP//case//16 bilaga//NN|UTR|SIN|IND|NOM//obl//14 3//RG|NOM//nummod//1 skall//VB|PRS|AKT//ROOT//18 ,//MID//punct//34 om//SN//mark//26 värdet//NN|NEU|SIN|DEF|NOM//nsubj//26 av//PP//case//25 de//DT|UTR/NEU|PLU|DEF//det//25 förstnämnda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 tjänsterna//NN|UTR|PLU|DEF|NOM//nmod//21 överstiger//VB|PRS|AKT//advcl//34 värdet//NN|NEU|SIN|DEF|NOM//obj//26 av//PP//case//30 de//DT|UTR/NEU|PLU|DEF//det//30 sistnämnda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//27 i//PP//case//33 sin//PS|UTR|SIN|DEF//nmod:poss//33 helhet//NN|UTR|SIN|IND|NOM//nmod//27 anses//VB|PRS|SFO//ccomp//18 vara//VB|INF|AKT//cop//37 en//DT|UTR|SIN|IND//det//37 upphandling//NN|UTR|SIN|IND|NOM//xcomp//34 av//PP//case//39 tjänster//NN|UTR|PLU|IND|NOM//nmod//37 som//HP|-|-|-//nsubj:pass//41 anges//VB|PRS|SFO//acl:relcl//39 i//PP//case//43 bilaga//NN|UTR|SIN|IND|NOM//obl//41 2//RG|NOM//nummod//43 och//KN//cc//52 i//PP//case//48 annat//JJ|POS|NEU|SIN|IND|NOM//amod//48 fall//NN|NEU|SIN|IND|NOM//obl//52 i//PP//case//51 sin//PS|UTR|SIN|DEF//nmod:poss//51 helhet//NN|UTR|SIN|IND|NOM//nmod//48 anses//VB|PRS|SFO//conj//41 vara//VB|INF|AKT//cop//55 en//DT|UTR|SIN|IND//det//55 upphandling//NN|UTR|SIN|IND|NOM//xcomp//52 av//PP//case//57 tjänster//NN|UTR|PLU|IND|NOM//nmod//55 som//HP|-|-|-//nsubj:pass//59 anges//VB|PRS|SFO//acl:relcl//57 i//PP//case//61 bilaga//NN|UTR|SIN|IND|NOM//obl//59 3//RG|NOM//nummod//61 .//MAD//punct//18
5 Allmänna bestämmelser;Kommentar//NN|UTR|SIN|IND|NOM//ROOT//0
5 Allmänna bestämmelser;Enligt//PP//case//3 6//RG|NOM//nummod//2 kap//NN|AN//nmod//3 LOU//PM|NOM//obl//10 skall//VB|PRS|AKT//aux//10 lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//10 i//PP//case//9 viss//JJ|POS|UTR|SIN|IND|NOM//amod//9 utsträckning//NN|UTR|SIN|IND|NOM//obl//10 gälla//VB|INF|AKT//ROOT//10 även//AB//advmod//13 vid//PP//case//13 upphandling//NN|UTR|SIN|IND|NOM//obl//10 under//PP//case//15 tröskelvärdena//NN|NEU|PLU|DEF|NOM//nmod//13 ,//MID//punct//10 vid//PP//case//18 upphandling//NN|UTR|SIN|IND|NOM//obl//10 av//PP//case//21 s.k.//AB|AN//amod//21 B-tjänster//NN|UTR|PLU|IND|NOM//nmod//18 samt//KN//cc//24 vid//PP//case//24 upphandling//NN|UTR|SIN|IND|NOM//conj//18 som//HP|-|-|-//nsubj:pass//26 omfattas//VB|PRS|SFO//acl:relcl//24 av//PP//case//28 sekretess//NN|UTR|SIN|IND|NOM//obl:agent//26 eller//KN//cc//31 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 begränsningar//NN|UTR|PLU|IND|NOM//conj//28 med//PP//case//36 hänsyn//NN|UTR|SIN|IND|NOM//fixed//32 till//PP//fixed//32 rikets//NN|NEU|SIN|DEF|GEN//nmod:poss//36 säkerhet//NN|UTR|SIN|IND|NOM//nmod//31 och//KN//cc//38 upphandling//NN|UTR|SIN|IND|NOM//conj//36 av//PP//case//41 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 försvarsprodukter//NN|UTR|PLU|IND|NOM//nmod//38 (//PAD//punct//24 6//RG|NOM//nummod//44 kap.//NN|AN//nmod//46 1//RG|NOM//nummod//46 §//NN|AN//nmod//24 och//KN//cc//46 1//RG|NOM//nummod//49 kap.//NN|AN//conj//46 3//RG|NOM//nummod//51 §//NN|AN//nmod//54 andra//RO|NOM//amod//53 stycket//NN|NEU|SIN|DEF|NOM//nmod//54 LOU//PM|NOM//nmod//46 )//PAD//punct//10 .//MAD//punct//10
5 Allmänna bestämmelser;I//PP//case//60 den//DT|UTR|SIN|DEF//det//60 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//60 lagen//NN|UTR|SIN|DEF|NOM//obl//63 har//VB|PRS|AKT//aux//63 undantag//NN|NEU|PLU|IND|NOM//nsubj:pass//63 gjorts//VB|SUP|SFO//conj//10 för//PP//case//65 upphandling//NN|UTR|SIN|IND|NOM//obl//68 av//PP//case//67 sist//AB|SUV//nmod//65 nämnt//PC|PRF|NEU|SIN|IND|NOM//advcl//63 slag//NN|NEU|SIN|IND|NOM//obj//68 i//PP//case//72 3//RG|NOM//nummod//72 kap.//NN|AN//obl//68 2//RG|NOM//nummod//74 §//NN|AN//obl//68 och//KN//cc//77 en//DT|UTR|SIN|IND//det//77 hänvisning//NN|UTR|SIN|IND|NOM//conj//74 dit//AB//advmod//79 görs//VB|PRS|SFO//acl:relcl//77 i//PP//case//83 paragrafens//NN|UTR|SIN|DEF|GEN//nmod:poss//83 första//RO|NOM//amod//83 stycke//NN|NEU|SIN|IND|NOM//obl//79 .//MAD//punct//10
5 Allmänna bestämmelser;Enligt//PP//case//2 artikel//NN|UTR|SIN|IND|NOM//nmod//2 21//RG|NOM//obl//5 skall//VB|PRS|AKT//aux//5 B-tjänster//NN|UTR|PLU|IND|NOM//nsubj:pass//5 omfattas//VB|INF|SFO//ROOT//5 endast//AB//advmod//5 av//PP//case//8 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//5 i//PP//case//11 artikel//NN|UTR|SIN|IND|NOM//nmod//11 23//RG|NOM//nummod//14 och//KN//cc//13 artikel//NN|UTR|SIN|IND|NOM//conj//11 35.4//RG|NOM//nmod//8 .//MAD//punct//5
5 Allmänna bestämmelser;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//18 har//VB|PRS|AKT//aux//18 beaktats//VB|SUP|SFO//parataxis//5 vid//PP//case//20 utformningen//NN|UTR|SIN|DEF|NOM//obl//18 av//PP//case//23 17//RG|NOM//nummod//23 kap.//NN|AN//nmod//20 1//RG|NOM//nummod//25 §//NN|AN//nmod//20 .//MAD//punct//5
5 Allmänna bestämmelser;Den//DT|UTR|SIN|DEF//det//1 begränsning//NN|UTR|SIN|IND|NOM//nsubj:pass//8 som//HP|-|-|-//nsubj//3 framgår//VB|PRS|AKT//acl:relcl//1 av//PP//case//6 artikel//NN|UTR|SIN|IND|NOM//nmod//6 20//RG|NOM//obl//3 har//VB|PRS|AKT//aux//8 tagits//VB|SUP|SFO//ROOT//8 in//PL//compound:prt//8 i//PP//case//13 paragrafens//NN|UTR|SIN|DEF|GEN//nmod:poss//13 andra//RO|NOM//amod//13 stycke//NN|NEU|SIN|IND|NOM//obl//8 .//MAD//punct//8
5 Allmänna bestämmelser;Tredje//RO|NOM//amod//1 stycket//NN|NEU|SIN|DEF|NOM//nsubj//4 i//PP//case//3 paragrafen//NN|UTR|SIN|DEF|NOM//nmod//1 motsvarar//VB|PRS|AKT//ROOT//4 artikel//NN|UTR|SIN|IND|NOM//nmod//6 22//RG|NOM//obj//4 i//PP//case//8 direktivet//NN|NEU|SIN|DEF|NOM//obl//4 och//KN//cc//11 5//RG|NOM//nummod//11 kap.//NN|AN//nmod//16 3//RG|NOM//nummod//13 §//NN|AN//nmod//16 andra//RO|NOM//amod//15 stycket//NN|NEU|SIN|DEF|NOM//nmod//16 LOU//PM|NOM//obl//4 .//MAD//punct//4
5 Allmänna bestämmelser;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//19 har//VB|PRS|AKT//aux//23 med//PP//case//22 redaktionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 ändringar//NN|UTR|PLU|IND|NOM//nsubj:pass//23 utformats//VB|SUP|SFO//parataxis//4 i//PP//case//27 enlighet//NN|UTR|SIN|IND|NOM//fixed//24 med//PP//fixed//24 bestämmelsen//NN|UTR|SIN|DEF|NOM//obl//23 i//PP//case//29 direktivet//NN|NEU|SIN|DEF|NOM//nmod//27 .//MAD//punct//4
5 Allmänna bestämmelser;4//RG|NOM//nummod//32 §//NN|AN//obl//4
5 Allmänna bestämmelser;Vad//HP|NEU|SIN|IND//dislocated//2 som//HP|-|-|-//nsubj:pass//2 avses//VB|PRS|SFO//advcl//5 med//PP//case//4 upphandling//NN|UTR|SIN|IND|NOM//obl//2 anges//VB|PRS|SFO//ROOT//5 i//PP//case//8 2//RG|NOM//nummod//8 kap.//NN|AN//nmod//10 2//RG|NOM//nummod//10 §//NN|AN//obl//5 .//MAD//punct//5
5 Allmänna bestämmelser;Vad//HP|NEU|SIN|IND//dislocated//2 som//HP|-|-|-//nsubj:pass//2 avses//VB|PRS|SFO//advcl//6 med//PP//case//5 upphandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 myndighet//NN|UTR|SIN|IND|NOM//obl//2 anges//VB|PRS|SFO//ROOT//6 i//PP//case//9 2//RG|NOM//nummod//9 kap.//NN|AN//nmod//11 11//RG|NOM//nummod//11 §//NN|AN//obl//6 .//MAD//punct//6
5 Allmänna bestämmelser;Kommentar//NN|UTR|SIN|IND|NOM//ROOT//0
5 Allmänna bestämmelser;Direktivet//NN|NEU|SIN|DEF|NOM//nsubj//1 innehåller//VB|PRS|AKT//ROOT//1 inte//AB//advmod//1 någon//DT|UTR|SIN|IND//det//5 direkt//JJ|POS|UTR|SIN|IND|NOM//amod//5 motsvarighet//NN|UTR|SIN|IND|NOM//obj//1 till//PP//case//8 4//RG|NOM//nummod//8 §//NN|AN//obl//1 .//MAD//punct//1
5 Allmänna bestämmelser;I//PP//case//15 1//RG|NOM//nummod//12 kap.//NN|AN//obl//14 2//RG|NOM//nummod//14 §//NN|AN//nmod//15 LOU//PM|NOM//obl//1 anges//VB|PRS|SFO//advcl//1 att//SN//mark//19 lagen//NN|UTR|SIN|DEF|NOM//nsubj//19 gäller//VB|PRS|AKT//ccomp//1 vid//PP//case//21 upphandling//NN|UTR|SIN|IND|NOM//obl//19 som//HP|-|-|-//nsubj:pass//23 görs//VB|PRS|SFO//acl:relcl//21 av//PP//case//27 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 angivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//27 rättssubjekt//NN|NEU|PLU|IND|NOM//obl:agent//23 .//MAD//punct//1
5 Allmänna bestämmelser;Principer//NN|UTR|PLU|IND|NOM//ROOT//0 för//PP//case//2 tilldelning//NN|UTR|SIN|IND|NOM//nmod//0 av//PP//case//4 kontrakt//NN|NEU|SIN|IND|NOM//nmod//2 5//RG|NOM//nummod//6 §//NN|AN//nmod//0
5 Allmänna bestämmelser;Tilldelning//NN|UTR|SIN|IND|NOM//nsubj:pass//5 av//PP//case//3 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 kontrakt//NN|NEU|PLU|IND|NOM//nmod//0 skall//VB|PRS|AKT//aux//5 göras//VB|INF|SFO//ROOT//5 med//PP//case//7 utnyttjande//NN|NEU|SIN|IND|NOM//obl//5 av//PP//case//10 de//DT|UTR/NEU|PLU|DEF//det//10 konkurrensmöjligheter//NN|UTR|PLU|IND|NOM//nmod//7 som//HP|-|-|-//nsubj//12 finns//VB|PRS|SFO//acl:relcl//10 .//MAD//punct//5
5 Allmänna bestämmelser;Upphandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//17 skall//VB|PRS|AKT//aux//17 behandla//VB|INF|AKT//parataxis//5 leverantörer//NN|UTR|PLU|IND|NOM//obj//17 på//PP//case//24 ett//DT|NEU|SIN|IND//det//24 likvärdigt//JJ|POS|NEU|SIN|IND|NOM//amod//24 och//KN//cc//23 icke-diskriminerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//21 sätt//NN|NEU|SIN|IND|NOM//nmod//18 .//MAD//punct//17
5 Allmänna bestämmelser;Genomförandet//NN|NEU|SIN|DEF|NOM//nsubj//30 av//PP//case//28 upphandlingsförfarandet//NN|NEU|SIN|DEF|NOM//nmod//26 skall//VB|PRS|AKT//aux//30 ske//VB|INF|AKT//parataxis//17 med//PP//case//32 iakttagande//NN|NEU|SIN|IND|NOM//obl//30 av//PP//case//34 öppenhet//NN|UTR|SIN|IND|NOM//nmod//32 .//MAD//punct//17
5 Allmänna bestämmelser;Kommentar//NN|UTR|SIN|IND|NOM//ROOT//0
5 Allmänna bestämmelser;Paragrafen//NN|UTR|SIN|DEF|NOM//nsubj//1 motsvarar//VB|PRS|AKT//ROOT//1 artikel//NN|UTR|SIN|IND|NOM//nmod//3 2//RG|NOM//obj//1 i//PP//case//5 direktivet//NN|NEU|SIN|DEF|NOM//obl//1 och//KN//cc//11 1//RG|NOM//nummod//8 kap.//NN|AN//nmod//9 4//RG|NOM//nummod//10 §//NN|AN//nmod//11 LOU//PM|NOM//conj//5 .//MAD//punct//1
5 Allmänna bestämmelser;Enligt//PP//case//15 artikel//NN|UTR|SIN|IND|NOM//nmod//15 2//RG|NOM//obl//19 skall//VB|PRS|AKT//aux//19 upphandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//19 behandla//VB|INF|AKT//conj//1 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 aktörer//NN|UTR|PLU|IND|NOM//obj//19 på//PP//case//27 ett//DT|NEU|SIN|IND//det//27 likvärdigt//JJ|POS|NEU|SIN|IND|NOM//amod//27 och//KN//cc//26 icke-diskriminerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//24 sätt//NN|NEU|SIN|IND|NOM//obl//19 och//KN//cc//29 förfara//VB|INF|AKT//conj//27 på//PP//case//33 ett//DT|NEU|SIN|IND//det//33 öppet//JJ|POS|NEU|SIN|IND|NOM//amod//33 sätt//NN|NEU|SIN|IND|NOM//obl//19 .//MAD//punct//19
