Promemoria;2011-01-19//RG|NOM//det//1 S2011/686//RG|NOM//ROOT//1 ///MID//cc//3 PBB//PM|NOM//conj//1
10. Andra begängelsemetoder än kremering;Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//7 i//PP//case//4 Västra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 Götalands//PM|GEN//nmod:poss//4 län//NN|NEU|SIN|IND|NOM//nmod//0  //_SP////4 har//VB|PRS|AKT//aux//7 avstått//VB|SUP|AKT//ROOT//7 från//PP//mark//10 att//IE//mark//10 yttra//VB|INF|AKT//advcl//7 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//10 i//PP//case//13 frågan//NN|UTR|SIN|DEF|NOM//obl//10 .//MAD//punct//7
10. Andra begängelsemetoder än kremering;Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//6 i//PP//case//3 Värmlands//PM|GEN//nmod:poss//3 län//NN|NEU|SIN|IND|NOM//nmod//0  //_SP////3 har//VB|PRS|AKT//aux//6 avstått//VB|SUP|AKT//ROOT//6 från//PP//mark//9 att//IE//mark//9 yttra//VB|INF|AKT//advcl//6 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//9 i//PP//case//12 frågan//NN|UTR|SIN|DEF|NOM//obl//9 .//MAD//punct//6
10. Andra begängelsemetoder än kremering;Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//6 i//PP//case//3 Dalarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//3 län//NN|NEU|SIN|IND|NOM//nmod//0  //_SP////3 har//VB|PRS|AKT//aux//6 avstått//VB|SUP|AKT//ROOT//6 från//PP//mark//9 att//IE//mark//9 yttra//VB|INF|AKT//advcl//6 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//9 i//PP//case//12 frågan//NN|UTR|SIN|DEF|NOM//obl//9 .//MAD//punct//6
10. Andra begängelsemetoder än kremering;Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//5 i//PP//case//3 Jämtlands//PM|GEN//nmod:poss//3 län//NN|NEU|SIN|IND|NOM//nmod//0  //_SP////3 menar//VB|PRS|AKT//ROOT//5 att//SN//mark//10 för//PP//mark//10 att//IE//mark//10 kunna//VB|INF|AKT//aux//10 bedöma//VB|INF|AKT//ccomp//5 om//SN//case//13 ”//PAD//punct//13 anläggningar//NN|UTR|PLU|IND|NOM//obl//10 som//HP|-|-|-//nsubj:pass//16 ska//VB|PRS|AKT//aux//16 användas//VB|INF|SFO//acl:relcl//13 för//PP//case//19 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 begängelsemetoder//NN|UTR|PLU|IND|NOM//obl//16 än//KN//mark//21 kremering//NN|UTR|SIN|IND|NOM//obl//16 ”//PN|UTR|PLU|DEF|SUB//punct//13 obligatoriskt//AB|POS//advmod//26 ska//VB|PRS|AKT//aux//26 vara//VB|INF|AKT//cop//26 tillståndspliktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//13 behövs//VB|PRS|SFO//conj//5 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 information//NN|UTR|SIN|IND|NOM//nsubj:pass//27 om//PP//mark//35 hur//HA//advmod//35 de//DT|UTR/NEU|PLU|DEF//det//34 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 metoderna//NN|UTR|PLU|DEF|NOM//nsubj//35 påverkar//VB|PRS|AKT//acl//29 miljön//NN|UTR|SIN|DEF|NOM//obj//35 och//KN//cc//39 människors//NN|UTR|PLU|IND|GEN//nmod:poss//39 hälsa//NN|UTR|SIN|IND|NOM//conj//36 .//MAD//punct//5
10. Andra begängelsemetoder än kremering;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//47 är//VB|PRS|AKT//cop//47 till//PP//case//45 stor//JJ|POS|UTR|SIN|IND|NOM//amod//45 del//NN|UTR|SIN|IND|NOM//nmod//47 dessa//DT|UTR/NEU|PLU|DEF//det//47 faktorer//NN|UTR|PLU|IND|NOM//parataxis//5 som//HP|-|-|-//nsubj//51 bör//VB|PRS|AKT//aux//51 vara//VB|INF|AKT//cop//51 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//47 för//PP//mark//58 huruvida//SN//mark//58 en//DT|UTR|SIN|IND//det//55 verksamhet//NN|UTR|SIN|IND|NOM//nsubj//58 ska//VB|PRS|AKT//aux//58 vara//VB|INF|AKT//cop//58 tillstånds-//NN|UTR|-|-|SMS//advcl//51 eller//KN//cc//60 anmälningspliktig//JJ|POS|UTR|SIN|IND|NOM//conj//58 .//MAD//punct//47
10. Andra begängelsemetoder än kremering;Enligt//PP//case//64 länsstyrelsens//NN|UTR|SIN|DEF|GEN//nmod:poss//64 uppfattning//NN|UTR|SIN|IND|NOM//obl//70 skulle//VB|PRT|AKT//aux//70 krematorier//NN|NEU|PLU|IND|NOM//nsubj//70 kunna//VB|INF|AKT//aux//70 vara//VB|INF|AKT//cop//70 anmälningspliktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 verksamheter//NN|UTR|PLU|IND|NOM//conj//47 med//PP//case//73 generella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 föreskrifter//NN|UTR|PLU|IND|NOM//nmod//70 .//MAD//punct//47
10. Andra begängelsemetoder än kremering;Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//5 i//PP//case//3 Norrbottens//PM|GEN//nmod:poss//3 län//NN|NEU|SIN|IND|NOM//nmod//0  //_SP////3 tillstyrker//VB|PRS|AKT//ROOT//5 utredarens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 förslag//NN|NEU|SIN|IND|NOM//obj//5 om//PP//mark//16 att//SN//mark//16 en//DT|UTR|SIN|IND//det//12 obligatorisk//JJ|POS|UTR|SIN|IND|NOM//amod//12 tillståndsprövning//NN|UTR|SIN|IND|NOM//nsubj//16 enligt//PP//case//14 miljöbalken//NN|UTR|SIN|DEF|NOM//nmod//12 ska//VB|PRS|AKT//aux//16 ske//VB|INF|AKT//acl//7 av//PP//case//18 anläggningar//NN|UTR|PLU|IND|NOM//obl//16 som//HP|-|-|-//nsubj:pass//21 ska//VB|PRS|AKT//aux//21 användas//VB|INF|SFO//acl:relcl//18 för//PP//case//24 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 begängelsemetoder//NN|UTR|PLU|IND|NOM//obl//21 än//KN//case//26 kremering//NN|UTR|SIN|IND|NOM//obl//21 .//MAD//punct//5
10. Andra begängelsemetoder än kremering;Naturvårdsverket//NN|NEU|SIN|DEF|NOM//nsubj//2  //_SP////0 har//VB|PRS|AKT//ROOT//2 ingen//DT|UTR|SIN|IND//det//4 invändning//NN|UTR|SIN|IND|NOM//obj//2 mot//PP//case//7 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 förslag//NN|NEU|SIN|IND|NOM//nmod//4 att//SN//mark//11 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//11 ska//VB|PRS|AKT//aux//11 krävas//VB|INF|SFO//acl:relcl//4 tillstånd//NN|NEU|SIN|IND|NOM//xcomp//11 från//PP//case//14 regeringen//NN|UTR|SIN|DEF|NOM//nmod//12 för//PP//case//18 en//DT|UTR|SIN|IND//det//18 ny//JJ|POS|UTR|SIN|IND|NOM//amod//18 begängelsemetod//NN|UTR|SIN|IND|NOM//obl//11 ,//MID//punct//11 dvs.//AB|AN//advmod//22 för//PP//case//22 metoden//NN|UTR|SIN|DEF|NOM//obl//11 som//KN//mark//24 sådan//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//22 .//MID//punct//2
10. Andra begängelsemetoder än kremering;När//HA//case//29 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//26 gäller//VB|PRS|AKT//fixed//26 tillståndsplikten//NN|UTR|SIN|DEF|NOM//obl//30 anser//VB|PRS|AKT//parataxis//2 man//PN|UTR|SIN|IND|SUB//nsubj//30 att//SN//mark//35 det//PN|NEU|SIN|DEF|SUB/OBJ//det//35 för//PP//case//35 begängelsemetoder//NN|UTR|PLU|IND|NOM//ccomp//30 i//PP//case//37 princip//NN|UTR|SIN|IND|NOM//nmod//35 i//PP//advmod//41 dag//NN|UTR|SIN|IND|NOM//fixed//38 bara//AB//advmod//41 finns//VB|PRS|SFO//conj//2 ett//DT|NEU|SIN|IND//det//43 alternativ//NN|NEU|SIN|IND|NOM//nsubj//41 till//PP//case//45 kistbegravning//NN|UTR|SIN|IND|NOM//obl//41 ,//MID//punct//48 nämligen//AB//advmod//48 kremering//NN|UTR|SIN|IND|NOM//conj//45 .//MAD//punct//2
10. Andra begängelsemetoder än kremering;Krematorier//NN|NEU|PLU|IND|NOM//nsubj:pass//51 omfattas//VB|PRS|SFO//parataxis//2 av//PP//case//53 tillståndsplikt//NN|UTR|SIN|IND|NOM//obl//51 enligt//PP//case//55 miljöbalken//NN|UTR|SIN|DEF|NOM//obl//51 på//PP//case//59 grund//NN|UTR|SIN|IND|NOM//fixed//56 av//PP//fixed//56 miljöeffekterna//NN|UTR|PLU|DEF|NOM//obl//51 .//MAD//punct//2
10. Andra begängelsemetoder än kremering;Naturvårdsverket//NN|NEU|SIN|DEF|NOM//nsubj//62 menar//VB|PRS|AKT//parataxis//2 att//SN//mark//67 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//67 därför//AB//advmod//67 är//VB|PRS|AKT//cop//67 rimligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//62 att//IE//mark//69 utgå//VB|INF|AKT//csubj//67 från//PP//mark//76 att//SN//mark//76 tillståndsplikt//NN|UTR|SIN|IND|NOM//nsubj:pass//76 för//PP//case//74 anläggningar//NN|UTR|PLU|IND|NOM//nmod//72 kan//VB|PRS|AKT//aux//76 behövas//VB|INF|SFO//advcl//69 även//AB//advmod//80 för//PP//case//80 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//80 begängelsemetoder//NN|UTR|PLU|IND|NOM//obl//76 .//MAD//punct//62
10. Andra begängelsemetoder än kremering;Man//PN|UTR|SIN|IND|SUB//nsubj//83 framhåller//VB|PRS|AKT//parataxis//62 att//SN//mark//92 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//92 av//PP//case//88 naturliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 skäl//NN|NEU|PLU|IND|NOM//obl//92 i//PP//advmod//92 dag//NN|UTR|SIN|IND|NOM//fixed//89 är//VB|PRS|AKT//cop//92 okänt//JJ|POS|NEU|SIN|IND|NOM//ccomp//83 vilken//HD|UTR|SIN|IND//det//94 miljöpåverkan//NN|UTR|SIN|IND|NOM//nmod:poss//97 presumtiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//97 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//97 metoder//NN|UTR|PLU|IND|NOM//nsubj//100 kommer//VB|PRS|AKT//aux//100 att//IE//mark//100 ha//VB|INF|AKT//csubj//92 .//MAD//punct//83
10. Andra begängelsemetoder än kremering;Därför//AB//advmod//103 talar//VB|PRS|AKT//conj//83 regelförenklingsskäl//NN|NEU|PLU|IND|NOM//obj//103 emot//PP//case//107 den//DT|UTR|SIN|DEF//det//107 ordning//NN|UTR|SIN|IND|NOM//obl//103 som//HP|-|-|-//nsubj:pass//109 föreslås//VB|PRS|SFO//acl:relcl//107 i//PP//case//111 utredningen//NN|UTR|SIN|DEF|NOM//obl//109 .//MAD//punct//83
10. Andra begängelsemetoder än kremering;Naturvårdsverket//NN|NEU|SIN|DEF|NOM//nsubj//119 vill//VB|PRS|AKT//aux//119 således//AB//advmod//119 att//SN//mark//119 tillståndsplikt//NN|UTR|SIN|IND|NOM//nsubj//119 ska//VB|PRS|AKT//aux//119 gälla//VB|INF|AKT//parataxis//83 för//PP//case//125 alla//DT|UTR/NEU|PLU|IND/DEF//det//124 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//124 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//124 metoders//NN|UTR|PLU|IND|GEN//nmod:poss//125 anläggningar//NN|UTR|PLU|IND|NOM//obl//119 .//MAD//punct//83
10. Andra begängelsemetoder än kremering;Man//PN|UTR|SIN|IND|SUB//nsubj//128 påminner//VB|PRS|AKT//conj//83 om//PP//mark//134 att//SN//mark//134 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//134 då//AB//advmod//134 även//AB//advmod//134 avgör//VB|PRS|AKT//ccomp//128 om//SN//mark//138 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//138 ska//VB|PRS|AKT//aux//138 räknas//VB|INF|SFO//ccomp//134 som//KN//mark//140 A-//NN|NEU|-|-|SMS//xcomp//138 eller//KN//cc//142 Bverksamhet//PM|NOM//conj//140 ,//MID//punct//147 i//PP//case//147 enlighet//NN|UTR|SIN|IND|NOM//fixed//144 med//PP//fixed//144 förordning//NN|UTR|SIN|IND|NOM//obl//138 (//PAD//punct//149 1998:899//RG|NOM//appos//147 )//PAD//punct//149 om//PP//case//153 miljöfarlig//JJ|POS|UTR|SIN|IND|NOM//amod//153 verksamhet//NN|UTR|SIN|IND|NOM//conj//147 och//KN//cc//155 hälsoskydd//NN|NEU|SIN|IND|NOM//conj//153 ,//MID//punct//155 dvs.//AB|AN//advmod//161 om//SN//mark//161 verksamheterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//161 ska//VB|PRS|AKT//aux//161 prövas//VB|INF|SFO//advcl//138 av//PP//case//163 miljödomstol//NN|UTR|SIN|IND|NOM//obl:agent//161 eller//KN//cc//165 länsstyrelse//NN|UTR|SIN|IND|NOM//conj//163 .//MAD//punct//83
10. Andra begängelsemetoder än kremering;Stockholms//PM|GEN//nmod:poss//1 kommun//NN|UTR|SIN|IND|NOM//nsubj//3  //_SP////1 anser//VB|PRS|AKT//ROOT//3 att//SN//mark//11 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 förslag//NN|NEU|SIN|IND|NOM//nsubj//11 att//IE//mark//11 genom//PP//case//10 ett//DT|NEU|SIN|IND//det//10 regeringsbeslut//NN|NEU|SIN|IND|NOM//obl//11 möjliggöra//VB|INF|AKT//csubj//17 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 begängelseformer//NN|UTR|PLU|IND|NOM//obj//11 är//VB|PRS|AKT//cop//17 en//DT|UTR|SIN|IND//det//17 riktig//JJ|POS|UTR|SIN|IND|NOM//amod//17 lösning//NN|UTR|SIN|IND|NOM//obj//3 på//PP//mark//23 hur//HA//advmod//23 sådana//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj:pass//23 ska//VB|PRS|AKT//aux//23 kunna//VB|INF|AKT//aux//23 införas//VB|INF|SFO//acl//17 i//PP//case//25 Sverige//PM|NOM//obl//23 .//MAD//punct//3
10. Andra begängelsemetoder än kremering;Kommunen//NN|UTR|SIN|DEF|NOM//nsubj//28 anser//VB|PRS|AKT//parataxis//3 att//SN//mark//37 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//37 även//AB//advmod//37 i//PP//case//33 förslaget//NN|NEU|SIN|DEF|NOM//obl//37 till//PP//case//35 lagreglering//NN|UTR|SIN|IND|NOM//nmod//33 borde//VB|PRT|AKT//aux//37 förtydligas//VB|INF|SFO//ccomp//28 hur//HA//advmod//46 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 godkännandet//NN|NEU|SIN|DEF|NOM//nsubj//46 av//PP//case//44 en//DT|UTR|SIN|IND//det//44 ny//JJ|POS|UTR|SIN|IND|NOM//amod//44 metod//NN|UTR|SIN|IND|NOM//nmod//40 ska//VB|PRS|AKT//aux//46 gå//VB|INF|AKT//ccomp//37 till//PL//compound:prt//46 .//MAD//punct//3
10. Andra begängelsemetoder än kremering;Jämtlands//PM|GEN//nmod:poss//1 läns//NN|NEU|SIN|IND|GEN//nmod:poss//2 landsting//NN|NEU|SIN|IND|NOM//nsubj//4  //_SP////2 menar//VB|PRS|AKT//ROOT//4 att//SN//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 är//VB|PRS|AKT//cop//8 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//4 att//SN//mark//13 en//DT|UTR|SIN|IND//det//12 rättslig//JJ|POS|UTR|SIN|IND|NOM//amod//12 reglering//NN|UTR|SIN|IND|NOM//nsubj//13 sker//VB|PRS|AKT//csubj//8 av//PP//case//16 de//DT|UTR/NEU|PLU|DEF//det//16 gravskick//NN|NEU|PLU|IND|NOM//obl//13 som//HP|-|-|-//nsubj//18 förekommer//VB|PRS|AKT//acl:relcl//16 och//KN//cc//22 att//SN//mark//22 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//22 öppnas//VB|PRS|SFO//conj//13 upp//PL//compound:prt//22 för//PP//case//26 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 begängelsemetoder//NN|UTR|PLU|IND|NOM//obl//22 än//KN//case//28 kremering//NN|UTR|SIN|IND|NOM//obl//22 .//MAD//punct//4
10. Andra begängelsemetoder än kremering;Den//DT|UTR|SIN|DEF//det//31 reglering//NN|UTR|SIN|IND|NOM//nsubj//38 som//HP|-|-|-//nsubj:pass//33 föreslås//VB|PRS|SFO//acl:relcl//31 kring//PP//case//35 begängelsemetoder//NN|UTR|PLU|IND|NOM//obl//33 är//VB|PRS|AKT//cop//38 väl//AB|POS//advmod//38 avvägd//PC|PRF|UTR|SIN|IND|NOM//parataxis//4 .//MAD//punct//4
10. Andra begängelsemetoder än kremering;Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 kyrkan//NN|UTR|SIN|DEF|NOM//nsubj//3  //_SP////1 har//VB|PRS|AKT//ROOT//3 inget//PN|NEU|SIN|IND|SUB/OBJ//obj//3 att//IE//mark//6 erinra//VB|INF|AKT//acl//4 mot//PP//case//9 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//9 förslag//NN|NEU|SIN|IND|NOM//obl//6 i//PP//case//12 denna//DT|UTR|SIN|DEF//det//12 del//NN|UTR|SIN|IND|NOM//nmod//9 .//MAD//punct//3
10. Andra begängelsemetoder än kremering;Göteborgs//PM|GEN//nmod:poss//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 har//VB|PRS|AKT//ROOT//3 inget//PN|NEU|SIN|IND|SUB/OBJ//obj//3 att//IE//mark//6 erinra//VB|INF|AKT//acl//4 mot//PP//mark//10 att//SN//mark//10 regeringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//10 ges//VB|PRS|SFO//advcl//3 befogenhet//NN|UTR|SIN|IND|NOM//obj//10 att//IE//mark//13 besluta//VB|INF|AKT//xcomp//10 om//PP//case//16 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 begängelsemetoder//NN|UTR|PLU|IND|NOM//obl//13 med//PP//case//20 de//DT|UTR/NEU|PLU|DEF//det//20 tydliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 förutsättningar//NN|UTR|PLU|IND|NOM//obl//13 som//HP|-|-|-//obj//23 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//23 anger//VB|PRS|AKT//acl:relcl//20 .//MAD//punct//3
10. Andra begängelsemetoder än kremering;Härnösands//PM|GEN//nmod:poss//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 tillstyrker//VB|PRS|AKT//ROOT//3 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 förslag//NN|NEU|SIN|IND|NOM//obj//3 .//MAD//punct//3
10. Andra begängelsemetoder än kremering;Karlstads//PM|GEN//nmod:poss//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 anser//VB|PRS|AKT//ROOT//3 att//SN//mark//11 begreppet//NN|NEU|SIN|DEF|NOM//nmod//7 ”//PAD//punct//7 stoftrester//NN|UTR|PLU|IND|NOM//nsubj:pass//11 ”//PM|NOM//punct//7 inte//AB//advmod//11 bör//VB|PRS|AKT//aux//11 införas//VB|INF|SFO//ccomp//3 i//PP//case//13 begravningslagen//NN|UTR|SIN|DEF|NOM//obl//11 .//MAD//punct//3
10. Andra begängelsemetoder än kremering;Linköpings//PM|GEN//nmod:poss//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 anser//VB|PRS|AKT//ROOT//3 att//SN//mark//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 är//VB|PRS|AKT//cop//7 viktigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//3 att//SN//mark//11 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 begängelseanläggningar//NN|UTR|PLU|IND|NOM//nsubj:pass//11 prövas//VB|PRS|SFO//csubj//7 ingående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//11 ur//PP//case//15 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 perspektiv//NN|NEU|PLU|IND|NOM//obl//11 innan//SN//mark//18 tillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//18 ges//VB|PRS|SFO//advcl//11 .//MAD//punct//3
10. Andra begängelsemetoder än kremering;Luleå//PM|GEN//nmod:poss//1 stift//NN|NEU|SIN|IND|NOM//ROOT//1  //_SP////1 tillstyrker//VB|PRS|AKT//conj//1 förslaget//NN|NEU|SIN|DEF|NOM//obj//3 ,//MID//punct//1 men//KN//cc//8 vill//VB|PRS|AKT//aux//8 understryka//VB|INF|AKT//conj//1 vikten//NN|UTR|SIN|DEF|NOM//obj//8 av//PP//mark//14 att//SN//mark//14 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//14 noga//AB//advmod//14 beaktar//VB|PRS|AKT//acl//9 de//DT|UTR/NEU|PLU|DEF//det//17 etiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 aspekterna//NN|UTR|PLU|DEF|NOM//obj//14 innan//SN//mark//20 man//PN|UTR|SIN|IND|SUB//nsubj//20 ger//VB|PRS|AKT//advcl//14 tillstånd//NN|NEU|SIN|IND|NOM//obj//20 till//PP//case//24 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 begängelsemetoder//NN|UTR|PLU|IND|NOM//obl//20 .//MAD//punct//1
10. Andra begängelsemetoder än kremering;Lunds//PM|GEN//nmod:poss//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 har//VB|PRS|AKT//ROOT//3 inget//PN|NEU|SIN|IND|SUB/OBJ//obj//3 att//IE//mark//6 erinra//VB|INF|AKT//xcomp//3 ,//MID//punct//13 förutom//PP//mark//13 att//SN//mark//13 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 tydligt//AB|POS//advmod//13 bör//VB|PRS|AKT//aux//13 framgå//VB|INF|AKT//advcl//3 att//SN//mark//17 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//17 ska//VB|PRS|AKT//aux//17 inhämta//VB|INF|AKT//ccomp//13 yttranden//NN|NEU|PLU|IND|NOM//obj//17 innan//SN//mark//27 frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//27 om//PP//case//22 tillstånd//NN|NEU|SIN|IND|NOM//nmod//20 till//PP//case//26 en//DT|UTR|SIN|IND//det//26 ny//JJ|POS|UTR|SIN|IND|NOM//amod//26 begängelsemetod//NN|UTR|SIN|IND|NOM//nmod//22 fattas//VB|INF|SFO//advcl//17 .//MAD//punct//3
10. Andra begängelsemetoder än kremering;Skara//PM|GEN//amod//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 tillstyrker//VB|PRS|AKT//ROOT//3 framlagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//5 förslag//NN|NEU|PLU|IND|NOM//obj//3 .//MAD//punct//3
10. Andra begängelsemetoder än kremering;Stockholms//PM|GEN//nmod:poss//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 har//VB|PRS|AKT//ROOT//3 inga//DT|UTR/NEU|PLU|IND//det//5 invändningar//NN|UTR|PLU|IND|NOM//obj//3 mot//PP//case//7 förslagen//NN|NEU|PLU|DEF|NOM//nmod//5 .//MAD//punct//3
10. Andra begängelsemetoder än kremering;Strängnäs//PM|GEN//amod//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 anser//VB|PRS|AKT//ROOT//3 att//SN//mark//9 förslaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//9 att//SN//mark//9 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//8 godkännande//NN|NEU|SIN|IND|NOM//nsubj:pass//9 krävs//VB|PRS|SFO//ccomp//3 inför//PP//case//11 utveckling//NN|UTR|SIN|IND|NOM//obl//9 av//PP//case//14 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 metoder//NN|UTR|PLU|IND|NOM//nmod//11 är//VB|PRS|AKT//cop//16 positivt//JJ|POS|NEU|SIN|IND|NOM//xcomp//3 .//MAD//punct//3
10. Andra begängelsemetoder än kremering;Västerås//PM|GEN//amod//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 tillstyrker//VB|PRS|AKT//ROOT//3 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 förslag//NN|NEU|SIN|IND|NOM//obj//3 .//MAD//punct//3
10. Andra begängelsemetoder än kremering;Växjö//PM|GEN//amod//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 tillstyrker//VB|PRS|AKT//ROOT//3 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 förslag//NN|NEU|SIN|IND|NOM//obj//3 .//MAD//punct//3
10. Andra begängelsemetoder än kremering;Göteborgs//PM|GEN//nmod:poss//2 kyrkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 samfällighet//NN|UTR|SIN|IND|NOM//nsubj//4  //_SP////2 har//VB|PRS|AKT//ROOT//4 inget//PN|NEU|SIN|IND|SUB/OBJ//obj//4 att//IE//mark//7 erinra//VB|INF|AKT//acl//5 mot//PP//case//10 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 förslag//NN|NEU|SIN|IND|NOM//obl//7 .//MAD//punct//4
10. Andra begängelsemetoder än kremering;Malmö//PM|NOM//nmod:poss//2 kyrkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 samfällighet//NN|UTR|SIN|IND|NOM//ROOT//2  //_SP////2 tillstyrker//VB|PRS|AKT//conj//2 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 förslag//NN|NEU|SIN|IND|NOM//nsubj//4 .//MAD//punct//2
10. Andra begängelsemetoder än kremering;Uppsala//PM|GEN//nmod:poss//2 kyrkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 samfällighet//NN|UTR|SIN|IND|NOM//ROOT//2  //_SP////2 tillstyrker//VB|PRS|AKT//conj//2 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 förslag//NN|NEU|SIN|IND|NOM//nsubj//4 .//MAD//punct//2
