Till statsrådet Lars-Erik Lövdén ;Statsrådet//NN|NEU|SIN|DEF|NOM//nmod//1 Lars-Erik//PM|NOM//nsubj//3 Lövdén//PM|NOM//flat:name//1 har//VB|PRS|AKT//ROOT//3 den//DT|UTR|SIN|DEF//det//6 24//RG|NOM//nummod//6 oktober//NN|UTR|SIN|IND|NOM//obj//3 2000//RG|NOM//nummod//6 gett//VB|SUP|AKT//conj//3 dåvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 generaldirektören//NN|UTR|SIN|DEF|NOM//nmod//11 Birger//PM|NOM//obj//8 Bäckström//PM|NOM//flat:name//11 uppdraget//NN|NEU|SIN|DEF|NOM//flat:name//11 att//IE//mark//15 följa//VB|INF|AKT//xcomp//8 upp//PL//compound:prt//15 och//KN//cc//18 stödja//VB|INF|AKT//conj//15 de//DT|UTR/NEU|PLU|DEF//det//20 kommuner//NN|UTR|PLU|IND|NOM//obj//18 och//KN//cc//22 landsting//NN|NEU|PLU|IND|NOM//conj//20 vars//HS|DEF//nmod:poss//24 ansökningar//NN|UTR|PLU|IND|NOM//nsubj:pass//25 beretts//VB|SUP|SFO//acl:relcl//20 av//PP//case//27 Kommundelegationen//NN|UTR|SIN|DEF|NOM//obl:agent//25 och//KN//cc//32 som//HP|-|-|-//nsubj:pass//32 av//PP//case//31 regeringen//NN|UTR|SIN|DEF|NOM//obl//32 beviljats//VB|SUP|SFO//conj//25 bidrag//NN|NEU|PLU|IND|NOM//obj//32 från//PP//case//36 anslaget//NN|NEU|SIN|DEF|NOM//nmod//36 Bidrag//NN|NEU|PLU|IND|NOM//nmod//33 till//PP//case//39 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//39 insatser//NN|UTR|PLU|IND|NOM//obl//32 i//PP//case//42 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 kommuner//NN|UTR|PLU|IND|NOM//nmod//39 och//KN//cc//44 landsting//NN|NEU|SIN|IND|NOM//conj//42 .//MAD//punct//3
3.5.1 Enskilda träffar för samtliga;Avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 Värmlands//PM|GEN//nmod:poss//3 läns//NN|NEU|SIN|IND|GEN//amod//3 landsting//NN|NEU|SIN|IND|NOM//nsubj//4 gjorde//VB|PRT|AKT//ROOT//4 den//DT|UTR|SIN|DEF//det//7 särskilde//PC|PRF|MAS|SIN|DEF|NOM//amod//7 utredare//NN|UTR|SIN|IND|NOM//obj//4 som//HP|-|-|-//nsubj:pass//9 utsetts//VB|SUP|SFO//acl:relcl//7 för//PP//mark//12 att//IE//mark//12 följa//VB|INF|AKT//advcl//9 landstinget//NN|NEU|SIN|DEF|NOM//obj//12 bedömningen//NN|UTR|SIN|DEF|NOM//obj//12 att//SN//mark//20 landstinget//NN|NEU|SIN|DEF|NOM//nsubj//20 skulle//VB|PRT|AKT//aux//20 komma//VB|INF|AKT//aux//20 att//IE//mark//20 klara//VB|INF|AKT//acl//14 avtalet//NN|NEU|SIN|DEF|NOM//obj//20 till//PP//case//23 bokslutet//NN|NEU|SIN|DEF|NOM//obl//20 för//PP//case//25 2002//RG|NOM//nmod//23 .//MAD//punct//4
3.5.1 Enskilda träffar för samtliga;Budgeten//NN|UTR|SIN|DEF|NOM//nsubj:pass//5 för//PP//case//2 2003//RG|NOM//nmod//0 hade//VB|PRT|AKT//aux//5 inte//AB//advmod//5 tagits//VB|SUP|SFO//ROOT//5 i//PP//case//8 alla//DT|UTR/NEU|PLU|IND/DEF//det//8 kommuner//NN|UTR|PLU|IND|NOM//obl//5 och//KN//cc//10 landsting//NN|NEU|SIN|IND|NOM//conj//8 i//PP//case//12 oktober//NN|UTR|SIN|IND|NOM//nmod//10 ,//MID//punct//25 men//KN//cc//25 de//DT|UTR/NEU|PLU|DEF//det//16 förslag//NN|NEU|PLU|IND|NOM//nsubj//25 som//HP|-|-|-//nsubj//19 då//AB//advmod//19 förelåg//VB|PRT|AKT//acl:relcl//16 i//PP//case//22 flertalet//NN|NEU|SIN|DEF|NOM//nmod//22 kommuner//NN|UTR|PLU|IND|NOM//obl//19 och//KN//cc//24 landsting//NN|NEU|PLU|IND|NOM//conj//22 pekade//VB|PRT|AKT//conj//5 på//PP//case//28 ett//DT|NEU|SIN|IND//det//28 överskott//NN|NEU|SIN|IND|NOM//obl//25 .//MAD//punct//25
3.5.1 Enskilda träffar för samtliga;I//PP//case//33 några//DT|UTR/NEU|PLU|IND//det//33 enstaka//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 fall//NN|NEU|PLU|IND|NOM//obl//34 fanns//VB|PRT|SFO//parataxis//25 budgeterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//37 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 resultat//NN|NEU|PLU|IND|NOM//nsubj//34 .//MAD//punct//5


3.6.1 Rapporter;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//4 har//VB|PRS|AKT//aux//4 varje//DT|UTR/NEU|SIN|IND//det//3 halvår//NN|NEU|SIN|IND|NOM//obl//4 lämnat//VB|SUP|AKT//ROOT//4 en//DT|UTR|SIN|IND//det//6 rapport//NN|UTR|SIN|IND|NOM//obj//4 om//PP//case//8 utvecklingen//NN|UTR|SIN|DEF|NOM//obl//4 till//PP//case//10 Regeringskansliet//NN|NEU|SIN|DEF|NOM//nmod//8 .//MAD//punct//4
3.6.1 Rapporter;Inför//PP//case//13 beslut//NN|NEU|SIN|IND|NOM//obl//20 om//PP//case//15 utbetalning//NN|UTR|SIN|IND|NOM//nmod//13 av//PP//case//17 bidrag//NN|NEU|PLU|IND|NOM//nmod//15 har//VB|PRS|AKT//aux//20 utredaren//NN|UTR|SIN|DEF|NOM//nsubj//20 lämnat//VB|SUP|AKT//advcl//4 ett//DT|NEU|SIN|IND//det//22 underlag//NN|NEU|SIN|IND|NOM//obj//20 till//PP//case//24 regeringen//NN|UTR|SIN|DEF|NOM//nmod//22 för//PP//case//27 respektive//AB//amod//27 kommun//NN|UTR|SIN|IND|NOM//obl//20 och//KN//cc//29 landsting//NN|NEU|SIN|IND|NOM//conj//27 .//MAD//punct//4
3.6.1 Rapporter;Underlaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//33 har//VB|PRS|AKT//aux//33 utgjorts//VB|SUP|SFO//conj//4 av//PP//case//36 en//DT|UTR|SIN|IND//det//36 bedömning//NN|UTR|SIN|IND|NOM//obl//33 av//PP//case//40 den//DT|UTR|SIN|DEF//det//40 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 situationen//NN|UTR|SIN|DEF|NOM//nmod//36 och//KN//cc//46 hur//HA//advmod//46 åtagandena//NN|NEU|PLU|DEF|NOM//nsubj:pass//46 i//PP//case//45 överenskommelsen//NN|UTR|SIN|DEF|NOM//nmod//43 uppfyllts//VB|SUP|SFO//conj//33 .//MAD//punct//4

3.6.2 Slutlig redovisning;Inför//PP//case//1 beslut//NN|NEU|SIN|IND|NOM//obl//17 om//PP//case//3 utbetalning//NN|UTR|SIN|IND|NOM//nmod//1 av//PP//case//7 den//DT|UTR|SIN|DEF//det//7 återstående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 delen//NN|UTR|SIN|DEF|NOM//nmod//3 av//PP//case//10 de//DT|UTR/NEU|PLU|DEF//det//10 statsbidrag//NN|NEU|PLU|IND|NOM//nmod//7 som//HP|-|-|-//nsubj//14 är//VB|PRS|AKT//cop//14 en//DT|UTR|SIN|IND//det//14 del//NN|UTR|SIN|IND|NOM//acl:relcl//1 av//PP//case//16 överenskommelsen//NN|UTR|SIN|DEF|NOM//nmod//14 begärdes//VB|PRT|SFO//ROOT//17 från//PP//case//19 kommunerna//NN|UTR|PLU|DEF|NOM//obl//17 och//KN//cc//21 landstingen//NN|NEU|PLU|DEF|NOM//conj//19 in//PL//compound:prt//17 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 handlingar//NN|UTR|PLU|IND|NOM//obj//17 ://MAD//punct//17
3.6.2 Slutlig redovisning;•//NN|UTR|SIN|IND|NOM//case//1 Revisorsintyg//NN|NEU|SIN|IND|NOM//ROOT//1 om//AB//case//1 och//KN//cc//10 i//PP//case//6 vilken//HD|UTR|SIN|IND//det//6 utsträckning//NN|UTR|SIN|IND|NOM//obl//10 avtalets//NN|NEU|SIN|DEF|GEN//nmod:poss//8 villkor//NN|NEU|PLU|IND|NOM//nsubj:pass//10 har//VB|PRS|AKT//aux//10 uppfyllts//VB|SUP|SFO//conj//1 .//MAD//punct//1
3.6.2 Slutlig redovisning;•//NN|UTR|SIN|IND|NOM//nmod//4 Av//PP//case//2 fullmäktige//NN|UTR|PLU|DEF|NOM//obl//3 antaget//PC|PRF|NEU|SIN|IND|NOM//amod//4 bokslut//NN|NEU|SIN|IND|NOM//ROOT//4 för//PP//case//6 2002//RG|NOM//obl//4 .//MAD//punct//4
3.6.2 Slutlig redovisning;•//NN|UTR|SIN|IND|NOM//case//2 Verbal//JJ|POS|UTR|SIN|IND|NOM//amod//2 beskrivning//NN|UTR|SIN|IND|NOM//ROOT//2 av//PP//mark//8 hur//HA//advmod//8 sänkningen//NN|UTR|SIN|DEF|NOM//nsubj//8 av//PP//case//7 bruttokostnaderna//NN|UTR|PLU|DEF|NOM//nmod//5 gått//VB|SUP|AKT//acl//2 till//PL//compound:prt//8 ,//MID//punct//12 vilka//HD|UTR/NEU|PLU|IND//det//12 verksamheter//NN|UTR|PLU|IND|NOM//obl//8 som//HP|-|-|-//nsubj//14 minskat//VB|SUP|AKT//acl:relcl//12 mest//AB|SUV//advmod//14 och//KN//cc//18 vilket//HD|NEU|SIN|IND//det//18 kostnadsslag//NN|NEU|SIN|IND|NOM//conj//12 (//PAD//punct//18 ex//NN|AN//appos//18 .//MAD//punct//18
3.6.2 Slutlig redovisning;personal//NN|UTR|SIN|IND|NOM//nmod//18 )//PAD//punct//22 som//HP|-|-|-//nsubj//25 minskat//VB|SUP|AKT//acl:relcl//18 mest//AB|SUV//advmod//25 .//MAD//punct//2
3.6.2 Slutlig redovisning;•//NN|UTR|SIN|IND|NOM//nsubj//1 Ifylld//PC|PRF|UTR|SIN|IND|NOM//ROOT//1 slutlig//JJ|POS|UTR|SIN|IND|NOM//amod//3 åtgärdsplan//NN|UTR|SIN|IND|NOM//obj//1 med//PP//case//6 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//6 aktiviteter//NN|UTR|PLU|IND|NOM//nmod//3 som//HP|-|-|-//nsubj//8 leder//VB|PRS|AKT//acl:relcl//6 fram//PL//advmod//8 till//PP//case//11 bruttokostnadssänkningen//NN|UTR|SIN|DEF|NOM//obl//8 .//MAD//punct//1
3.6.2 Slutlig redovisning;•//PP//nmod//1 Specifikation//NN|UTR|SIN|IND|NOM//ROOT//1 av//PP//case//3 bruttokostnadssänkningen//NN|UTR|SIN|DEF|NOM//nmod//1 i//PP//case//5 siffror//NN|UTR|PLU|IND|NOM//nmod//3 med//PP//case//9 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//6 från//PP//fixed//6 resultaträkningen//NN|UTR|SIN|DEF|NOM//nmod//5 2002//RG|NOM//nummod//9 .//MAD//punct//1
3.6.2 Slutlig redovisning;Redovisningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//5 från//PP//case//2 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//0 och//KN//cc//4 landstingen//NN|NEU|PLU|DEF|NOM//conj//2 behandlades//VB|PRT|SFO//ROOT//5 av//PP//case//7 utredningen//NN|UTR|SIN|DEF|NOM//obl:agent//5 .//MAD//punct//5
3.6.2 Slutlig redovisning;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//10 lämnade//VB|PRT|AKT//parataxis//5 i//PP//case//12 juni//NN|UTR|SIN|IND|NOM//obl//10 2003//RG|NOM//nummod//12 ett//DT|NEU|SIN|IND//det//15 underlag//NN|NEU|SIN|IND|NOM//obj//10 till//PP//case//17 regeringen//NN|UTR|SIN|DEF|NOM//nmod//15 inför//PP//case//19 utbetalningen//NN|UTR|SIN|DEF|NOM//nmod//17 av//PP//case//21 bidraget//NN|NEU|SIN|DEF|NOM//nmod//19 .//MAD//punct//10
3.6.2 Slutlig redovisning;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 fattade//VB|PRT|AKT//ROOT//1 beslut//NN|NEU|SIN|IND|NOM//obj//1 om//PP//case//4 utbetalning//NN|UTR|SIN|IND|NOM//obl//1 av//PP//case//6 bidrag//NN|NEU|SIN|IND|NOM//nmod//4 till//PP//case//9 22//RG|NOM//nummod//9 kommuner//NN|UTR|PLU|IND|NOM//nmod//6 och//KN//cc//12 2//RG|NOM//nummod//12 landsting//NN|NEU|PLU|IND|NOM//conj//9 i//PP//case//14 juni//NN|UTR|SIN|IND|NOM//nmod//12 2003//RG|NOM//nummod//14 .//MAD//punct//1

3.7 Hur har det gått?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 är//VB|PRS|AKT//cop//4 ett//DT|NEU|SIN|IND//det//4 stort//JJ|POS|NEU|SIN|IND|NOM//amod//4 förändringsarbete//NN|NEU|SIN|IND|NOM//ROOT//4 som//HP|-|-|-//nsubj//6 pågått//VB|SUP|AKT//acl:cleft//4 under//PP//case//8 avtalsperioden//NN|UTR|SIN|DEF|NOM//obl//6 i//PP//case//10 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//8 och//KN//cc//12 landstingen//NN|NEU|PLU|DEF|NOM//conj//10 .//MAD//punct//4
3.7 Hur har det gått?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 har//VB|PRS|AKT//aux//16 visat//VB|SUP|AKT//conj//4 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//16 att//SN//mark//19 sättet//NN|NEU|SIN|DEF|NOM//xcomp//16 att//IE//mark//21 arbeta//VB|INF|AKT//acl//19 med//PP//case//24 ett//DT|NEU|SIN|IND//det//24 avtal//NN|NEU|SIN|IND|NOM//obl//21 med//PP//case//26 staten//NN|UTR|SIN|DEF|NOM//nmod//24 som//KN//nsubj//31 grund//NN|UTR|SIN|IND|NOM//nsubj//31 har//VB|PRS|AKT//aux//31 varit//VB|SUP|AKT//cop//31 framgångsrikt//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//19 för//PP//case//34 flertalet//NN|NEU|SIN|DEF|NOM//nmod//34 kommuner//NN|UTR|PLU|IND|NOM//obl//31 och//KN//cc//36 landsting//NN|NEU|SIN|IND|NOM//conj//34 .//MAD//punct//16
3.7 Hur har det gått?;Jämfört//PC|PRF|NEU|SIN|IND|NOM//advmod//3 med//PP//case//3 de//DT|UTR/NEU|PLU|DEF//det//3 redovisningar//NN|UTR|PLU|IND|NOM//nsubj//141 som//HP|-|-|-//obj//8 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//8 och//KN//cc//7 landstingen//NN|NEU|PLU|DEF|NOM//conj//5 lämnat//VB|SUP|AKT//acl:relcl//3 tidigare//AB|KOM//advmod//8 ser//VB|PRS|AKT//acl:relcl//3 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//10 bättre//AB|KOM//advmod//10 ut//AB//compound:prt//10 för//PP//case//15 flertalet//NN|NEU|SIN|DEF|NOM//obl//10 .//MAD//punct//10
3.7 Hur har det gått?;Av//PP//case//21 de//DT|UTR/NEU|PLU|DEF//det//21 ursprungliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 36//RG|NOM//nummod//21 kommunerna//NN|UTR|PLU|DEF|NOM//obl//10 och//KN//cc//24 4//RG|NOM//nummod//24 landstingen//NN|NEU|PLU|DEF|NOM//conj//21 ,//MID//punct//10 hade//VB|PRT|AKT//conj//10 10//RG|NOM//nummod//28 kommuner//NN|UTR|PLU|IND|NOM//obj//10 uppfyllt//VB|SUP|AKT//xcomp//10 villkoren//NN|NEU|PLU|DEF|NOM//obj//29 för//PP//case//32 avtalet//NN|NEU|SIN|DEF|NOM//obl//29 redan//AB//advmod//35 vid//PP//case//35 bokslutet//NN|NEU|SIN|DEF|NOM//obl//29 för//PP//case//37 2001//RG|NOM//nmod//35 .//MAD//punct//3
3.7 Hur har det gått?;Dessa//DT|UTR/NEU|PLU|DEF//det//40 kommuner//NN|UTR|PLU|IND|NOM//nsubj//41 fick//VB|PRT|AKT//parataxis//3 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//43 bidraget//NN|NEU|SIN|DEF|NOM//obj//41 utbetalt//PC|PRF|NEU|SIN|IND|NOM//xcomp//41 redan//AB//advmod//46 2002//RG|NOM//obl//41 .//MAD//punct//41
3.7 Hur har det gått?;Av//PP//case//52 de//DT|UTR/NEU|PLU|DEF//det//52 återstående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//52 26//RG|NOM//nummod//52 kommunerna//NN|UTR|PLU|DEF|NOM//obl//41 är//VB|PRS|AKT//cop//60 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//60 enligt//PP//case//57 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//57 bedömning//NN|UTR|SIN|IND|NOM//obl//60 ytterligare//AB|KOM//advmod//59 22//RG|NOM//nummod//60 kommuner//NN|UTR|PLU|IND|NOM//conj//3 som//HP|-|-|-//nsubj//62 uppfyller//VB|PRS|AKT//acl:relcl//60 villkoren//NN|NEU|PLU|DEF|NOM//obj//62 enligt//PP//case//65 avtalet//NN|NEU|SIN|DEF|NOM//obl//62 .//MAD//punct//60
3.7 Hur har det gått?;Två//RG|NOM//nummod//68 kommuner//NN|UTR|PLU|IND|NOM//nsubj//72 hade//VB|PRT|AKT//aux//72 ännu//AB//advmod//72 inte//AB//advmod//72 inkommit//VB|SUP|AKT//parataxis//60 med//PP//case//74 underlag//NN|NEU|SIN|IND|NOM//obl//72 när//HA//mark//78 denna//DT|UTR|SIN|DEF//det//77 rapport//NN|UTR|SIN|IND|NOM//nsubj:pass//78 lämnades//VB|PRT|SFO//advcl//72 .//MID//punct//60
3.7 Hur har det gått?;Två//RG|NOM//nummod//81 kommuner//NN|UTR|PLU|IND|NOM//nsubj//82 redovisade//VB|PRT|AKT//parataxis//60 ett//DT|NEU|SIN|IND//det//85 negativt//JJ|POS|NEU|SIN|IND|NOM//amod//85 resultat//NN|NEU|SIN|IND|NOM//obj//82 i//PP//case//87 bokslutet//NN|NEU|SIN|DEF|NOM//nmod//85 för//PP//case//89 2002//RG|NOM//obl//82 och//KN//cc//91 uppfyller//VB|PRS|AKT//conj//82 således//AB//advmod//91 inte//AB//advmod//91 villkoren//NN|NEU|PLU|DEF|NOM//obj//91 i//PP//case//96 avtalet//NN|NEU|SIN|DEF|NOM//nmod//94 .//MAD//punct//60
3.7 Hur har det gått?;För//PP//case//100 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//100 kommuner//NN|UTR|PLU|IND|NOM//conj//60 och//KN//cc//102 landsting//NN|NEU|SIN|IND|NOM//conj//100 har//VB|PRS|AKT//aux//111 inte//AB//advmod//103 den//DT|UTR|SIN|DEF//det//107 ursprungliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//107 åtgärdsplanen//NN|UTR|SIN|DEF|NOM//nsubj//111 för//PP//case//109 bruttokostnadssänkning//NN|UTR|SIN|IND|NOM//nmod//107 varit//VB|SUP|AKT//cop//111 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//3 ,//MID//punct//111 då//HA//advmod//116 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//115 kostnader//NN|UTR|PLU|IND|NOM//nsubj//116 ökat//VB|SUP|AKT//advcl//111 mer//AB|KOM//advmod//116 än//KN//mark//119 beräknat//PC|PRF|NEU|SIN|IND|NOM//advcl//116 .//MAD//punct//111
3.7 Hur har det gått?;Då//AB//advmod//126 har//VB|PRS|AKT//aux//125 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//124 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//125 behövt//VB|SUP|AKT//aux//126 vidtas//VB|INF|SFO//conj//111 .//MAD//punct//111
3.7 Hur har det gått?;För//PP//case//130 de//DT|UTR/NEU|PLU|DEF//det//130 kommuner//NN|UTR|PLU|IND|NOM//conj//111 som//HP|-|-|-//nsubj//132 haft//VB|SUP|AKT//acl:relcl//130 svårigheter//NN|UTR|PLU|IND|NOM//obj//132 att//IE//mark//135 klara//VB|INF|AKT//acl//133 en//DT|UTR|SIN|IND//det//137 ekonomi//NN|UTR|SIN|IND|NOM//obj//135 i//PP//case//139 balans//NN|UTR|SIN|IND|NOM//obl//135 är//VB|PRS|AKT//cop//141 orsaken//NN|UTR|SIN|DEF|NOM//ROOT//141 bland//PP//mark//146 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//142 att//SN//mark//146 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//146 satts//VB|SUP|SFO//advcl//141 in//PL//compound:prt//146 för//AB//advmod//149 sent//AB|POS//advmod//146 och//KN//cc//153 ännu//AB//advmod//153 inte//AB//advmod//153 fått//VB|SUP|AKT//conj//141 effekt//NN|UTR|SIN|IND|NOM//obj//153 samt//KN//cc//164 att//SN//mark//164 kostnader//NN|UTR|PLU|IND|NOM//nsubj//164 som//HP|-|-|-//nsubj//160 varit//VB|SUP|AKT//cop//160 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//157 att//IE//mark//162 förutse//VB|INF|AKT//acl//160 har//VB|PRS|AKT//aux//164 ökat//VB|SUP|AKT//conj//141 .//MAD//punct//141
3.7 Hur har det gått?;Av//PP//case//3 de//DT|UTR/NEU|PLU|DEF//det//3 fyra//RG|NOM//nummod//3 landstingen//NN|NEU|PLU|DEF|NOM//obl//4 uppfyller//VB|PRS|AKT//ROOT//4 två//RG|NOM//nummod//6 villkoren//NN|NEU|PLU|DEF|NOM//obj//4 i//PP//case//8 avtalet//NN|NEU|SIN|DEF|NOM//nmod//6 och//KN//cc//11 två//RG|NOM//nummod//11 landsting//NN|NEU|PLU|IND|NOM//conj//8 redovisar//VB|PRS|AKT//conj//4 ett//DT|NEU|SIN|IND//det//15 negativt//JJ|POS|NEU|SIN|IND|NOM//amod//15 resultat//NN|NEU|SIN|IND|NOM//obj//12 i//PP//case//17 bokslutet//NN|NEU|SIN|DEF|NOM//nmod//15 för//PP//case//19 2002//RG|NOM//nmod//17 .//MAD//punct//4
3.7 Hur har det gått?;Värmlands//PM|GEN//nmod:poss//22 läns//NN|NEU|SIN|IND|GEN//nmod:poss//23 landsting//NN|NEU|SIN|IND|NOM//obj//4 som//HP|-|-|-//nsubj//25 hade//VB|PRT|AKT//acl:relcl//23 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 problem//NN|NEU|PLU|IND|NOM//obj//25 i//PP//case//29 början//NN|UTR|SIN|DEF|NOM//obl//25 ,//MID//punct//31 tilldelades//VB|PRT|SFO//conj//4 en//DT|UTR|SIN|IND//det//34 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//34 utredare//NN|UTR|SIN|IND|NOM//nsubj:pass//31 som//HP|-|-|-//nsubj//40 på//PP//case//37 plats//NN|UTR|SIN|IND|NOM//obl//40 var//VB|PRT|AKT//cop//40 en//DT|UTR|SIN|IND//det//40 resurs//NN|UTR|SIN|IND|NOM//acl//34 för//PP//case//42 landstinget//NN|NEU|SIN|DEF|NOM//nmod//40 .//MID//punct//4
3.7 Hur har det gått?;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//48 var//VB|PRT|AKT//cop//48 en//DT|UTR|SIN|IND//det//48 bidragande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 orsak//NN|UTR|SIN|IND|NOM//parataxis//4 till//PP//mark//52 att//SN//mark//52 landstinget//NN|NEU|SIN|DEF|NOM//nsubj//52 klarat//VB|SUP|AKT//acl//48 avtalet//NN|NEU|SIN|DEF|NOM//obj//52 .//MAD//punct//48
3.7 Hur har det gått?;Ett//DT|NEU|SIN|IND//det//56 problem//NN|NEU|SIN|IND|NOM//nsubj//68 för//PP//case//59 bägge//DT|UTR/NEU|PLU|DEF//det//59 landstingen//NN|NEU|PLU|DEF|NOM//nmod//56 som//HP|-|-|-//nsubj//62 inte//AB//advmod//62 klarat//VB|SUP|AKT//acl:relcl//59 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//64 balans//NN|UTR|SIN|IND|NOM//obj//62 har//VB|PRS|AKT//aux//68 varit//VB|SUP|AKT//cop//68 den//DT|UTR|SIN|DEF//det//68 turbulens//NN|UTR|SIN|IND|NOM//parataxis//48 som//HP|-|-|-//nsubj//70 rått//VB|SUP|AKT//acl:relcl//68 för//PP//case//72 bemanning//NN|UTR|SIN|IND|NOM//obl//70 av//PP//case//74 läkar-//NN|UTR|-|-|SMS//nmod//72 och//KN//cc//76 sjukskötersketjänster//NN|UTR|PLU|IND|NOM//conj//74 .//MAD//punct//68
3.7 Hur har det gått?;De//DT|UTR/NEU|PLU|DEF//det//80 s.k.//AB|AN//amod//80 stafetterna//NN|UTR|PLU|DEF|NOM//nsubj//82 har//VB|PRS|AKT//aux//82 drivit//VB|SUP|AKT//parataxis//68 upp//PL//compound:prt//82 kostnaderna//NN|UTR|PLU|DEF|NOM//obj//82 .//MAD//punct//4

3.8 Vilka typer av åtgärder har vidtagits?;Vilka//HD|UTR/NEU|PLU|IND//det//1 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//12 som//HP|-|-|-//nsubj:pass//3 vidtagits//VB|SUP|SFO//acl:relcl//1 i//PP//case//5 kommunerna//NN|UTR|PLU|DEF|NOM//obl//3 och//KN//cc//8 landstingen//NN|NEU|PLU|DEF|NOM//nsubj//8 varierar//VB|PRS|AKT//conj//1 .//MAD//punct//1
3.8 Vilka typer av åtgärder har vidtagits?;Generellt//AB|POS//advmod//12 kan//VB|PRS|AKT//aux//12 sägas//VB|INF|SFO//ROOT//12 att//SN//mark//18 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//18 som//HP|-|-|-//nsubj//16 använt//VB|SUP|AKT//acl:relcl//14 osthyvelsprincipen//NN|UTR|SIN|DEF|NOM//obj//16 haft//VB|SUP|AKT//ccomp//12 svårare//AB|KOM//obj//18 att//IE//mark//21 nå//VB|INF|AKT//advcl//18 resultat//NN|NEU|PLU|IND|NOM//obj//21 .//MAD//punct//12
3.8 Vilka typer av åtgärder har vidtagits?;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//28 är//VB|PRS|AKT//cop//28 troligen//AB//advmod//28 ett//DT|NEU|SIN|IND//det//28 tillvägagångssätt//NN|NEU|SIN|IND|NOM//parataxis//12 som//HP|-|-|-//nsubj//30 gör//VB|PRS|AKT//acl:relcl//28 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//30 svårt//JJ|POS|NEU|SIN|IND|NOM//xcomp//30 att//IE//mark//34 uppfylla//VB|INF|AKT//acl//32 syftet//NN|NEU|SIN|DEF|NOM//obj//34 med//PP//case//39 en//DT|UTR|SIN|IND//det//39 hållbar//JJ|POS|UTR|SIN|IND|NOM//amod//39 balans//NN|UTR|SIN|IND|NOM//nmod//35 i//PP//case//41 ekonomin//NN|UTR|SIN|DEF|NOM//nmod//39 .//MAD//punct//28
