Till statsrådet Lars-Erik Lövdén ;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 17//RG|NOM//nummod//4 september//NN|UTR|SIN|IND|NOM//obl//1 1998//RG|NOM//nummod//4 att//IE//mark//7 tillkalla//VB|INF|AKT//acl//4 en//DT|UTR|SIN|IND//det//10 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//10 utredare//NN|UTR|SIN|IND|NOM//obj//7 med//PP//case//12 uppgift//NN|UTR|SIN|IND|NOM//obl//7 att//IE//mark//14 utvärdera//VB|INF|AKT//acl//12 resegarantisystemet//NN|NEU|SIN|DEF|NOM//obj//14 och//KN//cc//17 analysera//VB|INF|AKT//conj//14 om//SN//mark//21 systemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//21 bör//VB|PRS|AKT//aux//21 ändras//VB|INF|SFO//ccomp//17 och//KN//cc//29 ,//MID//punct//29 om//SN//mark//27 så//AB//advmod//27 är//VB|PRS|AKT//cop//27 fallet//NN|NEU|SIN|DEF|NOM//advcl//29 ,//MID//punct//29 lämna//VB|INF|AKT//conj//21 förslag//NN|NEU|SIN|IND|NOM//obj//29 till//PP//case//33 ny//JJ|POS|UTR|SIN|IND|NOM//amod//33 lagstiftning//NN|UTR|SIN|IND|NOM//nmod//30 på//PP//case//35 området//NN|NEU|SIN|DEF|NOM//nmod//33 samt//KN//cc//39 slutligen//AB//mark//39 att//IE//mark//39 analysera//VB|INF|AKT//conj//21 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//42 frågor//NN|UTR|PLU|IND|NOM//obj//39 rörande//PP//case//44 tillämpningen//NN|UTR|SIN|DEF|NOM//obl//39 av//PP//case//46 resegarantilagen//NN|UTR|SIN|DEF|NOM//nmod//44 (//PAD//punct//48 1972:204//RG|NOM//appos//46 )//PAD//punct//48 .//MAD//punct//54
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Av//PP//case//13 de//DT|UTR/NEU|PLU|DEF//det//13 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 ledamöterna//NN|UTR|PLU|DEF|NOM//obl//14 utses//VB|PRS|SFO//conj//1 två//RG|NOM//nummod//17 bland//PP//case//17 personer//NN|UTR|PLU|IND|NOM//nsubj:pass//14 ,//MID//punct//21 som//HP|-|-|-//nsubj:pass//21 kan//VB|PRS|AKT//aux//21 anses//VB|INF|SFO//acl:relcl//17 företräda//VB|INF|AKT//xcomp//21 konsumentintressen//NN|UTR|SIN|DEF|NOM//obj//22 ,//MID//punct//28 och//KN//cc//28 två//RG|NOM//fixed//25 bland//PP//case//28 personer//NN|UTR|PLU|IND|NOM//conj//17 ,//MID//punct//32 som//HP|-|-|-//nsubj:pass//32 kan//VB|PRS|AKT//aux//32 anses//VB|INF|SFO//acl:relcl//28 företräda//VB|INF|AKT//xcomp//32 företagarintressen//NN|UTR|SIN|DEF|NOM//obj//33 .//MAD//punct//28
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;För//PP//case//38 varje//DT|UTR/NEU|SIN|IND//det//38 ledamot//NN|UTR|SIN|IND|NOM//obl//40 skall//VB|PRS|AKT//aux//40 finnas//VB|INF|SFO//advcl//14 ett//DT|NEU|SIN|IND//det//43 tillräckligt//JJ|POS|NEU|SIN|IND|NOM//amod//43 antal//NN|NEU|SIN|IND|NOM//nmod//44 ersättare//NN|UTR|PLU|IND|NOM//xcomp//40 .//MAD//punct//14
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Ordföranden//NN|UTR|SIN|DEF|NOM//nsubj//52 och//KN//cc//48 ersättare//NN|UTR|PLU|IND|NOM//conj//46 för//PP//case//50 honom//PN|UTR|SIN|DEF|OBJ//nmod//48 skall//VB|PRS|AKT//aux//52 vara//VB|INF|AKT//parataxis//14 eller//KN//cc//57 ha//VB|INF|AKT//aux//57 varit//VB|SUP|AKT//cop//57 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 domare//NN|UTR|SIN|IND|NOM//conj//52 (//PAD//punct//57 10//RG|NOM//nummod//60 §//NN|AN//nmod//62 första//RO|NOM//amod//62 stycket//NN|NEU|SIN|DEF|NOM//appos//57 )//PAD//punct//52 .//MAD//punct//1
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Ledamöterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//3 och//KN//cc//3 ersättarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//3 förordnas//VB|PRS|SFO//ROOT//3 av//PP//case//5 regeringen//NN|UTR|SIN|DEF|NOM//obl:agent//3 (//PAD//punct//5 10//RG|NOM//nummod//8 §//NN|AN//nmod//10 andra//RO|NOM//amod//10 stycket//NN|NEU|SIN|DEF|NOM//appos//5 )//PAD//punct//5 .//MAD//punct//16
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//16 om//PP//case//15 ersättare//NN|UTR|PLU|IND|NOM//nmod//13 innebär//VB|PRS|AKT//conj//3 att//SN//mark//20 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//20 skall//VB|PRS|AKT//aux//20 finnas//VB|INF|SFO//ccomp//16 två//RG|NOM//nummod//22 ersättare//NN|UTR|PLU|IND|NOM//nsubj//20 som//HP|-|-|-//nsubj:pass//25 kan//VB|PRS|AKT//aux//25 anses//VB|INF|SFO//acl:relcl//22 företräda//VB|INF|AKT//xcomp//25 konsumentintressen//NN|UTR|SIN|DEF|NOM//obj//26 och//KN//cc//29 två//RG|NOM//conj//27 som//HP|-|-|-//nsubj:pass//32 kan//VB|PRS|AKT//aux//32 anses//VB|INF|SFO//acl:relcl//29 företräda//VB|INF|AKT//xcomp//32 företagarintressen//NN|UTR|SIN|DEF|NOM//obj//33 .//MAD//punct//3
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//37 är//VB|PRS|AKT//parataxis//3 upp//AB//advmod//37 till//PP//case//40 regeringen//NN|UTR|SIN|DEF|NOM//obl//37 att//IE//mark//42 avgöra//VB|INF|AKT//xcomp//37 om//SN//mark//48 dessa//DT|UTR/NEU|PLU|DEF//det//45 ersättare//NN|UTR|PLU|IND|NOM//nsubj//48 skall//VB|PRS|AKT//aux//48 vara//VB|INF|AKT//cop//48 personliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//37 (//PAD//punct//48 prop//NN|UTR|SIN|IND|NOM//appos//48 .//MAD//punct//48
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;1995/96:182//RG|NOM//appos//37 s.//NN|AN//nmod//54 20//RG|NOM//nmod//52 )//PAD//punct//37 .//MAD//punct//37
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Nämnden//NN|UTR|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 beslutför//JJ|POS|UTR|SIN|IND|NOM//ROOT//2 när//HA//mark//10 ordföranden//NN|UTR|SIN|DEF|NOM//nsubj//10 och//KN//cc//8 två//RG|NOM//nummod//8 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 ledamöter//NN|UTR|PLU|IND|NOM//conj//4 är//VB|PRS|AKT//cop//10 närvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//2 .//MAD//punct//2
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;I//PP//case//13 beslut//NN|NEU|SIN|IND|NOM//obl//2 skall//VB|PRS|AKT//advcl//2 lika//AB//amod//16 antal//NN|NEU|SIN|IND|NOM//nmod//17 företrädare//NN|UTR|PLU|IND|NOM//obj//14 för//PP//case//19 konsumentintressen//NN|UTR|SIN|DEF|NOM//nmod//17 och//KN//cc//22 företagarintressen//NN|UTR|SIN|DEF|NOM//nsubj//22 deltaga//VB|INF|AKT//conj//17 (//PAD//punct//22 11//RG|NOM//nummod//25 §//NN|AN//nmod//27 första//RO|NOM//amod//27 stycket//NN|NEU|SIN|DEF|NOM//appos//22 )//PAD//punct//22 .//MAD//punct//2
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Om//SN//mark//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 framkommer//VB|PRS|AKT//advcl//8 skiljaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 meningar//NN|UTR|PLU|IND|NOM//nsubj//2 vid//PP//case//7 en//DT|UTR|SIN|IND//det//7 överläggning//NN|UTR|SIN|IND|NOM//nmod//4 tillämpas//VB|PRS|SFO//ROOT//8 föreskrifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//8 i//PP//case//13 16//RG|NOM//nummod//12 kap.//NN|AN//nmod//13 RB//NN|AN//obl//8 om//PP//case//15 omröstning//NN|UTR|SIN|IND|NOM//obl//8 i//PP//case//17 tvistemål//NN|NEU|PLU|IND|NOM//nmod//15 (//PAD//punct//8 11//RG|NOM//nummod//20 §//NN|AN//nmod//22 andra//RO|NOM//amod//22 stycket//NN|NEU|SIN|DEF|NOM//appos//8 )//PAD//punct//8 .//MAD//punct//8
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//26 innebär//VB|PRS|AKT//parataxis//8 bl.a.//AB|AN//advmod//26 att//SN//mark//32 den//DT|UTR|SIN|DEF//det//30 mening//NN|UTR|SIN|IND|NOM//nsubj//32 skall//VB|PRS|AKT//aux//32 gälla//VB|INF|AKT//ccomp//26 som//HP|-|-|-//nsubj:pass//34 omfattas//VB|PRS|SFO//advcl//32 av//PP//case//38 mer//AB|KOM//advmod//38 än//KN//case//38 hälften//NN|UTR|SIN|DEF|NOM//obl//34 av//PP//case//41 nämndens//NN|UTR|SIN|DEF|GEN//nmod:poss//41 ledamöter//NN|UTR|PLU|IND|NOM//nmod//38 .//MAD//punct//8
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Om//SN//mark//47 någon//DT|UTR|SIN|IND//det//45 mening//NN|UTR|SIN|IND|NOM//nsubj//47 har//VB|PRS|AKT//aux//47 fått//VB|SUP|AKT//advcl//8 hälften//NN|UTR|SIN|DEF|NOM//obj//47 av//PP//case//50 rösterna//NN|UTR|PLU|DEF|NOM//nmod//48 och//KN//cc//53 ordförandens//NN|UTR|SIN|DEF|GEN//nmod:poss//53 röst//NN|UTR|SIN|IND|NOM//conj//50 är//VB|PRS|AKT//obj//47 bland//PP//case//56 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//54 ,//MID//punct//8 skall//VB|PRS|AKT//aux//61 den//DT|UTR|SIN|DEF//det//60 meningen//NN|UTR|SIN|DEF|NOM//nsubj//61 gälla//VB|INF|AKT//conj//8 (//PAD//punct//61 16//RG|NOM//nummod//64 kap.//NN|AN//nmod//67 3//RG|NOM//nummod//66 §//NN|AN//nmod//67 RB//PM|NOM//obl//61 )//PAD//punct//8 .//MAD//punct//8
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Ordföranden//NN|UTR|SIN|DEF|NOM//nsubj//1 får//VB|PRS|AKT//aux//6 ensam//JJ|POS|UTR|SIN|IND|NOM//xcomp//1 på//PP//case//5 nämndens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 vägnar//NN|UTR|PLU|IND|NOM//obl//1 vidta//VB|INF|AKT//ROOT//6 förberedande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 åtgärder//NN|UTR|PLU|IND|NOM//obj//6 och//KN//cc//10 avgöra//VB|INF|AKT//conj//6 ärenden//NN|NEU|PLU|IND|NOM//obj//10 av//PP//case//14 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 vikt//NN|UTR|SIN|IND|NOM//nmod//11 .//MAD//punct//6
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Vidare//AB|KOM//punct//6 får//VB|PRS|AKT//aux//19 ordföranden//NN|UTR|SIN|DEF|NOM//nsubj//19 överlåta//VB|INF|AKT//conj//6 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//21 uppgifter//NN|UTR|PLU|IND|NOM//obj//19 till//PP//case//23 handläggare//NN|UTR|PLU|IND|NOM//obl//19 vid//PP//case//25 Kammarkollegiet//NN|NEU|SIN|DEF|NOM//nmod//23 som//HP|-|-|-//nsubj//27 utför//VB|PRS|AKT//acl:relcl//25 kansligöromål//NN|NEU|SIN|IND|NOM//obj//27 åt//PP//case//30 Resegarantinämnden//PM|NOM//obl//27 (//PAD//punct//19 11//RG|NOM//nummod//33 §//NN|AN//nmod//35 tredje//RO|NOM//amod//35 stycket//NN|NEU|SIN|DEF|NOM//appos//19 )//PAD//punct//19 .//MAD//punct//6
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Som//KN//case//39 ärenden//NN|NEU|PLU|IND|NOM//nsubj:pass//43 av//PP//case//42 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 vikt//NN|UTR|SIN|IND|NOM//nmod//39 anses//VB|PRS|SFO//conj//6 i//PP//case//46 nämndens//NN|UTR|SIN|DEF|GEN//nmod:poss//46 praxis//NN|UTR|SIN|IND|NOM//obl//43 bl.a.//AB|AN//advmod//43 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//49 ärenden//NN|NEU|PLU|IND|NOM//obj//43 som//HP|-|-|-//nsubj//51 gäller//VB|PRS|AKT//acl:relcl//49 frågor//NN|UTR|PLU|IND|NOM//obj//51 av//PP//case//55 principiell//JJ|POS|UTR|SIN|IND|NOM//amod//55 natur//NN|UTR|SIN|IND|NOM//nmod//52 i//PP//mark//61 vilka//HP|UTR/NEU|PLU|IND//det//58 nämnden//NN|UTR|SIN|DEF|NOM//nsubj//61 tidigare//AB|KOM//advmod//61 har//VB|PRS|AKT//aux//61 tagit//VB|SUP|AKT//advcl//51 ställning//NN|UTR|SIN|IND|NOM//obj//61 .//MAD//punct//6
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Delegeringen//NN|UTR|SIN|DEF|NOM//obj//6 till//PP//case//66 tjänstemän//NN|UTR|PLU|IND|NOM//nmod//64 vid//PP//case//68 Kammarkollegiet//NN|NEU|SIN|DEF|NOM//nmod//66 bör//VB|PRS|AKT//aux//71 inte//AB//advmod//71 avse//VB|INF|AKT//conj//6 beslut//NN|NEU|SIN|IND|NOM//obj//71 i//PP//case//74 omprövningsärenden//NN|NEU|PLU|IND|NOM//obl//71 (//PAD//punct//71 prop//NN|UTR|SIN|IND|NOM//appos//71 .//MAD//punct//71
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;1995/96:182//RG|NOM//nummod//81 s.//NN|AN//nmod//80 19//RG|NOM//nummod//81 f.//NN|AN//appos//71 )//PAD//punct//81 .//MAD//punct//6
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;3.4.5//RG|NOM//amod//85 Påföljder//NN|UTR|PLU|IND|NOM//appos//6
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//3 som//HP|-|-|-//nsubj//2 uppsåtligen//AB//acl:relcl//0 organiserar//VB|PRS|AKT//ROOT//3 en//DT|UTR|SIN|IND//det//5 paketresa//NN|UTR|SIN|IND|NOM//obj//3 utan//PP//mark//11 att//IE//mark//11 ,//MID//punct//11 innan//SN//mark//11 han//PN|UTR|SIN|DEF|SUB//nsubj//11 marknadsför//VB|PRS|AKT//advcl//3 resan//NN|UTR|SIN|DEF|NOM//obj//11 ,//MID//punct//15 ha//VB|INF|AKT//aux//15 ställt//VB|SUP|AKT//conj//3 säkerhet//NN|UTR|SIN|IND|NOM//obj//15 som//HP|-|-|-//nsubj:pass//18 krävs//VB|PRS|SFO//acl:relcl//16 enligt//PP//case//20 lagen//NN|UTR|SIN|DEF|NOM//obl//18 kan//VB|PRS|AKT//aux//28 enligt//PP//case//24 14//RG|NOM//nummod//24 §//NN|AN//obl//28 första//RO|NOM//amod//26 stycket//NN|NEU|SIN|DEF|NOM//obl//28 1//RG|NOM//nummod//26 ådömas//VB|PRS|SFO//conj//3 böter//NN|UTR|PLU|IND|NOM//nsubj:pass//28 eller//KN//cc//31 fängelse//NN|NEU|SIN|IND|NOM//conj//29 i//PP//case//35 högst//AB|SUV//advmod//34 ett//RG|NEU|SIN|IND|NOM//nummod//35 år//NN|NEU|SIN|IND|NOM//obl//28 .//MAD//punct//3
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Samma//DT|UTR/NEU|SIN/PLU|IND//det//1 påföljd//NN|UTR|SIN|IND|NOM//nsubj:pass//9 kan//VB|PRS|AKT//aux//9 enligt//PP//case//6 bestämmelsens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 andra//RO|NOM//amod//6 stycke//NN|NEU|SIN|IND|NOM//obl//9 2//RG|NOM//nummod//9 även//AB//advmod//9 ådömas//VB|INF|SFO//ROOT//9 återförsäljare//NN|UTR|PLU|IND|NOM//nsubj:pass//9 som//HP|-|-|-//nsubj//12 begår//VB|PRS|AKT//acl:relcl//10 samma//DT|UTR/NEU|SIN/PLU|IND//det//14 gärning//NN|UTR|SIN|IND|NOM//obj//12 .//MAD//punct//9
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Av//PP//case//17 återförsäljare//NN|UTR|PLU|IND|NOM//obl//18 ställd//PC|PRF|UTR|SIN|IND|NOM//amod//19 säkerhet//NN|UTR|SIN|IND|NOM//nsubj:pass//9 omfattar//VB|PRS|AKT//advcl//9 även//AB//advmod//20 dennes//PS|UTR/NEU|SIN/PLU|DEF//obj//20 till//PP//case//24 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//obl//20 ej//AB//advmod//27 anmälda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//27 åtaganden//NN|NEU|PLU|IND|NOM//obj//20 som//KN//mark//29 arrangör//NN|UTR|SIN|IND|NOM//acl:relcl//27 .//MAD//punct//9
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Återförsäljaren//NN|UTR|SIN|DEF|NOM//nsubj//35 skall//VB|PRS|AKT//aux//35 därför//AB//advmod//35 inte//AB//advmod//35 straffas//VB|INF|SFO//parataxis//9 enligt//PP//case//38 detta//DT|NEU|SIN|DEF//det//38 lagrum//NN|NEU|SIN|IND|NOM//obl//35 ,//MID//punct//35 om//SN//mark//42 han//PN|UTR|SIN|DEF|SUB//nsubj//42 underlåtit//VB|SUP|AKT//advcl//35 att//IE//mark//44 anmäla//VB|INF|AKT//xcomp//42 att//SN//mark//49 han//PN|UTR|SIN|DEF|SUB//nsubj//49 även//AB//advmod//48 anordnat//VB|SUP|AKT//amod//49 resor//NN|UTR|PLU|IND|NOM//ccomp//44 .//MAD//punct//35
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Motsvarande//NN|NEU|SIN|IND|NOM//nsubj//52 gäller//VB|PRS|AKT//parataxis//35 för//PP//case//54 arrangörer//NN|UTR|PLU|IND|NOM//obl//52 ,//MID//punct//57 som//HP|-|-|-//nsubj//57 ställt//VB|SUP|AKT//acl:relcl//54 säkerhet//NN|UTR|SIN|IND|NOM//obj//57 i//PP//case//61 denna//DT|UTR|SIN|DEF//det//61 egenskap//NN|UTR|SIN|IND|NOM//obl//57 men//KN//cc//65 som//HP|-|-|-//nsubj//65 även//AB//advmod//65 fungerat//VB|SUP|AKT//conj//52 som//KN//mark//67 återförsäljare//NN|UTR|SIN|IND|NOM//obl//65 .//MID//punct//35
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Inte//AB//advmod//70 heller//AB//advmod//74 kan//VB|PRS|AKT//aux//74 en//DT|UTR|SIN|IND//det//73 arrangör//NN|UTR|SIN|IND|NOM//nsubj//74 straffas//VB|INF|SFO//parataxis//35 med//PP//case//76 stöd//NN|NEU|SIN|IND|NOM//obl//74 av//PP//case//79 detta//DT|NEU|SIN|DEF//det//79 lagrum//NN|NEU|SIN|IND|NOM//nmod//76 för//PP//mark//85 att//SN//mark//85 han//PN|UTR|SIN|DEF|SUB//nsubj:pass//85 sedan//PP//case//84 säkerhet//NN|UTR|SIN|IND|NOM//obl//85 ställts//VB|SUP|SFO//advcl//74 utvidgat//VB|SUP|AKT//xcomp//85 sin//PS|UTR|SIN|DEF//nmod:poss//88 reseverksamhet//NN|UTR|SIN|IND|NOM//obj//86 utan//PP//mark//91 att//IE//mark//91 underrätta//VB|INF|AKT//advcl//86 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//obj//91 (//PAD//punct//92 prop//NN|UTR|SIN|IND|NOM//appos//92 .//MAD//punct//35
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;1972:92//RG|NOM//case//98 s.//NN|AN//nmod//98 36//RG|NOM//obl//35 )//PAD//punct//35 .//MAD//punct//9
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;I//PP//case//3 paragrafens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 andra//RO|NOM//amod//3 stycke//NN|NEU|SIN|IND|NOM//obl//4 föreskrivs//VB|PRS|SFO//mark//36 att//SN//mark//12 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//12 som//HP|-|-|-//mark//8 uppsåtligen//AB//acl:relcl//6 eller//KN//cc//11 av//PP//case//11 oaktsamhet//NN|UTR|SIN|IND|NOM//conj//8 lämnar//VB|PRS|AKT//dep//4 oriktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 uppgifter//NN|UTR|PLU|IND|NOM//obj//12 vid//PP//case//16 fullgörande//NN|NEU|SIN|IND|NOM//obl//12 av//PP//case//18 uppgiftsskyldighet//NN|UTR|SIN|IND|NOM//nmod//16 som//HP|-|-|-//nsubj:pass//20 förelagts//VB|SUP|SFO//acl:relcl//18 honom//PN|UTR|SIN|DEF|OBJ//obj//20 med//PP//case//23 stöd//NN|NEU|SIN|IND|NOM//obl//20 av//PP//case//26 5//RG|NOM//nummod//26 §//NN|AN//nmod//23 eller//KN//cc//30 som//HP|-|-|-//mark//30 helt//AB|POS//advmod//30 underlåter//VB|PRS|AKT//conj//12 att//IE//mark//32 fullgöra//VB|INF|AKT//xcomp//30 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//34 uppgiftsskyldighet//NN|UTR|SIN|IND|NOM//obj//32 skall//VB|PRS|AKT//aux//36 dömas//VB|INF|SFO//advcl//88 till//PP//case//38 böter//NN|UTR|PLU|IND|NOM//obl//36 .//MAD//punct//36
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;För//PP//case//42 en//DT|UTR|SIN|IND//det//42 gärning//NN|UTR|SIN|IND|NOM//obl//54 som//HP|-|-|-//nsubj//44 innebär//VB|PRS|AKT//acl:relcl//42 att//SN//mark//49 någon//PN|UTR|SIN|IND|SUB/OBJ//nsubj//49 som//HP|-|-|-//nsubj//48 uppgiftsskyldig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//46 lämnar//VB|PRS|AKT//ccomp//44 oriktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 uppgifter//NN|UTR|PLU|IND|NOM//obj//49 skall//VB|PRS|AKT//aux//54 inte//AB//advmod//54 dömas//VB|INF|SFO//conj//36 till//PP//case//56 ansvar//NN|NEU|SIN|IND|NOM//obl//54 ,//MID//punct//54 om//SN//mark//61 gärningen//NN|UTR|SIN|DEF|NOM//nsubj//61 är//VB|PRS|AKT//cop//61 belagd//PC|PRF|UTR|SIN|IND|NOM//advcl//54 med//PP//case//63 straff//NN|NEU|SIN|IND|NOM//obl//61 i//PP//case//65 BrB//PM|NOM//nmod//63 ,//MID//punct//65 t.ex.//AB|AN//advmod//69 vid//PP//case//69 bedrägeri//NN|NEU|SIN|IND|NOM//obl//61 enligt//PP//case//72 9//RG|NOM//nummod//72 kap.//NN|AN//nmod//69 1//RG|NOM//nummod//74 §//NN|AN//nmod//69 (//PAD//punct//74 tredje//RO|NOM//amod//77 stycket//NN|NEU|SIN|DEF|NOM//appos//74 )//PAD//punct//74 .//MAD//punct//36
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Såsom//HA//advmod//81 angetts//VB|SUP|SFO//parataxis//36 i//PP//case//84 avsnitt//NN|NEU|SIN|IND|NOM//nmod//84 3.4.3//RG|NOM//obl//81 .//MID//punct//36
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;kan//VB|PRS|AKT//aux//88 ett//DT|NEU|SIN|IND//det//88 åläggande//NN|NEU|SIN|IND|NOM//ROOT//88 enligt//PP//case//91 5//RG|NOM//nummod//91 §//NN|AN//obl//88 avse//VB|INF|AKT//advcl//88 även//AB//advmod//92 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//96 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//96 förändringar//NN|UTR|PLU|IND|NOM//obj//92 av//PP//case//98 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//96 .//MAD//punct//88
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;För//PP//case//101 straffansvar//NN|NEU|SIN|IND|NOM//obl//102 krävs//VB|PRS|SFO//conj//88 dock//AB//advmod//102 att//SN//mark//106 åläggandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//106 utformats//VB|SUP|SFO//advcl//102 på//PP//case//110 ett//DT|NEU|SIN|IND//det//110 tydligt//JJ|POS|NEU|SIN|IND|NOM//amod//110 sätt//NN|NEU|SIN|IND|NOM//obl//106 och//KN//cc//113 närmare//AB|KOM//advmod//113 anger//VB|PRS|AKT//conj//106 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//113 eller//KN//cc//117 de//DT|UTR/NEU|PLU|DEF//det//117 förhållanden//NN|NEU|PLU|IND|NOM//conj//106 som//HP|-|-|-//nsubj:pass//119 avses//VB|PRS|SFO//acl:relcl//117 .//MID//punct//88
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//122 ligger//VB|PRS|AKT//parataxis//88 i//PP//case//125 sakens//NN|UTR|SIN|DEF|GEN//nmod:poss//125 natur//NN|UTR|SIN|IND|NOM//obl//122 att//SN//mark//129 åläggandet//NN|NEU|SIN|DEF|NOM//nsubj//129 bör//VB|PRS|AKT//aux//129 innehålla//VB|INF|AKT//acl//125 en//DT|UTR|SIN|IND//det//131 tidsfrist//NN|UTR|SIN|IND|NOM//obj//129 för//PP//case//133 fullgörande//NN|NEU|SIN|IND|NOM//nmod//131 av//PP//case//135 anmälningsskyldigheten//NN|UTR|SIN|DEF|NOM//nmod//133 ,//MID//punct//137 räknad//PC|PRF|UTR|SIN|IND|NOM//conj//133 från//PP//case//142 en//DT|UTR|SIN|IND//det//142 viss//JJ|POS|UTR|SIN|IND|NOM//amod//142 konkret//JJ|POS|UTR|SIN|IND|NOM//amod//142 händelse//NN|UTR|SIN|IND|NOM//nmod//137 (//PAD//punct//142 prop//NN|UTR|SIN|IND|NOM//conj//133 .//MAD//punct//122
3.4 Resegarantilagen / Undantag från minimikraven i resegarantilagen;1984/85:214//RG|NOM//nummod//147 s.//NN|AN//nmod//148 14//RG|NOM//obl//122 )//PAD//punct//122 .//MAD//punct//122
