3 Ekonomiska och materiella resurser ;Jan//PM|NOM//ROOT//0 O.//PM|NOM//flat:name//0 Jonsson//PM|NOM//flat:name//1
4.1 Inledning;Både//KN//cc//24 den//DT|UTR|SIN|DEF//det//24 fysiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 arbetsmiljön//NN|UTR|SIN|DEF|NOM//conj//1 (//PAD//punct//24 t.ex.//AB|AN//advmod//28 tunga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 lyft//NN|NEU|PLU|IND|NOM//appos//24 ,//MID//punct//30 buller//NN|NEU|PLU|IND|NOM//conj//28 ,//MID//punct//28 obekväma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 arbetsställningar//NN|UTR|PLU|IND|NOM//conj//28 )//PAD//punct//24 och//KN//cc//37 den//DT|UTR|SIN|DEF//det//37 psykosociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//1 (//PAD//punct//37 t.ex.//AB|AN//advmod//40 stress//NN|UTR|SIN|IND|NOM//appos//37 ,//MID//punct//42 ensamarbete//NN|NEU|SIN|IND|NOM//conj//40 ,//MID//punct//44 yrkesstolthet//NN|UTR|SIN|IND|NOM//conj//40 )//PAD//punct//37 hade//VB|PRT|AKT//ROOT//46 här//AB//advmod//46 betydelse//NN|UTR|SIN|IND|NOM//obj//46 .//MAD//punct//46
4.1 Inledning;Föräldrarna//NN|UTR|PLU|DEF|NOM//nsubj//51 beskrev//VB|PRT|AKT//parataxis//46 hur//HA//advmod//55 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//55 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj:pass//55 påverkades//VB|PRT|SFO//ccomp//51 av//PP//case//57 arbetsmiljön//NN|UTR|SIN|DEF|NOM//obl//55 ,//MID//punct//60 både//KN//cc//60 fysiskt//AB|POS//xcomp//88 och//KN//cc//62 psykiskt//AB|POS//conj//60 ,//MID//punct//60 och//KN//cc//66 sitt//PS|NEU|SIN|DEF//nmod:poss//66 tillstånd//NN|NEU|SIN|IND|NOM//conj//60 vid//PP//case//68 hemkomsten//NN|UTR|SIN|DEF|NOM//nmod//66 i//PP//case//70 termer//NN|UTR|PLU|IND|NOM//nmod//68 av//PP//case//72 trötthet//NN|UTR|SIN|IND|NOM//nmod//70 ,//MID//punct//74 behov//NN|NEU|SIN|IND|NOM//conj//72 av//PP//mark//77 att//IE//mark//77 vara//VB|INF|AKT//acl//74 i//PP//case//79 fred//NN|UTR|SIN|IND|NOM//obl//77 ,//MID//punct//82 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//82 sinnesstämningar//NN|UTR|PLU|IND|NOM//conj//79 etc.//AB|AN//conj//79 Arbetslivets//NN|NEU|SIN|DEF|GEN//nmod:poss//85 avfärgning//NN|UTR|SIN|IND|NOM//conj//79 var//VB|PRT|AKT//cop//88 mest//AB|SUV//advmod//88 synlig//JJ|POS|UTR|SIN|IND|NOM//conj//55 i//PP//case//92 samband//NN|NEU|SIN|IND|NOM//fixed//89 med//PP//fixed//89 tidpunkter//NN|UTR|PLU|IND|NOM//obl//88 för//PP//case//94 uppbrott//NN|NEU|SIN|IND|NOM//nmod//92 ,//MID//punct//88 dvs.//AB|AN//advmod//98 vid//PP//case//98 avresa//NN|UTR|SIN|IND|NOM//obl//88 till//PP//case//101 eller//KN//cc//101 hemkomst//NN|UTR|SIN|IND|NOM//nmod//98 från//PP//case//103 arbetet//NN|NEU|SIN|DEF|NOM//nmod//101 .//MID//punct//51
4.1 Inledning;När//HA//mark//107 barnen//NN|NEU|PLU|DEF|NOM//nsubj//107 beskrev//VB|PRT|AKT//advcl//112 effekterna//NN|UTR|PLU|DEF|NOM//obj//107 av//PP//case//111 föräldrarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//111 arbete//NN|NEU|SIN|IND|NOM//nmod//108 lyftes//VB|PRT|SFO//conj//46 både//KN//cc//114 positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//117 och//KN//cc//116 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//114 sidor//NN|UTR|PLU|IND|NOM//obj//112 fram//AB//advmod//112 .//MAD//punct//46
4.1 Inledning;Man//PN|UTR|SIN|IND|SUB//nsubj//121 fann//VB|PRT|AKT//parataxis//46 dock//AB//advmod//121 ingen//DT|UTR|SIN|IND//det//125 systematisk//JJ|POS|UTR|SIN|IND|NOM//amod//125 koppling//NN|UTR|SIN|IND|NOM//obj//121 utan//KN//cc//128 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//128 verkade//VB|PRT|AKT//advcl//121 vara//VB|INF|AKT//cop//131 förälderns//NN|UTR|SIN|DEF|GEN//nmod:poss//131 strategi//NN|UTR|SIN|IND|NOM//xcomp//128 att//IE//mark//133 hantera//VB|INF|AKT//acl//131 avfärgningen//NN|UTR|SIN|DEF|NOM//obj//133 som//HP|-|-|-//nsubj//136 hade//VB|PRT|AKT//acl:relcl//134 betydelse//NN|UTR|SIN|IND|NOM//obj//136 .//MAD//punct//121
4.1 Inledning;På//PP//case//141 så//AB//amod//141 sätt//NN|NEU|SIN|IND|NOM//obl//142 kunde//VB|PRT|AKT//aux//155 t.ex.//AB|AN//advmod//145 förälderns//NN|UTR|SIN|DEF|GEN//nmod:poss//145 behov//NN|NEU|SIN|IND|NOM//nsubj//155 av//PP//mark//149 att//IE//mark//149 vara//VB|INF|AKT//cop//149 ifred//AB//acl//145 och//KN//cc//152 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//152 behov//NN|NEU|SIN|IND|NOM//conj//149 av//PP//case//154 kontakt//NN|UTR|SIN|IND|NOM//nmod//152 komma//VB|INF|AKT//parataxis//121 i//PP//compound:prt//155 konflikt//NN|UTR|SIN|IND|NOM//fixed//156 .//MAD//punct//121
4.1 Inledning;En//DT|UTR|SIN|IND//det//1 effekt//NN|UTR|SIN|IND|NOM//nsubj//29 av//PP//case//4 föräldrars//NN|UTR|PLU|IND|GEN//nmod:poss//4 förvärvsarbete//NN|NEU|SIN|IND|NOM//nmod//1 för//PP//case//6 barn//NN|NEU|PLU|IND|NOM//nmod//1 är//VB|PRS|AKT//cop//1 förstås//AB//punct//1 att//SN//mark//11 föräldrarna//NN|UTR|PLU|DEF|NOM//nsubj//11 blir//VB|PRS|AKT//csubj//1 relativt//AB|POS//advmod//13 otillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//11 ,//MID//punct//17 eller//KN//cc//17 åtminstone//AB//advmod//17 svårtillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//11 ,//MID//punct//21 under//PP//case//21 en//DT|UTR|SIN|IND//det//21 del//NN|UTR|SIN|IND|NOM//obl//11 av//PP//case//23 dagen//NN|UTR|SIN|DEF|NOM//nmod//21 .//MAD//punct//1
4.1 Inledning;I//PP//case//28 det//DT|NEU|SIN|DEF//det//28 här//AB//fixed//26 fallet//NN|NEU|SIN|DEF|NOM//obl//29 erbjuder//VB|PRS|AKT//ROOT//29 både//KN//cc//32 föräldrars//NN|UTR|PLU|IND|GEN//nmod:poss//32 arbetstider//NN|UTR|PLU|IND|NOM//obj//29 och//KN//cc//34 arbetsvillkor//NN|NEU|PLU|IND|NOM//conj//32 varierande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 möjligheter//NN|UTR|PLU|IND|NOM//obj//29 .//MAD//punct//36
4.1 Inledning;Arbetstidens//NN|UTR|SIN|DEF|GEN//nmod:poss//39 längd//NN|UTR|SIN|IND|NOM//nsubj//40 sätter//VB|PRS|AKT//conj//29 yttre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 ramar//NN|UTR|PLU|IND|NOM//obj//40 för//PP//case//44 tiden//NN|UTR|SIN|DEF|NOM//obl//40 till//PP//case//46 familjeliv//NN|NEU|SIN|IND|NOM//nmod//44 .//MAD//punct//29
4.1 Inledning;Barnen//NN|NEU|PLU|DEF|NOM//nsubj//55 i//PP//case//50 Lundén//PM|NOM//nmod//48 Jacoby//PM|NOM//flat//50 och//KN//cc//54 Näsmans//PM|GEN//amod//54 studie//NN|UTR|SIN|IND|NOM//conj//50 gav//VB|PRT|AKT//parataxis//29 uttryck//NN|NEU|SIN|IND|NOM//obj//55 för//PP//case//59 varierande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//59 åsikter//NN|UTR|PLU|IND|NOM//nmod//56 angående//PP//case//63 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//62 föräldrars//NN|UTR|PLU|IND|GEN//nmod:poss//63 frånvaro//NN|UTR|SIN|IND|NOM//nmod//59 .//MID//punct//55
4.1 Inledning;Att//SN//mark//67 någon//PN|UTR|SIN|IND|SUB/OBJ//nsubj//67 var//VB|PRT|AKT//advcl//55 hemma//AB//advmod//67 efter//PP//case//70 skolan//NN|UTR|SIN|DEF|NOM//obl//67 och//KN//cc//74 vid//PP//case//74 speciella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 tillfällen//NN|NEU|PLU|IND|NOM//conj//70 ,//MID//punct//78 såsom//KN//advmod//78 vid//PP//case//78 sjukdom//NN|UTR|SIN|IND|NOM//nmod//74 ,//MID//punct//67 uppskattades//VB|PRT|SFO//conj//67 .//MAD//punct//85
4.1 Inledning;För//PP//case//83 flertalet//NN|NEU|SIN|DEF|NOM//nmod//84 barn//NN|NEU|PLU|IND|NOM//nsubj//85 verkade//VB|PRT|AKT//conj//67 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//85 dessutom//AB//advmod//85 vara//VB|INF|AKT//cop//89 viktigt//JJ|POS|NEU|SIN|IND|NOM//xcomp//85 att//SN//mark//93 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//92 föräldrarna//NN|UTR|PLU|DEF|NOM//nsubj//93 var//VB|PRT|AKT//acl//89 hemma//AB//advmod//93 samtidigt//AB//advmod//93 på//PP//case//97 kvällar//NN|UTR|PLU|IND|NOM//obl//93 och//KN//cc//99 helger//NN|UTR|PLU|IND|NOM//conj//97 .//MAD//punct//85
4.1 Inledning;Föräldrars//NN|UTR|PLU|IND|GEN//nmod:poss//102 arbetstider//NN|UTR|PLU|IND|NOM//nsubj//108 är//VB|PRS|AKT//cop//108 dock//AB//advmod//108 inte//AB//advmod//108 speciellt//AB|POS//advmod//107 högt//AB|POS//advmod//108 korrelerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//85 med//PP//case//111 tiden//NN|UTR|SIN|DEF|NOM//nmod//111 föräldrar//NN|UTR|PLU|IND|NOM//obl//108 faktiskt//AB|POS//advmod//108 är//VB|PRS|AKT//advmod//55 tillsammans//AB//advmod//55 med//PP//case//116 barnen//NN|NEU|PLU|DEF|NOM//obl//55 (//PAD//punct//55 Gustafsson//PM|NOM//parataxis//55 och//KN//cc//120 Kjulin//PM|NOM//conj//118 1991//RG|NOM//nummod//120 )//PAD//punct//55 .//MID//punct//29
4.1 Inledning;Detta//DT|NEU|SIN|DEF//det//125 förhållande//NN|NEU|SIN|IND|NOM//nsubj:pass//127 kan//VB|PRS|AKT//aux//127 tolkas//VB|INF|SFO//conj//29 i//PP//case//129 termer//NN|UTR|PLU|IND|NOM//obl//127 av//PP//case//132 föräldrars//NN|UTR|PLU|IND|GEN//nmod:poss//132 strategier//NN|UTR|PLU|IND|NOM//nmod//129 då//HA//advmod//139 de//DT|UTR/NEU|PLU|DEF//det//136 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//136 konsekvenserna//NN|UTR|PLU|DEF|NOM//nsubj//139 av//PP//case//138 arbete//NN|NEU|SIN|IND|NOM//nmod//136 beror//VB|PRS|AKT//acl:relcl//132 på//PP//mark//145 i//PP//case//142 vilken//HD|UTR|SIN|IND//det//143 mån//NN|UTR|SIN|IND|NOM//obl//145 föräldrar//NN|UTR|PLU|IND|NOM//nsubj//145 har//VB|PRS|AKT//advcl//139 möjlighet//NN|UTR|SIN|IND|NOM//obj//145 att//IE//mark//149 ”//PAD//punct//149 kompensera//VB|INF|AKT//acl//146 ”//PAD//punct//149 barnen//NN|NEU|PLU|DEF|NOM//obj//149 .//MAD//punct//29
4.1 Inledning;Arbetslivet//NN|NEU|SIN|DEF|NOM//nsubj//1 skapar//VB|PRS|AKT//ROOT//1 villkor//NN|NEU|PLU|IND|NOM//obj//1 även//AB//advmod//7 för//PP//case//7 den//DT|UTR|SIN|DEF//det//7 arbetsfria//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 tiden//NN|UTR|SIN|DEF|NOM//obl//1 och//KN//cc//10 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//10 gäller//VB|PRS|AKT//conj//1 i//PP//case//13 hög//JJ|POS|UTR|SIN|IND|NOM//amod//13 grad//NN|UTR|SIN|IND|NOM//obl//10 för//PP//case//15 tiden//NN|UTR|SIN|DEF|NOM//obl//10 i//PP//case//17 anslutning//NN|UTR|SIN|IND|NOM//nmod//15 till//PP//case//19 arbetet//NN|NEU|SIN|DEF|NOM//nmod//15 .//MAD//punct//1
4.1 Inledning;Både//KN//cc//22 förekomst//NN|UTR|SIN|IND|NOM//dislocated//31 av//PP//case//26 s.k.//AB|AN//amod//26 ’//UO//nummod//26 flextid//NN|UTR|SIN|IND|NOM//nmod//22 ’//UO//nummod//26 ,//MID//punct//22 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//31 vill//VB|PRS|AKT//aux//31 säga//VB|INF|AKT//parataxis//1 att//SN//mark//38 föräldern//NN|UTR|SIN|DEF|NOM//nsubj//38 inom//PP//case//36 givna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//36 tidsramar//NN|UTR|PLU|IND|NOM//nmod//33 själv//JJ|POS|UTR|SIN|IND|NOM//amod//36 har//VB|PRS|AKT//ccomp//31 rätt//PL//obj//38 att//IE//mark//41 bestämma//VB|INF|AKT//acl//39 arbetstidens//NN|UTR|SIN|DEF|GEN//nmod:poss//43 början//NN|UTR|SIN|IND|NOM//obj//41 och//KN//cc//45 slut//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//43 ,//MID//punct//38 och//KN//cc//49 låga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 krav//NN|NEU|PLU|IND|NOM//nsubj//57 på//PP//mark//53 att//SN//mark//53 tiderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//53 hålls//VB|PRS|SFO//acl//49 exakt//AB|POS//advmod//53 vid//PP//case//56 arbetsplatsen//NN|UTR|SIN|DEF|NOM//obl//53 skapar//VB|PRS|AKT//advcl//38 en//DT|UTR|SIN|IND//det//60 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//60 flexibilitet//NN|UTR|SIN|IND|NOM//obj//57 .//MID//punct//57
4.1 Inledning;Att//SN//mark//64 föräldern//NN|UTR|SIN|DEF|NOM//nsubj//64 har//VB|PRS|AKT//ccomp//57 möjlighet//NN|UTR|SIN|IND|NOM//nsubj//78 att//IE//mark//72 ,//MID//punct//70 utan//PP//case//70 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//70 problem//NN|NEU|PLU|IND|NOM//obl//72 ,//MID//punct//70 skjuta//VB|INF|AKT//acl//65 på//PL//compound:prt//72 arbetstidens//NN|UTR|SIN|DEF|GEN//nmod:poss//75 början//NN|UTR|SIN|IND|NOM//obj//72 eller//KN//cc//77 slut//NN|NEU|SIN|IND|NOM//conj//75 innebär//VB|PRS|AKT//ccomp//64 ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//80 möjligheter//NN|UTR|PLU|IND|NOM//obj//78 att//IE//mark//82 handskas//VB|INF|SFO//acl//80 med//PP//case//82 både//KN//cc//85 planerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//88 och//KN//cc//87 oplanerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//85 situationer//NN|UTR|PLU|IND|NOM//obl//82 som//HP|-|-|-//nsubj//91 kan//VB|PRS|AKT//aux//91 uppstå//VB|INF|AKT//acl:relcl//88 vid//PP//case//93 avfärd//NN|UTR|SIN|IND|NOM//obl//91 till//PP//case//95 skola//NN|UTR|SIN|IND|NOM//nmod//93 och//KN//cc//97 daghem//NN|NEU|SIN|IND|NOM//conj//95 .//MAD//punct//1
4.1 Inledning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//101 har//VB|PRS|AKT//aux//101 visats//VB|SUP|SFO//conj//1 att//SN//mark//107 föräldrar//NN|UTR|PLU|IND|NOM//nsubj//107 i//PP//advmod//107 första//RO|NOM//fixed//104 hand//NN|UTR|SIN|IND|NOM//fixed//104 använder//VB|PRS|AKT//csubj//101 sin//PS|UTR|SIN|DEF//nmod:poss//109 flextid//NN|UTR|SIN|IND|NOM//obj//107 för//PP//mark//112 att//IE//mark//112 förkorta//VB|INF|AKT//advcl//107 barnens//NN|NEU|PLU|DEF|GEN//nmod:poss//114 tid//NN|UTR|SIN|IND|NOM//obj//112 i//PP//case//116 barnomsorgen//NN|UTR|SIN|DEF|NOM//obl//112 (//PAD//punct//107 Lundén//PM|NOM//compound//119 Jacoby//PM|NOM//appos//107 och//KN//cc//121 Näsman//PM|NOM//conj//119 1989//RG|NOM//nummod//121 )//PAD//punct//107 .//MAD//punct//127
4.1 Inledning;Genom//PP//mark//127 att//IE//mark//127 minska//VB|INF|AKT//conj//101 överlappningen//NN|UTR|SIN|DEF|NOM//obj//127 mellan//PP//case//131 föräldrarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//131 arbetstider//NN|UTR|PLU|IND|NOM//nmod//128 och//KN//cc//135 genom//PP//mark//135 att//IE//mark//135 minska//VB|INF|AKT//conj//127 restiden//NN|UTR|SIN|DEF|NOM//obj//135 till//PP//case//138 arbetet//NN|NEU|SIN|DEF|NOM//obl//135 ,//MID//punct//142 vilket//HP|NEU|SIN|IND//nsubj//142 är//VB|PRS|AKT//cop//142 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//135 då//HA//advmod//147 t.ex.//AB|AN//advmod//147 rusningstrafik//NN|UTR|SIN|IND|NOM//nsubj:pass//147 kan//VB|PRS|AKT//aux//147 undvikas//VB|INF|SFO//advcl//142 ,//MID//punct//1 kan//VB|PRS|AKT//conj//1 tiden//NN|UTR|SIN|DEF|NOM//obj//1 då//HA//advmod//156 ingen//DT|UTR|SIN|IND//det//153 förälder//NN|UTR|SIN|IND|NOM//nsubj:pass//156 är//VB|PRS|AKT//aux:pass//156 hemma//AB//advmod//156 förkortas//VB|INF|SFO//acl:relcl//150 .//MAD//punct//1
4.1 Inledning;På//PP//case//160 så//AB//amod//160 sätt//NN|NEU|SIN|IND|NOM//obl//163 kan//VB|PRS|AKT//aux//163 flextiden//NN|UTR|SIN|DEF|NOM//nsubj//163 ingå//VB|INF|AKT//advcl//1 i//PP//case//167 ett//DT|NEU|SIN|IND//det//167 fastlagt//PC|PRF|NEU|SIN|IND|NOM//amod//167 tidspussel//NN|NEU|SIN|IND|NOM//obl//163 i//PP//case//169 familjen//NN|UTR|SIN|DEF|NOM//nmod//167 ,//MID//punct//180 och//KN//cc//180 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//173 tillgång//NN|UTR|SIN|IND|NOM//nsubj:pass//180 i//PP//case//175 tid//NN|UTR|SIN|IND|NOM//nmod//173 till//PP//case//179 åtminstone//AB//advmod//178 en//RG|UTR|SIN|IND|NOM//det//179 förälder//NN|UTR|SIN|IND|NOM//nsubj:pass//180 förlängas//VB|INF|SFO//conj//1 .//MAD//punct//180
4.1 Inledning;Flexibilitet//NN|NEU|SIN|DEF|NOM//nsubj//187 i//PP//case//184 arbetstiderna//NN|UTR|PLU|DEF|NOM//nmod//182 kan//VB|PRS|AKT//aux//187 alltså//AB//advmod//187 innebära//VB|INF|AKT//parataxis//180 att//SN//mark//193 tiden//NN|UTR|SIN|DEF|NOM//nsubj:pass//193 utan//PP//case//192 hemmavarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//192 förälder//NN|UTR|SIN|IND|NOM//nmod//189 förkortas//VB|INF|SFO//ccomp//187 .//MAD//punct//1
4.1 Inledning;En//DT|UTR|SIN|IND//det//1 aspekt//NN|UTR|SIN|IND|NOM//nsubj//8 av//PP//case//4 föräldrarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//4 tillgänglighet//NN|UTR|SIN|IND|NOM//nmod//1 för//PP//case//6 barn//NN|NEU|PLU|IND|NOM//nmod//4 är//VB|PRS|AKT//cop//8 möjligheten//NN|UTR|SIN|DEF|NOM//ROOT//8 att//IE//mark//10 nå//VB|INF|AKT//acl//8 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//10 under//PP//case//14 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 arbetstiden//NN|UTR|SIN|DEF|NOM//obl//10 .//MID//punct//8
4.1 Inledning;Lundén//PM|NOM//appos//8 Jacoby//PM|NOM//flat:name//16 och//KN//cc//19 Näsman//PM|NOM//conj//17 (//PAD//punct//16 1989//RG|NOM//nummod//16 )//PAD//punct//16 definierar//VB|PRS|AKT//parataxis//8 begreppet//NN|NEU|SIN|DEF|NOM//nmod//25 tillgänglighet//NN|UTR|SIN|IND|NOM//obj//23 som//KN//case//28 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//28 möjlighet//NN|UTR|SIN|IND|NOM//obl//23 att//IE//mark//32 under//PP//case//31 arbetstiden//NN|UTR|SIN|DEF|NOM//obl//32 få//VB|INF|AKT//acl//28 tag//NN|NEU|SIN|IND|NOM//compound:prt//32 i//PP//case//36 en//DT|UTR|SIN|IND//det//36 förälder//NN|UTR|SIN|IND|NOM//obl//32 när//HA//advmod//39 så//AB//advmod//39 behövs//VB|PRS|SFO//advcl//32 .//MID//punct//8
4.1 Inledning;Denna//DT|UTR|SIN|DEF//det//42 möjligheten//NN|UTR|SIN|DEF|NOM//nsubj//43 beror//VB|PRS|AKT//parataxis//8 på//PP//case//47 arbetets//NN|NEU|SIN|DEF|GEN//nmod:poss//47 ”//PAD//punct//47 öppenhet//NN|UTR|SIN|IND|NOM//obl//43 ”//RG|NOM//punct//47 ,//MID//punct//52 vilken//HP|UTR|SIN|IND//nsubj:pass//52 kan//VB|PRS|AKT//aux//52 beskrivas//VB|INF|SFO//acl:relcl//47 i//PP//case//56 form//NN|UTR|SIN|IND|NOM//fixed//53 av//PP//fixed//53 bl.a.//AB|AN//advmod//52 avståndet//NN|NEU|SIN|DEF|NOM//obj//52 till//PP//case//59 arbetsplatsen//NN|UTR|SIN|DEF|NOM//nmod//57 ,//MID//punct//61 restiden//NN|UTR|SIN|DEF|NOM//conj//59 ,//MID//punct//63 möjligheten//NN|UTR|SIN|DEF|NOM//conj//59 till//PP//case//65 telefonkontakt//NN|UTR|SIN|IND|NOM//nmod//63 ,//MID//punct//67 besök//NN|NEU|SIN|IND|NOM//conj//59 ,//MID//punct//70 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 avbrott//NN|NEU|PLU|IND|NOM//conj//59 ,//MID//punct//73 mängden//NN|UTR|SIN|DEF|NOM//nmod//73 sammanträden//NN|NEU|PLU|IND|NOM//conj//59 ,//MID//punct//73 etc.//AB|AN//conj//59
4.1 Inledning;Både//KN//cc//1 flexibilitet//NN|UTR|SIN|IND|NOM//nsubj//14 i//PP//case//3 arbetstiderna//NN|UTR|PLU|DEF|NOM//nmod//1 och//KN//cc//6 arbetets//NN|NEU|SIN|DEF|GEN//nmod:poss//6 grad//NN|UTR|SIN|IND|NOM//conj//3 av//PP//case//8 öppenhet//NN|UTR|SIN|IND|NOM//nmod//6 är//VB|PRS|AKT//cop//14 i//PP//case//12 hög//JJ|POS|UTR|SIN|IND|NOM//amod//12 grad//NN|UTR|SIN|IND|NOM//obl//14 socialt//AB|POS//advmod//14 strukturerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//14 .//MAD//punct//14
4.1 Inledning;Arbetsvillkoren//NN|NEU|PLU|DEF|NOM//nsubj//17 skiljer//VB|PRS|AKT//parataxis//14 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//17 mellan//PP//case//21 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 klasser//NN|UTR|PLU|IND|NOM//obl//17 liksom//PP//mark//24 mellan//PP//case//24 kvinnor//NN|UTR|PLU|IND|NOM//obl//17 och//KN//cc//26 män//NN|UTR|PLU|IND|NOM//conj//24 .//MAD//punct//17
4.1 Inledning;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//29 tenderar//VB|PRS|AKT//parataxis//17 också//AB//advmod//29 att//IE//mark//32 skilja//VB|INF|AKT//xcomp//29 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//32 mellan//PP//case//35 familjetyper//NN|UTR|PLU|IND|NOM//obl//32 (//PAD//punct//37 Östberg//PM|NOM//appos//35 2000//RG|NOM//nummod//37 )//PAD//punct//37 .//MAD//punct//17
4.1 Inledning;I//PP//case//2 det//DT|NEU|SIN|DEF//det//2 följande//NN|NEU|SIN|IND|NOM//obl//3 kommer//VB|PRS|AKT//aux//18 några//DT|UTR/NEU|PLU|IND//det//5 aspekter//NN|UTR|PLU|IND|NOM//nsubj:pass//18 av//PP//case//8 föräldrars//NN|UTR|PLU|IND|GEN//nmod:poss//8 arbete//NN|NEU|SIN|IND|NOM//nmod//5 som//HP|-|-|-//nsubj:pass//11 kan//VB|PRS|AKT//aux//11 förväntas//VB|INF|SFO//acl:relcl//8 vara//VB|INF|AKT//xcomp//11 av//PP//case//14 betydelse//NN|UTR|SIN|IND|NOM//obl:agent//12 för//PP//case//16 barn//NN|NEU|PLU|IND|NOM//nmod//14 att//IE//mark//18 studeras//VB|INF|SFO//ROOT//18 .//MAD//punct//24
4.1 Inledning;Den//DT|UTR|SIN|DEF//det//21 första//RO|NOM//nsubj//24 är//VB|PRS|AKT//cop//24 arbetstidens//NN|UTR|SIN|DEF|GEN//nmod:poss//24 längd//NN|UTR|SIN|IND|NOM//obl//18 .//MAD//punct//24
4.1 Inledning;Vi//PN|UTR|PLU|DEF|SUB//nsubj//27 inleder//VB|PRS|AKT//parataxis//24 med//PP//case//31 en//DT|UTR|SIN|IND//det//31 kort//JJ|POS|UTR|SIN|IND|NOM//amod//31 översikt//NN|UTR|SIN|IND|NOM//obl//27 över//PP//case//33 kombinationerna//NN|UTR|PLU|DEF|NOM//nmod//31 av//PP//case//40 mödrars//NN|UTR|PLU|IND|GEN//nmod:poss//38 och//KN//cc//37 fäders//NN|UTR|PLU|IND|GEN//conj//35 arbetstider//NN|UTR|PLU|IND|NOM//nmod//39 år//NN|NEU|SIN|IND|NOM//nmod//40 2000//RG|NOM//nmod//33 för//PP//case//42 barn//NN|NEU|PLU|IND|NOM//nmod//31 i//PP//case//45 alla//DT|UTR/NEU|PLU|IND/DEF//det//45 åldrar//NN|UTR|PLU|IND|NOM//nmod//42 upp//AB//advmod//48 till//PP//fixed//46 16//RG|NOM//nummod//49 år//NN|NEU|PLU|IND|NOM//nmod//45 .//MAD//punct//24
