Reservation;av//PP//case//2 ledamöterna//NN|UTR|PLU|DEF|NOM//nmod//2 Henrik//PM|NOM//ROOT//2 S.//PM|NOM//flat:name//2 Järrel//PM|NOM//flat:name//2 (//PAD//punct//4 m//PM|NOM//nummod//2 )//PAD//punct//2 Ulf//PM|NOM//conj//2 Isaksson//PM|NOM//flat:name//8 (//PAD//punct//8 fp//PM|NOM//flat:name//2 )//PAD//punct//11 Marcela//PM|NOM//conj//2 Arosenius//PM|NOM//flat//13 (//PAD//punct//14 c//NN|NEU|SIN|IND|NOM//appos//14 )//PAD//punct//13 ,//MID//punct//2 och//KN//cc//21 Peter//PM|NOM//nmod//21 Flensburg//PM|NOM//conj//2 (//PAD//punct//21 kd//PM|NOM//appos//21 )//PAD//punct//21 samt//KN//cc//27 fr.o.m.//AB|AN//case//27 punkt//NN|UTR|SIN|IND|NOM//conj//2 3//RG|NOM//nummod//27 även//AB//advmod//33 av//PP//case//33 ledamoten//NN|UTR|SIN|DEF|NOM//nmod//32 Anders//PM|NOM//nmod//33 Drejare//PM|NOM//flat:name//2 (//PAD//punct//35 mp//NN|AN//appos//33 )//PAD//punct//2
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//27 är//VB|PRS|AKT//cop//27 viktigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//9 att//SN//mark//35 de//DT|UTR/NEU|PLU|DEF//det//31 samhällsekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 aspekterna//NN|UTR|PLU|DEF|NOM//nsubj//35 på//PP//case//34 denna//DT|UTR|SIN|DEF//det//34 fråga//NN|UTR|SIN|IND|NOM//nmod//31 blir//VB|PRS|AKT//csubj//27 belysta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//35 .//MAD//punct//27
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Utredningsuppdraget//NN|NEU|SIN|DEF|NOM//ROOT//0
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;En//DT|UTR|SIN|IND//det//1 utgångspunkt//NN|UTR|SIN|IND|NOM//nsubj//5 för//PP//case//3 kommittén//NN|UTR|SIN|DEF|NOM//nmod//1 skall//VB|PRS|AKT//aux//5 vara//VB|INF|AKT//ROOT//5 att//SN//mark//18 skyddet//NN|NEU|SIN|DEF|NOM//nsubj:pass//18 för//PP//case//10 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 skadelidande//NN|NEU|SIN|IND|NOM//nmod//7 mot//PP//case//13 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 följder//NN|UTR|PLU|IND|NOM//nmod//10 av//PP//case//15 personskador//NN|UTR|PLU|IND|NOM//nmod//13 inte//AB//advmod//18 får//VB|PRS|AKT//aux//18 försämras//VB|INF|SFO//ccomp//5 .//MAD//punct//5
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//21 innebär//VB|PRS|AKT//parataxis//5 bl.a.//AB|AN//advmod//21 att//SN//mark//29 det//DT|NEU|SIN|DEF//det//25 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//nsubj//29 även//AB//advmod//27 fortsättningsvis//AB//advmod//29 skall//VB|PRS|AKT//aux//29 tillförsäkra//VB|INF|AKT//ccomp//21 den//DT|UTR|SIN|DEF//det//33 skadelidande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//33 trygghet//NN|UTR|SIN|IND|NOM//obj//29 vid//PP//case//35 sjukvård//NN|UTR|SIN|IND|NOM//nmod//33 och//KN//cc//37 sjukfrånvaro//NN|UTR|SIN|IND|NOM//conj//35 från//PP//case//39 arbetet//NN|NEU|SIN|DEF|NOM//nmod//37 .//MAD//punct//21
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Vidare//AB|KOM//advmod//45 får//VB|PRS|AKT//aux//45 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//45 inte//AB//advmod//45 bli//VB|INF|AKT//parataxis//21 besvärligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//45 för//PP//case//49 den//DT|UTR|SIN|DEF//det//49 skadelidande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//45 att//IE//mark//51 få//VB|INF|AKT//acl//49 ut//PL//compound:prt//51 ersättning//NN|UTR|SIN|IND|NOM//obj//51 när//HA//mark//59 väl//AB//advmod//57 en//DT|UTR|SIN|IND//det//57 personskada//NN|UTR|SIN|IND|NOM//nsubj//59 har//VB|PRS|AKT//aux//59 inträffat//VB|SUP|AKT//advcl//51 .//MAD//punct//21
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;En//DT|UTR|SIN|IND//det//63 annan//JJ|POS|UTR|SIN|IND|NOM//amod//63 utgångspunkt//NN|UTR|SIN|IND|NOM//appos//21 för//PP//case//65 kommittén//NN|UTR|SIN|DEF|NOM//nmod//63 skall//VB|PRS|AKT//aux//67 vara//VB|INF|AKT//cop//63 att//SN//mark//73 den//DT|UTR|SIN|DEF//det//70 skadelidande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//73 inte//AB//advmod//73 bör//VB|PRS|AKT//aux//73 bli//VB|INF|AKT//ccomp//67 överkompenserad//PC|PRF|UTR|SIN|IND|NOM//xcomp//73 för//PP//case//77 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 skador//NN|UTR|PLU|IND|NOM//obl//74 .//MAD//punct//21
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;En//DT|UTR|SIN|IND//det//2 förutsättningslös//JJ|POS|UTR|SIN|IND|NOM//amod//2 genomgång//NN|UTR|SIN|IND|NOM//ROOT//2
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//2 skall//VB|PRS|AKT//aux//2 göra//VB|INF|AKT//ROOT//2 en//DT|UTR|SIN|IND//det//5 förutsättningslös//JJ|POS|UTR|SIN|IND|NOM//amod//5 genomgång//NN|UTR|SIN|IND|NOM//obj//2 av//PP//case//8 de//DT|UTR/NEU|PLU|DEF//det//8 frågor//NN|UTR|PLU|IND|NOM//nmod//5 som//HP|-|-|-//nsubj//10 gäller//VB|PRS|AKT//acl:relcl//8 samordningen//NN|UTR|SIN|DEF|NOM//obj//10 vid//PP//case//13 personskada//NN|UTR|SIN|IND|NOM//nmod//11 mellan//PP//case//15 skadestånd//NN|NEU|SIN|IND|NOM//nmod//13 ,//MID//punct//8 ersättning//NN|UTR|SIN|IND|NOM//obj//2 från//PP//case//20 offentlig//JJ|POS|UTR|SIN|IND|NOM//amod//20 försäkring//NN|UTR|SIN|IND|NOM//nmod//17 och//KN//cc//22 ersättning//NN|UTR|SIN|IND|NOM//conj//20 från//PP//case//25 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 former//NN|UTR|PLU|IND|NOM//nmod//22 av//PP//case//27 försäkring//NN|UTR|SIN|IND|NOM//nmod//25 .//MAD//punct//2
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 genomgång//NN|UTR|SIN|IND|NOM//nsubj:pass//32 skall//VB|PRS|AKT//aux//32 göras//VB|INF|SFO//conj//2 i//PP//case//38 fråga//NN|UTR|SIN|IND|NOM//fixed//33 om//PP//fixed//33 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 närliggande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//38 ersättningsformer//NN|UTR|PLU|IND|NOM//obl//32 ,//MID//punct//38 t.ex.//AB|AN//advmod//41 brottsskadeersättning//NN|UTR|SIN|IND|NOM//appos//38 .//MAD//punct//2
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Huvudfrågan//NN|UTR|SIN|DEF|NOM//obj//2 för//PP//case//45 kommittén//NN|UTR|SIN|DEF|NOM//nmod//43 blir//VB|PRS|AKT//conj//2 att//IE//mark//48 ta//VB|INF|AKT//xcomp//46 ställning//NN|UTR|SIN|IND|NOM//obj//48 till//PP//case//51 vem//HP|UTR|SIN|IND//obl//48 som//HP|-|-|-//nsubj//58 i//PP//case//55 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 situationer//NN|UTR|PLU|IND|NOM//obl//56 slutligt//AB|POS//advmod//58 skall//VB|PRS|AKT//aux//58 svara//VB|INF|AKT//acl:relcl//51 för//PP//case//60 ersättningen//NN|UTR|SIN|DEF|NOM//obl//58 till//PP//case//62 den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//60 som//HP|-|-|-//nsubj:pass//64 drabbats//VB|SUP|SFO//acl:relcl//62 av//PP//case//67 en//DT|UTR|SIN|IND//det//67 personskada//NN|UTR|SIN|IND|NOM//obl:agent//64 .//MAD//punct//2
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Avräkning//NN|UTR|SIN|IND|NOM//ROOT//0 när//HA//mark//3 skadeståndet//NN|NEU|SIN|DEF|NOM//nsubj:pass//3 bestäms//VB|PRS|SFO//acl:relcl//0
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Av//PP//case//2 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//2 intresse//NN|NEU|SIN|IND|NOM//obl//14 är//VB|PRS|AKT//aux//14 i//PP//case//6 vilken//HD|UTR|SIN|IND//det//6 utsträckning//NN|UTR|SIN|IND|NOM//obl//14 och//KN//cc//12 på//PP//case//10 vilket//HD|NEU|SIN|IND//det//10 sätt//NN|NEU|SIN|IND|NOM//obl//12 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 förmåner//NN|UTR|PLU|IND|NOM//nsubj:pass//14 skall//VB|PRS|AKT//aux//14 räknas//VB|INF|SFO//ROOT//14 av//PL//mark//17 vid//PP//case//17 bestämmande//NN|NEU|SIN|IND|NOM//obl:agent//14 av//PP//case//19 skadestånd//NN|NEU|SIN|IND|NOM//nmod//17 .//MAD//punct//14
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Sålunda//AB//advmod//24 skall//VB|PRS|AKT//aux//24 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//24 prövas//VB|INF|SFO//parataxis//14 om//PP//case//26 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//34 i//PP//case//29 5//RG|NOM//nummod//29 kap.//NN|AN//nmod//32 3//RG|NOM//nummod//31 §//NN|AN//nmod//32 skadeståndslagen//NN|UTR|SIN|DEF|NOM//nmod//26 bör//VB|PRS|AKT//aux//34 ändras//VB|INF|SFO//advcl//24 .//MAD//punct//24
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;En//DT|UTR|SIN|IND//det//37 fråga//NN|UTR|SIN|IND|NOM//nsubj//64 i//PP//case//40 detta//DT|NEU|SIN|DEF//det//40 sammanhang//NN|NEU|SIN|IND|NOM//nmod//37 är//VB|PRS|AKT//cop//37 om//SN//mark//47 den//DT|UTR|SIN|DEF//det//45 s.k.//AB|AN//amod//45 nettometoden//NN|UTR|SIN|DEF|NOM//nsubj:pass//47 skall//VB|PRS|AKT//aux//47 behållas//VB|INF|SFO//acl//37 eller//KN//cc//54 om//SN//mark//54 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//54 i//PP//advmod//54 stället//NN|NEU|SIN|DEF|NOM//fixed//51 bör//VB|PRS|AKT//aux//54 tillämpas//VB|INF|SFO//conj//47 en//DT|UTR|SIN|IND//det//56 bruttometod//NN|UTR|SIN|IND|NOM//obj//54 när//HA//mark//59 skadeståndet//NN|NEU|SIN|DEF|NOM//nsubj:pass//59 bestäms//VB|PRS|SFO//advcl//54 .//MAD//punct//59
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;En//DT|UTR|SIN|IND//det//63 annan//JJ|POS|UTR|SIN|IND|NOM//amod//63 fråga//NN|UTR|SIN|IND|NOM//nsubj//64 gäller//VB|PRS|AKT//parataxis//24 avgränsningen//NN|UTR|SIN|DEF|NOM//obj//64 av//PP//case//68 de//DT|UTR/NEU|PLU|DEF//det//68 förmåner//NN|UTR|PLU|IND|NOM//nmod//65 som//HP|-|-|-//nsubj:pass//71 skall//VB|PRS|AKT//aux//71 räknas//VB|INF|SFO//acl:relcl//68 av//PP//case//71 .//MAD//punct//24
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//8 i//PP//case//3 5//RG|NOM//nummod//3 kap.//NN|AN//nmod//0 3//RG|NOM//nummod//5 §//NN|AN//nmod//0 om//PP//case//7 avräkning//NN|UTR|SIN|IND|NOM//nmod//5 gäller//VB|PRS|AKT//ROOT//8 bara//AB//advmod//8 för//PP//case//11 ersättning//NN|UTR|SIN|IND|NOM//obl//8 för//PP//case//13 inkomstförlust//NN|UTR|SIN|IND|NOM//nmod//11 och//KN//cc//15 förlust//NN|UTR|SIN|IND|NOM//conj//13 av//PP//case//17 underhåll//NN|NEU|SIN|IND|NOM//nmod//15 .//MAD//punct//8
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//21 skall//VB|PRS|AKT//aux//21 överväga//VB|INF|AKT//conj//8 om//SN//mark//24 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 finns//VB|PRS|SFO//advcl//21 skäl//NN|NEU|PLU|IND|NOM//nsubj//24 att//IE//mark//27 föreskriva//VB|INF|AKT//acl//25 avräkning//NN|UTR|SIN|IND|NOM//obj//27 även//AB//advmod//27 när//HA//fixed//29 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//30 gäller//VB|PRS|AKT//fixed//30 ersättning//NN|UTR|SIN|IND|NOM//obj//27 för//PP//case//35 kostnader//NN|UTR|PLU|IND|NOM//obl//27 och//KN//cc//39 för//PP//case//39 ideell//JJ|POS|UTR|SIN|IND|NOM//amod//39 skada//NN|UTR|SIN|IND|NOM//conj//35 (//PAD//punct//21 jfr//VB|AN//parataxis//21 prop//NN|UTR|SIN|IND|NOM//obj//41 .//MAD//punct//21
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;1975:12//RG|NOM//case//46 s.//NN|AN//nmod//46 126//RG|NOM//obl//21 )//PAD//punct//21 .//MAD//punct//21
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Regressrätten//NN|UTR|SIN|DEF|NOM//ROOT//0
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Frågan//NN|UTR|SIN|DEF|NOM//nsubj//11 om//PP//case//2 regressrätt//NN|UTR|SIN|IND|NOM//nmod//0 för//PP//case//4 den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//2 som//HP|-|-|-//nsubj//6 ger//VB|PRS|AKT//acl:relcl//4 ut//PL//compound:prt//6 ersättning//NN|UTR|SIN|IND|NOM//obj//6 för//PP//case//10 personskada//NN|UTR|SIN|IND|NOM//obl//6 blir//VB|PRS|AKT//ROOT//11 av//PP//case//14 central//JJ|POS|UTR|SIN|IND|NOM//amod//14 betydelse//NN|UTR|SIN|IND|NOM//obl//11 för//PP//case//17 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//17 arbete//NN|NEU|SIN|IND|NOM//obl//11 .//MAD//punct//11
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//21 skall//VB|PRS|AKT//aux//21 analysera//VB|INF|AKT//parataxis//11 såväl//KN//advmod//24 det//DT|NEU|SIN|DEF//det//24 allmännas//JJ|POS|UTR/NEU|SIN|DEF|GEN//nmod:poss//25 regressrätt//NN|UTR|SIN|IND|NOM//obj//21 –//RG|NOM//punct//31 i//PP//case//29 de//DT|UTR/NEU|PLU|DEF//det//29 fall//NN|NEU|PLU|IND|NOM//obl//31 betalning//NN|UTR|SIN|IND|NOM//nsubj//31 skett//VB|SUP|AKT//advcl//21 från//PP//case//35 ett//DT|NEU|SIN|IND//det//35 offentligt//JJ|POS|NEU|SIN|IND|NOM//amod//35 ersättningssystem//NN|NEU|SIN|IND|NOM//obl//31 –//PAD//punct//40 som//KN//case//40 privata//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 försäkringsgivares//NN|UTR|PLU|IND|GEN//nmod:poss//40 regressrätt//NN|UTR|SIN|IND|NOM//obl//31 gentemot//PP//case//42 varandra//PN|UTR/NEU|PLU|DEF|OBJ//nmod//40 eller//KN//cc//46 mot//PP//case//46 den//DT|UTR|SIN|DEF//det//46 skadeståndsskyldige//JJ|POS|MAS|SIN|DEF|NOM//conj//40 .//MAD//punct//46
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Även//AB//advmod//49 frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//64 i//PP//case//52 vilka//HD|UTR/NEU|PLU|IND//det//52 situationer//NN|UTR|PLU|IND|NOM//obl//56 det//DT|NEU|SIN|DEF//det//54 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//nsubj//56 bör//VB|PRS|AKT//aux//56 ha//VB|INF|AKT//acl//49 regressrätt//NN|UTR|SIN|IND|NOM//obj//56 mot//PP//case//60 privata//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 försäkringsgivare//NN|UTR|PLU|IND|NOM//obl//56 eller//KN//cc//62 försäkringssystem//NN|NEU|PLU|IND|NOM//conj//60 skall//VB|PRS|AKT//aux//64 prövas//VB|INF|SFO//parataxis//46 .//MAD//punct//21
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;En//DT|UTR|SIN|IND//det//68 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//68 fråga//NN|UTR|SIN|IND|NOM//obj//21 är//VB|PRS|AKT//cop//68 i//PP//case//73 hur//HA//advmod//72 stor//JJ|POS|UTR|SIN|IND|NOM//amod//73 utsträckning//NN|UTR|SIN|IND|NOM//nmod//74 regress//NN|UTR|SIN|IND|NOM//nsubj//77 skall//VB|PRS|AKT//aux//77 kunna//VB|INF|AKT//aux//77 ske//VB|INF|AKT//conj//21 mot//PP//case//79 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//77 som//HP|-|-|-//nsubj//81 bär//VB|PRS|AKT//acl:relcl//79 ett//DT|NEU|SIN|IND//det//84 strikt//JJ|POS|NEU|SIN|IND|NOM//amod//84 ansvar//NN|NEU|SIN|IND|NOM//obj//81 .//MAD//punct//21
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Skall//VB|PRS|AKT//aux//88 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//88 bära//VB|INF|AKT//conj//11 ett//DT|NEU|SIN|IND//det//91 strängare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//91 regressansvar//NN|NEU|SIN|IND|NOM//obj//88 än//KN//case//93 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//88 som//HP|-|-|-//nsubj//95 svarar//VB|PRS|AKT//acl:relcl//93 på//PP//case//99 grund//NN|UTR|SIN|IND|NOM//fixed//96 av//PP//fixed//96 vårdslöshet//NN|UTR|SIN|IND|NOM//obl//95 ?//MID//punct//88
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Också//AB//advmod//102 frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//110 om//PP//case//104 regressrätt//NN|UTR|SIN|IND|NOM//nmod//102 mellan//PP//case//107 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//107 skadeståndsskyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//104 kan//VB|PRS|AKT//aux//110 behöva//VB|INF|AKT//aux//110 tas//VB|INF|SFO//parataxis//88 upp//PL//compound:prt//110 .//MAD//punct//11
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//114 blir//VB|PRS|AKT//parataxis//11 nämligen//AB//advmod//114 ofta//AB|POS//advmod//114 fråga//NN|UTR|SIN|IND|NOM//xcomp//114 om//PP//compound:prt//114 återkrav//NN|NEU|PLU|IND|NOM//obl//114 från//PP//case//122 ansvarsförsäkringens//NN|UTR|SIN|DEF|GEN//nmod:poss//122 sida//NN|UTR|SIN|IND|NOM//obl//114 mot//PP//case//125 någon//DT|UTR|SIN|IND//det//125 medansvarig//JJ|POS|UTR|SIN|IND|NOM//obl//114 .//MAD//punct//11
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Skadeståndslagen//NN|UTR|SIN|DEF|NOM//nsubj//128 reglerar//VB|PRS|AKT//parataxis//11 inte//AB//advmod//128 denna//DT|UTR|SIN|DEF//det//131 situation//NN|UTR|SIN|IND|NOM//obj//128 ,//MID//punct//128 jfr//VB|AN//conj//128 6//RG|NOM//nummod//135 kap.//NN|AN//obl//133 3//RG|NOM//nummod//137 §//NN|AN//obl//133 den//DT|UTR|SIN|DEF//det//139 lagen//NN|UTR|SIN|DEF|NOM//obj//133 .//MAD//punct//128
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//3 skall//VB|PRS|AKT//aux//3 alltså//AB//advmod//3 behandla//VB|INF|AKT//ROOT//3 frågan//NN|UTR|SIN|DEF|NOM//obj//3 om//PP//case//7 försäkringsbolagens//NN|NEU|PLU|DEF|GEN//nmod:poss//7 regressrätt//NN|UTR|SIN|IND|NOM//nmod//4 mot//PP//case//9 den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//7 som//HP|-|-|-//nsubj//12 har//VB|PRS|AKT//aux//12 vållat//VB|SUP|AKT//acl:relcl//9 en//DT|UTR|SIN|IND//det//14 skada//NN|UTR|SIN|IND|NOM//obj//12 (//PAD//punct//14 25//RG|NOM//nummod//17 §//NN|AN//nmod//18 FAL//PM|NOM//appos//14 )//PAD//punct//3 .//MAD//punct//3
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//23 skall//VB|PRS|AKT//aux//23 beakta//VB|INF|AKT//conj//3 förslagen//NN|NEU|PLU|DEF|NOM//obj//23 i//PP//case//27 de//DT|UTR/NEU|PLU|DEF//det//27 betänkanden//NN|NEU|PLU|IND|NOM//obl//23 som//HP|-|-|-//nsubj//29 redovisar//VB|PRS|AKT//acl:relcl//27 resultatet//NN|NEU|SIN|DEF|NOM//obj//29 av//PP//case//33 det//DT|NEU|SIN|DEF//det//33 utredningsarbete//NN|NEU|SIN|IND|NOM//nmod//30 om//PP//case//35 regressrätten//NN|UTR|SIN|DEF|NOM//nmod//33 som//HP|-|-|-//nsubj:pass//38 har//VB|PRS|AKT//aux//38 genomförts//VB|SUP|SFO//acl:relcl//35 (//PAD//punct//23 se//VB|IMP|AKT//parataxis//23 ovan//AB//advmod//40 under//PP//case//43 Bakgrund//NN|UTR|SIN|IND|NOM//obl//40 )//PAD//punct//23 och//KN//cc//62 de//DT|UTR/NEU|PLU|DEF//det//47 skäl//NN|NEU|PLU|IND|NOM//nsubj//62 som//HP|-|-|-//nsubj:pass//50 har//VB|PRS|AKT//aux//50 anförts//VB|SUP|SFO//acl:relcl//47 för//PP//advmod//50 och//KN//cc//55 emot//PP//case//55 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 lösningar//NN|UTR|PLU|IND|NOM//conj//51 .//MAD//punct//47
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;I//PP//case//59 denna//DT|UTR|SIN|DEF//det//59 del//NN|UTR|SIN|IND|NOM//obl//62 skall//VB|PRS|AKT//aux//62 kommittén//NN|UTR|SIN|DEF|NOM//nsubj//62 gå//VB|INF|AKT//conj//23 utanför//PP//case//64 personskadeområdet//NN|NEU|SIN|DEF|NOM//obl//62 och//KN//cc//68 sålunda//AB//advmod//68 även//AB//advmod//68 behandla//VB|INF|AKT//conj//62 frågan//NN|UTR|SIN|DEF|NOM//obj//68 om//PP//case//72 försäkringsgivares//NN|UTR|PLU|IND|GEN//nmod:poss//72 regressrätt//NN|UTR|SIN|IND|NOM//nmod//69 vid//PP//case//74 skadeförsäkring//NN|UTR|SIN|IND|NOM//nmod//72 .//MAD//punct//23
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Härvid//AB//advmod//79 skall//VB|PRS|AKT//fixed//76 den//DT|UTR|SIN|DEF//det//79 regressöverenskommelse//NN|UTR|SIN|IND|NOM//obl//23 som//HP|-|-|-//nsubj//83 försäkringsbolagen//NN|NEU|PLU|DEF|NOM//nsubj//83 har//VB|PRS|AKT//aux//83 träffat//VB|SUP|AKT//acl:relcl//79 beaktas//VB|INF|SFO//xcomp//83 .//MAD//punct//3
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;En//DT|UTR|SIN|IND//det//1 lagrådsremiss//NN|UTR|SIN|IND|NOM//nsubj:pass//8 med//PP//case//3 förslag//NN|NEU|SIN|IND|NOM//nmod//1 till//PP//case//7 en//DT|UTR|SIN|IND//det//7 ny//JJ|POS|UTR|SIN|IND|NOM//amod//7 försäkringsavtalslag//NN|UTR|SIN|IND|NOM//nmod//3 planeras//VB|PRS|SFO//ROOT//8 bli//VB|INF|AKT//aux:pass//10 beslutad//PC|PRF|UTR|SIN|IND|NOM//xcomp//8 under//PP//case//13 år//NN|NEU|SIN|IND|NOM//nmod//13 1999//RG|NOM//obl//10 .//MAD//punct//8
4 Arbetsgivares rätt till brottsskadeersättning för utgiven sjuklön / Bakgrund;Avsikten//NN|UTR|SIN|DEF|NOM//nsubj//16 är//VB|PRS|AKT//parataxis//8 dock//AB//advmod//16 att//SN//mark//24 frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//24 om//PP//case//21 försäkringsgivares//NN|UTR|PLU|IND|GEN//nmod//19 regressrätt//NN|UTR|SIN|IND|NOM//nmod//19 skall//VB|PRS|AKT//aux//24 regleras//VB|INF|SFO//ccomp//16 på//PP//case//29 grundval//NN|NEU|SIN|IND|NOM//fixed//25 av//PP//fixed//25 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//29 förslag//NN|NEU|PLU|IND|NOM//obl//24 och//KN//cc//40 att//SN//mark//40 reglerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//40 i//PP//case//36 25//RG|NOM//nummod//35 §//NN|AN//nmod//36 FAL//PM|NOM//nmod//32 tills//PP//mark//40 vidare//AB|KOM//advmod//40 skall//VB|PRS|AKT//aux//40 behållas//VB|INF|SFO//conj//24 oförändrade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//40 i//PP//advmod//40 sak//NN|UTR|SIN|IND|NOM//fixed//42 .//MAD//punct//8
