5 Förslagets konsekvenser ;Vilka//HP|UTR/NEU|PLU|IND//nsubj:pass//15 som//HP|-|-|-//nsubj//5 kan//VB|PRS|AKT//aux//5 komma//VB|INF|AKT//aux//5 att//IE//mark//5 träffas//VB|INF|SFO//acl:relcl//0 av//PP//case//7 de//DT|UTR/NEU|PLU|DEF//obl//5 i//PP//case//11 enlighet//NN|UTR|SIN|IND|NOM//fixed//8 med//PP//fixed//8 direktivet//NN|NEU|SIN|DEF|NOM//obl//12 införda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//13 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//15 har//VB|PRS|AKT//aux//15 behandlats//VB|SUP|SFO//advcl//34 i//PP//case//18 avsnitt//NN|NEU|SIN|IND|NOM//nmod//18 3//RG|NOM//obl//15 med//PP//case//20 utgångspunkt//NN|UTR|SIN|IND|NOM//obl//15 i//PP//case//24 den//DT|UTR|SIN|DEF//det//24 särskilda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//24 kartläggningen//NN|UTR|SIN|DEF|NOM//nmod//20 som//HP|-|-|-//nsubj//26 finns//VB|PRS|SFO//acl:relcl//24 i//PP//case//29 bilaga//NN|UTR|SIN|IND|NOM//nmod//29 4//RG|NOM//obl//26 .//MAD//punct//15
6.1 Förslaget till transparenslag;I//PP//case//2 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 punkten//NN|UTR|SIN|DEF|NOM//obl//5 har//VB|PRS|AKT//aux//5 också//AB//advmod//5 intagits//VB|SUP|SFO//ROOT//5 de//DT|UTR/NEU|PLU|DEF//det//7 kvalitetsnormer//NN|UTR|PLU|IND|NOM//obj//5 för//PP//case//11 den//DT|UTR|SIN|DEF//det//11 separata//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 redovisningen//NN|UTR|SIN|DEF|NOM//nmod//7 som//HP|-|-|-//nsubj//13 finns//VB|PRS|SFO//acl:relcl//11 i//PP//case//15 artikel//NN|UTR|SIN|IND|NOM//nmod//16 3a.1//RG|NOM//nummod//17 b.//NN|NEU|SIN|IND|NOM//obl//13
6.1 Förslaget till transparenslag;Första//RO|NOM//amod//1 stycket//NN|NEU|SIN|DEF|NOM//nsubj//5 tredje//RO|NOM//amod//3 punkten//NN|UTR|SIN|DEF|NOM//nmod//1  //_SP////3 införlivar//VB|PRS|AKT//ROOT//5 dels//KN//advmod//5  //_SP////6 artikel//NN|UTR|SIN|IND|NOM//nmod//9 1.2//RG|NOM//nummod//10 b//NN|NEU|SIN|IND|NOM//obl//5 som//HP|-|-|-//nsubj//12 föreskriver//VB|PRS|AKT//acl:relcl//10 att//SN//mark//17 fullständiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//17 skall//VB|PRS|AKT//aux//17 lämnas//VB|INF|SFO//ccomp//5 om//PP//mark//19 tillämpade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//5 metoder//NN|UTR|PLU|IND|NOM//obj//19 för//PP//case//22 konteringen//NN|UTR|SIN|DEF|NOM//nmod//20 och//KN//cc//24 fördelningen//NN|UTR|SIN|DEF|NOM//conj//22 av//PP//case//27 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 kostnader//NN|UTR|PLU|IND|NOM//nmod//24 på//PP//case//30 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 verksamheter//NN|UTR|PLU|IND|NOM//nmod//27 ,//MID//punct//36 dels//KN//advmod//34  //_SP////32 artikel//NN|UTR|SIN|IND|NOM//nmod//35 3a.1//RG|NOM//nummod//36 c//NN|NEU|SIN|IND|NOM//obl//5 som//HP|-|-|-//nsubj//38 föreskriver//VB|PRS|AKT//acl:relcl//36 att//SN//mark//42 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//42 klart//AB|POS//advmod//42 anges//VB|PRS|SFO//ccomp//5 vilka//HD|UTR/NEU|PLU|IND//det//44 principer//NN|UTR|PLU|IND|NOM//nsubj:pass//42 för//PP//case//46 kostnadsredovisning//NN|UTR|SIN|IND|NOM//nmod//44 som//HP|-|-|-//nsubj//48 ligger//VB|PRS|AKT//acl:relcl//46 till//PP//case//54 grund//NN|UTR|SIN|IND|NOM//fixed//49 för//PP//fixed//49 den//DT|UTR|SIN|DEF//det//54 separata//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//54 redovisningen//NN|UTR|SIN|DEF|NOM//obl//48 .//MAD//punct//5
6.1 Förslaget till transparenslag;För//PP//mark//58 att//IE//mark//58 främja//VB|INF|AKT//advcl//5 att//SN//mark//62 fullständiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//62 finns//VB|PRS|SFO//ccomp//58 anges//VB|PRS|SFO//xcomp//62 att//SN//mark//70 den//DT|UTR|SIN|DEF//det//67 separata//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//67 redovisningen//NN|UTR|SIN|DEF|NOM//nsubj//70 också//AB//advmod//70 skall//VB|PRS|AKT//aux//70 ange//VB|INF|AKT//ccomp//63 metoderna//NN|UTR|PLU|DEF|NOM//obj//70 för//PP//case//73 beräkningen//NN|UTR|SIN|DEF|NOM//nmod//71  //_SP////73 av//PP//case//76 intäkter//NN|UTR|PLU|IND|NOM//nmod//73 och//KN//cc//78 kostnader//NN|UTR|PLU|IND|NOM//conj//76 samt//KN//cc//86 att//SN//mark//86 informationen//NN|UTR|SIN|DEF|NOM//nsubj//86 om//PP//case//83 principerna//NN|UTR|PLU|DEF|NOM//nmod//81 även//AB//advmod//86 skall//VB|PRS|AKT//aux//86 avse//VB|INF|AKT//conj//70 intäkterna//NN|UTR|PLU|DEF|NOM//obj//86 .//MAD//punct//5
6.1 Förslaget till transparenslag;Andra//RO|NOM//amod//1 stycket//NN|NEU|SIN|DEF|NOM//nsubj//4  //_SP////1 är//VB|PRS|AKT//cop//4 avsett//PC|PRF|NEU|SIN|IND|NOM//ROOT//4 att//IE//mark//8 i//PP//advmod//8 sak//NN|UTR|SIN|IND|NOM//fixed//6 införliva//VB|INF|AKT//ccomp//4 föreskriften//NN|UTR|SIN|DEF|NOM//obj//8 i//PP//case//11 artikel//NN|UTR|SIN|IND|NOM//nmod//13 3a.1//RG|NOM//nummod//13 a.//NN|NEU|SIN|IND|NOM//obl//8 I//PP//case//15 artikeln//NN|UTR|SIN|DEF|NOM//obl//8 föreskrivs//VB|PRS|SFO//parataxis//4 att//SN//mark//22 en//DT|UTR|SIN|IND//det//20 separat//JJ|POS|UTR|SIN|IND|NOM//amod//20 internredovisning//NN|UTR|SIN|IND|NOM//nsubj:pass//22 skall//VB|PRS|AKT//aux//22 föras//VB|INF|SFO//ccomp//16 för//PP//case//24 var//PN|UTR|SIN|IND|SUB/OBJ//obl//22 och//KN//fixed//24 en//PN|UTR|SIN|IND|SUB/OBJ//fixed//24 av//PP//case//28 verksamheterna//NN|UTR|PLU|DEF|NOM//nmod//24 .//MAD//punct//4
6.1 Förslaget till transparenslag;Genom//PP//case//31 kravet//NN|NEU|SIN|DEF|NOM//obl//41 på//PP//case//35 en//DT|UTR|SIN|IND//det//35 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 redovisning//NN|UTR|SIN|IND|NOM//nmod//31 av//PP//case//37 händelser//NN|UTR|PLU|IND|NOM//nmod//35 av//PP//case//40 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//40 art//NN|UTR|SIN|IND|NOM//nmod//37 främjas//VB|INF|SFO//parataxis//4 en//DT|UTR|SIN|IND//det//44 tillförlitlig//JJ|POS|UTR|SIN|IND|NOM//amod//44 intäkts-//NN|UTR|-|-|SMS//nsubj:pass//41 och//KN//cc//46 kostnadsredovisning//NN|UTR|SIN|IND|NOM//conj//44 av//PP//case//49 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 verksamheter//NN|UTR|PLU|IND|NOM//nmod//46 .//MAD//punct//4
6.1 Förslaget till transparenslag;Begreppet//NN|NEU|SIN|DEF|NOM//nmod//2 ”//RG|NOM//punct//0 händelser//NN|UTR|PLU|IND|NOM//nsubj//7 av//PP//case//5 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//5 art//NN|UTR|SIN|IND|NOM//nmod//2 ”//PM|NOM//punct//2 omfattar//VB|PRS|AKT//ROOT//7 i//PP//advmod//7 första//RO|NOM//fixed//8 hand//NN|UTR|SIN|IND|NOM//fixed//8 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//12 händelser//NN|UTR|PLU|IND|NOM//obj//7 som//HP|-|-|-//nsubj:pass//14 kallas//VB|PRS|SFO//acl:relcl//12 för//PP//case//16 affärshändelser//NN|UTR|PLU|IND|NOM//obl//14 enligt//PP//case//18 bokföringslagen//NN|UTR|SIN|DEF|NOM//obl//14 (//PAD//punct//20 1999:1087//RG|NOM//appos//18 )//PAD//punct//20 .//MAD//punct//7
6.1 Förslaget till transparenslag;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//24 omfattar//VB|PRS|AKT//parataxis//7 också//AB//advmod//24 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 händelser//NN|UTR|PLU|IND|NOM//obj//24 enligt//PP//case//29 lagen//NN|UTR|SIN|DEF|NOM//obl//24 (//PAD//punct//31 1997:614//RG|NOM//appos//29 )//PAD//punct//31 om//PP//case//35 kommunal//JJ|POS|UTR|SIN|IND|NOM//amod//35 redovisning//NN|UTR|SIN|IND|NOM//conj//29 och//KN//cc//37 bokföringsförordningen//NN|UTR|SIN|DEF|NOM//conj//35 (//PAD//punct//39 2000:606//RG|NOM//conj//35 )//PAD//punct//39 .//MID//punct//24
6.1 Förslaget till transparenslag;Begreppet//NN|NEU|SIN|DEF|NOM//nsubj//45 kan//VB|PRS|AKT//aux//45 även//AB//advmod//45 få//VB|INF|AKT//conj//24 betydelse//NN|UTR|SIN|IND|NOM//obj//45 för//PP//case//49 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 händelser//NN|UTR|PLU|IND|NOM//obl//45 inom//PP//case//52 en//DT|UTR|SIN|IND//det//52 myndighet//NN|UTR|SIN|IND|NOM//obl//45 ,//MID//punct//55 en//DT|UTR|SIN|IND//det//55 kommun//NN|UTR|SIN|IND|NOM//appos//52 eller//KN//cc//58 ett//DT|NEU|SIN|IND//det//58 landsting//NN|NEU|SIN|IND|NOM//conj//55 ,//MID//punct//45 om//SN//mark//62 händelserna//NN|UTR|PLU|DEF|NOM//nsubj//62 är//VB|PRS|AKT//advcl//45 av//PP//case//64 betydelse//NN|UTR|SIN|IND|NOM//obl//62 för//PP//case//69 den//DT|UTR|SIN|DEF//det//68 separata//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//68 redovisningens//NN|UTR|SIN|DEF|GEN//nmod:poss//69 innehåll//NN|NEU|SIN|IND|NOM//nmod//64 .//MAD//punct//24
6.1 Förslaget till transparenslag;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//74 kan//VB|PRS|AKT//aux//74 t.ex.//AB|AN//advmod//74 gälla//VB|INF|AKT//conj//7 interna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obj//74 köp//NN|NEU|PLU|IND|NOM//obj//74 eller//KN//cc//78 försäljningar//NN|UTR|PLU|IND|NOM//conj//76 av//PP//case//81 de//DT|UTR/NEU|PLU|DEF//det//81 varor//NN|UTR|PLU|IND|NOM//nmod//78 ,//MID//punct//83 tjänster//NN|UTR|PLU|IND|NOM//conj//81 eller//KN//cc//86 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//86 nyttigheter//NN|UTR|PLU|IND|NOM//conj//81 som//HP|-|-|-//obl//90 företaget//NN|NEU|SIN|DEF|NOM//nsubj//90 annars//AB//advmod//90 tillhandahåller//VB|PRS|AKT//acl:relcl//86 inom//PP//case//98 ramen//NN|UTR|SIN|DEF|NOM//fixed//91 för//PP//fixed//91 den//DT|UTR|SIN|DEF//det//98 konkurrensskyddade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//98 eller//KN//cc//97 övriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//95 affärsverksamheten//NN|UTR|SIN|DEF|NOM//obl//90 .//MAD//punct//7
6.1 Förslaget till transparenslag;Den//DT|UTR|SIN|DEF//det//2 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 redovisningen//NN|UTR|SIN|DEF|NOM//nsubj//8 av//PP//case//4 händelser//NN|UTR|PLU|IND|NOM//nmod//2 av//PP//case//7 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//7 art//NN|UTR|SIN|IND|NOM//nmod//4 ingår//VB|PRS|AKT//ROOT//8 som//KN//case//11 en//DT|UTR|SIN|IND//det//11 del//NN|UTR|SIN|IND|NOM//obl//8 av//PP//case//15 företagets//NN|NEU|SIN|DEF|GEN//nmod:poss//15 separata//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 redovisning//NN|UTR|SIN|IND|NOM//nmod//11 .//MID//punct//8
6.1 Förslaget till transparenslag;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//18 innebär//VB|PRS|AKT//parataxis//8 att//SN//mark//39 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//39 som//HP|-|-|-//nsubj//23 gäller//VB|PRS|AKT//acl:relcl//21 för//PP//case//27 den//DT|UTR|SIN|DEF//det//27 separata//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//27 redovisningen//NN|UTR|SIN|DEF|NOM//obl//23 ,//MID//punct//27 t.ex.//AB|AN//advmod//30 revisionsplikten//NN|UTR|SIN|DEF|NOM//appos//27 enligt//PP//case//34 föreslagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//34 6//RG|NOM//nummod//34 §//NN|AN//nmod//30 ,//MID//punct//21 också//AB//advmod//39 kommer//VB|PRS|AKT//aux//39 att//IE//mark//39 omfatta//VB|INF|AKT//ccomp//18 den//DT|UTR|SIN|DEF//det//42 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 redovisningen//NN|UTR|SIN|DEF|NOM//obj//39 av//PP//case//44 händelser//NN|UTR|PLU|IND|NOM//nmod//42 av//PP//case//47 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//47 art//NN|UTR|SIN|IND|NOM//nmod//44 .//MAD//punct//18
6.1 Förslaget till transparenslag;6//RG|NOM//nummod//50 §//NN|AN//obl//18 (//PAD//punct//50 Jfr//VB|AN//appos//50 artikel//NN|UTR|SIN|IND|NOM//nmod//54 1//RG|NOM//nummod//57 och//KN//cc//56 artikel//NN|UTR|SIN|IND|NOM//conj//54 3a.1//RG|NOM//obj//52 i//PP//case//59 transparensdirektivet//NN|NEU|SIN|DEF|NOM//nmod//57 )//PAD//punct//50
6.1 Förslaget till transparenslag;Paragrafen//NN|UTR|SIN|DEF|NOM//nsubj:pass//7 ,//MID//punct//0 som//HP|-|-|-//nsubj//3 innebär//VB|PRS|AKT//acl:relcl//0 en//DT|UTR|SIN|IND//det//5 revisionsplikt//NN|UTR|SIN|IND|NOM//obj//3 ,//MID//punct//0 föreslås//VB|PRS|SFO//ROOT//7 som//KN//mark//10 ett//DT|NEU|SIN|IND//det//10 led//NN|NEU|SIN|IND|NOM//xcomp//7 i//PP//case//13 medlemsstaternas//NN|UTR|PLU|DEF|GEN//nmod:poss//13 skyldighet//NN|UTR|SIN|IND|NOM//obl//10 att//IE//mark//15 se//VB|INF|AKT//xcomp//7 till//PL//compound:prt//15 att//SN//mark//19  //_SP////17 kraven//NN|NEU|PLU|DEF|NOM//obj//15 på//PP//case//23 en//DT|UTR|SIN|IND//det//23 öppen//JJ|POS|UTR|SIN|IND|NOM//amod//23 redovisning//NN|UTR|SIN|IND|NOM//nmod//19 och//KN//cc//28 en//DT|UTR|SIN|IND//det//27 separat//JJ|POS|UTR|SIN|IND|NOM//amod//27 redovisning//NN|UTR|SIN|IND|NOM//nsubj:pass//28 fullgörs//VB|PRS|SFO//conj//19 (//PAD//punct//28 artikel//NN|UTR|SIN|IND|NOM//nmod//31 1.1//RG|NOM//appos//28 och//KN//cc//34 artikel//NN|UTR|SIN|IND|NOM//nmod//34 1.2//RG|NOM//conj//31 )//PAD//punct//28 ,//MID//punct//7 att//SN//mark//47  //_SP////37 varje//DT|UTR/NEU|SIN|IND//det//40 företag//NN|NEU|SIN|IND|NOM//nsubj//47 som//HP|-|-|-//nsubj//43 skall//VB|PRS|AKT//aux//43 ha//VB|INF|AKT//acl:relcl//40 en//DT|UTR|SIN|IND//det//46 separat//JJ|POS|UTR|SIN|IND|NOM//amod//46 redovisning//NN|UTR|SIN|IND|NOM//nsubj//47 gör//VB|PRS|AKT//conj//7 en//DT|UTR|SIN|IND//det//49 internredovisning//NN|UTR|SIN|IND|NOM//obj//47 för//PP//case//51 var//PN|UTR|SIN|IND|SUB/OBJ//nmod//49 och//KN//fixed//51 en//PN|UTR|SIN|IND|SUB/OBJ//fixed//51 av//PP//case//55 verksamheterna//NN|UTR|PLU|DEF|NOM//nmod//51 ,//MID//punct//58 korrekt//AB|POS//amod//58 fördelar//VB|PRS|AKT//conj//51 alla//DT|UTR/NEU|PLU|IND/DEF//det//60 kostnader//NN|UTR|PLU|IND|NOM//obj//47 och//KN//cc//62 intäkter//NN|UTR|PLU|IND|NOM//conj//60 på//PP//case//67 grundval//NN|NEU|SIN|IND|NOM//fixed//63 av//PP//fixed//63 konsekvent//AB|POS//advmod//67 tillämpade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//7 och//KN//cc//71 sakligt//AB|POS//amod//71 motiverade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//71 redovisningsprinciper//NN|UTR|PLU|IND|NOM//conj//67 samt//KN//cc//77 att//SN//mark//77  //_SP////73 det//PN|NEU|SIN|DEF|SUB/OBJ//det//76 klart//AB|POS//advmod//77 anges//VB|PRS|SFO//conj//7 vilka//HD|UTR/NEU|PLU|IND//det//79 principer//NN|UTR|PLU|IND|NOM//nsubj:pass//77 för//PP//case//81 kostnadsredovisning//NN|UTR|SIN|IND|NOM//nmod//79 som//HP|-|-|-//nsubj:pass//83 tillämpas//VB|PRS|SFO//acl:relcl//79 (//PAD//punct//79 artikel//NN|UTR|SIN|IND|NOM//nmod//86 3a.1//RG|NOM//appos//79 )//PAD//punct//77 .//MAD//punct//7
6.1 Förslaget till transparenslag;Enligt//PP//case//2 första//RO|NOM//amod//2 stycket//NN|NEU|SIN|DEF|NOM//obl//6  //_SP////2 skall//VB|PRS|AKT//aux//6 granskningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//6 utföras//VB|INF|SFO//ROOT//6 av//PP//case//8 den//PN|UTR|SIN|DEF|SUB/OBJ//obl:agent//6 eller//KN//cc//10 de//PN|UTR/NEU|PLU|DEF|SUB//conj//8 som//HP|-|-|-//nsubj//12 granskar//VB|PRS|AKT//acl:relcl//10 företagets//NN|NEU|SIN|DEF|GEN//nmod:poss//15 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 räkenskaper//NN|UTR|PLU|IND|NOM//obj//12 (//PAD//punct//15 företagets//NN|NEU|SIN|DEF|GEN//nmod:poss//18 revisor//NN|UTR|SIN|IND|NOM//appos//15 )//PAD//punct//15 eller//KN//cc//21 annan//JJ|POS|UTR|SIN|IND|NOM//amod//23 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 sakkunnig//JJ|POS|UTR|SIN|IND|NOM//conj//15 .//MAD//punct//6
6.1 Förslaget till transparenslag;Med//PP//case//26 sakkunnig//NN|UTR|SIN|IND|NOM//obl//27 avses//VB|PRS|SFO//conj//6 att//SN//mark//30 personen//NN|UTR|SIN|DEF|NOM//nsubj//30 har//VB|PRS|AKT//ccomp//27 den//DT|UTR|SIN|DEF//det//32 erfarenhet//NN|UTR|SIN|IND|NOM//obj//30 och//KN//cc//34 insikt//NN|UTR|SIN|IND|NOM//conj//32 som//HP|-|-|-//obj//37 uppdraget//NN|NEU|SIN|DEF|NOM//nsubj//37 kräver//VB|PRS|AKT//acl:relcl//34 .//MAD//punct//6
6.1 Förslaget till transparenslag;Granskningen//NN|UTR|SIN|DEF|NOM//nsubj//3 skall//VB|PRS|AKT//aux//3 bl.a.//AB|AN//advmod//3 avse//VB|INF|AKT//ROOT//3 huruvida//SN//mark//11 en//DT|UTR|SIN|IND//det//7 öppen//JJ|POS|UTR|SIN|IND|NOM//amod//7 redovisning//NN|UTR|SIN|IND|NOM//nsubj:pass//11 och//KN//cc//10 separat//JJ|POS|UTR|SIN|IND|NOM//amod//10 redovisning//NN|UTR|SIN|IND|NOM//conj//7 fullgjorts//VB|SUP|SFO//ccomp//3 i//PP//case//16 enlighet//NN|UTR|SIN|IND|NOM//fixed//12 med//PP//fixed//12 denna//DT|UTR|SIN|DEF//det//16 lag//NN|UTR|SIN|IND|NOM//obl//11 .//MAD//punct//3
6.1 Förslaget till transparenslag;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//19 innefattar//VB|PRS|AKT//parataxis//3 såväl//KN//advmod//21 skyldigheten//NN|UTR|SIN|DEF|NOM//obj//19 att//IE//mark//23 upprätta//VB|INF|AKT//acl//21 redovisningarna//NN|UTR|PLU|DEF|NOM//obj//23 som//KN//mark//26 skyldigheten//NN|UTR|SIN|DEF|NOM//xcomp//23 att//IE//mark//28 upprätta//VB|INF|AKT//acl//26 redovisningarna//NN|UTR|PLU|DEF|NOM//obj//28 på//PP//case//32 rätt//JJ|POS|NEU|SIN|IND|NOM//amod//32 sätt//NN|NEU|SIN|IND|NOM//obl//28 .//MAD//punct//3
6.1 Förslaget till transparenslag;Revisorn//NN|UTR|SIN|DEF|NOM//nsubj//9 eller//KN//cc//3 den//DT|UTR|SIN|DEF//det//3 sakkunnige//JJ|POS|MAS|SIN|DEF|NOM//conj//0 skall//VB|PRS|AKT//aux//9 enligt//PP//case//7 andra//RO|NOM//amod//7 stycket//NN|NEU|SIN|DEF|NOM//obl//9  //_SP////7 utfärda//VB|INF|AKT//ROOT//9 ett//DT|NEU|SIN|IND//det//12 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//12 intyg//NN|NEU|SIN|IND|NOM//obj//9 över//PP//case//14 granskningen//NN|UTR|SIN|DEF|NOM//nmod//12 .//MAD//punct//9
6.1 Förslaget till transparenslag;Intyget//NN|NEU|SIN|DEF|NOM//nsubj:pass//18 skall//VB|PRS|AKT//aux//18 lämnas//VB|INF|SFO//parataxis//9 till//PP//case//20 stämman//NN|UTR|SIN|DEF|NOM//obl//18 och//KN//cc//22 styrelsen//NN|UTR|SIN|DEF|NOM//conj//20 .//MAD//punct//18
6.1 Förslaget till transparenslag;I//PP//case//25 företag//NN|NEU|PLU|IND|NOM//obl//33 där//HA//advmod//30 stämma//NN|UTR|SIN|IND|NOM//nsubj:pass//30 eller//KN//cc//29 styrelse//NN|UTR|SIN|IND|NOM//conj//27 saknas//VB|PRS|SFO//acl:relcl//25 skall//VB|PRS|AKT//aux//33 intyget//NN|NEU|SIN|DEF|NOM//nsubj:pass//33 lämnas//VB|INF|SFO//advcl//18 till//PP//case//36 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 organ//NN|NEU|SIN|IND|NOM//obl//33 ,//MID//punct//36 dvs.//AB|AN//advmod//42 i//PP//case//40 praktiken//NN|UTR|SIN|DEF|NOM//obl//38 de//DT|UTR/NEU|PLU|DEF//det//42 befattningshavare//NN|UTR|PLU|IND|NOM//appos//36 som//KN//obl//48 den//DT|UTR|SIN|DEF//det//46 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 revisionsberättelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//48 skall//VB|PRS|AKT//aux//48 lämnas//VB|INF|SFO//acl:relcl//42 till//PP//case//43 .//MID//punct//18
6.1 Förslaget till transparenslag;När//HA//mark//53 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//53 gäller//VB|PRS|AKT//advcl//18 överlämnandet//NN|NEU|SIN|DEF|NOM//obj//53 skall//VB|PRS|AKT//advcl//18 också//AB//advmod//58 samma//DT|UTR/NEU|SIN/PLU|IND//det//58 regler//NN|UTR|PLU|IND|NOM//obj//55 som//KN//nsubj:pass//62 för//PP//case//61 revisionsberättelsen//NN|UTR|SIN|DEF|NOM//obl//62 tillämpas//VB|PRS|SFO//acl:relcl//58 .//MAD//punct//9
6.1 Förslaget till transparenslag;I//PP//case//2 8//RG|NOM//nummod//2 §//NN|AN//obl//3 föreslås//VB|PRS|SFO//ROOT//3 ett//DT|NEU|SIN|IND//det//5 normgivningsbemyndigande//NN|NEU|SIN|IND|NOM//nsubj:pass//3 som//HP|-|-|-//nsubj//7 innebär//VB|PRS|AKT//acl:relcl//5 att//SN//mark//13 myndighetsföreskrifter//NN|UTR|PLU|IND|NOM//nsubj:pass//13 vid//PP//case//11 behov//NN|NEU|SIN|IND|NOM//nmod//9 kan//VB|PRS|AKT//aux//13 utfärdas//VB|INF|SFO//ccomp//7 om//SN//case//16 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 regler//NN|UTR|PLU|IND|NOM//obl//13 för//PP//case//18 revisionen//NN|UTR|SIN|DEF|NOM//nmod//16 och//KN//cc//31 om//PP//mark//31 att//SN//mark//31 revisionsintyget//NN|NEU|SIN|DEF|NOM//nsubj:pass//31 mera//AB|KOM//advmod//24 regelbundet//AB//nsubj:pass//31 eller//KN//cc//29 i//PP//case//29 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 generella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 fall//NN|NEU|PLU|IND|NOM//conj//24 skall//VB|PRS|AKT//aux//31 sändas//VB|INF|SFO//conj//13 in//PL//compound:prt//31 till//PP//case//35 en//DT|UTR|SIN|IND//det//35 myndighet//NN|UTR|SIN|IND|NOM//obl//31 .//MAD//punct//3
6.1 Förslaget till transparenslag;Möjligheten//NN|UTR|SIN|DEF|NOM//nsubj//50 för//PP//case//39 Konkurrensverket//PM|NOM//nmod//37 att//IE//mark//44 i//PP//case//43 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 fall//NN|NEU|PLU|IND|NOM//obl//44 begära//VB|INF|AKT//acl//37 in//PL//compound:prt//44 intyget//NN|NEU|SIN|DEF|NOM//obj//44 i//PP//case//49 sin//PS|UTR|SIN|DEF//nmod:poss//49 tillsyn//NN|UTR|SIN|IND|NOM//obl//44 följer//VB|PRS|AKT//parataxis//3 av//PP//compound:prt//50 förslaget//NN|NEU|SIN|DEF|NOM//obj//50 till//PP//case//54 ändring//NN|UTR|SIN|IND|NOM//obl//50 i//PP//case//58 45//RG|NOM//nummod//57 §//NN|AN//nmod//58 KL//PM|NOM//nmod//54 .//MAD//punct//50
