Civilsamhället;Demokratiutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 forskarvolym//NN|NEU|SIN|IND|NOM//amod//2 VIII//RG|NOM//ROOT//2
Den svenska debatten om det civila samhället;Visserligen//AB//advmod//47 är//VB|PRS|AKT//cop//47 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//47 utan//PP//case//47 tvekan//NN|UTR|SIN|IND|NOM//conj//15 så//SN//mark//55 att//SN//fixed//48 liberaler//NN|UTR|PLU|IND|NOM//fixed//48 och//KN//cc//53 ”//PAD//punct//53 gemenskapare//NN|UTR|PLU|IND|NOM//conj//50 ”//PM|NOM//fixed//48 står//VB|PRS|AKT//advcl//15 enade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//55 i//PP//case//59 sin//PS|UTR|SIN|DEF//nmod:poss//59 fientlighet//NN|UTR|SIN|IND|NOM//obl//56 gentemot//PP//case//63 den//DT|UTR|SIN|DEF//det//63 stora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//63 staten//NN|UTR|SIN|DEF|NOM//obl//56 .//MAD//punct//15
Den svenska debatten om det civila samhället;Å//PP//advmod//68 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//67 sidan//NN|UTR|SIN|DEF|NOM//fixed//65 kännetecknas//VB|PRS|SFO//conj//15 de//DT|UTR/NEU|PLU|DEF//nsubj:pass//68 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//68 samtidigt//AB//advmod//68 av//PP//case//77 en//DT|UTR|SIN|IND//det//77 nästan//AB//advmod//75 lika//AB//advmod//76 stor//JJ|POS|UTR|SIN|IND|NOM//amod//77 skepsis//NN|UTR|SIN|IND|NOM//obl:agent//68 gentemot//PP//case//79 marknaden//NN|UTR|SIN|DEF|NOM//nmod//77 och//KN//cc//83 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//83 nedbrytande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//83 effekter//NN|UTR|PLU|IND|NOM//conj//77 på//PP//case//87 det//DT|NEU|SIN|DEF//det//87 civila//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//87 samhället//NN|NEU|SIN|DEF|NOM//nmod//83 .//MID//punct//83
Den svenska debatten om det civila samhället;Som//HA//mark//92 Zetterberg//PM|NOM//nsubj//92 har//VB|PRS|AKT//aux//92 uttryckt//VB|SUP|AKT//advcl//68 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//92 ://MID//punct//92 ”//PAD//punct//96
Den svenska debatten om det civila samhället;man//PN|UTR|SIN|IND|SUB//nsubj//101 (//PAD//punct//96 ...//MID//punct//96 )//PAD//punct//96 bör//VB|PRS|AKT//aux//101 gardera//VB|INF|AKT//conj//68 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//101 mot//PP//mark//107 att//SN//mark//107 marknaden//NN|UTR|SIN|DEF|NOM//nsubj//107 inte//AB//advmod//107 blir//VB|PRS|AKT//advcl//101 en//DT|UTR|SIN|IND//det//109 gökunge//NN|UTR|SIN|IND|NOM//xcomp//107 som//HP|-|-|-//nsubj//111 tränger//VB|PRS|AKT//acl:relcl//109 ut//PL//compound:prt//111 allt//DT|NEU|SIN|IND/DEF//det//114 annat//JJ|POS|NEU|SIN|IND|NOM//obl//111 i//PP//case//118 det//DT|NEU|SIN|DEF//det//118 civila//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//118 samhället//NN|NEU|SIN|DEF|NOM//obl//111 .//MAD//punct//68 ”//PM|NOM//punct//68
Den svenska debatten om det civila samhället;Om//AB//mark//125 ,//MID//punct//125 som//HP|-|-|-//nsubj:pass//125 ofta//AB|POS//advmod//125 påpekas//VB|PRS|SFO//advcl//129 ,//MID//punct//129 ekonomistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//128 marknadsliberaler//NN|UTR|PLU|IND|NOM//nsubj//129 finner//VB|PRS|AKT//conj//68 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//132 naturligaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//132 bundsförvanter//NN|UTR|PLU|IND|NOM//obj//129 bland//PP//case//134 betongsossarna//NN|UTR|PLU|DEF|NOM//nmod//132 ,//MID//punct//129 så//AB//advmod//137 vetter//VB|PRS|AKT//amod//139 ”//PAD//punct//139 gemenskaparna//NN|UTR|PLU|DEF|NOM//appos//129 ”//RG|NOM//punct//129 snarast//AB|SUV//advmod//129 åt//PP//case//148 det//DT|NEU|SIN|DEF//det//148 klassiskt//AB|POS//advmod//145 socialkonservativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//148 ,//MID//punct//145 kristdemokratiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//148 hållet//NN|NEU|SIN|DEF|NOM//obl//129 med//PP//case//151 sin//PS|UTR|SIN|DEF//nmod:poss//151 betoning//NN|UTR|SIN|IND|NOM//obl//129 på//PP//case//153 etik//NN|UTR|SIN|IND|NOM//nmod//151 och//KN//cc//158 den//DT|UTR|SIN|DEF//det//157 lilla//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//157 världens//NN|UTR|SIN|DEF|GEN//nmod:poss//158 primat//NN|UTR|SIN|IND|NOM//conj//153 .//MAD//punct//15
Den svenska debatten om det civila samhället;Denna//DT|UTR|SIN|DEF//det//2 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 framtoning//NN|UTR|SIN|IND|NOM//nsubj//6 är//VB|PRS|AKT//cop//6 desto//AB//advmod//6 mer//AB|KOM//amod//6 anmärkningsvärd//JJ|POS|UTR|SIN|IND|NOM//ROOT//6 ,//MID//punct//16 eftersom//SN//mark//16 Timbro//PM|NOM//nsubj//16 till//PP//case//12 en//DT|UTR|SIN|IND//det//12 början//NN|UTR|SIN|IND|NOM//obl//9 för//PP//case//15 de//DT|UTR/NEU|PLU|DEF//det//15 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//nmod//12 framstod//VB|PRT|AKT//advcl//6 som//KN//case//19 ett//DT|NEU|SIN|IND//det//19 språkrör//NN|NEU|SIN|IND|NOM//xcomp//16 för//PP//case//21 SAF//PM|NOM//nmod//19 i//PP//case//24 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//24 kamp//NN|UTR|SIN|IND|NOM//obl//16 med//PP//case//26 vänstern//NN|UTR|SIN|DEF|NOM//nmod//24 om//PP//case//29 ”//RG|NOM//punct//29 problemformuleringsprivilegiet//NN|NEU|SIN|DEF|NOM//nmod//26 ,//MID//punct//29 ”//PAD//punct//29 en//DT|UTR|SIN|IND//det//33 kamp//NN|UTR|SIN|IND|NOM//conj//29 som//HP|-|-|-//nsubj//35 handlade//VB|PRT|AKT//acl:relcl//33 mer//AB|KOM//advmod//35 om//PP//mark//39 att//IE//mark//39 frigöra//VB|INF|AKT//advcl//35 marknaden//NN|UTR|SIN|DEF|NOM//obj//39 (//PAD//punct//40 läs//VB|IMP|AKT//appos//40 ://MID//punct//42
Den svenska debatten om det civila samhället;SAF//PM|NOM//appos//42 )//PAD//punct//42 från//PP//case//47 Staten//PM|NOM//obl//39 och//KN//cc//49 LO//PM|NOM//conj//47 ,//MID//punct//54 än//KN//mark//54 om//PP//mark//54 att//IE//mark//54 utveckla//VB|INF|AKT//advcl//39 vad//HP|NEU|SIN|IND//dislocated//58 som//HP|-|-|-//nsubj//58 nu//AB//advmod//58 framstår//VB|PRS|AKT//ccomp//54 lite//AB|POS//amod//60 hårdraget//NN|NEU|SIN|DEF|NOM//xcomp//58 som//KN//case//65 ett//DT|NEU|SIN|IND//det//65 närmast//AB|SUV//amod//65 anti-liberalt//JJ|POS|NEU|SIN|IND|NOM//amod//65 perspektiv//NN|NEU|SIN|IND|NOM//nmod//60 .//MAD//punct//6
Den svenska debatten om det civila samhället;Icke//AB//advmod//69 desto//AB//advmod//69 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//appos//6 har//VB|PRS|AKT//aux//82 Timbro//PM|NOM//nsubj//70 och//KN//cc//73 City//PM|NOM//conj//71 Universitetet//NN|NEU|SIN|DEF|NOM//obj//70 genom//PP//case//76 Zetterbergs//PM|GEN//nmod:poss//79 ambitiöst//AB|POS//advmod//78 upplagda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//79 Socialstatsprojekt//NN|NEU|SIN|IND|NOM//xcomp//70 kommit//VB|SUP|AKT//aux//82 att//IE//mark//82 framstå//VB|INF|AKT//acl:cleft//6 som//KN//advmod//91 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//91 i//PP//case//86 USA//PM|NOM//nmod//84 på//PP//case//89 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//89 år//NN|NEU|PLU|IND|NOM//nmod//86 så//AB//advmod//91 omtalade//PC|PRF|UTR/NEU|SIN|DEF|NOM//advcl//82 kommunitära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//95 idéernas//NN|UTR|PLU|DEF|GEN//nmod:poss//95 viktigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//95 hemort//NN|UTR|SIN|IND|NOM//obj//91 i//PP//case//97 Sverige//PM|NOM//obl//91 .//MAD//punct//6
Den svenska debatten om det civila samhället;Denna//DT|UTR|SIN|DEF//det//100 glidning//NN|UTR|SIN|IND|NOM//nsubj:pass//106 i//PP//case//104 riktning//NN|UTR|SIN|IND|NOM//fixed//101 mot//PP//fixed//101 socialkonservatism//NN|UTR|SIN|IND|NOM//nmod//100 har//VB|PRS|AKT//aux//106 noterats//VB|SUP|SFO//parataxis//6 av//PP//case//108 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl:agent//106 ,//MID//punct//123 speciellt//AB|POS//advmod//115 efter//PP//case//115 den//DT|UTR|SIN|DEF//det//115 ovan//AB//advmod//114 nämnda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//115 Timbrodagen//NN|UTR|SIN|DEF|NOM//obl//123 1994//RG|NOM//nummod//115 som//HP|-|-|-//nsubj//118 gick//VB|PRT|AKT//acl:relcl//115 i//PP//case//121 ”//NN|UTR|SIN|IND|NOM//punct//121 gemenskapsideologins//NN|UTR|SIN|DEF|GEN//obl//118 ”//RG|NOM//punct//121 tecken//NN|NEU|PLU|IND|NOM//conj//106 och//KN//cc//127 bland//PP//advmod//127 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//125 gav//VB|PRT|AKT//conj//123 stort//JJ|POS|NEU|SIN|IND|NOM//amod//129 utrymme//NN|NEU|SIN|IND|NOM//obj//127 åt//PP//case//131 Oxfordprofessorn//NN|UTR|SIN|DEF|NOM//nmod:poss//135 John//PM|NOM//flat//131 Grays//PM|GEN//flat:name//132 våldsamma//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//135 attack//NN|UTR|SIN|IND|NOM//obl//127 på//PP//case//139 nyliberalismens//NN|UTR|SIN|DEF|GEN//nmod:poss//139 misslyckade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//139 framfart//NN|UTR|SIN|IND|NOM//nmod//135 ,//MID//punct//135 särskilt//AB//advmod//143 i//PP//case//143 Östeuropa//PM|NOM//obl//127 .//MAD//punct//6
Den svenska debatten om det civila samhället;Sålunda//AB//advmod//146 rapporterade//VB|PRT|AKT//parataxis//6 Svenska//PM|NOM//amod//148 Dagbladet//PM|NOM//nsubj//146  //_SP////148 att//SN//mark//158 Timbros//PM|GEN//nmod:poss//153 dåvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//153 chef//NN|UTR|SIN|IND|NOM//nsubj//158 ,//MID//punct//155 Mats//PM|NOM//conj//153 Johansson//PM|NOM//flat:name//155 ,//MID//punct//155 bekräftat//VB|SUP|AKT//acl//148 att//SN//mark//161 Timbro//PM|NOM//nsubj//161 var//VB|PRT|AKT//ccomp//158 på//PP//case//163 väg//NN|UTR|SIN|IND|NOM//obl//161 mot//PP//case//168 en//DT|UTR|SIN|IND//det//168 mer//AB|KOM//advmod//167 konservativ//JJ|POS|UTR|SIN|IND|NOM//amod//168 framtoning//NN|UTR|SIN|IND|NOM//nmod//163 ,//MID//punct//161 vilket//HP|NEU|SIN|IND//nsubj//176 ”//PAD//punct//176 bland//PP//case//173 annat//PN|NEU|SIN|IND|SUB/OBJ//obl//176 var//VB|PRT|AKT//cop//176 en//DT|UTR|SIN|IND//det//176 följd//NN|UTR|SIN|IND|NOM//appos//161 av//PP//case//180 det//DT|NEU|SIN|DEF//det//180 konservativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//180 samhällsprojekt//NN|NEU|SIN|IND|NOM//obl:agent//176 som//HP|-|-|-//nsubj:pass//182 drivs//VB|PRS|SFO//acl:relcl//180 av//PP//case//186 professor//NN|UTR|SIN|IND|NOM//nmod//185 Hans//PM|NOM//nmod:poss//186 Zetterberg//PM|NOM//obl:agent//182 .//MAD//punct//146 ”//PM|NOM//punct//6
Den svenska debatten om det civila samhället;Zetterbergs//PM|GEN//nmod:poss//2 tre//RG|NOM//nummod//2 sfärer//NN|UTR|PLU|IND|NOM//ROOT//2
Den svenska debatten om det civila samhället;Hur//HA//advmod//1 ser//VB|PRS|AKT//ROOT//1 Zetterbergs//PM|GEN//nsubj//1 argument//NN|NEU|PLU|IND|NOM//nsubj//1 ut//PL//compound:prt//1 ?//MID//punct//1
Den svenska debatten om det civila samhället;Låt//VB|IMP|AKT//parataxis//1 oss//PN|UTR|PLU|DEF|OBJ//obj//6 börja//VB|INF|AKT//xcomp//6 med//PP//case//12 den//DT|UTR|SIN|DEF//det//12 centrala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 frågan//NN|UTR|SIN|DEF|NOM//obl//8 om//PP//mark//17 varför//HA//advmod//17 man//PN|UTR|SIN|IND|SUB//nsubj//17 bör//VB|PRS|AKT//aux//17 begränsa//VB|INF|AKT//acl//12 den//DT|UTR|SIN|DEF//det//20 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 sektorn//NN|UTR|SIN|DEF|NOM//obj//17 .//MAD//punct//1
Den svenska debatten om det civila samhället;Det//DT|NEU|SIN|DEF//det//24 uppenbara//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 svaret//NN|NEU|SIN|DEF|NOM//nsubj//25 är//VB|PRS|AKT//parataxis//1 att//SN//mark//28 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//28 kostar//VB|PRS|AKT//ccomp//25 för//AB//advmod//30 mycket//AB|POS//advmod//28 ,//MID//punct//28 att//SN//mark//35 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//35 är//VB|PRS|AKT//cop//35 roten//NN|UTR|SIN|DEF|NOM//ccomp//28 till//PP//case//39 vår//PS|UTR|SIN|DEF//nmod:poss//39 dåliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//39 tillväxt//NN|UTR|SIN|IND|NOM//obl//35 ,//MID//punct//42 växande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 budgetunderskott//NN|NEU|SIN|IND|NOM//conj//35 ,//MID//punct//45 försämrade//VB|PRT|AKT//amod//45 företagsklimat//NN|NEU|SIN|DEF|NOM//conj//35 och//KN//cc//49 den//DT|UTR|SIN|DEF//det//49 gigantiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 statsskulden//NN|UTR|SIN|DEF|NOM//conj//45 .//MAD//punct//1
Den svenska debatten om det civila samhället;Men//KN//cc//55 detta//DT|NEU|SIN|DEF//det//54 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//54 argument//NN|NEU|SIN|IND|NOM//nsubj//55 är//VB|PRS|AKT//conj//1 ändå//AB//advmod//55 inte//AB//advmod//55 kärnan//NN|UTR|SIN|DEF|NOM//nsubj//55 i//PP//case//61 den//DT|UTR|SIN|DEF//det//61 vision//NN|UTR|SIN|IND|NOM//nmod//58 som//HP|-|-|-//obj//67 Timbro//PM|NOM//nsubj//67 nu//AB//advmod//67 kommit//VB|SUP|AKT//aux//67 att//IE//mark//67 stå//VB|INF|AKT//acl:relcl//61 för//PP//case//67 .//MAD//punct//1
Den svenska debatten om det civila samhället;Snarare//AB|KOM//parataxis//1 är//VB|PRS|AKT//ccomp//1 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//1 så//AB//mark//80 att//SN//fixed//73 denna//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//80 i//PP//case//77 grunden//NN|UTR|SIN|DEF|NOM//obl//80 är//VB|PRS|AKT//cop//80 moraliskt//AB|POS//advmod//80 inspirerad//PC|PRF|UTR|SIN|IND|NOM//advcl//1 och//KN//cc//85 endast//AB//advmod//83 sekundärt//JJ|POS|NEU|SIN|IND|NOM//nsubj//85 är//VB|PRS|AKT//cop//85 underbyggd//PC|PRF|UTR|SIN|IND|NOM//conj//80 med//PP//case//89 strikt//AB|POS//advmod//88 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//89 argument//NN|NEU|PLU|IND|NOM//obl//85 .//MAD//punct//1
Den svenska debatten om det civila samhället;Hellre//AB|KOM//advmod//10 än//KN//mark//4 att//IE//mark//4 ensidigt//AB|POS//advmod//4 plädera//VB|INF|AKT//acl//0 för//PP//case//7 marknadens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 fördel//NN|UTR|SIN|IND|NOM//obl//4 gentemot//PP//case//9 staten//NN|UTR|SIN|DEF|NOM//nmod//7 förutsätter//VB|PRS|AKT//advcl//67 Zetterberg//PM|NOM//obj//10 att//SN//mark//18 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//14 pelare//NN|UTR|PLU|IND|NOM//nsubj//18 är//VB|PRS|AKT//cop//18 tre//RG|NOM//nummod//18 ://MID//punct//18
Den svenska debatten om det civila samhället;marknad//NN|UTR|SIN|IND|NOM//dislocated//67 ,//MID//punct//20 stat//NN|UTR|SIN|IND|NOM//conj//18 och//KN//cc//22 civilsamhälle//NN|NEU|SIN|IND|NOM//conj//18 .//MID//punct//18
Den svenska debatten om det civila samhället;Det//DT|NEU|SIN|DEF//det//26 civila//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 samhället//NN|NEU|SIN|DEF|NOM//nsubj//27 syftar//VB|PRS|AKT//parataxis//18 i//PP//case//30 detta//DT|NEU|SIN|DEF//det//30 sammanhang//NN|NEU|SIN|IND|NOM//obl//27 på//PP//case//33 de//DT|UTR/NEU|PLU|DEF//det//33 institutioner//NN|UTR|PLU|IND|NOM//nmod//30 där//AB//advmod//38 ,//MID//punct//38 som//HP|-|-|-//obj//38 Zetterberg//PM|NOM//nsubj//38 skriver//VB|PRS|AKT//acl:relcl//33 ,//MID//punct//41 kärleksbudet//NN|NEU|SIN|DEF|NOM//nsubj//41 råder//VB|PRS|AKT//conj//38 .//MAD//punct//41
Den svenska debatten om det civila samhället;Inom//PP//case//44 familjen//NN|UTR|SIN|DEF|NOM//obl//38 och//KN//cc//49 de//DT|UTR/NEU|PLU|DEF//det//48 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 föreningarna//NN|UTR|PLU|DEF|NOM//nsubj//49 lever//VB|PRS|AKT//conj//38 vi//PN|UTR|PLU|DEF|SUB//nsubj//49 enligt//PP//case//53 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 regler//NN|UTR|PLU|IND|NOM//obl//49 ,//MID//punct//49 där//AB//advmod//56 söker//VB|PRS|AKT//conj//18 vi//PN|UTR|PLU|DEF|SUB//nsubj//56 skydd//NN|NEU|SIN|IND|NOM//obj//56 från//PP//case//62 den//DT|UTR|SIN|DEF//det//62 dagliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//62 konkurrensen//NN|UTR|SIN|DEF|NOM//obl//56 på//PP//case//64 marknaden//NN|UTR|SIN|DEF|NOM//nmod//62 ,//MID//punct//56 där//AB//advmod//67 finner//VB|PRS|AKT//ROOT//67 vi//PN|UTR|PLU|DEF|SUB//nsubj//67 den//DT|UTR|SIN|DEF//det//71 autentiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//71 kärlek//NN|UTR|SIN|IND|NOM//obj//67 och//KN//cc//73 gemenskap//NN|UTR|SIN|IND|NOM//conj//71 som//HP|-|-|-//nsubj:pass//77 aldrig//AB//advmod//77 kan//VB|PRS|AKT//aux//77 ersättas//VB|INF|SFO//acl:relcl//73 med//PP//case//81 välfärdsstatens//NN|UTR|SIN|DEF|GEN//nmod:poss//81 hjärtlösa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//81 vård//NN|UTR|SIN|IND|NOM//obl//77 .//MAD//punct//67
Den svenska debatten om det civila samhället;Problemet//NN|NEU|SIN|DEF|NOM//nsubj//67 ,//MID//punct//67 menar//VB|PRS|AKT//parataxis//67 Zetterberg//PM|NOM//nsubj//85 ,//MID//punct//67 är//VB|PRS|AKT//xcomp//67 att//SN//mark//94 staten//NN|UTR|SIN|DEF|NOM//nsubj//94 och//KN//cc//92 marknaden//NN|UTR|SIN|DEF|NOM//conj//90 har//VB|PRS|AKT//aux//94 invaderat//VB|SUP|AKT//ccomp//67 det//DT|NEU|SIN|DEF//det//98 civila//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//97 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//98 sfär//NN|UTR|SIN|IND|NOM//obj//94 .//MAD//punct//67
Den svenska debatten om det civila samhället;Som//KN//mark//5 statsvetaren//NN|UTR|SIN|DEF|NOM//nmod//2 Mats//PM|NOM//nsubj//5 Dahlkvist//PM|NOM//flat:name//2 har//VB|PRS|AKT//aux//5 observerat//VB|SUP|AKT//advcl//7 ,//MID//punct//7 representerar//VB|PRS|AKT//ROOT//7 tesen//NN|UTR|SIN|DEF|NOM//obj//7 om//PP//case//12 de//DT|UTR/NEU|PLU|DEF//det//12 tre//RG|NOM//nummod//12 sfärerna//NN|UTR|PLU|DEF|NOM//nmod//8 en//DT|UTR|SIN|IND//det//14 innovation//NN|UTR|SIN|IND|NOM//obj//7 i//PP//case//16 teorin//NN|UTR|SIN|DEF|NOM//nmod//14 om//PP//case//20 det//DT|NEU|SIN|DEF//det//20 civila//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 samhället//NN|NEU|SIN|DEF|NOM//obl//7 .//MID//punct//7
Den svenska debatten om det civila samhället;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//31 var//VB|PRT|AKT//cop//31 ,//MID//punct//26 enligt//PP//case//26 Dahlkvist//PM|NOM//obl//31 ,//MID//punct//31 först//AB//advmod//31 med//PP//case//31 ett//DT|NEU|SIN|IND//det//31 bidrag//NN|NEU|SIN|IND|NOM//parataxis//7 av//PP//case//33 Nils//PM|NOM//nmod//31 Karlsson//PM|NOM//flat//33 ,//MID//punct//37 en//DT|UTR|SIN|IND//det//37 statsvetare//NN|UTR|SIN|IND|NOM//conj//31 knuten//PC|PRF|UTR|SIN|IND|NOM//nmod//37 till//PP//case//41 City//PM|NOM//nmod//41 Univesitetet//PM|NOM//nmod//38 ,//MID//punct//38 i//PP//case//44 antologin//NN|UTR|SIN|DEF|NOM//nmod//47 Det//DT|NEU|SIN|DEF//det//47 civila//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//47 samhället//NN|NEU|SIN|DEF|NOM//nmod//38  //_SP////47 från//PP//case//50 1990//RG|NOM//nmod//47 ,//MID//punct//50 som//HP|-|-|-//case//55 den//DT|UTR|SIN|DEF//det//55 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//55 tanken//NN|UTR|SIN|DEF|NOM//nmod//37 om//PP//case//58 två//RG|NOM//nummod//58 sfärer//NN|UTR|PLU|IND|NOM//nmod//55 –//RG|NOM//punct//60 stat//NN|UTR|SIN|IND|NOM//conj//58 och//KN//cc//63 civilt//JJ|POS|NEU|SIN|IND|NOM//amod//63 samhälle//NN|NEU|SIN|IND|NOM//conj//60 –//PAD//punct//58 utvecklades//VB|PRT|SFO//acl//31 till//PP//mark//70 att//IE//mark//70 i//PP//advmod//70 stället//NN|NEU|SIN|DEF|NOM//fixed//68 omfatta//VB|INF|AKT//advcl//65 tre//RG|NOM//nummod//73 ://MID//punct//73
Den svenska debatten om det civila samhället;stat//NN|UTR|SIN|IND|NOM//obj//70 ,//MID//punct//75 marknad//NN|UTR|SIN|IND|NOM//conj//73 och//KN//cc//77 civilsamhälle//NN|NEU|SIN|IND|NOM//conj//73 .//MAD//punct//31
Den svenska debatten om det civila samhället;Och//KN//cc//85 även//AB//advmod//82 hos//PP//case//82 Karlsson//PM|NOM//obl//85 var//VB|PRT|AKT//cop//85 denna//DT|UTR|SIN|DEF//det//85 tanke//NN|UTR|SIN|IND|NOM//nmod//87 enbart//AB//advmod//87 preliminär//JJ|POS|UTR|SIN|IND|NOM//nmod//31 ,//MID//punct//31 ty//KN//cc//92 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//91 schema//NN|NEU|SIN|IND|NOM//nsubj//92 omfattade//VB|PRT|AKT//conj//7 ännu//AB//advmod//92 en//DT|UTR|SIN|IND//det//96 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//96 uppdelning//NN|UTR|SIN|IND|NOM//obj//92 mellan//PP//case//98 stat//NN|UTR|SIN|IND|NOM//nmod//96 och//KN//cc//101 civilt//JJ|POS|NEU|SIN|IND|NOM//amod//101 samhälle//NN|NEU|SIN|IND|NOM//conj//98 där//HA//advmod//105 det//DT|NEU|SIN|DEF//det//105 civila//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//105 samhället//NN|NEU|SIN|DEF|NOM//obl//92 sedan//AB//advmod//110 i//PP//case//109 sin//PS|UTR|SIN|DEF//nmod:poss//109 tur//NN|UTR|SIN|IND|NOM//obl//110 delades//VB|PRT|SFO//acl//105 upp//PL//compound:prt//110 i//PP//case//114 ”//PAD//punct//114 marknader//NN|UTR|PLU|IND|NOM//obl//110 ”//RG|NOM//punct//92 och//KN//cc//118 ”//RG|NOM//punct//118 gemenskaper//NN|UTR|PLU|IND|NOM//conj//92 .//MAD//punct//118 ”//PAD//punct//7
