5 UTÖ-modellen ;I//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 kapitel//NN|NEU|SIN|IND|NOM//obl//3 beskrivs//VB|PRS|SFO//ROOT//3 den//DT|UTR|SIN|DEF//det//5 simuleringsmodell//NN|UTR|SIN|IND|NOM//nsubj:pass//3 som//HP|-|-|-//nsubj:pass//7 utvecklats//VB|SUP|SFO//acl:relcl//5 av//PP//case//9 UTÖ-utredningen//NN|UTR|SIN|DEF|NOM//obl:agent//7 .//MAD//punct//3
6 Balanstalsgräns för utdelning;Om//SN//case//1 balanstalsgränsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//5 som//HP|-|-|-//nsubj//3 reglerar//VB|PRS|AKT//acl:relcl//1 utdelning//NN|UTR|SIN|IND|NOM//obj//3 sätts//VB|PRS|SFO//ROOT//5 för//AB//advmod//7 högt//AB|POS//advmod//5 ,//MID//punct//9 riskeras//VB|PRS|SFO//conj//5 en//DT|UTR|SIN|IND//det//11 situation//NN|UTR|SIN|IND|NOM//nsubj:pass//9 där//HA//advmod//14 medel//NN|NEU|PLU|IND|NOM//nsubj:pass//14 ackumuleras//VB|PRS|SFO//acl:relcl//11 i//PP//case//16 systemet//NN|NEU|SIN|DEF|NOM//obl//14 som//HP|-|-|-//nsubj//20 inte//AB//advmod//20 kan//VB|PRS|AKT//aux//20 komma//VB|INF|AKT//acl:relcl//16 de//DT|UTR/NEU|PLU|DEF//nsubj//22 försäkrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//20 till//PP//case//24 del//NN|UTR|SIN|IND|NOM//obl//22 på//PP//case//27 annat//JJ|POS|NEU|SIN|IND|NOM//amod//27 sätt//NN|NEU|SIN|IND|NOM//obl//20 än//KN//mark//32 att//IE//fixed//28 ytterligare//AB|KOM//advmod//31 reducera//VB|INF|AKT//amod//32 risken//NN|UTR|SIN|DEF|NOM//acl//27 för//PP//case//34 underskottsbalansering//NN|UTR|SIN|IND|NOM//nmod//32 .//MAD//punct//9
6 Balanstalsgräns för utdelning;Prop//NN|NEU|SIN|IND|NOM//conj//5 .//MID//punct//36
6 Balanstalsgräns för utdelning;2000/01:70//RG|NOM//nummod//40 Automatisk//JJ|POS|UTR|SIN|IND|NOM//amod//40 balansering//NN|UTR|SIN|IND|NOM//nsubj//43 av//PP//case//42 ålderspensionssystemet//NN|NEU|SIN|DEF|NOM//nmod//40 slog//VB|PRT|AKT//conj//5 fast//PL//compound:prt//43 att//SN//mark//52 en//DT|UTR|SIN|IND//det//49 omotiverat//AB|POS//amod//49 stor//JJ|POS|UTR|SIN|IND|NOM//amod//49 buffert//NN|UTR|SIN|IND|NOM//nsubj//52 inte//AB//advmod//52 är//VB|PRS|AKT//cop//52 önskvärd//JJ|POS|UTR|SIN|IND|NOM//ccomp//43 .//MAD//punct//43
6 Balanstalsgräns för utdelning;6.1.2//RG|NOM//nummod//55 Balanstalets//NN|NEU|SIN|DEF|GEN//nmod:poss//56 spridning//NN|UTR|SIN|IND|NOM//obj//43 och//KN//cc//58 förlopp//NN|NEU|SIN|IND|NOM//conj//56 över//PP//case//60 tid//NN|UTR|SIN|IND|NOM//nmod//58 utan//PP//case//62 överskottsutdelning//NN|UTR|SIN|IND|NOM//nmod//60
6 Balanstalsgräns för utdelning;Fördelningssystemets//NN|NEU|SIN|DEF|GEN//nmod:poss//2 årliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 inkomster//NN|UTR|PLU|IND|NOM//nsubj//14 i//PP//case//4 form//NN|UTR|SIN|IND|NOM//nmod//2 av//PP//case//6 avgiftsinbetalningar//NN|UTR|PLU|IND|NOM//nmod//4 och//KN//cc//9 årliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 utgifter//NN|UTR|PLU|IND|NOM//conj//6 i//PP//case//13 form//NN|UTR|SIN|IND|NOM//fixed//10 av//PP//fixed//10 pensioner//NN|UTR|PLU|IND|NOM//nmod//9 varierar//VB|PRS|AKT//ROOT//14 över//PP//case//16 tiden//NN|UTR|SIN|DEF|NOM//obl//14 .//MAD//punct//14
6 Balanstalsgräns för utdelning;Dessa//DT|UTR/NEU|PLU|DEF//det//19 variationer//NN|UTR|PLU|IND|NOM//nsubj:pass//20 orsakas//VB|PRS|SFO//parataxis//14 bl.a.//AB|AN//advmod//20 av//PP//mark//28 att//SN//mark//28 befolkningens//NN|UTR|SIN|DEF|GEN//nmod:poss//25 årskullar//NN|UTR|PLU|IND|NOM//nsubj//28 är//VB|PRS|AKT//cop//28 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//28 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//20 och//KN//cc//32 av//PP//case//32 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 förlopp//NN|NEU|PLU|IND|NOM//conj//28 som//HP|-|-|-//nsubj//37 på//PP//case//36 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 sätt//NN|NEU|PLU|IND|NOM//obl//37 påverkar//VB|PRS|AKT//acl:relcl//32 systemets//NN|NEU|SIN|DEF|GEN//nmod:poss//40 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 ställning//NN|UTR|SIN|IND|NOM//obj//37 .//MAD//punct//20
6 Balanstalsgräns för utdelning;För//PP//case//43 närvarande//NN|NEU|SIN|IND|NOM//obl//44 överstiger//VB|PRS|AKT//parataxis//20 de//DT|UTR/NEU|PLU|DEF//det//47 årliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 avgiftsinbetalningarna//NN|UTR|PLU|DEF|NOM//nsubj//44 till//PP//case//49 fördelningssystemet//NN|NEU|SIN|DEF|NOM//obl//44 utbetalningarna//NN|UTR|PLU|DEF|NOM//nmod//49 ,//MID//punct//53 vilket//HP|NEU|SIN|IND//nsubj//53 innebär//VB|PRS|AKT//acl:relcl//49 att//SN//mark//57 buffertfondens//NN|UTR|SIN|DEF|GEN//nmod:poss//56 tillgångar//NN|UTR|PLU|IND|NOM//nsubj//57 ökar//VB|PRS|AKT//ccomp//53 ,//MID//punct//57 allt//DT|NEU|SIN|IND/DEF//advmod//61 annat//JJ|POS|NEU|SIN|IND|NOM//fixed//59 lika//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//57 .//MAD//punct//14
6 Balanstalsgräns för utdelning;Avgiftsnettot//NN|NEU|SIN|DEF|NOM//nsubj//68 var//VB|PRT|AKT//cop//68 närmare//AB|KOM//advmod//66 10//RG|NOM//nummod//67 miljarder//NN|UTR|PLU|IND|NOM//nmod//68 kronor//NN|UTR|PLU|IND|NOM//parataxis//14 år//NN|NEU|SIN|IND|NOM//nmod//70 2003//RG|NOM//nummod//68 .//MAD//punct//14
6 Balanstalsgräns för utdelning;Ett//DT|NEU|SIN|IND//det//2 rimligt//JJ|POS|NEU|SIN|IND|NOM//amod//2 antagande//NN|NEU|SIN|IND|NOM//ROOT//2 är//VB|PRS|AKT//cop//2 att//SN//mark//12 det//PN|NEU|SIN|DEF|SUB/OBJ//det//9 för//PP//case//7 tillfället//NN|NEU|SIN|DEF|NOM//obl//8 positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 avgiftsnettot//NN|NEU|SIN|DEF|NOM//nsubj//12 kommer//VB|PRS|AKT//aux//12 att//IE//mark//12 bli//VB|INF|AKT//csubj//2 negativt//AB|POS//xcomp//12 omkring//PP//case//16 år//NN|NEU|SIN|IND|NOM//nmod//16 2010//RG|NOM//obl//12 ,//MID//punct//2 framförallt//AB//advmod//28 genom//PP//mark//28 att//SN//mark//28 de//DT|UTR/NEU|PLU|DEF//det//23 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 årskullar//NN|UTR|PLU|IND|NOM//nsubj//28 som//HP|-|-|-//nsubj:pass//25 föddes//VB|PRT|SFO//acl:relcl//23 under//PP//case//27 1940-talet//NN|NEU|SIN|DEF|NOM//obl//25 tar//VB|PRS|AKT//advcl//2 ut//PL//compound:prt//28 sin//PS|UTR|SIN|DEF//nmod:poss//31 pension//NN|UTR|SIN|IND|NOM//obj//28 .//MAD//punct//2
6 Balanstalsgräns för utdelning;Perioder//NN|UTR|PLU|IND|NOM//nsubj:pass//38 av//PP//case//38 under-//NN|NEU|-|-|SMS//amod//38 och//KN//cc//37 överskott//NN|NEU|SIN|IND|NOM//conj//35 utjämnas//VB|PRS|SFO//parataxis//2 i//PP//case//40 fördelningssystemet//NN|NEU|SIN|DEF|NOM//obl//38 genom//PP//case//42 buffertfonden//NN|NEU|PLU|IND|NOM//obl//38 .//MAD//punct//38
6 Balanstalsgräns för utdelning;För//PP//mark//2 att//IE//mark//2 belysa//VB|INF|AKT//advcl//13 hur//HA//advmod//10 fördelningssystemets//NN|NEU|SIN|DEF|GEN//nmod:poss//6 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 ställning//NN|UTR|SIN|IND|NOM//nsubj:pass//10 kan//VB|PRS|AKT//aux//10 komma//VB|INF|AKT//aux//10 att//IE//mark//10 utvecklas//VB|INF|SFO//ccomp//2 utan//PP//case//12 överskottsutdelning//NN|UTR|SIN|IND|NOM//obl//10 har//VB|PRS|AKT//aux//19 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//19 med//PP//case//18 hjälp//NN|UTR|SIN|IND|NOM//fixed//15 av//PP//fixed//15 UTÖ-modellen//NN|UTR|SIN|DEF|NOM//obl//19 simulerat//VB|SUP|AKT//ROOT//19 balanstalets//NN|NEU|SIN|DEF|GEN//nmod:poss//21 utveckling//NN|UTR|SIN|IND|NOM//obj//19 under//PP//case//24 75//RG|NOM//nummod//24 år//NN|NEU|PLU|IND|NOM//nmod//21 förutsatt//PC|PRF|NEU|SIN|IND|NOM//case//27 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 regler//NN|UTR|PLU|IND|NOM//obl//19 ,//MID//punct//27 dvs.//AB|AN//advmod//27 utan//PP//case//32 någon//DT|UTR|SIN|IND//det//32 begränsning//NN|UTR|SIN|IND|NOM//obl//19 av//PP//case//36 hur//HA//advmod//35 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 tillgångar//NN|UTR|PLU|IND|NOM//nmod//32 som//HP|-|-|-//nsubj:pass//39 får//VB|PRS|AKT//aux//39 byggas//VB|INF|SFO//acl:relcl//36 upp//PL//compound:prt//39 i//PP//case//42 fördelningssystemet//NN|NEU|SIN|DEF|NOM//obl//39 .//MAD//punct//19
6 Balanstalsgräns för utdelning;Totalt//AB|POS//advmod//49 har//VB|PRS|AKT//aux//49 500//RG|NOM//nummod//47 stycken//NN|UTR|PLU|IND|NOM//nmod//48 75-årsförlopp//NN|NEU|PLU|IND|NOM//nsubj:pass//49 simulerats//VB|SUP|SFO//parataxis//19 .//MAD//punct//49
6 Balanstalsgräns för utdelning;Diagram//NN|NEU|SIN|IND|NOM//nmod//1 6.1//RG|NOM//ROOT//1 .//MAD//punct//1
6 Balanstalsgräns för utdelning;Årlig//JJ|POS|UTR|SIN|IND|NOM//amod//4 risk//NN|UTR|SIN|IND|NOM//conj//1 för//PP//case//6 balanstal//NN|NEU|SIN|IND|NOM//obl//7 understigande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//8 1,00//RG|NOM//nmod//4 ,//MID//punct//11 ingen//DT|UTR|SIN|IND//det//11 utdelning//NN|UTR|SIN|IND|NOM//conj//8
6 Balanstalsgräns för utdelning;Diagram//NN|NEU|SIN|IND|NOM//nmod//1 6.1//RG|NOM//nsubj//2 visar//VB|PRS|AKT//ROOT//2 den//DT|UTR|SIN|DEF//det//4 andel//NN|UTR|SIN|IND|NOM//obj//2 av//PP//case//8 de//DT|UTR/NEU|PLU|DEF//det//8 500//RG|NOM//nummod//8 simuleringarna//NN|UTR|PLU|DEF|NOM//nmod//4 för//PP//case//11 respektive//AB//amod//11 år//NN|NEU|SIN|IND|NOM//nmod//8 där//HA//advmod//14 balanstalet//NN|NEU|SIN|DEF|NOM//nsubj//14 understigit//VB|SUP|AKT//acl:relcl//8 1,00//RG|NOM//obj//14 .//MAD//punct//2
6 Balanstalsgräns för utdelning;De//DT|UTR/NEU|PLU|DEF//det//19 högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//19 frekvenserna//NN|UTR|PLU|DEF|NOM//nsubj//24 av//PP//case//21 underskott//NN|NEU|SIN|IND|NOM//nmod//19 i//PP//case//23 fördelningssystemet//NN|NEU|SIN|DEF|NOM//nmod//21 inträffar//VB|PRS|AKT//parataxis//2 på//PP//case//27 kort//JJ|POS|UTR|SIN|IND|NOM//amod//27 sikt//NN|UTR|SIN|IND|NOM//obl//24 .//MAD//punct//24
6 Balanstalsgräns för utdelning;Då//HA//mark//33 fördelningssystemet//NN|NEU|SIN|DEF|NOM//nsubj//33 i//PP//case//32 utgångsläget//NN|NEU|SIN|DEF|NOM//nmod//30 uppvisar//VB|PRS|AKT//advcl//51 ett//DT|NEU|SIN|IND//det//36 knappt//JJ|POS|NEU|SIN|IND|NOM//amod//36 överskott//NN|NEU|SIN|IND|NOM//obj//33 genom//PP//mark//40 att//SN//mark//40 tillgångarna//NN|UTR|PLU|DEF|NOM//nsubj//40 överstiger//VB|PRS|AKT//advcl//33 skulderna//NN|UTR|PLU|DEF|NOM//obj//40 med//PP//case//45 cirka//AB//advmod//44 en//RG|UTR|SIN|IND|NOM//nummod//45 procent//NN|UTR|SIN|IND|NOM//obl//40 ,//MID//punct//51 är//VB|PRS|AKT//cop//51 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//51 relativt//AB|POS//advmod//50 stor//JJ|POS|UTR|SIN|IND|NOM//amod//51 risk//NN|UTR|SIN|IND|NOM//parataxis//24 att//SN//mark//54 balanseringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//54 aktiveras//VB|PRS|SFO//acl//51 under//PP//case//59 de//DT|UTR/NEU|PLU|DEF//det//59 fem//RG|NOM//nummod//59 första//RO|NOM//amod//59 åren//NN|NEU|PLU|DEF|NOM//obl//54 i//PP//case//61 framskrivningsperioden//NN|UTR|SIN|DEF|NOM//nmod//59 .//MAD//punct//2
6 Balanstalsgräns för utdelning;Risken//NN|UTR|SIN|DEF|NOM//nsubj//66 för//PP//case//65 underskottsbalansering//NN|UTR|SIN|IND|NOM//nmod//63 minskar//VB|PRS|AKT//parataxis//2 över//PP//case//68 tid//NN|UTR|SIN|IND|NOM//obl//66 .//MAD//punct//66
6 Balanstalsgräns för utdelning;Orsaken//NN|UTR|SIN|DEF|NOM//nsubj//18 till//PP//case//4 den//DT|UTR|SIN|DEF//det//4 avtagande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 risken//NN|UTR|SIN|DEF|NOM//nmod//0 är//VB|PRS|AKT//cop//0 att//SN//mark//8 fördelningssystemet//NN|NEU|SIN|DEF|NOM//nsubj//8 bygger//VB|PRS|AKT//csubj//0 upp//PL//compound:prt//8 överskott//NN|NEU|SIN|IND|NOM//obj//8 över//PP//case//12 tid//NN|UTR|SIN|IND|NOM//nmod//10 i//PP//case//15 flertalet//NN|NEU|SIN|DEF|NOM//nmod//15 simuleringar//NN|UTR|PLU|IND|NOM//obl//8 .//MAD//punct//0
6 Balanstalsgräns för utdelning;Framskrivningarna//NN|UTR|PLU|DEF|NOM//nsubj//18 indikerar//VB|PRS|AKT//ROOT//18 en//DT|UTR|SIN|IND//det//21 positiv//JJ|POS|UTR|SIN|IND|NOM//amod//21 trend//NN|UTR|SIN|IND|NOM//obj//18 för//PP//case//24 balanstalets//NN|NEU|SIN|DEF|GEN//nmod:poss//24 utveckling//NN|UTR|SIN|IND|NOM//nmod//21 .//MID//punct//18
6 Balanstalsgräns för utdelning;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//27 hänger//VB|PRS|AKT//parataxis//18 samman//PL//compound:prt//27 med//PP//case//31 den//DT|UTR|SIN|DEF//det//31 avkastning//NN|UTR|SIN|IND|NOM//obl//27 i//PP//case//33 buffertfonden//NN|UTR|SIN|DEF|NOM//nmod//31 som//HP|-|-|-//nsubj:pass//35 antagits//VB|SUP|SFO//acl:relcl//33 föreligga//VB|INF|AKT//xcomp//35 i//PP//case//39 modellens//NN|UTR|SIN|DEF|GEN//nmod:poss//39 basscenario//NN|NEU|SIN|IND|NOM//obl//36 .//MAD//punct//27
6 Balanstalsgräns för utdelning;Trots//PP//case//45 de//DT|UTR/NEU|PLU|DEF//det//45 demografiskt//AB|POS//advmod//44 betingade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//45 påfrestningarna//NN|UTR|PLU|DEF|NOM//obl//53 på//PP//case//49 fördelningssystemets//NN|NEU|SIN|DEF|GEN//nmod:poss//49 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 ställning//NN|UTR|SIN|IND|NOM//nmod//45 kan//VB|PRS|AKT//aux//53 alltså//AB//advmod//53 förlopp//NN|NEU|SIN|IND|NOM//nsubj//53 inträffa//VB|INF|AKT//parataxis//27 då//HA//mark//56 systemet//NN|NEU|SIN|DEF|NOM//nsubj//56 ackumulerar//VB|PRS|AKT//ccomp//53 tillgångar//NN|UTR|PLU|IND|NOM//obj//56 så//AB//mark//64 att//SN//fixed//58 en//DT|UTR|SIN|IND//det//61 överskottsutdelning//NN|UTR|SIN|IND|NOM//nsubj//64 kan//VB|PRS|AKT//aux//64 vara//VB|INF|AKT//cop//64 motiverad//PC|PRF|UTR|SIN|IND|NOM//advcl//56 .//MAD//punct//27
6 Balanstalsgräns för utdelning;Sannolikheten//NN|UTR|SIN|DEF|NOM//nsubj//70 för//PP//case//69 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//69 tillfällen//NN|NEU|PLU|IND|NOM//nmod//66 ökar//VB|PRS|AKT//parataxis//27 med//PP//case//72 tiden//NN|UTR|SIN|DEF|NOM//obl//70 .//MAD//punct//18
6 Balanstalsgräns för utdelning;Diagram//NN|NEU|SIN|IND|NOM//nmod//1 6.2//RG|NOM//nsubj//2 visar//VB|PRS|AKT//ROOT//2 frekvensen//NN|UTR|SIN|DEF|NOM//obj//2 av//PP//case//6 årliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 balanstalsnivåer//NN|UTR|PLU|IND|NOM//nmod//3 under//PP//case//11 de//DT|UTR/NEU|PLU|DEF//det//11 500//RG|NOM//nummod//11 simulerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//11 75-årsperioderna//NN|UTR|PLU|DEF|NOM//obl//2 .//MAD//punct//2
6 Balanstalsgräns för utdelning;Diagram//NN|NEU|SIN|IND|NOM//nmod//1 6.2//RG|NOM//ROOT//1 .//MAD//punct//1
6 Balanstalsgräns för utdelning;Fördelning//NN|UTR|SIN|IND|NOM//appos//1 av//PP//case//5 balanstal//NN|NEU|SIN|IND|NOM//nmod//3 ,//MID//punct//8 ingen//DT|UTR|SIN|IND//det//8 utdelning//NN|UTR|SIN|IND|NOM//conj//3
6 Balanstalsgräns för utdelning;Procentuell//JJ|POS|UTR|SIN|IND|NOM//amod//1 frekvens//NN|UTR|SIN|IND|NOM//ROOT//1 av//PP//case//4 årliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 balanstal//NN|NEU|PLU|IND|NOM//nmod//1 .//MAD//punct//1
6 Balanstalsgräns för utdelning;500//RG|NOM//nummod//8 simulerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 75-årsperioder//NN|UTR|PLU|IND|NOM//appos//1 i//PP//case//10 basscenario//NN|NEU|SIN|IND|NOM//nmod//8 .//MAD//punct//1
6 Balanstalsgräns för utdelning;De//DT|UTR/NEU|PLU|DEF//det//3 mest//AB|SUV//advmod//2 frekventa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 nivåerna//NN|UTR|PLU|DEF|NOM//nsubj//6 för//PP//case//5 balanstalet//NN|NEU|SIN|DEF|NOM//nmod//3 ligger//VB|PRS|AKT//ROOT//6 i//PP//case//8 intervallet//NN|NEU|SIN|DEF|NOM//nmod//9 1,01//RG|NOM//obl//6 –//NN|AN//punct//11 1,15//RG|NOM//conj//6 .//MAD//punct//6
6 Balanstalsgräns för utdelning;Balanstalet//NN|NEU|SIN|DEF|NOM//nsubj//14 ligger//VB|PRS|AKT//parataxis//6 i//PP//case//17 detta//DT|NEU|SIN|DEF//det//17 intervall//NN|NEU|SIN|IND|NOM//obl//14 drygt//AB|POS//advmod//19 70//RG|NOM//nummod//20 procent//NN|UTR|PLU|IND|NOM//obj//14 av//PP//case//24 de//DT|UTR/NEU|PLU|DEF//det//24 500//RG|NOM//nummod//24 ×//NN|AN//nmod//20  //_SP////24 75//RG|NOM//nummod//27 år//NN|NEU|PLU|IND|NOM//obl//14 som//HP|-|-|-//nsubj:pass//29 simulerats//VB|SUP|SFO//acl:relcl//27 .//MAD//punct//14
6 Balanstalsgräns för utdelning;Diagrammet//NN|NEU|SIN|DEF|NOM//nsubj//32 visar//VB|PRS|AKT//conj//14 också//AB//advmod//32 att//SN//mark//36 balanstalsnivåerna//NN|UTR|PLU|DEF|NOM//nsubj//36 uppvisar//VB|PRS|AKT//ccomp//32 en//DT|UTR|SIN|IND//det//39 skev//JJ|POS|UTR|SIN|IND|NOM//amod//39 fördelning//NN|UTR|SIN|IND|NOM//obj//36 .//MAD//punct//14
6 Balanstalsgräns för utdelning;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//42 beror//VB|PRS|AKT//parataxis//14 på//PP//case//46 den//DT|UTR|SIN|DEF//det//46 automatiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//46 underskottsbalanseringen//NN|UTR|SIN|DEF|NOM//obl//42 som//HP|-|-|-//nsubj//48 medför//VB|PRS|AKT//acl:relcl//46 att//SN//mark//54 balanstalet//NN|NEU|SIN|DEF|NOM//nsubj//54 endast//AB//advmod//52 temporärt//AB|POS//advmod//54 kan//VB|PRS|AKT//aux//54 understiga//VB|INF|AKT//ccomp//48 1,00//RG|NOM//obj//54 .//MAD//punct//6
6 Balanstalsgräns för utdelning;Eftersom//SN//mark//7 fördelningssystemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//7 i//PP//case//4 dessa//DT|UTR/NEU|PLU|DEF//det//4 framskrivningar//NN|UTR|PLU|IND|NOM//obl//7 inte//AB//advmod//7 har//VB|PRS|AKT//aux//7 försetts//VB|SUP|SFO//advcl//22 med//PP//case//10 någon//DT|UTR|SIN|IND//det//10 begränsning//NN|UTR|SIN|IND|NOM//obl//7 för//PP//case//14 hur//HA//advmod//13 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 överskott//NN|NEU|PLU|IND|NOM//acl//10 som//HP|-|-|-//nsubj:pass//17 får//VB|PRS|AKT//aux//17 byggas//VB|INF|SFO//acl:relcl//14 upp//PL//compound:prt//17 i//PP//case//20 systemet//NN|NEU|SIN|DEF|NOM//obl//17 ,//MID//punct//22 stärks//VB|PRS|SFO//ROOT//22 systemets//NN|NEU|SIN|DEF|GEN//nmod:poss//24 förmåga//NN|UTR|SIN|IND|NOM//obj//22 att//IE//mark//26 undvika//VB|INF|AKT//acl//24 underskottsbalansering//AB//obj//26 med//PP//case//29 tiden//NN|UTR|SIN|DEF|NOM//nmod//27 .//MAD//punct//22
6 Balanstalsgräns för utdelning;I//PP//case//34 knappt//AB|POS//advmod//33 2//RG|NOM//nummod//34 procent//NN|UTR|PLU|IND|NOM//obl//37 av//PP//case//36 åren//NN|NEU|PLU|DEF|NOM//nmod//34 uppvisar//VB|PRS|AKT//parataxis//22 balanstalet//NN|NEU|SIN|DEF|NOM//nsubj//37 ett//DT|NEU|SIN|IND//det//40 värde//NN|NEU|SIN|IND|NOM//nmod//42 understigande//NN|NEU|SIN|IND|NOM//amod//42 1,00//RG|NOM//xcomp//37 .//MID//punct//45
6 Balanstalsgräns för utdelning;Som//HP|-|-|-//mark//45 framgått//VB|SUP|AKT//acl:relcl//42 av//PP//case//48 diagram//NN|NEU|SIN|IND|NOM//nmod//48 6.1//RG|NOM//obl//45 sker//VB|PRS|AKT//conj//22 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//49 oftast//AB|SUV//advmod//49 i//PP//case//53 början//NN|UTR|SIN|DEF|NOM//obl//49 av//PP//case//57 de//DT|UTR/NEU|PLU|DEF//det//57 simulerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//57 75-årsförloppen//NN|UTR|SIN|DEF|NOM//nmod//53 .//MID//punct//22
6 Balanstalsgräns för utdelning;Så//AB//advmod//60 fort//AB|POS//advmod//62 balanstalet//NN|NEU|SIN|DEF|NOM//nsubj//62 understiger//VB|PRS|AKT//parataxis//22 denna//DT|UTR|SIN|DEF//det//64 nivå//NN|UTR|SIN|IND|NOM//obj//62 ,//MID//punct//22 minskas//VB|PRS|SFO//parataxis//22 indexeringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//66 av//PP//case//69 skulden//NN|UTR|SIN|DEF|NOM//nmod//67 proportionerligt//AB|POS//advmod//66 så//AB//mark//78 att//SN//fixed//71 balansen//NN|UTR|SIN|DEF|NOM//nsubj:pass//78 mellan//PP//case//75 tillgångar//NN|UTR|PLU|IND|NOM//nmod//73 och//KN//cc//77 skulder//NN|UTR|PLU|IND|NOM//conj//75 återställs//VB|PRS|SFO//advcl//66 .//MAD//punct//22
6 Balanstalsgräns för utdelning;Balanstalets//NN|NEU|SIN|DEF|GEN//nmod:poss//1 fördelning//NN|UTR|SIN|IND|NOM//nsubj//5 i//PP//case//3 diagram//NN|NEU|SIN|IND|NOM//nmod//4 6.2//RG|NOM//nmod//1 uppvisar//VB|PRS|AKT//ROOT//5 extremvärden//NN|NEU|PLU|IND|NOM//obj//5 med//PP//case//8 balanstal//NN|NEU|SIN|IND|NOM//nmod//6 överstigande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//10 1,40//RG|NOM//advmod//5 ,//MID//punct//10 dvs.//AB|AN//advmod//13 situationer//NN|UTR|PLU|IND|NOM//appos//10 där//HA//advmod//18 tillgångarna//NN|UTR|PLU|DEF|NOM//nsubj//18 i//PP//case//17 systemet//NN|NEU|SIN|DEF|NOM//nmod//15 överstiger//VB|PRS|AKT//acl:relcl//13 pensionsskulden//NN|UTR|SIN|DEF|NOM//obj//18 med//PP//case//22 40//RG|NOM//nummod//22 procent//NN|UTR|PLU|IND|NOM//obl//18 .//MAD//punct//5
6 Balanstalsgräns för utdelning;Antalet//NN|NEU|SIN|DEF|NOM//nmod//26 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//26 observationer//NN|UTR|PLU|IND|NOM//nsubj//29 är//VB|PRS|AKT//cop//29 dock//AB//advmod//29 få//JJ|POS|UTR/NEU|PLU|IND|NOM//parataxis//5 .//MAD//punct//29
6 Balanstalsgräns för utdelning;I//PP//case//34 sammanlagt//AB//advmod//33 11//RG|NOM//nummod//34 procent//NN|UTR|PLU|IND|NOM//obl//37 av//PP//case//36 åren//NN|NEU|PLU|DEF|NOM//nmod//34 överstiger//VB|PRS|AKT//parataxis//29 balanstalet//NN|NEU|SIN|DEF|NOM//obl//39 1,20//RG|NOM//xcomp//37 .//MID//punct//29
