
INNEHÅLL;Referenser//NN|UTR|PLU|IND|NOM//ROOT//0
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Vardagslivet//NN|NEU|SIN|DEF|NOM//nsubj//5 för//PP//case//2 barn//NN|NEU|PLU|IND|NOM//nmod//0 med//PP//case//4 CI//PM|NOM//nmod//2 ter//VB|PRS|AKT//ROOT//5 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//5 förhållandevis//AB//advmod//5 gott//AB|POS//advmod//5 .//MAD//punct//5
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;"Föräldrar//NN|UTR|PLU|IND|NOM//nsubj//14 har//VB|PRS|AKT//aux//14 i//PP//case//13 intervjuer//NN|UTR|PLU|IND|NOM//obl//14 menat//VB|SUP|AKT//parataxis//5 att//SN//mark//17 barnen//NN|NEU|PLU|DEF|NOM//nsubj//17 trivs//VB|PRS|SFO//ccomp//14 i//PP//case//19 skolan//NN|UTR|SIN|DEF|NOM//obl//17 (//PAD//punct//17 Tvingstedt//PM|NOM//appos//17 ,//MID//punct//23 Preisler//PM|NOM//conj//21 &//KN|AN//cc//25 Ahlström//PM|NOM//conj//21 ,//MID//punct//27 2003//RG|NOM//conj//21 ;//MID//punct//21"
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Preisler//PM|NOM//conj//21 ,//MID//punct//31 Tvingstedt//PM|NOM//conj//29 &//KN|AN//cc//33 Ahlström//PM|NOM//conj//29 ,//MID//punct//35 2003//RG|NOM//conj//21 )//PAD//punct//21 .//MAD//punct//5
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Barnen//NN|NEU|PLU|DEF|NOM//obl//5 ,//MID//punct//42 vars//HS|DEF//nmod:poss//41 föräldrar//NN|UTR|PLU|IND|NOM//nsubj:pass//42 intervjuades//VB|PRT|SFO//acl:relcl//38 ,//MID//punct//5 fanns//VB|PRT|SFO//conj//5 dels//KN//advmod//47 i//PP//case//47 specialskolan//NN|UTR|SIN|DEF|NOM//obl//44 ,//MID//punct//5 dels//KN//advmod//53 i//PP//case//53 den//DT|UTR|SIN|DEF//det//53 vanliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//53 skolan//NN|UTR|SIN|DEF|NOM//obl//5 .//MAD//punct//5
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Såväl//KN//cc//70 kunskapsutvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//70 som//KN//obj//59 kamratkontakten//NN|UTR|SIN|DEF|NOM//nsubj//59 fungerade//VB|PRT|AKT//acl:relcl//56 väl//AB|POS//advmod//59 i//PP//case//62 specialskolan//NN|UTR|SIN|DEF|NOM//obl//59 även//AB//mark//67 om//SN//fixed//63 mer//AB|KOM//advmod//66 talspråksstimulans//NN|UTR|SIN|IND|NOM//nsubj:pass//67 önskades//VB|PRT|SFO//advcl//59 .//MAD//punct//56
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Däremot//AB//advmod//70 fungerade//VB|PRT|AKT//conj//5 inte//AB//advmod//70 kamratkontakten//NN|UTR|SIN|DEF|NOM//nsubj//70 väl//AB|POS//advmod//70 på//PP//case//75 hemorten//NN|UTR|SIN|DEF|NOM//obl//70 .//MAD//punct//70
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;För//PP//case//79 de//DT|UTR/NEU|PLU|DEF//det//79 barn//NN|NEU|PLU|IND|NOM//nsubj:pass//83 som//HP|-|-|-//nsubj//82 var//VB|PRT|AKT//cop//82 individintegrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//79 önskades//VB|PRT|SFO//advcl//70 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//85 teckenspråk//NN|NEU|PLU|IND|NOM//obl//83 .//MAD//punct//5
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Där//AB//advmod//88 uttryckte//VB|PRT|AKT//parataxis//5 också//AB//advmod//88 föräldrarna//NN|UTR|PLU|DEF|NOM//nsubj//88 viss//JJ|POS|UTR|SIN|IND|NOM//amod//92 oro//NN|UTR|SIN|IND|NOM//obj//88 för//PP//case//94 kunskapsutvecklingen//NN|UTR|SIN|DEF|NOM//obl//88 och//KN//cc//96 kamratkontakten//NN|UTR|SIN|DEF|NOM//conj//94 efter//PP//case//100 de//DT|UTR/NEU|PLU|DEF//det//100 första//RO|NOM//amod//100 skolåren//NN|NEU|PLU|DEF|NOM//nmod//96 .//MAD//punct//5
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;En//DT|UTR|SIN|IND//det//103 slutsats//NN|UTR|SIN|IND|NOM//parataxis//5 från//PP//case//106 dessa//DT|UTR/NEU|PLU|DEF//det//106 studier//NN|UTR|PLU|IND|NOM//nmod//103 är//VB|PRS|AKT//cop//103 att//SN//mark//128 barnens//NN|NEU|PLU|DEF|GEN//nmod:poss//110 möjlighet//NN|UTR|SIN|IND|NOM//nsubj//128 att//IE//mark//112 kommunicera//VB|INF|AKT//acl//110 är//VB|PRS|AKT//cop//116 av//PP//case//116 vital//JJ|POS|UTR|SIN|IND|NOM//amod//116 betydelse//NN|UTR|SIN|IND|NOM//obj//112 .//MAD//punct//110
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;"När//HA//mark//124 elever//NN|UTR|PLU|IND|NOM//nsubj:pass//124 med//PP//case//121 hörselnedsättning//NN|UTR|SIN|IND|NOM//nmod//119 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//121 har//VB|PRS|AKT//aux//124 intervjuats//VB|SUP|SFO//advcl//128 om//PP//case//127 sin//PS|UTR|SIN|DEF//nmod:poss//127 skolsituation//NN|UTR|SIN|IND|NOM//obl//124 har//VB|PRS|AKT//aux//132 en//DT|UTR|SIN|IND//det//131 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//131 bild//NN|UTR|SIN|IND|NOM//nsubj//132 framkommit//VB|SUP|AKT//conj//5 (//PAD//punct//132 Lindahl//PM|NOM//appos//132 &//KN|AN//cc//136 Nilsson//PM|NOM//conj//134 ,//MID//punct//134 2007//RG|NOM//conj//134 ;//MID//punct//134"
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Coniavitis//PM|NOM//compound//141 Gellerstedt//PM|NOM//conj//134 ,//MID//punct//143 2008//RG|NOM//nummod//141 )//PAD//punct//134 .//MAD//punct//5
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//147 uttryckte//VB|PRT|AKT//parataxis//5 att//SN//mark//151 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//151 var//VB|PRT|AKT//cop//151 nöjda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//147 ,//MID//punct//151 med//PP//case//155 den//DT|UTR|SIN|DEF//det//155 skillnaden//NN|UTR|SIN|DEF|NOM//obl//151 att//SN//mark//163 de//DT|UTR/NEU|PLU|DEF//det//158 elever//NN|UTR|PLU|IND|NOM//nsubj//163 som//HP|-|-|-//nsubj//160 gick//VB|PRT|AKT//acl:relcl//158 i//PP//case//162 specialskola//NN|UTR|SIN|IND|NOM//obl//160 kände//VB|PRT|AKT//acl//155 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//163 mer//AB|KOM//advmod//163 utanför//AB//compound:prt//163 än//KN//case//169 de//DT|UTR/NEU|PLU|DEF//det//169 elever//NN|UTR|PLU|IND|NOM//obl//163 som//HP|-|-|-//nsubj//171 gick//VB|PRT|AKT//acl:relcl//169 i//PP//case//174 vanlig//JJ|POS|UTR|SIN|IND|NOM//amod//174 klass//NN|UTR|SIN|IND|NOM//obl//171 .//MAD//punct//147
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Samtidigt//AB//advmod//177 påpekade//VB|PRT|AKT//advcl//5 också//AB//advmod//177 eleverna//NN|UTR|PLU|DEF|NOM//nsubj//177 i//PP//case//182 vanlig//JJ|POS|UTR|SIN|IND|NOM//amod//182 klass//NN|UTR|SIN|IND|NOM//obl//177 att//SN//mark//186 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//186 inte//AB//advmod//186 kände//VB|PRT|AKT//acl//182 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//186 inkluderade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//186 i//PP//case//190 skolmiljön//NN|UTR|SIN|DEF|NOM//obl//188 .//MAD//punct//5
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//193 skolgång//NN|UTR|SIN|IND|NOM//nsubj//194 skedde//VB|PRT|AKT//conj//5 på//PP//case//198 de//DT|UTR/NEU|PLU|DEF//det//198 hörandes//PC|PRF|UTR/NEU|PLU|IND/DEF|GEN//amod//198 villkor//NN|NEU|PLU|IND|NOM//obl//194 .//MAD//punct//5
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;De//DT|UTR/NEU|PLU|DEF//det//202 individintegrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//202 eleverna//NN|UTR|PLU|DEF|NOM//nsubj//5 menade//VB|PRT|AKT//xcomp//5 också//AB//advmod//203 att//SN//mark//207 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//207 fanns//VB|PRT|SFO//ccomp//203 problem//NN|NEU|PLU|IND|NOM//nsubj//207 med//PP//case//210 ljudnivån//NN|UTR|SIN|DEF|NOM//nmod//208 och//KN//cc//212 tillgången//NN|UTR|SIN|DEF|NOM//conj//210 till//PP//case//214 hjälpmedel//NN|NEU|PLU|IND|NOM//nmod//212 .//MAD//punct//5
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//227 av//PP//case//221 de//DT|UTR/NEU|PLU|DEF//det//221 drygt//AB|POS//advmod//220 600//RG|NOM//nummod//221 elever//NN|UTR|PLU|IND|NOM//nmod//216 som//HP|-|-|-//nsubj:pass//223 tillfrågats//VB|SUP|SFO//acl:relcl//221 av//PP//case//226 Coniavitis//PM|NOM//nmod//226 Gellerstedt//PM|NOM//obl:agent//223 menade//VB|PRT|AKT//parataxis//5 att//SN//mark//230 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//230 upplevde//VB|PRT|AKT//ccomp//227 delaktighet//NN|UTR|SIN|IND|NOM//obj//230 och//KN//cc//235 att//SN//mark//235 skolmiljön//NN|UTR|SIN|DEF|NOM//nsubj:pass//235 präglades//VB|PRT|SFO//conj//230 av//PP//case//237 tillgänglighet//NN|UTR|SIN|IND|NOM//obl:agent//235 .//MAD//punct//5
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Missnöje//NN|NEU|SIN|IND|NOM//nsubj//240 fanns//VB|PRT|SFO//conj//5 framförallt//AB//advmod//240 hos//PP//case//244 de//DT|UTR/NEU|PLU|DEF//det//244 elever//NN|UTR|PLU|IND|NOM//obl//240 som//HP|-|-|-//nsubj//247 var//VB|PRT|AKT//cop//247 individintegrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//244 och//KN//cc//249 elever//NN|UTR|PLU|IND|NOM//conj//247 med//PP//case//252 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//252 funktionsnedsättning//NN|UTR|SIN|IND|NOM//obl//247 .//MAD//punct//240
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Även//AB//advmod//255 Anmy//PM|NOM//appos//240 ,//MID//punct//257 Olsson//PM|NOM//conj//255 ,//MID//punct//259 Larson//PM|NOM//conj//255 och//KN//cc//261 Freijd//PM|NOM//conj//255 (//PAD//punct//255 2011//RG|NOM//nummod//255 )//PAD//punct//240 beskrev//VB|PRT|AKT//conj//5 att//SN//mark//275 varken//KN//cc//268 elever//NN|UTR|PLU|IND|NOM//nsubj//275 med//PP//case//270 hörselhjälpmedel//NN|NEU|PLU|IND|NOM//nmod//268 eller//KN//cc//272 elever//NN|UTR|PLU|IND|NOM//conj//270 med//PP//case//274 CI//PM|NOM//nmod//272 trodde//VB|PRT|AKT//ccomp//265 att//SN//mark//278 omgivningen//NN|UTR|SIN|DEF|NOM//nsubj//278 fann//VB|PRT|AKT//ccomp//275 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//280 hörselnedsättning//NN|UTR|SIN|IND|NOM//obj//278 vara//VB|INF|AKT//cop//283 ett//DT|NEU|SIN|IND//det//283 problem//NN|NEU|SIN|IND|NOM//xcomp//278 ,//MID//punct//289 även//AB//mark//289 om//SN//fixed//285 problem//NN|NEU|PLU|IND|NOM//nsubj//289 kunde//VB|PRT|AKT//aux//289 uppstå//VB|INF|AKT//acl:relcl//283 i//PP//case//292 specifika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//292 situationer//NN|UTR|PLU|IND|NOM//obl//289 .//MAD//punct//5
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Särskilt//AB//amod//295 elever//NN|UTR|PLU|IND|NOM//nsubj//302 med//PP//case//298 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//298 hörselhjälpmedel//NN|NEU|PLU|IND|NOM//nmod//295 än//KN//mark//300 CI//PM|NOM//nmod//298 kunde//VB|PRT|AKT//aux//302 uppleva//VB|INF|AKT//parataxis//5 problem//NN|NEU|PLU|IND|NOM//obj//302 i//PP//case//305 fritidsaktiviteter//NN|UTR|PLU|IND|NOM//obl//302 .//MAD//punct//302
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//308 elever//NN|UTR|PLU|IND|NOM//appos//302 ,//MID//punct//310 elever//NN|UTR|PLU|IND|NOM//conj//308 på//PP//case//312 Riksgymnasiet//NN|NEU|SIN|DEF|NOM//nmod//310 för//PP//case//314 döva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//302 eller//KN//cc//316 hörselskadade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//314 (//PAD//punct//302 RGD//PM|NOM//appos//302 ///MID//cc//320 RGH//PM|NOM//conj//318 )//PAD//punct//302 ,//MID//punct//5 tycktes//VB|PRT|SFO//conj//5 också//AB//advmod//323 finna//VB|INF|AKT//xcomp//323 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//325 väl//AB|POS//advmod//325 tillrätta//PL//advmod//325 (//PAD//punct//325 Norberg//PM|NOM//appos//325 ,//MID//punct//332 Yström//PM|NOM//conj//330 &//KN|AN//cc//334 Brunnberg//PM|NOM//conj//330 ,//MID//punct//330 2008//RG|NOM//conj//330 )//PAD//punct//325 .//MAD//punct//5
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Eleverna//NN|UTR|PLU|DEF|NOM//nsubj//340 lyfte//VB|PRT|AKT//conj//5 fram//PL//advmod//340 skillnaderna//NN|UTR|PLU|DEF|NOM//obj//340 mellan//PP//case//346 de//DT|UTR/NEU|PLU|DEF//det//346 hörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//346 eleverna//NN|UTR|PLU|DEF|NOM//nmod//342 och//KN//cc//348 de//PN|UTR/NEU|PLU|DEF|SUB//conj//346 med//PP//case//350 dövhet//NN|UTR|SIN|IND|NOM//nmod//348 resp.//AB|AN//cc//352 hörselnedsättning//NN|UTR|SIN|IND|NOM//conj//350 .//MID//punct//5
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//355 poängterade//VB|PRT|AKT//parataxis//5 också//AB//advmod//355 att//SN//mark//359 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//359 fanns//VB|PRT|SFO//ccomp//355 en//DT|UTR|SIN|IND//det//361 skillnad//NN|UTR|SIN|IND|NOM//nsubj//359 mellan//PP//case//366 dessa//DT|UTR/NEU|PLU|DEF//det//365 två//RG|NOM//nummod//365 grupper//NN|UTR|PLU|IND|NOM//nmod//366 elever//NN|UTR|PLU|IND|NOM//nmod//361 ,//MID//punct//371 där//HA//advmod//371 språket//NN|NEU|SIN|DEF|NOM//nsubj//371 ,//MID//punct//371 talat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//366 eller//KN//cc//373 tecknat//VB|SUP|AKT//conj//371 ,//MID//punct//355 binder//VB|PRS|AKT//conj//5 samman//PL//compound:prt//375 eller//KN//cc//378 separerar//VB|PRS|AKT//conj//375 individer//NN|UTR|PLU|IND|NOM//obj//378 .//MAD//punct//5
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;I//PP//case//383 de//DT|UTR/NEU|PLU|DEF//det//383 intervjuer//NN|UTR|PLU|IND|NOM//obl//5 som//HP|-|-|-//nsubj:pass//385 gjordes//VB|PRT|SFO//acl:relcl//383 framstod//VB|PRT|AKT//amod//387 språk//NN|NEU|SIN|IND|NOM//obj//385 och//KN//cc//389 kommunikation//NN|UTR|SIN|IND|NOM//conj//387 ha//VB|INF|AKT//xcomp//5 en//DT|UTR|SIN|IND//det//393 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//393 betydelse//NN|UTR|SIN|IND|NOM//obj//390 för//PP//case//395 kontakt//NN|UTR|SIN|IND|NOM//obl//390 över//PP//case//397 gränserna//NN|UTR|PLU|DEF|NOM//obl//390 men//KN//cc//401 också//AB//advmod//401 i//PP//case//401 undervisningssituationen//NN|UTR|SIN|DEF|NOM//conj//5 .//MAD//punct//5
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Här//AB//advmod//5 återkommer//VB|PRS|AKT//parataxis//5 alltså//AB//advmod//404 behovet//NN|NEU|SIN|DEF|NOM//obj//404 av//PP//case//411 ett//DT|NEU|SIN|IND//det//411 väl//AB|POS//advmod//410 fungerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//411 språk//NN|NEU|SIN|IND|NOM//nmod//406 och//KN//cc//415 ett//DT|NEU|SIN|IND//det//415 gemensamt//JJ|POS|NEU|SIN|IND|NOM//amod//415 kommunikationssätt//NN|NEU|SIN|IND|NOM//conj//411 .//MAD//punct//5
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Utbildning//NN|UTR|SIN|IND|NOM//ROOT//0
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;I//PP//case//1 en//PN|UTR|SIN|IND|SUB/OBJ//obl//4 av//PP//case//3 de//DT|UTR/NEU|PLU|DEF//nmod//1 få//JJ|POS|UTR/NEU|PLU|IND|NOM//aux//25 vetenskapliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 studier//NN|UTR|PLU|IND|NOM//obj//4 på//PP//case//8 måluppfyllelse//NN|UTR|SIN|IND|NOM//obl//4 för//PP//case//10 döva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//8 och//KN//cc//12 hörselskadade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//10 i//PP//case//14 Sverige//PM|NOM//nmod//8 och//KN//cc//16 förändringar//NN|UTR|PLU|IND|NOM//conj//14 i//PP//case//18 resultat//NN|NEU|SIN|IND|NOM//nmod//16 i//PP//case//20 relation//NN|UTR|SIN|IND|NOM//nmod//18 till//PP//case//22 förändringar//NN|UTR|PLU|IND|NOM//nmod//16 i//PP//case//24 skolsystemet//NN|NEU|SIN|DEF|NOM//nmod//22 jämförde//VB|PRT|AKT//ROOT//25 Rydberg//PM|NOM//obj//25 ,//MID//punct//28 Gellerstedt//PM|NOM//conj//26 och//KN//cc//30 Danermark//PM|NOM//conj//26 (//PAD//punct//25 2009//RG|NOM//obl//25 )//PAD//punct//25 resultat//NN|NEU|SIN|IND|NOM//obj//25 för//PP//case//38 2//RG|NOM//nummod//37 144//RG|NOM//nummod//38 personer//NN|UTR|PLU|IND|NOM//nmod//34 med//PP//case//40 hörselnedsättning//NN|UTR|SIN|IND|NOM//nmod//38 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//25 mellan//PP//case//43 1941//RG|NOM//obl//41 och//KN//cc//43 1980//RG|NOM//nummod//43 med//PP//case//47 resultat//NN|NEU|SIN|IND|NOM//obl//25 från//PP//case//50 100//RG|NOM//nummod//50 000//RG|NOM//nummod//53 slumpmässigt//AB|POS//advmod//52 valda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//53 personer//NN|UTR|PLU|IND|NOM//obl//54 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//47 under//PP//case//57 samma//DT|UTR/NEU|SIN/PLU|IND//det//57 period//NN|UTR|SIN|IND|NOM//obl//25 .//MAD//punct//25
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Personerna//NN|UTR|PLU|DEF|NOM//nsubj//63 med//PP//case//61 hörselnedsättning//NN|UTR|SIN|IND|NOM//nmod//59 hade//VB|PRT|AKT//aux//63 haft//VB|SUP|AKT//parataxis//25 specialundervisning//NN|UTR|SIN|IND|NOM//obj//63 för//PP//case//66 döva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//63 .//MAD//punct//25
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Resultaten//NN|NEU|PLU|DEF|NOM//nsubj//69 visade//VB|PRT|AKT//parataxis//25 att//SN//mark//76 personerna//NN|UTR|PLU|DEF|NOM//nsubj//76 med//PP//case//73 dövhet//NN|UTR|SIN|IND|NOM//nmod//71 ///MID//cc//75 hörselnedsättning//NN|UTR|SIN|IND|NOM//conj//73 presterade//VB|PRT|AKT//ccomp//69 sämre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//76 än//KN//case//79 referensgruppen//NN|UTR|SIN|DEF|NOM//obl//76 .//MAD//punct//69
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Dessutom//AB//advmod//82 visade//VB|PRT|AKT//conj//25 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//82 kvinnor//NN|UTR|PLU|IND|NOM//nsubj//85 ha//VB|INF|AKT//xcomp//82 ett//DT|NEU|SIN|IND//det//88 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//88 resultat//NN|NEU|SIN|IND|NOM//obj//85 än//KN//mark//90 män//NN|UTR|PLU|IND|NOM//nmod//88 ,//MID//punct//95 och//KN//cc//95 yngre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//95 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//95 resultat//NN|NEU|PLU|IND|NOM//conj//82 än//KN//mark//97 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//95 .//MAD//punct//82
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Forskarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//100 slutsats//NN|UTR|SIN|IND|NOM//nsubj//101 blev//VB|PRT|AKT//conj//25 att//SN//mark//107 skolreformerna//NN|UTR|PLU|DEF|NOM//nsubj//107 inte//AB//advmod//107 har//VB|PRS|AKT//aux//107 varit//VB|SUP|AKT//cop//107 tillräckliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//101 för//PP//mark//110 att//IE//mark//110 utjämna//VB|INF|AKT//advcl//107 skillnaderna//NN|UTR|PLU|DEF|NOM//obj//110 i//PP//case//113 måluppfyllelse//NN|UTR|SIN|IND|NOM//nmod//111 mellan//PP//case//115 döva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//113 och//KN//cc//117 hörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//115 .//MAD//punct//25
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;I//PP//case//1 Finland//PM|NOM//obl//2 genomfördes//VB|PRT|SFO//ROOT//2 en//DT|UTR|SIN|IND//det//5 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 studie//NN|UTR|SIN|IND|NOM//nsubj:pass//2 (//PAD//punct//5 Järvelin//PM|NOM//appos//5 ,//MID//punct//9 Mäki-Torkko//PM|NOM//conj//7 ,//MID//punct//11 Sorri//PM|NOM//conj//7 &//KN|AN//cc//7 Rantakallio//PM|NOM//conj//7 ,//MID//punct//15 1997//RG|NOM//conj//7 )//PAD//punct//7 där//HA//advmod//20 man//PN|UTR|SIN|IND|SUB//nsubj//20 ville//VB|PRT|AKT//aux//20 undersöka//VB|INF|AKT//acl:relcl//5 effekten//NN|UTR|SIN|DEF|NOM//obj//20 av//PP//case//23 hörselnedsättning//NN|UTR|SIN|IND|NOM//nmod//21 på//PP//case//25 måluppfyllelse//NN|UTR|SIN|IND|NOM//nmod//23 i//PP//case//27 skolan//NN|UTR|SIN|DEF|NOM//nmod//25 och//KN//cc//30 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 anställning//NN|UTR|SIN|IND|NOM//conj//25 .//MID//punct//2
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;De//DT|UTR/NEU|PLU|DEF//det//34 395//RG|NOM//nummod//34 personer//NN|UTR|PLU|IND|NOM//nsubj:pass//2 som//HP|-|-|-//nsubj//36 ingick//VB|PRT|AKT//acl:relcl//34 i//PP//case//38 studien//NN|UTR|SIN|DEF|NOM//obl//36 var//VB|PRT|AKT//cop//41 25//RG|NOM//nummod//41 år//NN|NEU|PLU|IND|NOM//nsubj:pass//2 och//KN//cc//45 en//DT|UTR|SIN|IND//det//44 jämförelse//NN|UTR|SIN|IND|NOM//nsubj:pass//45 gjordes//VB|PRT|SFO//conj//2 med//PP//case//49 knappt//AB|POS//advmod//48 1//RG|NOM//nummod//49 000//RG|NOM//nummod//52 slumpvis//AB//advmod//51 utvalda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//52 kontroller//NN|UTR|PLU|IND|NOM//nsubj:pass//45 .//MAD//punct//2
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Resultaten//NN|NEU|PLU|DEF|NOM//nsubj//55 visade//VB|PRT|AKT//parataxis//2 att//SN//mark//60 skolframgång//NN|UTR|SIN|IND|NOM//nsubj//60 var//VB|PRT|AKT//cop//60 klart//AB|POS//advmod//60 relaterat//PC|PRF|NEU|SIN|IND|NOM//ccomp//55 till//PP//case//62 grad//NN|UTR|SIN|IND|NOM//obl//60 av//PP//case//64 hörselnedsättning//NN|UTR|SIN|IND|NOM//obl//60 och//KN//cc//67 att//SN//mark//67 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//60 av//PP//case//69 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//67 med//PP//case//72 gravare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//72 hörselnedsättning//NN|UTR|SIN|IND|NOM//obl//67 kvalificerade//VB|PRT|AKT//conj//60 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//73 för//PP//case//77 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//77 studier//NN|UTR|PLU|IND|NOM//obl//73 .//MAD//punct//55
3.1 Hörselnedsättningen och dess pedagogiska konsekvenser;Resultaten//NN|NEU|PLU|DEF|NOM//nsubj:pass//82 kunde//VB|PRT|AKT//aux//82 inte//AB//advmod//82 förklaras//VB|INF|SFO//parataxis//55 av//PP//case//85 social//JJ|POS|UTR|SIN|IND|NOM//amod//85 tillhörighet//NN|UTR|SIN|IND|NOM//obl:agent//82 eller//KN//cc//88 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 funktionsnedsättningar//NN|UTR|PLU|IND|NOM//conj//85 .//MAD//punct//82
