4 1983 års Ubåtsskyddskommission ;Den//DT|UTR|SIN|DEF//det//2 21//RG|NOM//nummod//2 oktober//NN|UTR|SIN|IND|NOM//obl//4 1982//RG|NOM//nummod//2 tillkallades//VB|PRT|SFO//ROOT//4 en//DT|UTR|SIN|IND//det//6 kommission//NN|UTR|SIN|IND|NOM//nsubj:pass//4 med//PP//case//8 uppdraget//NN|NEU|SIN|DEF|NOM//nmod//6 att//IE//mark//10 undersöka//VB|INF|AKT//acl//6 ubåtskränkningarna//NN|UTR|PLU|DEF|NOM//obj//10 av//PP//case//14 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//14 territorium//NN|NEU|SIN|IND|NOM//nmod//11 .//MAD//punct//4
Regeringens hantering;Den//DT|UTR|SIN|DEF//det//51 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//51 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//52 eftersträvade//VB|PRT|AKT//parataxis//37 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 ,//MID//punct//55 förtroendefulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//53 och//KN//cc//57 stabila//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//53 förbindelser//NN|UTR|PLU|IND|NOM//obj//52 och//KN//cc//73 att//SN//mark//73 vänskapligt//JJ|POS|NEU|SIN|IND|NOM//amod//62 samarbete//NN|NEU|SIN|IND|NOM//fixed//60 med//PP//case//64 Sovjetunionen//PM|NOM//nmod//62 som//KN//mark//67 en//DT|UTR|SIN|IND//det//67 grannstat//NN|UTR|SIN|IND|NOM//acl:relcl//62 .//MID//punct//62
Regeringens hantering;Kränkningar//NN|UTR|PLU|IND|NOM//nsubj//73 av//PP//case//72 detta//DT|NEU|SIN|DEF//det//72 slag//NN|NEU|SIN|IND|NOM//nmod//69 underminerade//VB|PRT|AKT//conj//52 förbindelserna//NN|UTR|PLU|DEF|NOM//obj//73 och//KN//cc//78 kunde//VB|PRT|AKT//aux//78 inte//AB//advmod//78 vara//VB|INF|AKT//conj//52 i//PP//case//83 någondera//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//83 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//83 långsiktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//83 intresse//NN|NEU|SIN|IND|NOM//obl//78 .//MAD//punct//37
Regeringens hantering;Statsminister//NN|UTR|SIN|IND|NOM//nmod//1 Palme//PM|NOM//nsubj//2 hänvisade//VB|PRT|AKT//ROOT//2 till//PP//case//5 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 ambitioner//NN|UTR|PLU|IND|NOM//obl//2 att//IE//mark//7 arbeta//VB|INF|AKT//acl//5 för//PP//case//9 fred//NN|UTR|SIN|IND|NOM//obl//7 och//KN//cc//11 avspänning//NN|UTR|SIN|IND|NOM//conj//9 i//PP//case//13 Europa//PM|NOM//nmod//11 .//MAD//punct//2
Regeringens hantering;De//DT|UTR/NEU|PLU|DEF//nsubj//16 inträffade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//2 händelserna//NN|UTR|PLU|DEF|NOM//obj//16 skadade//VB|PRT|AKT//amod//19 fredssträvandena//NN|NEU|PLU|DEF|NOM//obj//16 och//KN//cc//21 skadade//VB|PRT|AKT//conj//16 även//AB//advmod//21 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//21 som//HP|-|-|-//nsubj//25 arbetade//VB|PRT|AKT//acl:relcl//23 för//PP//case//27 avspänning//NN|UTR|SIN|IND|NOM//obl//25 .//MID//punct//16
Regeringens hantering;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//40 som//HP|-|-|-//nsubj//32 ville//VB|PRT|AKT//aux//32 sluta//VB|INF|AKT//acl:relcl//29 överenskommelse//NN|UTR|SIN|IND|NOM//obj//32 med//PP//case//35 Sovjetunionen//PM|NOM//nmod//33 skulle//VB|PRT|AKT//aux//40 komma//VB|INF|AKT//aux//40 att//IE//mark//40 få//VB|INF|AKT//aux//40 höra//VB|INF|AKT//parataxis//16 att//SN//mark//45 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//45 inte//AB//advmod//45 var//VB|PRT|AKT//cop//45 trovärdigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//40 med//PP//case//49 hänsyn//NN|UTR|SIN|IND|NOM//fixed//46 till//PP//fixed//46 vad//HP|NEU|SIN|IND//obl//45 som//HP|-|-|-//nsubj//51 försiggick//VB|PRT|AKT//acl:relcl//49 i//PP//case//53 Östersjön//PM|NOM//obl//51 .//MAD//punct//2
Regeringens hantering;För//PP//case//3 de//DT|UTR/NEU|PLU|DEF//det//3 bilaterala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 relationerna//NN|UTR|PLU|DEF|NOM//obl//5 slutligen//AB//advmod//5 innebar//VB|PRT|AKT//ROOT//5 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//5 inträffade//VB|PRT|AKT//xcomp//5 en//DT|UTR|SIN|IND//det//10 klar//JJ|POS|UTR|SIN|IND|NOM//amod//10 belastning//NN|UTR|SIN|IND|NOM//obj//7 ,//MID//punct//5 fortsatte//VB|PRT|AKT//conj//5 statsministern//NN|UTR|SIN|DEF|NOM//obj//12 .//MAD//punct//5
Regeringens hantering;Om//SN//mark//17 kränkningarna//NN|UTR|PLU|DEF|NOM//nsubj//17 fortsatte//VB|PRT|AKT//advcl//20 skulle//VB|PRT|AKT//aux//20 förbindelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//20 utsättas//VB|INF|SFO//conj//5 för//PP//case//23 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 påfrestningar//NN|UTR|PLU|IND|NOM//obl//20 .//MID//punct//5
Regeringens hantering;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//27 var//VB|PRT|AKT//cop//27 svårt//JJ|POS|NEU|SIN|IND|NOM//conj//5 att//IE//mark//29 förstå//VB|INF|AKT//csubj//27 att//SN//mark//40 de//DT|UTR/NEU|PLU|DEF//det//33 begränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//33 vinster//NN|UTR|PLU|IND|NOM//nsubj//40 som//HP|-|-|-//nsubj:pass//36 kunde//VB|PRT|AKT//aux//36 uppnås//VB|INF|SFO//acl:relcl//33 med//PP//case//39 dylika//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//39 aktioner//NN|UTR|PLU|IND|NOM//obl//36 stod//VB|PRT|AKT//ccomp//29 i//PP//case//43 någon//DT|UTR|SIN|IND//det//43 proportion//NN|UTR|SIN|IND|NOM//obl//40 till//PP//case//45 förlusterna//NN|UTR|PLU|DEF|NOM//nmod//43 i//PP//case//50 fråga//NN|UTR|SIN|IND|NOM//fixed//46 om//PP//case//50 vänskapliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 förbindelser//NN|UTR|PLU|IND|NOM//nmod//45 och//KN//cc//52 förtroende//NN|NEU|SIN|IND|NOM//conj//50 som//HP|-|-|-//nsubj:pass//54 åstadkommits//VB|SUP|SFO//acl:relcl//52 .//MAD//punct//27 *//MID//punct//5 *//MID//punct//5 *//MID//punct//5
Regeringens hantering;En//DT|UTR|SIN|IND//det//1 observation//NN|UTR|SIN|IND|NOM//nsubj:pass//81 som//HP|-|-|-//nsubj:pass//4 kan//VB|PRS|AKT//aux//4 göras//VB|INF|SFO//acl:relcl//1 i//PP//case//6 sammanhanget//NN|NEU|SIN|DEF|NOM//obl//4 ,//MID//punct//1 är//VB|PRS|AKT//cop//1 att//SN//mark//17 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//17 ,//MID//punct//13 i//PP//case//13 noten//NN|UTR|SIN|DEF|NOM//nmod//10 till//PP//case//15 Sovjetunionen//PM|NOM//nmod//13 ,//MID//punct//10 försöker//VB|PRS|AKT//ccomp//8 hålla//VB|INF|AKT//xcomp//17 en//DT|UTR|SIN|IND//det//20 dörr//NN|UTR|SIN|IND|NOM//obj//18 öppen//JJ|POS|UTR|SIN|IND|NOM//xcomp//18 genom//PP//mark//24 att//IE//mark//24 betona//VB|INF|AKT//advcl//18 den//DT|UTR|SIN|DEF//det//27 sovjetiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//27 marinens//NN|UTR|SIN|DEF|GEN//nmod:poss//28 ansvar//NN|NEU|SIN|IND|NOM//obj//24 och//KN//cc//31 att//IE//mark//31 begära//VB|INF|AKT//conj//24 att//SN//mark//36 den//DT|UTR|SIN|DEF//det//35 sovjetiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//35 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//36 ger//VB|PRS|AKT//ccomp//31 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//38 instruktioner//NN|UTR|PLU|IND|NOM//obj//36 till//PP//case//40 marinen//NN|UTR|SIN|DEF|NOM//nmod//38 att//SN//mark//43 kränkningarna//NN|UTR|PLU|DEF|NOM//nsubj//43 upphör//VB|PRS|AKT//advcl//36 .//MAD//punct//1
Regeringens hantering;Statsministern//NN|UTR|SIN|DEF|NOM//nsubj//46 gör//VB|PRS|AKT//parataxis//1 i//PP//case//50 sin//PS|UTR|SIN|DEF//nmod:poss//50 muntliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//50 framställning//NN|UTR|SIN|IND|NOM//obl//46 inte//AB//advmod//54 en//DT|UTR|SIN|IND//det//54 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//54 distinktion//NN|UTR|SIN|IND|NOM//obj//46 utan//KN//cc//56 betonar//VB|PRS|AKT//conj//46 stormaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//58 arrogans//NN|UTR|SIN|IND|NOM//obj//56 och//KN//cc//60 understryker//VB|PRS|AKT//conj//46 den//DT|UTR|SIN|DEF//det//63 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//63 karaktären//NN|UTR|SIN|DEF|NOM//obj//60 av//PP//case//66 Sovjetunionens//PM|GEN//nmod:poss//66 aktioner//NN|UTR|PLU|IND|NOM//nmod//63 i//PP//case//69 viss//JJ|POS|UTR|SIN|IND|NOM//amod//69 kontrast//NN|UTR|SIN|IND|NOM//obl//60 till//PP//case//71 noten//NN|UTR|SIN|DEF|NOM//nmod//69 som//HP|-|-|-//nsubj//74 snarare//AB|KOM//advmod//74 understryker//VB|PRS|AKT//acl:relcl//71 den//DT|UTR|SIN|DEF//det//77 folkrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//77 aspekten//NN|UTR|SIN|DEF|NOM//obj//74 .//MAD//punct//1
Regeringens hantering;Överhuvudtaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//81 kan//VB|PRS|AKT//aux//81 noteras//VB|INF|SFO//ROOT//81 att//SN//mark//88 statsministern//NN|UTR|SIN|DEF|NOM//nsubj//88 i//PP//case//87 sin//PS|UTR|SIN|DEF//nmod:poss//87 muntliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//87 framställning//NN|UTR|SIN|IND|NOM//nmod//83 talar//VB|PRS|AKT//ccomp//81 med//PP//case//93 en//DT|UTR|SIN|IND//det//93 avsevärt//AB|POS//advmod//92 hårdare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//93 ton//NN|UTR|SIN|IND|NOM//obl//88 än//KN//case//98 det//DT|NEU|SIN|DEF//det//98 mer//AB|KOM//advmod//97 diplomatiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//98 språket//NN|NEU|SIN|DEF|NOM//nmod//93 i//PP//case//100 protestnoten//NN|UTR|SIN|DEF|NOM//nmod//98 .//MAD//punct//81
Regeringens hantering;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 är//VB|PRS|AKT//cop//3 vidare//AB|KOM//advmod//3 värt//JJ|POS|NEU|SIN|IND|NOM//ROOT//3 att//IE//mark//5 betona//VB|INF|AKT//csubj//3 att//SN//mark//13 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//13 i//PP//case//10 sin//PS|UTR|SIN|DEF//nmod:poss//10 protestnote//NN|UTR|SIN|IND|NOM//obl//13 egentligen//AB//advmod//13 inte//AB//advmod//13 gjorde//VB|PRT|AKT//ccomp//5 någon//DT|UTR|SIN|IND//det//16 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//16 bedömning//NN|UTR|SIN|IND|NOM//obj//13 i//PP//case//18 sakfrågan//NN|UTR|SIN|DEF|NOM//nmod//16 .//MAD//punct//3
Regeringens hantering;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//21 hänvisade//PC|PRF|UTR/NEU|SIN|DEF|NOM//parataxis//3 till//PP//mark//25 att//SN//mark//25 Ubåtsskyddskommissionen//PM|NOM//nsubj//25 bedömt//VB|SUP|AKT//advcl//21 att//SN//mark//29 ubåtarna//NN|UTR|PLU|DEF|NOM//nsubj//29 varit//VB|SUP|AKT//cop//29 sovjetiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//25 och//KN//cc//31 tillade//VB|PRT|AKT//conj//29 endast//AB//advmod//31 att//SN//mark//39 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//39 för//PP//case//37 sin//PS|UTR|SIN|DEF//nmod:poss//37 del//NN|UTR|SIN|IND|NOM//obl//39 inte//AB//advmod//39 hade//VB|PRT|AKT//ccomp//31 uppgifter//NN|UTR|PLU|IND|NOM//obj//39 som//HP|-|-|-//nsubj//42 motsade//VB|PRT|AKT//acl:relcl//40 kommissionen//NN|UTR|SIN|DEF|NOM//obj//42 .//MID//punct//21
Regeringens hantering;Går//VB|PRS|AKT//advcl//52 man//PN|UTR|SIN|IND|SUB//nsubj//45 sedan//AB//advmod//45 tillbaka//AB//advmod//45 till//PP//case//51 kommissionens//NN|UTR|SIN|DEF|GEN//nmod:poss//51 betänkande//NN|NEU|SIN|IND|NOM//obl//45 finner//VB|PRS|AKT//conj//3 man//PN|UTR|SIN|IND|SUB//nsubj//52 också//AB//advmod//52 att//SN//mark//57 denna//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//57 garderade//VB|PRT|AKT//ccomp//52 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//57 i//PP//advmod//57 sak//NN|UTR|SIN|IND|NOM//fixed//59 genom//PP//mark//63 att//IE//mark//63 hänvisa//VB|INF|AKT//advcl//57 till//PP//case//70 ”//PAD//punct//66 civila//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 och//KN//cc//68 militära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//66 experters//NN|UTR|PLU|IND|GEN//nmod:poss//70 bedömning//NN|UTR|SIN|IND|NOM//obl//63 ”//PAD//punct//70 till//PP//case//73 vilken//HP|UTR|SIN|IND//obl//75 ledamöterna//NN|UTR|PLU|DEF|NOM//nsubj//75 anslöt//VB|PRT|AKT//advcl//63 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//75 .//MAD//punct//52
Regeringens hantering;Inte//AB//advmod//1 överraskande//AB//advmod//2 utnyttjade//VB|PRT|AKT//ROOT//2 den//DT|UTR|SIN|DEF//det//5 sovjetiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//5 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//2 i//PP//case//9 sitt//PS|NEU|SIN|DEF//nmod:poss//9 formella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 svar//NN|NEU|SIN|IND|NOM//obl//2 det//DT|NEU|SIN|DEF//det//11 förhållande//NN|NEU|SIN|IND|NOM//nsubj//2 att//SN//mark//16 den//DT|UTR|SIN|DEF//det//15 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 argumentationen//NN|UTR|SIN|DEF|NOM//nsubj//16 byggde//VB|PRT|AKT//acl//11 på//PP//case//18 expertbedömningar//NN|UTR|PLU|IND|NOM//obl//16 och//KN//cc//20 riktade//VB|PRT|AKT//conj//2 ett//DT|NEU|SIN|IND//det//23 skarpt//JJ|POS|NEU|SIN|IND|NOM//amod//23 angrepp//NN|NEU|SIN|IND|NOM//obj//20 på//PP//case//26 de//DT|UTR/NEU|PLU|DEF//det//26 personer//NN|UTR|PLU|IND|NOM//obl//20 som//HP|-|-|-//nsubj//29 var//VB|PRT|AKT//cop//29 skyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//26 till//PP//mark//33 att//IE//mark//33 ha//VB|INF|AKT//aux//33 tagit//VB|SUP|AKT//advcl//29 fram//PL//compound:prt//33 ”//PM|NOM//punct//20 falsifierade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//37 material//NN|NEU|PLU|IND|NOM//obj//20 och//KN//cc//39 slutsatser//NN|UTR|PLU|IND|NOM//conj//37 ”//PM|NOM//punct//2 .//MAD//punct//2
Regeringens hantering;Det//DT|NEU|SIN|DEF//det//2 sovjetiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 svaret//NN|NEU|SIN|DEF|NOM//nsubj//3 kom//VB|PRT|AKT//ROOT//3 den//DT|UTR|SIN|DEF//det//6 5//RO|NOM//nummod//6 maj//NN|UTR|SIN|IND|NOM//obj//3 i//PP//case//8 form//NN|UTR|SIN|IND|NOM//nmod//6 av//PP//case//12 en//DT|UTR|SIN|IND//det//12 muntlig//JJ|POS|UTR|SIN|IND|NOM//amod//12 demarsch//NN|UTR|SIN|IND|NOM//nmod//8 av//PP//case//15 ambassadör//NN|UTR|SIN|IND|NOM//nmod//15 Pankin//PM|NOM//nmod//12 till//PP//case//17 statsminister//NN|UTR|SIN|IND|NOM//nmod//18 Palme//PM|NOM//nmod//6 .//MAD//punct//3
Regeringens hantering;Sovjetunionen//PM|NOM//nsubj//21 anförde//VB|PRT|AKT//parataxis//3 bl.a.//AB|AN//advmod//21 att//SN//mark//28 den//DT|UTR|SIN|DEF//det//26 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//27 ”//PAD//punct//28 deklaration//NN|UTR|SIN|IND|NOM//ccomp//21 ”//RG|NOM//punct//28 den//DT|UTR|SIN|DEF//det//32 26//RG|NOM//nummod//32 april//NN|UTR|SIN|IND|NOM//nsubj//34 inte//AB//advmod//34 hade//VB|PRT|AKT//parataxis//28 något//DT|NEU|SIN|IND//obj//34 gemensamt//JJ|POS|NEU|SIN|IND|NOM//advmod//34 med//PP//case//38 verkligheten//NN|UTR|SIN|DEF|NOM//obl//34 och//KN//cc//40 bedömdes//VB|PRT|SFO//conj//34 i//PP//case//42 Sovjetunionen//PM|NOM//obl//40 som//KN//case//46 en//DT|UTR|SIN|IND//det//46 ovänlig//JJ|POS|UTR|SIN|IND|NOM//amod//46 handling//NN|UTR|SIN|IND|NOM//obl//40 ,//MID//punct//28 ägnade//VB|PRT|AKT//conj//21 att//IE//mark//50 underminera//VB|INF|AKT//xcomp//48 de//DT|UTR/NEU|PLU|DEF//det//53 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 grannskapsförhållandena//NN|NEU|PLU|DEF|NOM//obj//50 .//MAD//punct//21
Regeringens hantering;Exakta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 och//KN//cc//58 omsorgsfullt//AB|POS//advmod//58 kontrollerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//59 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//60 visade//VB|PRT|AKT//conj//21 att//SN//mark//70 sovjetiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 ubåtar//NN|UTR|PLU|IND|NOM//nsubj//70 vid//PP//case//67 den//DT|UTR|SIN|DEF//det//67 angivna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//67 tidpunkten//NN|UTR|SIN|DEF|NOM//nmod//63 inte//AB//advmod//70 hade//VB|PRT|AKT//aux//70 befunnit//VB|SUP|AKT//ccomp//60 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//70 i//PP//case//74 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 territorialvatten//NN|NEU|PLU|IND|NOM//obl//70 och//KN//cc//77 inte//AB//advmod//77 gått//VB|SUP|AKT//conj//70 närmare//AB|KOM//advmod//77 än//KN//case//81 30//RG|NOM//nummod//81 kilometer//NN|UTR|PLU|IND|NOM//obl//77 .//MAD//punct//21
Regeringens hantering;Den//DT|UTR|SIN|DEF//det//85 sovjetiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//85 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//86 avvisade//VB|PRT|AKT//advcl//21 bestämt//VB|SUP|AKT//xcomp//86 den//DT|UTR|SIN|DEF//det//90 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//90 protesten//NN|UTR|SIN|DEF|NOM//obj//87 som//HP|-|-|-//nsubj//92 saknade//VB|PRT|AKT//acl:relcl//90 varje//DT|UTR/NEU|SIN|IND//det//94 grund//NN|UTR|SIN|IND|NOM//obj//92 .//MAD//punct//3
Regeringens hantering;I//PP//case//2 sitt//PS|NEU|SIN|DEF//nmod:poss//2 svar//NN|NEU|SIN|IND|NOM//obl//7 till//PP//case//6 den//DT|UTR|SIN|DEF//det//6 sovjetiske//JJ|POS|MAS|SIN|DEF|NOM//amod//6 ambassadören//NN|UTR|SIN|DEF|NOM//nmod//2 betonade//VB|PRT|AKT//ROOT//7 statsministern//NN|UTR|SIN|DEF|NOM//obj//7 att//SN//mark//16 ett//DT|NEU|SIN|IND//det//12 stort//JJ|POS|NEU|SIN|IND|NOM//amod//12 antal//NN|NEU|SIN|IND|NOM//nmod//13 experter//NN|UTR|PLU|IND|NOM//nsubj//16 och//KN//cc//15 förtroendemän//NN|UTR|PLU|IND|NOM//conj//13 granskat//VB|SUP|AKT//advcl//7 kommissionens//NN|UTR|SIN|DEF|GEN//nmod:poss//18 material//NN|NEU|SIN|IND|NOM//obj//16 och//KN//cc//24 att//SN//mark//24 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//24 var//VB|PRT|AKT//cop//24 helt//AB|POS//advmod//24 eniga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//7 beträffande//PP//case//27 undervattenfartygens//NN|UTR|SIN|DEF|GEN//nmod:poss//27 nationalitet//NN|UTR|SIN|IND|NOM//obl//24 .//MID//punct//7
Regeringens hantering;Han//PN|UTR|SIN|DEF|SUB//nsubj//30 refererade//VB|PRT|AKT//parataxis//7 därefter//AB//advmod//30 till//PP//case//35 den//DT|UTR|SIN|DEF//det//35 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//35 noten//NN|UTR|SIN|DEF|NOM//obl//30 den//DT|UTR|SIN|DEF//det//38 26//RG|NOM//nummod//38 april//NN|UTR|SIN|IND|NOM//nmod//35 om//PP//mark//43 att//SN//mark//43 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//43 inte//AB//advmod//43 funnit//VB|SUP|AKT//acl//38 något//PN|NEU|SIN|IND|SUB/OBJ//obj//43 som//HP|-|-|-//nsubj//46 motsade//VB|PRT|AKT//acl:relcl//44 dessa//DT|UTR/NEU|PLU|DEF//det//48 uppgifter//NN|UTR|PLU|IND|NOM//obj//46 och//KN//cc//51 därför//AB//advmod//51 dragit//VB|SUP|AKT//conj//46 slutsatsen//NN|UTR|SIN|DEF|NOM//obj//51 att//SN//mark//56 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//56 var//VB|PRT|AKT//cop//56 riktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//51 .//MAD//punct//30
Regeringens hantering;Palme//PM|NOM//nsubj//59 upprepade//VB|PRT|AKT//conj//30 sålunda//AB//advmod//59 inte//AB//advmod//65 de//DT|UTR/NEU|PLU|DEF//det//65 tunga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 anklagelserna//NN|UTR|PLU|DEF|NOM//obj//59 som//HP|-|-|-//obj//69 han//PN|UTR|SIN|DEF|SUB//nsubj//69 muntligen//NN|UTR|SIN|DEF|NOM//advmod//69 framfört//VB|SUP|AKT//acl:relcl//65 under//PP//case//71 mötet//NN|NEU|SIN|DEF|NOM//obl//69 den//DT|UTR|SIN|DEF//det//74 26//RG|NOM//amod//74 april//NN|UTR|SIN|IND|NOM//obl//69 utan//KN//cc//76 nöjde//VB|PRT|AKT//conj//59 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//76 med//PP//mark//80 att//IE//mark//80 påminna//VB|INF|AKT//advcl//76 om//PP//case//88 den//DT|UTR|SIN|DEF//det//84 skriftliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//84 notens//NN|UTR|SIN|DEF|GEN//nmod:poss//88 klart//AB//amod//88 mer//AB|KOM//advmod//87 diplomatiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 språkbruk//NN|NEU|PLU|IND|NOM//obl//80 .//MAD//punct//30

Utredarens bedömning;Kritik//NN|UTR|SIN|IND|NOM//nsubj:pass//2 har//VB|PRS|AKT//aux//2 framförts//VB|SUP|SFO//ROOT//2 mot//PP//case//4 Olof//PM|NOM//obl//2 Palme//PM|NOM//flat:name//4 för//PP//case//7 hanteringen//NN|UTR|SIN|DEF|NOM//obl//2 av//PP//case//10 Ubåtsskyddskommissionens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 betänkande//NN|NEU|SIN|IND|NOM//nmod//7 .//MAD//punct//2
Utredarens bedömning;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//14 har//VB|PRS|AKT//aux//14 gått//VB|SUP|AKT//conj//2 ut//PL//compound:prt//14 på//PP//mark//27 att//SN//mark//27 statsministern//NN|UTR|SIN|DEF|NOM//nsubj//27 ,//MID//punct//20 medveten//JJ|POS|UTR|SIN|IND|NOM//conj//18 om//PP//case//22 bristerna//NN|UTR|PLU|DEF|NOM//nmod//20 i//PP//case//24 indiciekedjan//NN|UTR|SIN|DEF|NOM//nmod//22 i//PP//mark//27 vad//HP|NEU|SIN|IND//nsubj//27 avsåg//VB|PRT|AKT//advcl//14 nationalitetsbestämningen//NN|UTR|SIN|DEF|NOM//obj//27 ,//MID//punct//32 ändock//AB//advmod//32 formellt//AB|POS//advmod//32 protesterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//27 och//KN//cc//35 detta//PN|NEU|SIN|DEF|SUB/OBJ//det//35 troligen//AB//conj//32 av//PP//case//38 inrikespolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 skäl//NN|NEU|PLU|IND|NOM//nmod//35 .//MAD//punct//14
