2003-11-27 N2002/4470/ESB ;Näringsdepartementet//NN|NEU|SIN|DEF|NOM//ROOT//0
2003-11-27 N2002/4470/ESB ;STEM//PM|NOM//nsubj//53 menar//VB|PRS|AKT//conj//2 att//SN//mark//63 en//DT|UTR|SIN|IND//det//57 extra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 tilldelning//NN|UTR|SIN|IND|NOM//nsubj//63 till//PP//case//61 den//DT|UTR|SIN|DEF//det//61 handlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//61 sektorn//NN|UTR|SIN|DEF|NOM//nmod//57 kan//VB|PRS|AKT//aux//63 få//VB|INF|AKT//ccomp//53 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 konsekvenser//NN|UTR|PLU|IND|NOM//obj//63 för//PP//case//69 den//DT|UTR|SIN|DEF//det//69 ickehandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//69 sektorn//NN|UTR|SIN|DEF|NOM//obl//63 om//PP//case//71 bubbelstorleken//NN|UTR|SIN|DEF|NOM//obl//63 till//PP//case//74 synes//NN|-|-|-|-//fixed//72 godtyckligt//AB|POS//nmod//71 utökas//VB|INF|SFO//advcl//63 .//MAD//punct//2
2003-11-27 N2002/4470/ESB ;Osäkerhetsintervallet//NN|NEU|SIN|DEF|NOM//nsubj//85 är//VB|PRS|AKT//cop//85 dessutom//AB//advmod//85 av//PP//case//82 symmetrisk//JJ|POS|UTR|SIN|IND|NOM//amod//82 natur//NN|UTR|SIN|IND|NOM//obl//79 på//PP//case//85 så//AB//amod//85 sätt//NN|NEU|SIN|IND|NOM//parataxis//2 att//SN//mark//91 osäkerheten//NN|UTR|SIN|DEF|NOM//nsubj//91 kan//VB|PRS|AKT//aux//91 vara//VB|INF|AKT//cop//91 både//KN//cc//91 additiv//JJ|POS|UTR|SIN|IND|NOM//acl//85 och//KN//cc//93 subtraktiv//JJ|POS|UTR|SIN|IND|NOM//conj//91 i//PP//case//96 samma//DT|UTR/NEU|SIN/PLU|IND//det//96 storleksordning//NN|UTR|SIN|IND|NOM//obl//91 .//MAD//punct//85
2003-11-27 N2002/4470/ESB ;Sveriges//PM|GEN//nmod:poss//1 Bioenergiförenings//NN|UTR|SIN|IND|GEN//nmod:poss//2 uppfattning//NN|UTR|SIN|IND|NOM//nsubj//3 är//VB|PRS|AKT//ROOT//3 att//SN//mark//13 den//DT|UTR|SIN|DEF//det//7 statistiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 osäkerheten//NN|UTR|SIN|DEF|NOM//nsubj//13 på//PP//case//10 20//RG|NOM//nummod//10 procent//NN|UTR|PLU|IND|NOM//nmod//7 är//VB|PRS|AKT//cop//13 förvånansvärt//AB|POS//advmod//13 hög//JJ|POS|UTR|SIN|IND|NOM//nsubj:pass//22 och//KN//cc//15 risken//NN|UTR|SIN|DEF|NOM//conj//13 att//SN//mark//19 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//18 industri//NN|UTR|SIN|IND|NOM//nsubj:pass//19 missgynnas//VB|PRS|SFO//acl//15 bör//VB|PRS|AKT//aux//22 snarare//AB|KOM//advmod//22 hanteras//VB|INF|SFO//ccomp//3 genom//PP//case//24 kontroll//NN|UTR|SIN|IND|NOM//obl//22 av//PP//case//27 konkurrentländernas//NN|NEU|PLU|DEF|GEN//nmod:poss//27 statistik//NN|UTR|SIN|IND|NOM//nmod//24 och//KN//cc//29 tilldelning//NN|UTR|SIN|IND|NOM//conj//27 än//KN//mark//35 genom//PP//case//35 en//DT|UTR|SIN|IND//det//35 generös//JJ|POS|UTR|SIN|IND|NOM//amod//35 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//35 tilldelning//NN|UTR|SIN|IND|NOM//nmod//29 .//MAD//punct//3
2003-11-27 N2002/4470/ESB ;Konjunkturinstitutets//NN|NEU|SIN|DEF|GEN//nmod:poss//1 uppfattning//NN|UTR|SIN|IND|NOM//nsubj//2 är//VB|PRS|AKT//ROOT//2 att//SN//mark//26 den//DT|UTR|SIN|DEF//det//7 ”//PAD//punct//7 extra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 buffert//NN|UTR|SIN|IND|NOM//nsubj:pass//26 ”//PAD//punct//7 på//PP//case//12 drygt//AB|POS//advmod//11 6//RG|NOM//nummod//12 Mton//NN|NEU|PLU|IND|NOM//obl//7 som//HP|-|-|-//nsubj//14 avser//VB|PRS|AKT//acl:relcl//12 dataosäkerhet//NN|UTR|SIN|IND|NOM//nsubj:pass//26 ,//MID//punct//18 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 anläggningar//NN|UTR|PLU|IND|NOM//conj//15 och//KN//cc//20 prognostiserad//PC|PRF|UTR|SIN|IND|NOM//conj//15 ökning//NN|UTR|SIN|IND|NOM//obj//20 av//PP//case//24 råvarurelaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//24 utsläpp//NN|NEU|PLU|IND|NOM//nmod//21 måste//VB|PRS|AKT//aux//26 reduceras//VB|INF|SFO//ccomp//2 .//MAD//punct//2
2003-11-27 N2002/4470/ESB ;Svensk//JJ|POS|UTR|SIN|IND|NOM//amod//1 Energi//NN|UTR|SIN|IND|NOM//nsubj//8 ,//MID//punct//4 Svensk//JJ|POS|UTR|SIN|IND|NOM//amod//4 Fjärrvärme//NN|UTR|SIN|IND|NOM//conj//1 och//KN//cc//7 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 Gasföreningen//NN|UTR|SIN|DEF|NOM//conj//1 uppger//VB|PRS|AKT//ROOT//8 att//SN//mark//14 den//DT|UTR|SIN|DEF//det//12 statistiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 osäkerheten//NN|UTR|SIN|DEF|NOM//nsubj//14 är//VB|PRS|AKT//cop//14 fortsatt//AB//ccomp//8 stor//JJ|POS|UTR|SIN|IND|NOM//xcomp//14 då//HA//advmod//15 den//DT|UTR|SIN|DEF//det//19 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//19 ökningen//NN|UTR|SIN|DEF|NOM//xcomp//14 på//PP//case//22 2//RG|NOM//nummod//22 Mton//NN|NEU|PLU|IND|NOM//nmod//19 bara//AB//advmod//14 kompenserar//VB|PRS|AKT//xcomp//8 för//PP//case//26 hälften//NN|UTR|SIN|DEF|NOM//obl//24 av//PP//case//32 en//DT|UTR|SIN|IND//det//32 eventuell//JJ|POS|UTR|SIN|IND|NOM//amod//32 maximal//JJ|POS|UTR|SIN|IND|NOM//amod//32 statistisk//JJ|POS|UTR|SIN|IND|NOM//amod//32 underskattning//NN|UTR|SIN|IND|NOM//nmod//26 av//PP//case//36 den//DT|UTR|SIN|DEF//det//36 faktiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//36 utsläppsnivån//NN|UTR|SIN|DEF|NOM//nmod//32 .//MAD//punct//8
2003-11-27 N2002/4470/ESB ;Skogsindustrierna//NN|UTR|PLU|DEF|NOM//nsubj//39 anser//VB|PRS|AKT//parataxis//8 att//SN//mark//45 om//SN//mark//45 den//DT|UTR|SIN|DEF//det//44 statistiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//44 osäkerheten//NN|UTR|SIN|DEF|NOM//nsubj//45 visar//VB|PRS|AKT//ccomp//39 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//45 vara//VB|INF|AKT//cop//48 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//45 än//KN//case//51 2//RG|NOM//nummod//51 Mton//NN|NEU|PLU|IND|NOM//nmod//48 bör//VB|PRS|AKT//aux//54 bubblan//NN|UTR|SIN|DEF|NOM//aux//54 ökas//VB|INF|SFO//conj//39 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//54 .//MAD//punct//8
2003-11-27 N2002/4470/ESB ;Transportsektorn//NN|UTR|SIN|DEF|NOM//ROOT//0
2003-11-27 N2002/4470/ESB ;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//3 ://MID//punct//0
2003-11-27 N2002/4470/ESB ; //_SP////1 Utföra//VB|INF|AKT//ROOT//3 analys//NN|UTR|SIN|IND|NOM//obj//3 av//PP//case//6 förutsättningarna//NN|UTR|PLU|DEF|NOM//nmod//4 för//PP//advmod//3 och//KN//cc//9 konsekvenserna//NN|UTR|PLU|DEF|NOM//conj//3 av//PP//mark//12 att//IE//mark//12 inkludera//VB|INF|AKT//acl//9 transportsektorn//NN|UTR|SIN|DEF|NOM//obj//12 i//PP//case//17 den//DT|UTR|SIN|DEF//det//17 handlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 sektorn//NN|UTR|SIN|DEF|NOM//obl//12 under//PP//case//21 Kyotoprotokollets//NN|NEU|SIN|DEF|GEN//nmod:poss//21 första//RO|NOM//amod//21 åtagandeperiod//NN|UTR|SIN|IND|NOM//obl//12 2008-2012//RG|NOM//nummod//21 .//MAD//punct//3
2003-11-27 N2002/4470/ESB ;Banverket//NN|NEU|SIN|DEF|NOM//nsubj//1 vidhåller//VB|PRS|AKT//ROOT//1 att//SN//mark//3 strävan//NN|UTR|SIN|DEF|NOM//nsubj//6 efter//PP//case//5 kostnadseffektivitet//NN|UTR|SIN|IND|NOM//nmod//3 talar//VB|PRS|AKT//ccomp//1 för//PP//mark//14 att//SN//mark//14 all//DT|UTR|SIN|IND/DEF//det//10 verksamhet//NN|UTR|SIN|IND|NOM//nsubj//14 i//PP//case//12 samhället//NN|NEU|SIN|DEF|NOM//nmod//10 bör//VB|PRS|AKT//aux//14 ingå//VB|INF|AKT//advcl//6 i//PP//case//16 systemet//NN|NEU|SIN|DEF|NOM//obl//14 med//PP//case//18 utsläppsrättigheter//NN|UTR|PLU|IND|NOM//nmod//16 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//21 inkluderar//VB|PRS|AKT//parataxis//1 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 transportsektorn//NN|UTR|SIN|DEF|NOM//obj//21 och//KN//cc//27 inte//AB//advmod//27 bara//AB//advmod//27 vägtrafiken//NN|UTR|SIN|DEF|NOM//conj//21 .//MAD//punct//21
2003-11-27 N2002/4470/ESB ;Verket//NN|NEU|SIN|DEF|NOM//nsubj//32 är//VB|PRS|AKT//cop//32 därför//AB//advmod//32 positivt//JJ|POS|NEU|SIN|IND|NOM//parataxis//21 till//PP//mark//36 att//SN//mark//36 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//36 pekar//VB|PRS|AKT//advcl//32 på//PP//case//38 behovet//NN|NEU|SIN|DEF|NOM//obl//36 av//PP//mark//42 att//IE//mark//42 snarast//AB|SUV//advmod//42 analysera//VB|INF|AKT//acl//38 förutsättningarna//NN|UTR|PLU|DEF|NOM//obj//42 för//PP//mark//46 att//IE//mark//46 inkludera//VB|INF|AKT//advcl//42 transportsektorn//NN|UTR|SIN|DEF|NOM//obj//46 i//PP//case//49 handelssystemet//NN|NEU|SIN|DEF|NOM//obl//46 under//PP//case//53 Kyotoprotokollets//NN|NEU|SIN|DEF|GEN//nmod:poss//53 första//RO|NOM//amod//53 åtagandeperiod//NN|UTR|SIN|IND|NOM//obl//46 20082012//RG|NOM//nummod//53 .//MAD//punct//21
2003-11-27 N2002/4470/ESB ;Vägverket//NN|NEU|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 positivt//JJ|POS|NEU|SIN|IND|NOM//ROOT//2 till//PP//mark//5 att//IE//mark//5 överföra//VB|INF|AKT//advcl//2 transportsektorn//NN|UTR|SIN|DEF|NOM//obj//5 till//PP//case//9 handlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 sektor//NN|UTR|SIN|IND|NOM//obl//5 år//NN|NEU|SIN|IND|NOM//nmod//11 2008//RG|NOM//nummod//12 givet//PC|PRF|NEU|SIN|IND|NOM//xcomp//5 att//SN//mark//15 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//15 går//VB|PRS|AKT//csubj//12 att//IE//mark//17 lösa//VB|INF|AKT//csubj//15 övergången//NN|UTR|SIN|DEF|NOM//obj//17 tekniskt//AB|POS//advmod//17 och//KN//cc//21 administrativt//AB|POS//conj//19 .//MAD//punct//2
2003-11-27 N2002/4470/ESB ;Verket//NN|NEU|SIN|DEF|NOM//nsubj//24 anför//VB|PRS|AKT//parataxis//2 också//AB//advmod//24 oro//NN|UTR|SIN|IND|NOM//obj//24 om//PP//case//29 snedvriden//PC|PRF|UTR|SIN|IND|NOM//det//29 konkurrens//NN|UTR|SIN|IND|NOM//nmod//26 för//PP//case//33 framförallt//AB//advmod//32 långväga//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 godstransporter//NN|UTR|PLU|IND|NOM//nmod//29 .//MAD//punct//24
2003-11-27 N2002/4470/ESB ;Även//AB//advmod//2 Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 väg-//NN|UTR|-|-|SMS//nsubj//6 och//KN//cc//4 transportforskningsinstitut//NN|NEU|SIN|IND|NOM//conj//2 är//VB|PRS|AKT//cop//6 positivt//JJ|POS|NEU|SIN|IND|NOM//ROOT//6 till//PP//mark//9 att//IE//mark//9 inkludera//VB|INF|AKT//advcl//6 transportsektorn//NN|UTR|SIN|DEF|NOM//obj//9 så//AB//advmod//12 snart//AB|POS//advmod//9 som//KN//mark//14 möjligt//JJ|POS|NEU|SIN|IND|NOM//acl//12 och//KN//cc//16 instämmer//VB|PRS|AKT//conj//6 att//SN//mark//22 förutsättningarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//22 för//PP//case//20 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//18 bör//VB|PRS|AKT//aux//22 analyseras//VB|INF|SFO//ccomp//16 .//MAD//punct//6
2003-11-27 N2002/4470/ESB ;VTI//PM|NOM//nsubj//25 anser//VB|PRS|AKT//parataxis//6 att//SN//mark//30 de//DT|UTR/NEU|PLU|DEF//det//29 samhällsekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 allokeringsförlusterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//30 minskas//VB|PRS|SFO//ccomp//25 om//PP//case//32 transportsektorn//NN|UTR|SIN|DEF|NOM//obl//30 inkluderas//VB|PRS|SFO//advcl//25 .//MAD//punct//25
2003-11-27 N2002/4470/ESB ;Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 energimyndighet//NN|UTR|SIN|IND|NOM//nsubj//2 anser//VB|PRS|AKT//ROOT//2 det//DT|NEU|SIN|DEF//det//4 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//2 att//IE//mark//6 begränsa//VB|INF|AKT//acl//4 utsläppen//NN|NEU|PLU|DEF|NOM//obj//6 inom//PP//case//9 transportsektorn//NN|UTR|SIN|DEF|NOM//obl//6 för//PP//mark//17 att//SN//mark//17 Sverige//PM|NOM//nsubj//17 och//KN//cc//14 EU//PM|NOM//conj//12 ska//VB|PRS|AKT//aux//17 kunna//VB|INF|AKT//aux//17 uppnå//VB|INF|AKT//advcl//6 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//19 klimatmål//NN|NEU|PLU|IND|NOM//obj//17 och//KN//cc//21 menar//VB|PRS|AKT//conj//17 att//SN//mark//25 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//25 är//VB|PRS|AKT//cop//25 tydligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//21 att//SN//mark//28 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 krävs//VB|PRS|SFO//csubj//25 starkare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 och//KN//cc//32 mer//AB|KOM//advmod//32 långtgående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//28 än//KN//mark//35 fortsatt//VB|SUP|AKT//acl//33 höjda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//37 energi-//NN|UTR|-|-|SMS//obj//35 och//KN//cc//39 koldioxidskatter//NN|UTR|PLU|IND|NOM//conj//37 .//MID//punct//2
2003-11-27 N2002/4470/ESB ;STEM//NN|NEU|PLU|IND|NOM//parataxis//2 framför//PP//case//45 två//RG|NOM//nummod//45 huvudsakliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 förtjänster//NN|UTR|PLU|IND|NOM//nmod//41 med//PP//case//48 ett//DT|NEU|SIN|IND//det//48 förfarande//NN|NEU|SIN|IND|NOM//nmod//45 som//HP|-|-|-//nsubj//51 skulle//VB|PRT|AKT//aux//51 inkludera//VB|INF|AKT//acl:relcl//48 transportsektorn//NN|UTR|SIN|DEF|NOM//obj//51 i//PP//case//54 handeln//NN|UTR|SIN|DEF|NOM//obl//51 med//PP//case//56 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//54 ://MID//punct//41
2003-11-27 N2002/4470/ESB ;dels//KN//advmod//61 att//SN//mark//61 man//PN|UTR|SIN|IND|SUB//nsubj//61 sätter//VB|PRS|AKT//advcl//2 ett//DT|NEU|SIN|IND//det//64 förutbestämt//PC|PRF|NEU|SIN|IND|NOM//amod//64 tak//NN|NEU|SIN|IND|NOM//obj//61 på//PP//case//66 utsläppen//NN|NEU|PLU|DEF|NOM//nmod//64 ,//MID//punct//69 vilket//HP|NEU|SIN|IND//nsubj//69 förenklar//VB|PRS|AKT//conj//2 ombesörjandet//NN|NEU|SIN|DEF|NOM//obj//69 av//PP//mark//74 att//SN//mark//74 medlemsländerna//NN|NEU|PLU|DEF|NOM//nsubj//74 klarar//VB|PRS|AKT//acl//70 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//76 åtaganden//NN|NEU|PLU|IND|NOM//obj//74 inom//PP//case//78 Kyotoprotokollet//NN|NEU|SIN|DEF|NOM//obl//74 ,//MID//punct//2 och//KN//cc//90 dels//KN//advmod//90 att//SN//mark//90 kostnadseffektiviteten//NN|UTR|SIN|DEF|NOM//nsubj//90 för//PP//mark//86 att//IE//mark//86 nå//VB|INF|AKT//acl//83 det//DT|NEU|SIN|DEF//det//89 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//89 klimatåtagandet//NN|NEU|SIN|DEF|NOM//nsubj//90 blir//VB|PRS|AKT//conj//2 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//90 .//MAD//punct//2
2003-11-27 N2002/4470/ESB ;Konsumentverket//NN|NEU|SIN|DEF|NOM//nsubj//5 ,//MID//punct//2 Konjunkturinstitutet//PM|NOM//conj//0 och//KN//cc//4 Boverket//NN|NEU|SIN|DEF|NOM//conj//0 instämmer//VB|PRS|AKT//ROOT//5 i//PP//case//8 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//8 syn//NN|UTR|SIN|IND|NOM//obl//5 på//PP//case//10 behovet//NN|NEU|SIN|DEF|NOM//nmod//8 av//PP//mark//15 att//IE//mark//15 redan//AB//advmod//15 nu//AB//advmod//15 analysera//VB|INF|AKT//acl//10 förutsättningar//NN|UTR|PLU|IND|NOM//obj//15 för//PP//advmod//15 och//KN//cc//19 konsekvenser//NN|UTR|PLU|IND|NOM//conj//17 av//PP//mark//22 att//IE//mark//22 inkludera//VB|INF|AKT//acl//19 transportsektorn//NN|UTR|SIN|DEF|NOM//obj//22 i//PP//case//27 den//DT|UTR|SIN|DEF//det//27 handlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 sektorn//NN|UTR|SIN|DEF|NOM//obl//22 under//PP//case//31 Kyotoprotokollets//NN|NEU|SIN|DEF|GEN//nmod:poss//31 första//RO|NOM//amod//31 åtagandeperiod//NN|UTR|SIN|IND|NOM//obl//22 .//MAD//punct//5
2003-11-27 N2002/4470/ESB ;Även//AB//advmod//1 Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//5 i//PP//case//4 Skåne//PM|NOM//amod//4 län//NN|NEU|SIN|IND|NOM//nmod//1 delar//VB|PRS|AKT//ROOT//5 denna//DT|UTR|SIN|DEF//det//7 syn//NN|UTR|SIN|IND|NOM//obj//5 och//KN//cc//9 anser//VB|PRS|AKT//conj//5 vidare//AB|KOM//advmod//9 att//SN//mark//14 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//14 är//VB|PRS|AKT//cop//14 angeläget//JJ|POS|NEU|SIN|IND|NOM//ccomp//9 att//IE//mark//16 ge//VB|INF|AKT//csubj//14 en//DT|UTR|SIN|IND//det//19 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//19 prioritet//NN|UTR|SIN|IND|NOM//obj//16 åt//PP//case//21 arbetet//NN|NEU|SIN|DEF|NOM//obl//16 med//PP//mark//24 att//IE//mark//24 fånga//VB|INF|AKT//advcl//16 in//PL//compound:prt//24 en//DT|UTR|SIN|IND//det//28 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//28 andel//NN|UTR|SIN|IND|NOM//obj//24 av//PP//case//30 utsläppen//NN|NEU|PLU|DEF|NOM//nmod//28 .//MAD//punct//5
2003-11-27 N2002/4470/ESB ;Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//4 i//PP//case//3 Södermanlands//PM|GEN//nmod:poss//3 län//NN|NEU|SIN|IND|NOM//nmod//0 anser//VB|PRS|AKT//ROOT//4 att//SN//mark//7 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//7 behövs//VB|PRS|SFO//ccomp//4 ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//9 krav//NN|NEU|PLU|IND|NOM//nsubj:pass//7 för//PP//mark//12 att//IE//mark//12 minska//VB|INF|AKT//advcl//7 koldioxidutsläppen//NN|NEU|PLU|DEF|NOM//obj//12 i//PP//case//15 transportsektorn//NN|UTR|SIN|DEF|NOM//obl//12 .//MAD//punct//4
2003-11-27 N2002/4470/ESB ;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//19 är//VB|PRS|AKT//cop//19 viktigt//JJ|POS|NEU|SIN|IND|NOM//conj//4 att//SN//mark//25 även//AB//advmod//24 den//DT|UTR|SIN|DEF//det//23 sektorn//NN|UTR|SIN|DEF|NOM//nsubj//24 blir//VB|PRS|AKT//aux:pass//25 involverad//PC|PRF|UTR|SIN|IND|NOM//csubj//19 i//PP//case//27 arbetet//NN|NEU|SIN|DEF|NOM//obl//25 för//PP//case//30 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//30 klimatpåverkan//NN|UTR|SIN|IND|NOM//obl//25 .//MAD//punct//19
2003-11-27 N2002/4470/ESB ;Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//4 i//PP//case//3 Västernorrlands//PM|GEN//nmod:poss//3 län//NN|NEU|SIN|IND|NOM//nmod//0 anser//VB|PRS|AKT//ROOT//4 att//SN//mark//10 de//DT|UTR/NEU|PLU|DEF//det//8 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//8 aktörerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//10 måste//VB|PRS|AKT//aux//10 omfattas//VB|INF|SFO//ccomp//4 av//PP//case//12 handelssystemet//NN|NEU|SIN|DEF|NOM//obl//10 om//PP//case//14 handeln//NN|UTR|SIN|DEF|NOM//nmod//12 med//PP//case//16 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//14 skall//VB|PRS|AKT//aux//18 få//VB|INF|AKT//conj//4 stort//JJ|POS|NEU|SIN|IND|NOM//amod//20 genomslag//NN|NEU|SIN|IND|NOM//obj//18 .//MAD//punct//4
2003-11-27 N2002/4470/ESB ;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//25 är//VB|PRS|AKT//cop//25 därför//AB//advmod//25 angeläget//JJ|POS|NEU|SIN|IND|NOM//parataxis//4 att//SN//mark//34 möjligheterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//34 att//IE//mark//29 inkludera//VB|INF|AKT//acl//27 den//DT|UTR|SIN|DEF//det//31 sektorn//NN|UTR|SIN|DEF|NOM//obj//29 i//PP//case//33 handelssystemet//NN|NEU|SIN|DEF|NOM//nmod//31 utreds//VB|PRS|SFO//csubj//25 .//MAD//punct//25
2003-11-27 N2002/4470/ESB ;Naturvårdsverket//NN|NEU|SIN|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 att//SN//mark//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 är//VB|PRS|AKT//cop//5 viktigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//1 med//PP//case//7 analysen//NN|UTR|SIN|DEF|NOM//obl//5 då//HA//mark//13 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 av//PP//case//11 effektivitetsskäl//NN|UTR|SIN|IND|NOM//obl//13 är//VB|PRS|AKT//cop//13 viktigt//JJ|POS|NEU|SIN|IND|NOM//advcl//5 att//IE//mark//15 få//VB|INF|AKT//csubj//13 med//PP//case//20 de//DT|UTR/NEU|PLU|DEF//det//20 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//20 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 källorna//NN|UTR|PLU|DEF|NOM//obl//15 i//PP//case//22 handelssystemet//NN|NEU|SIN|DEF|NOM//nmod//20 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;Verket//NN|NEU|SIN|DEF|NOM//nsubj//27 för//PP//case//26 näringslivsutveckling//NN|UTR|SIN|IND|NOM//nmod//24 delar//VB|PRS|AKT//parataxis//1 denna//DT|UTR|SIN|DEF//det//29 uppfattning//NN|UTR|SIN|IND|NOM//obj//27 .//MAD//punct//27
2003-11-27 N2002/4470/ESB ;Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 Åkeriförbundet//NN|NEU|SIN|DEF|NOM//nsubj//15 framför//PP//case//3 synpunkter//NN|UTR|PLU|IND|NOM//nmod//1 som//HP|-|-|-//obj//9 en//DT|UTR|SIN|IND//det//7 fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//7 analys//NN|UTR|SIN|IND|NOM//nsubj//9 bör//VB|PRS|AKT//aux//9 beakta//VB|INF|AKT//acl:relcl//1 ,//MID//punct//11 bl//NN|AN//obl//9 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;a.//NN|NEU|SIN|IND|NOM//nmod//1 riskerna//NN|UTR|PLU|DEF|NOM//conj//1 förknippade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//15 med//PP//case//17 prisfluktuationer//NN|UTR|PLU|IND|NOM//obl//15 .//MAD//punct//15
2003-11-27 N2002/4470/ESB ;Transportindustriförbundet//NN|NEU|SIN|DEF|NOM//nsubj//1 delar//VB|PRS|AKT//ROOT//1 uppfattningen//NN|UTR|SIN|DEF|NOM//obj//1 om//PP//case//4 behov//NN|NEU|SIN|IND|NOM//nmod//2 av//PP//case//7 fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//7 analys//NN|UTR|SIN|IND|NOM//nmod//4 .//MAD//punct//1
