4 Försäkringsskydd på transportområdet ;I//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 kapitel//NN|NEU|SIN|IND|NOM//obl//3 kartlägger//VB|PRS|AKT//ROOT//3 vi//PN|UTR|PLU|DEF|SUB//nsubj//3 hur//HA//advmod//7 försäkringsutbudet//NN|NEU|SIN|DEF|NOM//nsubj//7 ser//VB|PRS|AKT//ccomp//3 ut//PL//compound:prt//7 på//PP//case//12 de//DT|UTR/NEU|PLU|DEF//det//12 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 transportområdena//NN|NEU|PLU|DEF|NOM//obl//7 .//MAD//punct//3
4.7 Generella undantag och uppsägning av krigsförsäkringar;Även//AB//advmod//66 varuförsäkringarna//NN|UTR|PLU|DEF|NOM//nsubj//67 innehåller//VB|PRS|AKT//parataxis//7 undantag//NN|NEU|PLU|IND|NOM//obj//67 för//PP//case//70 bruk//NN|NEU|SIN|IND|NOM//nmod//68 av//PP//case//72 atomvapen//NN|NEU|SIN|IND|NOM//nmod//70 och//KN//cc//74 atomskada//NN|UTR|SIN|IND|NOM//conj//72 .//MAD//punct//7

4.8 Rättslig reglering av försäkringar på transportområdet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 ingen//DT|UTR|SIN|IND//det//5 generell//JJ|POS|UTR|SIN|IND|NOM//amod//5 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//5 författningsreglering//NN|UTR|SIN|IND|NOM//nsubj//1 för//PP//case//8 just//AB//advmod//8 försäkring//NN|UTR|SIN|IND|NOM//obl//1 på//PP//case//10 transportområdet//NN|NEU|SIN|DEF|NOM//nmod//8 .//MAD//punct//1
4.8 Rättslig reglering av försäkringar på transportområdet;Varje//DT|UTR/NEU|SIN|IND//det//13 område//NN|NEU|SIN|IND|NOM//nsubj:pass//23 –//RG|NOM//punct//15 sjötransporter//NN|UTR|PLU|IND|NOM//conj//13 ,//MID//punct//17 lufttransporter//NN|UTR|PLU|IND|NOM//conj//15 ,//MID//punct//19 vägstransporter//NN|UTR|PLU|IND|NOM//conj//15 och//KN//cc//21 järnvägstransporter//NN|UTR|PLU|IND|NOM//conj//15 –//RG|NOM//punct//13 regleras//VB|PRS|SFO//parataxis//1 för//PP//case//25 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//23 .//MAD//punct//23
4.8 Rättslig reglering av försäkringar på transportområdet;Lagen//NN|UTR|SIN|DEF|NOM//parataxis//23 (//PAD//punct//29 2005:104//RG|NOM//appos//27 )//PAD//punct//29 om//PP//case//32 försäkringsavtal//NN|NEU|SIN|IND|NOM//nmod//27 ,//MID//punct//34 försäkringsavtalslagen//NN|UTR|SIN|DEF|NOM//conj//32 ,//MID//punct//32 som//HP|-|-|-//nsubj//37 trädde//VB|PRT|AKT//acl:relcl//32 i//PP//compound:prt//37 kraft//NN|UTR|SIN|IND|NOM//fixed//38 2006//RG|NOM//obl//37 ,//MID//punct//42 innehåller//VB|PRS|AKT//conj//1 bara//AB//advmod//42 en//RG|UTR|SIN|IND|NOM//det//45 bestämmelse//NN|UTR|SIN|IND|NOM//obj//42 som//HP|-|-|-//nsubj//47 rör//VB|PRS|AKT//acl:relcl//45 försäkring//NN|UTR|SIN|IND|NOM//obj//47 på//PP//case//50 transportområdet//NN|NEU|SIN|DEF|NOM//obl//47 ,//MID//punct//42 och//KN//cc//54 den//PN|UTR|SIN|DEF|SUB/OBJ//det//54 stadgar//VB|PRS|AKT//conj//1 endast//AB//advmod//63 att//SN//mark//63 den//DT|UTR|SIN|DEF//det//59 tvingande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//59 karaktären//NN|UTR|SIN|DEF|NOM//nsubj//63 av//PP//case//61 lagen//NN|UTR|SIN|DEF|NOM//nmod//59 inte//AB//advmod//63 gäller//VB|PRS|AKT//advcl//1 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//65 sjöförsäkring//NN|UTR|SIN|IND|NOM//obj//63 ,//MID//punct//68 annan//JJ|POS|UTR|SIN|IND|NOM//amod//68 transportförsäkring//NN|UTR|SIN|IND|NOM//conj//65 eller//KN//cc//70 försäkring//NN|UTR|SIN|IND|NOM//conj//65 av//PP//case//72 luftfartyg//NN|NEU|PLU|IND|NOM//nmod//70 som//HP|-|-|-//nsubj//76 inte//AB//advmod//76 är//VB|PRS|AKT//cop//76 konsumentförsäkring//NN|UTR|SIN|IND|NOM//acl:relcl//65 .//MAD//punct//1
4.8 Rättslig reglering av försäkringar på transportområdet;Slutsatsen//NN|UTR|SIN|DEF|NOM//nsubj//1 av//PP//case//82 den//DT|UTR|SIN|DEF//det//82 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//82 genomgången//NN|UTR|SIN|DEF|NOM//nmod//78 är//VB|PRS|AKT//cop//78 att//SN//mark//86 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//86 finns//VB|PRS|SFO//csubj//78 krav//NN|NEU|PLU|IND|NOM//nsubj//86 på//PP//case//89 försäkringar//NN|UTR|PLU|IND|NOM//obl//86 inom//PP//case//92 alla//DT|UTR/NEU|PLU|IND/DEF//det//92 transportområdena//NN|NEU|PLU|DEF|NOM//nmod//89 ,//MID//punct//97 framför//PP//case//97 allt//PN|NEU|SIN|IND|SUB/OBJ//advmod//96 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//97 typer//NN|UTR|PLU|IND|NOM//obl//86 av//PP//case//99 ansvarsförsäkringar//NN|UTR|PLU|IND|NOM//nmod//97 .//MAD//punct//78
4.8 Rättslig reglering av försäkringar på transportområdet;Utan//PP//case//102 tillgång//NN|UTR|SIN|IND|NOM//conj//78 på//PP//case//105 den//DT|UTR|SIN|DEF//det//105 typ//NN|UTR|SIN|IND|NOM//nmod//102 av//PP//case//107 försäkring//NN|UTR|SIN|IND|NOM//nmod//105 som//HP|-|-|-//obl//110 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//110 finns//VB|PRS|SFO//acl:relcl//102 krav//NN|NEU|PLU|IND|NOM//nsubj//110 på//PP//mark//117 kan//VB|PRS|AKT//aux//117 således//AB//advmod//117 inte//AB//advmod//117 transportverksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//117 bedrivas//VB|INF|SFO//advcl//110 .//MAD//punct//1

4.8.1 Försäkringsrörelselagen;Allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//4 om//PP//case//3 försäkringsrörelse//NN|UTR|SIN|IND|NOM//nmod//1 finns//VB|PRS|SFO//ROOT//4 i//PP//case//6 försäkringsrörelselagen//NN|UTR|SIN|DEF|NOM//obl//4 (//PAD//punct//6 2010:2043//RG|NOM//appos//6 )//PAD//punct//8 ,//MID//punct//11 FRL//PM|NOM//conj//6 ,//MID//punct//11 som//HP|-|-|-//nsubj//14 trädde//VB|PRT|AKT//acl:relcl//11 i//PP//advmod//14 kraft//NN|UTR|SIN|IND|NOM//fixed//15 den//DT|UTR|SIN|DEF//det//19 1//RO|NOM//nummod//19 april//NN|UTR|SIN|IND|NOM//obl//14 2011//RG|NOM//nummod//19 och//KN//cc//22 ersatte//VB|PRT|AKT//conj//14 försäkringsrörelselagen//NN|UTR|SIN|DEF|NOM//obj//22 från//PP//case//25 1982//RG|NOM//obl//22 .//MAD//punct//4
4.8.1 Försäkringsrörelselagen;FRL//PM|NOM//nsubj//28 innehåller//VB|PRS|AKT//parataxis//4 de//DT|UTR/NEU|PLU|DEF//det//34 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 näringsrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 och//KN//cc//33 associationsrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//31 bestämmelserna//NN|UTR|PLU|DEF|NOM//obj//28 för//PP//case//36 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//34 i//PP//case//39 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 försäkringsföretag//NN|NEU|PLU|IND|NOM//nmod//36 .//MAD//punct//28
4.8.1 Försäkringsrörelselagen;Försäkringsföretag//NN|NEU|PLU|IND|NOM//nsubj//44 kan//VB|PRS|AKT//aux//44 vara//VB|INF|AKT//cop//44 försäkringsaktiebolag//NN|NEU|SIN|IND|NOM//parataxis//28 ,//MID//punct//47 ömsesidiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 försäkringsbolag//NN|NEU|PLU|IND|NOM//conj//44 eller//KN//cc//49 försäkringsföreningar//NN|UTR|PLU|IND|NOM//conj//44 .//MAD//punct//44
4.8.1 Försäkringsrörelselagen;För//PP//case//52 försäkringsaktiebolag//NN|NEU|SIN|IND|NOM//obl//53 utgör//VB|PRS|AKT//conj//44 aktiebolagslagen//NN|UTR|SIN|DEF|NOM//nsubj//53 grunden//NN|UTR|SIN|DEF|NOM//xcomp//53 för//PP//case//57 regleringen//NN|UTR|SIN|DEF|NOM//nmod//55 .//MAD//punct//44
4.8.1 Försäkringsrörelselagen;För//PP//case//61 ömsesidiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 försäkringsbolag//NN|NEU|PLU|IND|NOM//conj//44 och//KN//cc//63 försäkringsföreningar//NN|UTR|PLU|IND|NOM//conj//61 görs//VB|PRS|SFO//conj//44 i//PP//case//67 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 utsträckning//NN|UTR|SIN|IND|NOM//obl//64 hänvisningar//NN|UTR|PLU|IND|NOM//obl//64 till//PP//case//70 lagen//NN|UTR|SIN|DEF|NOM//nmod//68 om//PP//case//73 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 föreningar//NN|UTR|PLU|IND|NOM//nmod//70 .//MAD//punct//28
4.8.1 Försäkringsrörelselagen;De//DT|UTR/NEU|PLU|DEF//det//2 näringsrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 reglerna//NN|UTR|PLU|DEF|NOM//nsubj//3 skiljer//VB|PRS|AKT//ROOT//3 mellan//PP//case//5 skadeförsäkringsrörelse//NN|UTR|SIN|IND|NOM//obl//3 och//KN//cc//7 livförsäkringsrörelse//NN|UTR|SIN|IND|NOM//conj//5 .//MAD//punct//3
4.8.1 Försäkringsrörelselagen;Dessa//DT|UTR/NEU|PLU|DEF//det//10 verksamheter//NN|UTR|PLU|IND|NOM//nsubj:pass//14 ska//VB|PRS|AKT//aux//14 i//PP//case//13 princip//NN|UTR|SIN|IND|NOM//obl//14 bedrivas//VB|INF|SFO//parataxis//3 i//PP//case//17 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 företag//NN|NEU|PLU|IND|NOM//obl//14 .//MAD//punct//14
4.8.1 Försäkringsrörelselagen;För//PP//mark//22 att//IE//mark//22 få//VB|INF|AKT//aux//22 etablera//VB|INF|AKT//advcl//33 ett//DT|NEU|SIN|IND//det//24 försäkringsföretag//NN|NEU|SIN|IND|NOM//obj//22 eller//KN//cc//28 för//PP//mark//28 att//IE//mark//28 utöka//VB|INF|AKT//conj//22 verksamheten//NN|UTR|SIN|DEF|NOM//obj//28 med//PP//case//32 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 försäkringsområden//NN|NEU|PLU|IND|NOM//nmod//29 krävs//VB|PRS|SFO//conj//3 tillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//33 ,//MID//punct//33 vilket//HP|NEU|SIN|IND//nsubj:pass//39 i//PP//case//38 normalfallet//NN|NEU|SIN|DEF|NOM//obl//39 lämnas//VB|PRS|SFO//advcl//33 av//PP//case//41 Finansinspektionen//NN|UTR|SIN|DEF|NOM//obl:agent//39 .//MAD//punct//3
4.8.1 Försäkringsrörelselagen;Den//DT|UTR|SIN|DEF//det//2 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 försäkringsrörelselagstiftningen//NN|UTR|SIN|DEF|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 anpassad//PC|PRF|UTR|SIN|IND|NOM//ROOT//4 till//PP//case//6 EU//PM|NOM//obl//4 ://MID//punct//6 s//NN|AN//case//10 tredje//RO|NOM//amod//10 skadeförsäkringsdirektiv//NN|NEU|SIN|IND|NOM//appos//6 och//KN//cc//14 det//DT|NEU|SIN|DEF//det//14 konsoliderade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//14 livförsäkringsdirektivet//NN|NEU|SIN|DEF|NOM//conj//10 .//MAD//punct//4
4.8.1 Försäkringsrörelselagen;Det//DT|NEU|SIN|DEF//det//17 tillstånd//NN|NEU|SIN|IND|NOM//nsubj//28 som//HP|-|-|-//nsubj:pass//19 beviljas//VB|PRS|SFO//acl:relcl//17 i//PP//case//21 hemlandet//NN|NEU|SIN|DEF|NOM//obl//19 för//PP//case//24 ett//DT|NEU|SIN|IND//det//24 försäkringsbolag//NN|NEU|SIN|IND|NOM//nmod//21 i//PP//case//27 ett//DT|NEU|SIN|IND//det//27 EES-land//NN|NEU|SIN|IND|NOM//nmod//24 gäller//VB|PRS|AKT//parataxis//4 i//PP//case//31 alla//DT|UTR/NEU|PLU|IND/DEF//det//31 EES-länder//NN|UTR|PLU|IND|NOM//obl//28 .//MAD//punct//4
4.8.1 Försäkringsrörelselagen;Försäkringsrörelselagens//NN|UTR|SIN|DEF|GEN//nmod:poss//34 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//35 omfattar//VB|PRS|AKT//parataxis//4 som//KN//mark//37 sagt//PC|PRF|NEU|SIN|IND|NOM//advcl//35 försäkringsrörelse//NN|UTR|SIN|IND|NOM//obj//37 som//HP|-|-|-//nsubj:pass//40 drivs//VB|PRS|SFO//acl:relcl//38 av//PP//case//43 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 försäkringsföretag//NN|NEU|PLU|IND|NOM//obl:agent//40 .//MAD//punct//35
4.8.1 Försäkringsrörelselagen;Bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//56 om//PP//case//48 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 försäkringsgivare//NN|UTR|PLU|IND|NOM//nmod//45 som//HP|-|-|-//obl//51 yrkesmässigt//AB|POS//advmod//51 erbjuder//VB|PRS|AKT//acl:relcl//48 försäkringstjänster//NN|UTR|PLU|IND|NOM//obj//51 här//AB//advmod//51 i//PP//case//55 landet//NN|NEU|SIN|DEF|NOM//obl//51 finns//VB|PRS|SFO//parataxis//35 i//PP//case//58 lagen//NN|UTR|SIN|DEF|NOM//obl//56 (//PAD//punct//60 1998:293//RG|NOM//appos//58 )//PAD//punct//60 om//PP//case//64 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 försäkringsgivares//NN|UTR|PLU|IND|GEN//nmod//58 och//KN//cc//66 tjänstepensionsinstituts//NN|NEU|SIN|IND|NOM//conj//64 verksamhet//NN|UTR|SIN|IND|NOM//conj//64 i//PP//case//69 Sverige//PM|NOM//nmod//67 .//MAD//punct//4
4.8.1 Försäkringsrörelselagen;Försäkringsbolagens//NN|NEU|PLU|DEF|GEN//nmod:poss//1 verksamheter//NN|UTR|PLU|IND|NOM//nsubj//2 står//VB|PRS|AKT//ROOT//2 inför//PP//case//5 genomgripande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 förändringar//NN|UTR|PLU|IND|NOM//obl//2 för//PP//mark//8 att//IE//mark//8 anpassas//VB|INF|SFO//advcl//2 till//PP//case//10 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//8 i//PP//case//12 EU//PM|NOM//nmod//10 ://MID//punct//2 s//PM|NOM//case//16 Solvens//PM|GEN//nmod:poss//16 IIdirektiv//NN|NEU|SIN|IND|NOM//appos//2 ,//MID//punct//16 som//HP|-|-|-//nsubj:pass//19 antogs//VB|PRT|SFO//acl:relcl//16 i//PP//case//21 maj//NN|UTR|SIN|IND|NOM//nmod//22 2009//RG|NOM//obl//19 .//MAD//punct//16
4.8.1 Försäkringsrörelselagen;Solvens//PM|GEN//nmod:poss//25 II//RG|NOM//nsubj//29 är//VB|PRS|AKT//cop//29 bland//PP//advmod//29 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//27 tänkt//PC|PRF|NEU|SIN|IND|NOM//conj//2 att//IE//mark//31 stärka//VB|INF|AKT//xcomp//29 sambandet//NN|NEU|SIN|DEF|NOM//obj//31 mellan//PP//case//34 solvenskrav//NN|NEU|PLU|IND|NOM//nmod//32 och//KN//cc//36 risker//NN|UTR|PLU|IND|NOM//conj//34 för//PP//case//38 försäkringsföretag//NN|NEU|PLU|IND|NOM//nmod//36 .//MAD//punct//29
4.8.1 Försäkringsrörelselagen;Solvens//PM|GEN//nmod:poss//41 II-utredningen//NN|UTR|SIN|IND|NOM//nsubj//43 har//VB|PRS|AKT//aux//43 lämnat//VB|SUP|AKT//parataxis//29 förslag//NN|NEU|SIN|IND|NOM//obj//43 till//PP//mark//52 hur//HA//advmod//52 EU//PM|NOM//nsubj:pass//52 ://MID//punct//47 s//NN|NEU|SIN|IND|GEN//nummod//50 direktiv//NN|NEU|PLU|IND|NOM//nsubj:pass//52 ska//VB|PRS|AKT//aux//52 införas//VB|INF|SFO//acl//44 i//PP//case//55 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//55 lag//NN|UTR|SIN|IND|NOM//obl//52 .//MAD//punct//2
4.8.1 Försäkringsrörelselagen;Förslagen//NN|NEU|PLU|DEF|NOM//nsubj//58 innebär//VB|PRS|AKT//parataxis//2 bland//PP//case//62 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//62 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 förändringar//NN|UTR|PLU|IND|NOM//obl//58 i//PP//case//64 försäkringsrörelselagen//NN|UTR|SIN|DEF|NOM//nmod//62 där//HA//advmod//68 Solvens//PM|GEN//nmod:poss//67 II-direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//68 bestämmelser//NN|UTR|PLU|IND|NOM//appos//62 om//PP//case//70 kapitalkrav//NN|NEU|PLU|IND|NOM//nmod//68 ,//MID//punct//72 kapitalbas//NN|UTR|SIN|IND|NOM//conj//70 ,//MID//punct//74 krav//NN|NEU|PLU|IND|NOM//conj//70 på//PP//case//77 företags//NN|NEU|PLU|IND|GEN//nmod:poss//77 styrning//NN|UTR|SIN|IND|NOM//nmod//74 ,//MID//punct//79 tillsyn//NN|UTR|SIN|IND|NOM//conj//77 och//KN//cc//81 rapportering//NN|UTR|SIN|IND|NOM//conj//77 formuleras//VB|INF|SFO//conj//70 .//MAD//punct//58
4.8.1 Försäkringsrörelselagen;Förslagen//NN|NEU|PLU|DEF|NOM//nsubj//87 är//VB|PRS|AKT//cop//87 för//PP//advmod//87 närvarande//NN|NEU|SIN|IND|NOM//conj//58 under//PP//case//89 beredning//NN|UTR|SIN|IND|NOM//obl//87 i//PP//case//91 regeringskansliet//NN|NEU|SIN|DEF|NOM//nmod//89 .//MAD//punct//58
4.8.1 Försäkringsrörelselagen;Dessutom//AB//advmod//1 föreslår//VB|PRS|AKT//ROOT//1 Solvens//PM|GEN//nmod:poss//3 II-utredningen//NN|UTR|SIN|IND|NOM//nsubj//1 en//DT|UTR|SIN|IND//det//6 ny//JJ|POS|UTR|SIN|IND|NOM//amod//6 lag//NN|UTR|SIN|IND|NOM//obj//1 om//PP//case//8 tjänstepensionsrörelse//NN|UTR|SIN|IND|NOM//nmod//6 .//MAD//punct//1
4.8.1 Försäkringsrörelselagen;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//12 har//VB|PRS|AKT//aux//12 beslutat//VB|SUP|AKT//parataxis//1 att//SN//mark//16 frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//16 behöver//VB|PRS|AKT//aux//16 utredas//VB|INF|SFO//ccomp//12 ytterligare//AB|KOM//advmod//16 och//KN//cc//20 nyligen//AB//advmod//20 tillsatt//VB|SUP|AKT//conj//16 en//DT|UTR|SIN|IND//det//22 utredning//NN|UTR|SIN|IND|NOM//nsubj:pass//20 för//PP//mark//25 att//IE//mark//25 se//VB|INF|AKT//acl//22 över//PL//case//28 vilka//HD|UTR/NEU|PLU|IND//det//28 regler//NN|UTR|PLU|IND|NOM//obj//25 som//HP|-|-|-//nsubj//31 bör//VB|PRS|AKT//aux//31 gälla//VB|INF|AKT//acl:relcl//28 för//PP//case//33 tjänstepensionsverksamhet//NN|UTR|SIN|IND|NOM//obl//31 .//MAD//punct//1
4.8.1 Försäkringsrörelselagen;Försäkringsrörelselagen//NN|UTR|SIN|DEF|NOM//nsubj//1 gäller//VB|PRS|AKT//ROOT//1 inte//AB//advmod//1 försäkringsrörelse//NN|UTR|SIN|IND|NOM//obj//1 som//HP|-|-|-//nsubj:pass//5 drivs//VB|PRS|SFO//acl:relcl//3 enligt//PP//case//8 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 författningar//NN|UTR|PLU|IND|NOM//obl//5 .//MAD//punct//1
4.8.1 Försäkringsrörelselagen;Undantaget//NN|NEU|SIN|DEF|NOM//nsubj//11 innebär//VB|PRS|AKT//conj//1 t.ex.//AB|AN//advmod//11 att//SN//mark//16 krigsförsäkringslagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//16 inte//AB//advmod//16 omfattas//VB|PRS|SFO//ccomp//11 av//PP//case//18 lagen//NN|UTR|SIN|DEF|NOM//obl//16 .//MAD//punct//1
4.8.1 Försäkringsrörelselagen;Återförsäkring//NN|UTR|SIN|IND|NOM//ROOT//0
4.8.1 Försäkringsrörelselagen;Europaparlamentets//NN|NEU|SIN|DEF|GEN//nmod:poss//4 och//KN//cc//2 rådets//NN|NEU|SIN|DEF|GEN//conj//0 direktiv//NN|NEU|PLU|IND|NOM//amod//4 2005/68//RG|NOM//nsubj:pass//13 ///MID//cc//6 EG//NN|AN//nmod//4 om//PP//case//8 återförsäkring//NN|UTR|SIN|IND|NOM//nmod//4 (//PAD//punct//10 återförsäkringsdirektivet//NN|NEU|SIN|DEF|NOM//appos//4 )//PAD//punct//10 har//VB|PRS|AKT//aux//13 genomförts//VB|SUP|SFO//advcl//54 genom//PP//case//15 FRL//PM|NOM//obl//13 .//MAD//punct//13
4.8.1 Försäkringsrörelselagen;Återförsäkringsdirektivet//NN|NEU|SIN|DEF|NOM//parataxis//13 reglerar//VB|PRS|AKT//conj//13 rätten//NN|UTR|SIN|DEF|NOM//obj//18 att//IE//mark//21 starta//VB|INF|AKT//acl//19 och//KN//cc//23 driva//VB|INF|AKT//conj//21 självständig//JJ|POS|UTR|SIN|IND|NOM//amod//25 återförsäkringsverksamhet//NN|UTR|SIN|IND|NOM//obj//23 ,//MID//punct//13 utövad//PC|PRF|UTR|SIN|IND|NOM//conj//13 av//PP//case//29 försäkringsföretag//NN|NEU|PLU|IND|NOM//obl:agent//27 som//HP|-|-|-//nsubj//32 uteslutande//AB//advmod//32 driver//VB|PRS|AKT//acl:relcl//29 återförsäkringsverksamhet//NN|UTR|SIN|IND|NOM//obj//32 och//KN//cc//37 som//HP|-|-|-//nsubj//37 är//VB|PRS|AKT//aux:pass//37 etablerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//27 i//PP//case//40 en//DT|UTR|SIN|IND//det//40 medlemsstat//NN|UTR|SIN|IND|NOM//obl//37 eller//KN//cc//43 som//HP|-|-|-//nsubj//43 önskar//VB|PRS|AKT//conj//37 etablera//VB|INF|AKT//xcomp//43 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//44 där//AB//advmod//44 .//MAD//punct//13
4.8.1 Försäkringsrörelselagen;I//PP//case//53 1//RG|NOM//nummod//50 kap.//NN|AN//nmod//51 9//RG|NOM//nummod//52 §//NN|AN//nmod//53 FRL//PM|NOM//obl//13 framgår//VB|PRS|AKT//ROOT//54 att//SN//mark//59 med//PP//case//58 ett//DT|NEU|SIN|IND//det//58 återförsäkringsföretag//NN|NEU|SIN|IND|NOM//obl//59 avses//VB|PRS|SFO//advcl//54 i//PP//case//64 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//64 rätt//NN|UTR|SIN|IND|NOM//advmod//63 ett//DT|NEU|SIN|IND//det//64 försäkringsaktiebolag//NN|NEU|SIN|IND|NOM//obl//59 eller//KN//cc//68 ett//DT|NEU|SIN|IND//det//68 ömsesidigt//JJ|POS|NEU|SIN|IND|NOM//amod//68 försäkringsbolag//NN|NEU|SIN|IND|NOM//conj//64 som//HP|-|-|-//nsubj//71 har//VB|PRS|AKT//aux//71 fått//VB|SUP|AKT//acl:relcl//68 tillstånd//NN|NEU|SIN|IND|NOM//obj//71 för//PP//case//74 rörelse//NN|UTR|SIN|IND|NOM//nmod//72 som//HP|-|-|-//nsubj//77 bara//AB//advmod//77 avser//VB|PRS|AKT//acl:relcl//74 återförsäkring//NN|UTR|SIN|IND|NOM//obj//77 .//MAD//punct//54
4.8.1 Försäkringsrörelselagen;Av//PP//case//1 skäl//NN|NEU|SIN|IND|NOM//nmod//2 13//RG|NOM//nsubj//6 i//PP//case//5 direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//5 ingress//NN|UTR|SIN|IND|NOM//nmod//2 framgår//VB|PRS|AKT//advcl//114 att//SN//mark//11 direktivet//NN|NEU|SIN|DEF|NOM//nsubj:pass//11 inte//AB//advmod//11 bör//VB|PRS|AKT//aux//11 tillämpas//VB|INF|SFO//ccomp//6 för//PP//case//13 återförsäkringsskydd//NN|NEU|PLU|IND|NOM//obl//11 som//HP|-|-|-//nsubj:pass//15 tillhandahålls//VB|PRS|SFO//acl//13 eller//KN//cc//19 till//PP//advmod//19 fullo//NN|-|-|-|-//fixed//17 garanteras//VB|INF|SFO//conj//15 av//PP//case//22 en//DT|UTR|SIN|IND//det//22 medlemsstat//NN|UTR|SIN|IND|NOM//obl:agent//19 ,//MID//punct//6 när//HA//mark//69 denna//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//69 av//PP//case//27 skäl//NN|NEU|PLU|IND|NOM//nmod//25 som//HP|-|-|-//nsubj//34 är//VB|PRS|AKT//cop//34 av//PP//case//33 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 allmänt//JJ|POS|NEU|SIN|IND|NOM//amod//33 intresse//NN|NEU|SIN|IND|NOM//obl//34 uppträder//VB|PRS|AKT//acl:relcl//27 som//KN//mark//36 återförsäkringsgivare//NN|UTR|PLU|IND|NOM//obl//34 i//PP//case//39 sista//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//39 hand//NN|UTR|SIN|IND|NOM//nmod//36 ,//MID//punct//27 särskilt//AB//advmod//53 när//HA//mark//53 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//53 på//PP//case//49 grund//NN|UTR|SIN|IND|NOM//fixed//44 av//PP//fixed//44 en//DT|UTR|SIN|IND//det//49 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//49 situation//NN|UTR|SIN|IND|NOM//obl//53 på//PP//case//51 marknaden//NN|UTR|SIN|DEF|NOM//nmod//49 är//VB|PRS|AKT//cop//53 omöjligt//JJ|POS|NEU|SIN|IND|NOM//appos//27 att//IE//mark//55 erhålla//VB|INF|AKT//csubj//53 adekvat//JJ|POS|NEU|SIN|IND|NOM//amod//57 återförsäkringsskydd//NN|NEU|SIN|IND|NOM//obj//55 på//PP//case//60 affärsmässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 grunder//NN|UTR|PLU|IND|NOM//obl//55 .//MAD//punct//27
