Uppföljning av Trafikverkets totalentreprenader – uppföljning av 11 vägprojekt;På//PP//case//1 uppdrag//NN|NEU|SIN|IND|NOM//ROOT//1 av//PP//case//5 Produktivitetskommittén//NN|UTR|SIN|DEF|NOM//nmod:poss//4 ©//PM|NOM//nmod//5 Prolog//PM|NOM//nmod//1 2011//RG|NOM//nummod//5
Bilaga 8 / Vilka hinder finns till att implementera industriellt anläggningsbyggande?;Eftersom//SN//mark//245 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//245 är//VB|PRS|AKT//cop//245 så//AB//advmod//245 få//JJ|POS|UTR/NEU|PLU|IND|NOM//advcl//250 är//VB|PRS|AKT//cop//250 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//250 inte//AB//advmod//250 så//AB//advmod//250 relevant//JJ|POS|NEU|SIN|IND|NOM//conj//61 att//IE//mark//252 analysera//VB|INF|AKT//acl//250 beställarna//NN|UTR|PLU|DEF|NOM//obj//252 som//KN//case//257 en//DT|UTR|SIN|IND//det//257 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//257 grupp//NN|UTR|SIN|IND|NOM//obl//252 .//MAD//punct//61
Bilaga 8 / Vilka hinder finns till att implementera industriellt anläggningsbyggande?;Respondenterna//NN|UTR|PLU|DEF|NOM//nsubj//1 fick//VB|PRT|AKT//aux//4 även//AB//advmod//1 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//1 föreslå//VB|INF|AKT//ROOT//4 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 hinder//NN|NEU|PLU|IND|NOM//obj//4 ,//MID//punct//4 och//KN//cc//11 några//DT|UTR/NEU|PLU|IND//det//11 exempel//NN|NEU|PLU|IND|NOM//conj//4 som//HP|-|-|-//nsubj:pass//13 föreslogs//VB|PRT|SFO//acl:relcl//11 var//VB|PRT|AKT//cop//11 ://MID//punct//11
Bilaga 8 / Vilka hinder finns till att implementera industriellt anläggningsbyggande?;kunskapen//NN|UTR|SIN|DEF|NOM//nsubj//23 om//PP//case//20 en//DT|UTR|SIN|IND//det//20 industrialiserad//PC|PRF|UTR|SIN|IND|NOM//amod//20 tillverkningsprocess//NN|UTR|SIN|IND|NOM//nmod//16 är//VB|PRS|AKT//cop//23 så//AB//advmod//23 låg//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//11 att//SN//mark//30 tidig//JJ|POS|UTR|SIN|IND|NOM//amod//26 planläggning//NN|UTR|SIN|IND|NOM//nsubj//30 och//KN//cc//29 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 projektering//NN|UTR|SIN|IND|NOM//conj//26 hindrar//VB|PRS|AKT//csubj//23 tillämpning//NN|UTR|SIN|IND|NOM//obj//30 av//PP//case//33 angreppssättet//NN|NEU|SIN|DEF|NOM//nmod//31 ,//MID//punct//35 brist//NN|UTR|SIN|IND|NOM//conj//31 på//PP//case//37 incitament//NN|NEU|SIN|IND|NOM//nmod//35 för//PP//case//39 innovation//NN|UTR|SIN|IND|NOM//nmod//37 och//KN//cc//41 nytänkande//NN|NEU|SIN|IND|NOM//conj//39 ,//MID//punct//44 samt//KN//cc//44 brist//NN|UTR|SIN|IND|NOM//conj//31 på//PP//case//46 skydd//NN|NEU|SIN|IND|NOM//nmod//44 av//PP//case//49 immateriella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 rättigheter//NN|UTR|PLU|IND|NOM//nmod//46 för//PP//case//52 innovativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 lösningar//NN|UTR|PLU|IND|NOM//nmod//49 ,//MID//punct//44 särskilt//AB//advmod//57 för//PP//case//57 icke-vinnande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 anbudsförslag//NN|NEU|PLU|IND|NOM//nmod//44 .//MAD//punct//4

Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;I//PP//case//1 fallstudierna//NN|NEU|PLU|DEF|NOM//obl//5 var//VB|PRT|AKT//cop//5 respondenterna//NN|UTR|PLU|DEF|NOM//nsubj//5 ganska//AB//advmod//5 överens//PL//ROOT//5 om//PP//mark//10 att//SN//mark//10 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//10 är//VB|PRS|AKT//cop//10 entreprenören//NN|UTR|SIN|DEF|NOM//acl//5 som//HP|-|-|-//nsubj//13 måste//VB|PRS|AKT//aux//13 driva//VB|INF|AKT//acl:cleft//10 implementeringen//NN|UTR|SIN|DEF|NOM//obj//13 av//PP//case//17 industriellt//JJ|POS|NEU|SIN|IND|NOM//amod//17 byggande//NN|NEU|SIN|IND|NOM//nmod//14 ,//MID//punct//17 7//RG|NOM//nummod//20 respondenter//NN|UTR|PLU|IND|NOM//obj//13 ansåg//VB|PRT|AKT//csubj//5 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//21 .//MAD//punct//5 ”//PM|NOM//punct//26
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;Entreprenören//NN|UTR|SIN|DEF|NOM//nsubj//26 har//VB|PRS|AKT//parataxis//5 bäst//AB|SUV//advmod//26 helhetsbild//NN|UTR|SIN|IND|NOM//obj//26 medan//SN//mark//31 Trafikverket//NN|NEU|SIN|DEF|NOM//nsubj//31 saknar//VB|PRS|AKT//advcl//26 kostnadsuppfattning//NN|UTR|SIN|IND|NOM//obj//31 och//KN//cc//35 utförarkompetens//NN|UTR|SIN|DEF|GEN//nmod:poss//35 ”//PAD//conj//32 (//PAD//punct//37 B//NN|NEU|SIN|IND|NOM//appos//31 )//PAD//punct//37 .//MAD//punct//26
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;Särskilt//AB//advmod//42 vid//PP//case//42 totalentreprenader//NN|UTR|PLU|IND|NOM//obl//45 kan//VB|PRS|AKT//aux//45 entreprenören//NN|UTR|SIN|DEF|NOM//nsubj//45 driva//VB|INF|AKT//parataxis//26 denna//DT|UTR|SIN|DEF//det//47 implementering//NN|UTR|SIN|IND|NOM//obj//45 ,//MID//punct//45 men//KN//cc//52 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//51 situation//NN|UTR|SIN|IND|NOM//nsubj:pass//52 försvåras//VB|PRS|SFO//conj//45 vid//PP//case//54 generalentreprenad//NN|UTR|SIN|IND|NOM//obl//52 .//MAD//punct//26
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;Flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//1 respondenter//NN|UTR|PLU|IND|NOM//nsubj//2 anser//VB|PRS|AKT//ROOT//2 att//SN//mark//5 beställaren//NN|UTR|SIN|DEF|NOM//nsubj//5 har//VB|PRS|AKT//ccomp//2 en//DT|UTR|SIN|IND//det//7 huvudroll//NN|UTR|SIN|IND|NOM//obj//5 och//KN//cc//9 nämner//VB|PRS|AKT//conj//5 hur//HA//advmod//11 viktigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//9 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//11 är//VB|PRS|AKT//cop//11 att//SN//mark//16 beställaren//NN|UTR|SIN|DEF|NOM//nsubj//16 skapar//VB|PRS|AKT//csubj//11 förutsättningar//NN|UTR|PLU|IND|NOM//obj//16 för//PP//case//21 de//DT|UTR/NEU|PLU|DEF//det//21 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 aktörerna//NN|UTR|PLU|DEF|NOM//nmod//17 .//MAD//punct//2
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;Men//KN//cc//27 bara//AB//advmod//25 2//RG|NOM//nummod//26 respondenter//NN|UTR|PLU|IND|NOM//nsubj//27 ansåg//VB|PRT|AKT//conj//2 att//SN//mark//31 beställaren//NN|UTR|SIN|DEF|NOM//nsubj//31 är//VB|PRS|AKT//cop//31 den//PN|UTR|SIN|DEF|SUB/OBJ//ccomp//27 som//HP|-|-|-//nsubj//35 därigenom//AB//advmod//35 ska//VB|PRS|AKT//aux//35 driva//VB|INF|AKT//acl:relcl//31 implementeringen//NN|UTR|SIN|DEF|NOM//obj//35 .//MAD//punct//27 ”//PM|NOM//punct//40
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 går//VB|PRS|AKT//parataxis//27 inte//AB//advmod//40 utan//KN//case//43 beställaren//NN|UTR|SIN|DEF|NOM//obl//40 eftersom//SN//mark//46 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//46 styr//VB|PRS|AKT//advcl//40 i//PP//case//48 förprojektering//NN|UTR|SIN|IND|NOM//obl//46 och//KN//cc//50 normer//NN|UTR|PLU|IND|NOM//conj//48 ,//MID//punct//40 men//KN//cc//54 beställaren//NN|UTR|SIN|DEF|NOM//nsubj//54 driver//VB|PRS|AKT//conj//40 inte//AB//advmod//54 frågan//NN|UTR|SIN|DEF|NOM//obj//54 i//PP//advmod//54 dag//NN|UTR|SIN|IND|NOM//fixed//57 ”//RG|NOM//punct//54 (//PAD//punct//54 E//NN|NEU|SIN|IND|NOM//appos//54 )//PAD//punct//54 .//MAD//punct//40 ”//PM|NOM//punct//69
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;Beställaren//NN|UTR|SIN|DEF|NOM//nsubj//69 måste//VB|PRS|AKT//aux//69 vara//VB|INF|AKT//cop//69 mer//AB|KOM//advmod//69 lyhörda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//40 och//KN//cc//71 öppna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//69 för//PP//case//74 okonventionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 lösningar//NN|UTR|PLU|IND|NOM//obl//71 och//KN//cc//76 lita//VB|INF|AKT//conj//69 på//PP//case//79 entreprenörernas//NN|UTR|PLU|DEF|GEN//nmod:poss//79 förslag//NN|NEU|SIN|IND|NOM//obl//76 ”//RG|NOM//punct//69 (//PAD//punct//82 E//NN|NEU|SIN|IND|NOM//appos//69 )//PAD//punct//82 .//MAD//punct//2
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;Ingen//DT|UTR|SIN|IND//det//1 respondent//NN|UTR|SIN|IND|NOM//nsubj//2 ansåg//VB|PRT|AKT//ROOT//2 att//SN//mark//6 konsulterna//NN|UTR|PLU|DEF|NOM//nsubj//6 kan//VB|PRS|AKT//aux//6 driva//VB|INF|AKT//ccomp//2 implementeringen//NN|UTR|SIN|DEF|NOM//obj//6 även//AB//mark//11 om//SN//fixed//8 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//11 har//VB|PRS|AKT//advcl//6 en//DT|UTR|SIN|IND//det//14 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//14 roll//NN|UTR|SIN|IND|NOM//obj//11 i//PP//case//16 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//11 .//MAD//punct//2 ”//PAD//discourse//20
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;Även//AB//advmod//20 projektörer//NN|UTR|PLU|IND|NOM//nsubj//22 måste//VB|PRS|AKT//aux//22 vara//VB|INF|AKT//parataxis//2 med//PL//compound:prt//22 ,//MID//punct//22 men//KN//cc//27 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//27 driver//VB|PRS|AKT//conj//22 inte//AB//advmod//27 ,//MID//punct//22 beställaren//NN|UTR|SIN|DEF|NOM//nsubj//32 måste//VB|PRS|AKT//aux//32 styra//VB|INF|AKT//conj//22 projekteringen//NN|UTR|SIN|DEF|NOM//obj//32 om//SN//mark//37 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//37 är//VB|PRS|AKT//cop//37 utförandeentreprenad//PC|PRF|UTR|SIN|IND|NOM//advcl//32 så//SN//mark//42 att//SN//fixed//38 konsulter//NN|UTR|PLU|IND|NOM//nsubj//42 inte//AB//advmod//42 bygger//VB|PRS|AKT//advcl//37 in//PL//compound:prt//42 för//PP//case//46 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 begränsningar//NN|UTR|PLU|IND|NOM//obl//42 ”//RG|NOM//punct//22 (//PAD//punct//49 E//NN|NEU|SIN|IND|NOM//appos//47 )//PAD//punct//49 .//MAD//punct//49
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;En//DT|UTR|SIN|IND//det//53 respondent//NN|UTR|SIN|IND|NOM//nsubj//54 menade//VB|PRT|AKT//conj//22 till//AB//advmod//54 och//KN//fixed//55 med//AB//mark//61 att//SN//mark//61 konsulter//NN|UTR|PLU|IND|NOM//nsubj//61 kan//VB|PRS|AKT//aux//61 hindra//VB|INF|AKT//advcl//54 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//61 ://MID//punct//62 ”//RG|NOM//punct//65
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;konsulter//NN|UTR|PLU|IND|NOM//nsubj//70 ///MID//cc//67 arkitekter//NN|UTR|PLU|IND|NOM//conj//65 kan//VB|PRS|AKT//aux//70 vara//VB|INF|AKT//cop//70 motståndare//NN|UTR|PLU|IND|NOM//parataxis//22 till//PP//case//73 industriellt//JJ|POS|NEU|SIN|IND|NOM//amod//73 byggande//NN|NEU|SIN|IND|NOM//obl//70 pga//PP|AN//case//76 arkitektoniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//76 aspekter//NN|UTR|PLU|IND|NOM//nmod//73 samt//KN//cc//80 att//SN//mark//80 konsulter//NN|UTR|PLU|IND|NOM//nsubj//80 tjänar//VB|PRS|AKT//conj//22 på//PP//mark//83 att//IE//mark//83 ta//VB|INF|AKT//xcomp//80 fram//PL//compound:prt//83 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 och//KN//cc//87 unika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//85 lösningar//NN|UTR|PLU|IND|NOM//obj//83 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//90 tiden//NN|UTR|SIN|DEF|NOM//obl//83 till//PP//case//93 varje//DT|UTR/NEU|SIN|IND//det//93 projekt//NN|NEU|SIN|IND|NOM//obl//83 ”//PAD//punct//22 (//PAD//punct//96 B//NN|NEU|SIN|IND|NOM//appos//94 )//PAD//punct//96 .//MAD//punct//2
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;En//DT|UTR|SIN|IND//det//100 konsult//NN|UTR|SIN|IND|NOM//nsubj//101 menade//VB|PRT|AKT//parataxis//2 också//AB//advmod//101 att//SN//mark//106 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//106 inte//AB//advmod//106 finns//VB|PRS|SFO//ccomp//101 någon//DT|UTR|SIN|IND//det//111 naturlig//JJ|POS|UTR|SIN|IND|NOM//amod//111 och//KN//cc//110 logisk//JJ|POS|UTR|SIN|IND|NOM//conj//108 drivkraft//NN|UTR|SIN|IND|NOM//nsubj//106 hos//PP//case//113 konsulterna//NN|UTR|PLU|DEF|NOM//obl//106 ://MID//punct//101 ”//PAD//punct//2
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;incitamentet//NN|NEU|SIN|DEF|NOM//nsubj//126 hos//PP//case//118 konsulter//NN|UTR|PLU|IND|NOM//nmod//116 för//PP//mark//121 att//IE//mark//121 utveckla//VB|INF|AKT//acl//116 industriellt//JJ|POS|NEU|SIN|IND|NOM//amod//123 byggande//NN|NEU|SIN|IND|NOM//obj//121 är//VB|PRS|AKT//cop//126 obefintligt//JJ|POS|NEU|SIN|IND|NOM//advmod//126 ”//RG|NOM//parataxis//2 (//PAD//punct//128 K//NN|NEU|SIN|IND|NOM//appos//126 )//PAD//punct//128 .//MAD//punct//2
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;Endast//AB//advmod//1 2//RG|NOM//nummod//2 respondenter//NN|UTR|PLU|IND|NOM//obl//3 nämnde//VB|PRT|AKT//ROOT//3 att//SN//mark//9 även//AB//advmod//9 materialleverantörerna//NN|UTR|PLU|DEF|NOM//nsubj//9 kan//VB|PRS|AKT//aux//9 vara//VB|INF|AKT//cop//9 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//3 i//PP//case//12 industriellt//JJ|POS|NEU|SIN|IND|NOM//amod//12 byggande//NN|NEU|SIN|IND|NOM//obl//9 men//KN//cc//17 att//SN//mark//17 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//17 inte//AB//advmod//17 har//VB|PRS|AKT//conj//9 någon//DT|UTR|SIN|IND//det//19 huvudroll//NN|UTR|SIN|IND|NOM//obj//17 i//PP//advmod//17 dag//NN|UTR|SIN|IND|NOM//fixed//20 .//MAD//punct//3 ”//PAD//punct//25
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;Litet//JJ|POS|NEU|SIN|IND|NOM//amod//25 intresse//NN|NEU|SIN|IND|NOM//parataxis//3 från//PP//case//27 prefab-industrin//NN|UTR|SIN|DEF|NOM//nmod//25 att//IE//mark//29 gå//VB|INF|AKT//acl//25 in//PL//compound:prt//29 i//PP//case//32 anläggningsbranschen//NN|UTR|SIN|DEF|NOM//obl//29 –//RG|NOM//punct//25 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//35 har//VB|PRS|AKT//parataxis//25 fullt//AB|POS//advmod//37 upp//PL//advmod//39 att//IE//mark//39 göra//VB|INF|AKT//xcomp//35 ändå//AB//advmod//39 med//PP//case//42 husbyggnad//NN|UTR|SIN|IND|NOM//obl//39 ”//RG|NOM//punct//25 (//PAD//punct//45 K//NN|NEU|SIN|IND|NOM//appos//43 )//PAD//punct//45 .//MAD//punct//3
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//51 är//VB|PRS|AKT//cop//51 förstås//AB//advmod//51 något//PN|NEU|SIN|IND|SUB/OBJ//parataxis//3 som//HP|-|-|-//nsubj:pass//54 bör//VB|PRS|AKT//aux//54 undersökas//VB|INF|SFO//acl:relcl//51 genom//PP//case//56 dialog//NN|UTR|SIN|IND|NOM//obl//54 med//PP//case//58 leverantörer//NN|UTR|PLU|IND|NOM//nmod//56 inklusive//PP//case//60 prefab-industrin//NN|UTR|SIN|DEF|NOM//nmod//58 .//MAD//punct//51
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;Några//DT|UTR/NEU|PLU|IND//det//1 respondenter//NN|UTR|PLU|IND|NOM//nsubj//2 poängterade//VB|PRT|AKT//ROOT//2 att//SN//mark//8 ingen//DT|UTR|SIN|IND//det//6 enskild//JJ|POS|UTR|SIN|IND|NOM//amod//6 aktör//NN|UTR|SIN|IND|NOM//nsubj//8 kan//VB|PRS|AKT//aux//8 implementera//VB|INF|AKT//ccomp//2 industriellt//JJ|POS|NEU|SIN|IND|NOM//amod//10 byggande//NN|NEU|SIN|IND|NOM//obj//8 själv//JJ|POS|UTR|SIN|IND|NOM//advmod//8 .//MAD//punct//2 ”//PM|NOM//punct//16
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 måste//VB|PRS|AKT//aux//16 ske//VB|INF|AKT//parataxis//2 i//PP//case//18 samverkan//NN|UTR|SIN|IND|NOM//obl//16 ,//MID//punct//21 entreprenörerna//NN|UTR|PLU|DEF|NOM//nsubj//21 vet//VB|PRS|AKT//conj//16 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//24 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 produktionsmetoder//NN|UTR|PLU|IND|NOM//obj//21 ,//MID//punct//26 konsulterna//NN|UTR|PLU|DEF|NOM//conj//16 kan//VB|PRS|AKT//aux//31 regelverken//NN|NEU|PLU|DEF|NOM//nsubj//31 och//KN//cc//31 kan//VB|PRS|AKT//aux//31 hantera//VB|INF|AKT//conj//2 beställaren//NN|UTR|SIN|DEF|NOM//obj//31 ,//MID//punct//38 och//KN//cc//38 beställaren//NN|UTR|SIN|DEF|NOM//nsubj//38 måste//VB|PRS|AKT//aux//38 vara//VB|INF|AKT//cop//38 villig//JJ|POS|UTR|SIN|IND|NOM//conj//2 att//IE//mark//40 testa//VB|INF|AKT//advcl//38 nytt//AB|POS//advmod//40 ,//MID//punct//40 alla//DT|UTR/NEU|PLU|IND/DEF//det//45 tre//RG|NOM//nummod//45 parter//NN|UTR|PLU|IND|NOM//nsubj//47 måste//VB|PRS|AKT//aux//47 samverka//VB|INF|AKT//conj//40 ”//PM|NOM//punct//2 (//PAD//punct//50 K//NN|NEU|SIN|IND|NOM//appos//48 )//PAD//punct//50 .//MAD//punct//2
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;Respondenterna//NN|UTR|PLU|DEF|NOM//nsubj//1 verkade//VB|PRT|AKT//ROOT//1 inte//AB//advmod//1 tycka//VB|INF|AKT//xcomp//1 att//SN//mark//6 utomstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 aktörer//NN|UTR|PLU|IND|NOM//nsubj//11 i//PP//case//10 det//DT|NEU|SIN|DEF//det//10 omgivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 samhället//NN|NEU|SIN|DEF|NOM//nmod//6 spelade//VB|PRT|AKT//advcl//1 någon//DT|UTR|SIN|IND//det//14 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 roll//NN|UTR|SIN|IND|NOM//obj//11 .//MID//punct//1
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//19 är//VB|PRS|AKT//cop//19 främst//AB|SUV//advmod//19 projektaktörerna//NN|UTR|PLU|DEF|NOM//parataxis//1 som//HP|-|-|-//nsubj//21 har//VB|PRS|AKT//acl:cleft//19 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//21 i//PP//case//25 sin//PS|UTR|SIN|DEF//nmod:poss//25 hand//NN|UTR|SIN|IND|NOM//obl//21 .//MAD//punct//19
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;Om//SN//mark//31 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//31 ändå//AB//advmod//31 skulle//VB|PRT|AKT//aux//31 nämna//VB|INF|AKT//dislocated//35 någon//DT|UTR|SIN|IND//det//33 aktör//NN|UTR|SIN|IND|NOM//obj//31 så//KN//advcl//35 nämnde//VB|PRT|AKT//parataxis//19 de//DT|UTR/NEU|PLU|DEF//det//38 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//38 politiker//NN|UTR|PLU|IND|NOM//obj//35 ///MID//cc//40 myndigheter//NN|UTR|PLU|IND|NOM//conj//38 för//PP//mark//45 att//SN//mark//45 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//45 kan//VB|PRS|AKT//aux//45 påverka//VB|INF|AKT//advcl//35 kommuner//NN|UTR|PLU|IND|NOM//obj//45 och//KN//cc//48 staten//NN|UTR|SIN|DEF|NOM//conj//46 och//KN//cc//53 för//PP//mark//53 att//SN//mark//53 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//53 skriver//VB|PRS|AKT//conj//45 normer//NN|UTR|PLU|IND|NOM//obj//53 .//MAD//punct//19
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;Även//AB//advmod//57 fackföreningar//NN|UTR|PLU|IND|NOM//nsubj:pass//58 nämndes//VB|PRT|SFO//parataxis//19 ://MID//punct//58 ”//PAD//discourse//64
Bilaga 8 / Vem bör driva implementeringen av industriellt anläggningsbyggande?;fackföreningar//NN|UTR|PLU|IND|NOM//nsubj//64 är//VB|PRS|AKT//cop//64 nog//AB//advmod//64 kluvna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//58 ,//MID//punct//64 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//67 vill//VB|PRS|AKT//conj//19 inte//AB//advmod//67 att//SN//mark//71 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//71 blir//VB|PRS|AKT//ccomp//67 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//73 jobb//NN|NEU|PLU|IND|NOM//nsubj//71 men//KN//cc//76 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//76 vill//VB|PRS|AKT//conj//19 heller//AB//advmod//76 inte//AB//advmod//76 att//SN//mark//81 personalen//NN|UTR|SIN|DEF|NOM//nsubj//81 sliter//VB|PRS|AKT//ccomp//76 ut//PL//compound:prt//81 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//81 med//PP//case//86 tunga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//86 jobb//NN|NEU|PLU|IND|NOM//obl//81 ”//PAD//punct//19 (//PAD//punct//89 E//NN|NEU|SIN|IND|NOM//appos//87 )//PAD//punct//89 .//MAD//punct//19

Bilaga 8 / Vilka element/byggdelar är lämpliga att standardisera eller prefabricera?;Respondenterna//NN|UTR|PLU|DEF|NOM//nsubj//3 i//PP//case//2 fallstudieintervjuerna//NN|UTR|PLU|DEF|NOM//nmod//0 gav//VB|PRT|AKT//ROOT//3 här//AB//advmod//3 en//DT|UTR|SIN|IND//det//6 mängd//NN|UTR|SIN|IND|NOM//nmod//7 förslag//NN|NEU|PLU|IND|NOM//obj//3 på//PP//case//10 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 element//NN|NEU|PLU|IND|NOM//nmod//7 eller//KN//cc//12 byggdelar//NN|UTR|PLU|IND|NOM//conj//10 som//HP|-|-|-//nsubj//16 kan//VB|PRS|AKT//aux//16 vara//VB|INF|AKT//cop//16 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//12 att//IE//mark//18 standardisera//VB|INF|AKT//advcl//16 eller//KN//cc//20 prefabricera//VB|INF|AKT//conj//18 ,//MID//punct//26 men//KN//cc//26 de//DT|UTR/NEU|PLU|DEF//det//25 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//25 förslag//NN|NEU|PLU|IND|NOM//nsubj:pass//26 angavs//VB|PRT|SFO//conj//18 bara//AB//advmod//26 av//PP//case//30 enstaka//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 respondenter//NN|UTR|PLU|IND|NOM//obl//26 .//MAD//punct//3
Bilaga 8 / Vilka element/byggdelar är lämpliga att standardisera eller prefabricera?;Endast//AB//advmod//33 två//RG|NOM//nummod//34 element//NN|NEU|PLU|IND|NOM//nsubj:pass//37 ///MID//cc//36 byggdelar//NN|UTR|PLU|IND|NOM//conj//34 nämndes//VB|PRT|SFO//conj//3 av//PP//case//40 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 respondenter//NN|UTR|PLU|IND|NOM//obl:agent//37 ://MID//punct//37
Bilaga 8 / Vilka element/byggdelar är lämpliga att standardisera eller prefabricera?;Stödmurar//NN|UTR|PLU|IND|NOM//parataxis//37 och//KN//cc//44 bullerplank//NN|NEU|PLU|IND|NOM//conj//42 samt//KN//cc//46 betongbroar//NN|UTR|PLU|IND|NOM//conj//42 .//MAD//punct//3 ”//RG|NOM//punct//51
