IT i demokratins tjänst (1);Demokratiutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 forskarvolym//NN|NEU|SIN|IND|NOM//amod//2 VII//RG|NOM//ROOT//2
Fyra varningar;Teknikerna//NN|UTR|PLU|DEF|NOM//nsubj//80 i//PP//case//79 Amerika//PM|NOM//nmod//77 tänkte//VB|PRT|AKT//conj//7 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//80 att//SN//mark//85 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//85 skulle//VB|PRT|AKT//aux//85 gå//VB|INF|AKT//ccomp//80 att//IE//mark//87 bygga//VB|INF|AKT//xcomp//85 ihop//PL//compound:prt//87 en//DT|UTR|SIN|IND//det//90 ugn//NN|UTR|SIN|IND|NOM//obj//87 ,//MID//punct//93 en//DT|UTR|SIN|IND//det//93 brödrost//NN|UTR|SIN|IND|NOM//conj//90 ,//MID//punct//96 en//DT|UTR|SIN|IND//det//96 mixer//NN|UTR|SIN|IND|NOM//conj//90 ,//MID//punct//99 en//DT|UTR|SIN|IND//det//99 potatisskalare//NN|UTR|SIN|IND|NOM//conj//90 och//KN//cc//102 en//DT|UTR|SIN|IND//det//102 kaffebryggare//NN|UTR|SIN|IND|NOM//conj//90 i//PP//case//107 en//RG|UTR|SIN|IND|NOM//nummod//107 och//KN//fixed//104 samma//DT|UTR/NEU|SIN/PLU|IND//conj//104 apparat//NN|UTR|SIN|IND|NOM//nmod//102 .//MAD//punct//80
Fyra varningar;I//PP//case//110 verkligheten//NN|UTR|SIN|DEF|NOM//obl//111 visade//VB|PRT|AKT//conj//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//111 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//111 att//SN//mark//120 kvinnorna//NN|UTR|PLU|DEF|NOM//nsubj//120 som//HP|-|-|-//nsubj//117 arbetade//VB|PRT|AKT//acl:relcl//115 i//PP//case//119 köken//NN|NEU|PLU|DEF|NOM//obl//117 föredrog//VB|PRT|AKT//ccomp//111 att//IE//mark//122 ha//VB|INF|AKT//xcomp//120 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//124 apparater//NN|UTR|PLU|IND|NOM//obj//122 för//PP//case//127 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//127 uppgifter//NN|UTR|PLU|IND|NOM//obl//122 och//KN//cc//130 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//130 blev//VB|PRT|AKT//conj//111 aldrig//AB//advmod//130 någon//DT|UTR|SIN|IND//det//133 konvergens//NN|UTR|SIN|IND|NOM//xcomp//130 i//PP//case//135 köken//NN|NEU|PLU|DEF|NOM//nmod//133 i//PP//case//137 USA//PM|NOM//nmod//135 ,//MID//punct//145 och//KN//cc//145 inte//AB//advmod//145 heller//AB//advmod//145 i//PP//case//145 några//DT|UTR/NEU|PLU|IND//det//145 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//145 delar//NN|UTR|PLU|IND|NOM//conj//7 av//PP//case//147 världen//NN|UTR|SIN|DEF|NOM//nmod//145 .//MAD//punct//7
Fyra varningar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//151 är//VB|PRS|AKT//cop//151 möjligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//7 att//SN//mark//156 vi//PN|UTR|PLU|DEF|SUB//nsubj//156 kommer//VB|PRS|AKT//aux//156 att//IE//mark//156 säga//VB|INF|AKT//csubj//151 nej//IN//obj//156 till//PP//case//159 konvergens//NN|UTR|SIN|IND|NOM//obl//156 i//PP//case//163 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//163 elektroniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//163 värld//NN|UTR|SIN|IND|NOM//nmod//159 också//AB//advmod//156 .//MAD//punct//151
Fyra varningar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//168 kan//VB|PRS|AKT//aux//168 visa//VB|INF|AKT//conj//151 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//168 att//SN//mark//172 vi//PN|UTR|PLU|DEF|SUB//nsubj//172 föredrar//VB|PRS|AKT//ccomp//168 att//IE//mark//174 ha//VB|INF|AKT//xcomp//172 en//DT|UTR|SIN|IND//det//176 skärm//NN|UTR|SIN|IND|NOM//obj//174 för//PP//case//178 underhållning//NN|UTR|SIN|IND|NOM//obl//174 ,//MID//punct//181 en//DT|UTR|SIN|IND//det//181 annan//JJ|POS|UTR|SIN|IND|NOM//conj//178 som//HP|-|-|-//obl//184 vi//PN|UTR|PLU|DEF|SUB//nsubj//184 arbetar//VB|PRS|AKT//acl:relcl//181 med//PP//compound:prt//184 och//KN//cc//188 ytterligare//AB|KOM//advmod//188 en//RG|UTR|SIN|IND|NOM//conj//184 för//PP//mark//191 att//IE//mark//191 tala//VB|INF|AKT//advcl//184 med//PP//case//194 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//194 människor//NN|UTR|PLU|IND|NOM//obl//191 på//PP//case//191 .//MAD//punct//168
Fyra varningar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//198 blir//VB|PRS|AKT//parataxis//168 kanske//AB//advmod//198 så//AB//advmod//198 ,//MID//punct//198 att//SN//mark//216 ingenjörernas//NN|UTR|PLU|DEF|GEN//nmod:poss//204 dröm//NN|UTR|SIN|IND|NOM//nsubj//216 om//PP//case//208 en//DT|UTR|SIN|IND//det//208 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//208 skärm//NN|UTR|SIN|IND|NOM//nmod//204 ,//MID//punct//208 där//HA//advmod//214 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//213 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//213 apparater//NN|UTR|PLU|IND|NOM//nsubj//214 konvergerar//VB|PRS|AKT//advcl//216 ,//MID//punct//216 förblir//VB|PRS|AKT//csubj//198 ett//DT|NEU|SIN|IND//det//218 ingenjörernas//NN|UTR|PLU|DEF|GEN//nmod:poss//219 fantasifoster//NN|NEU|SIN|IND|NOM//obj//216 .//MAD//punct//168
Fyra varningar;En//DT|UTR|SIN|IND//det//1 opinionsundersökning//NN|UTR|SIN|IND|NOM//nsubj//11 som//HP|-|-|-//nsubj:pass//4 nyligen//AB//advmod//4 gjordes//VB|PRT|SFO//acl:relcl//1 av//PP//case//7 Pew//PM|NOM//nmod:poss//7 Center//PM|NOM//obl:agent//4 rörande//PP//case//9 media//NN|NEU|PLU|IND|NOM//obl//4 ,//MID//punct//1 visade//VB|PRT|AKT//ROOT//11 att//SN//mark//19 över//PP//advmod//14 40//RG|NOM//nummod//15 %//NN|AN//nsubj//19 av//PP//case//17 amerikanerna//NN|UTR|PLU|DEF|NOM//nmod//15 nu//AB//advmod//19 har//VB|PRS|AKT//ccomp//11 tillgång//NN|UTR|SIN|IND|NOM//obj//19 till//PP//case//22 Internet//NN|NEU|SIN|DEF|NOM//nmod//20 .//MAD//punct//11
Fyra varningar;Undersökningen//NN|UTR|SIN|DEF|NOM//nsubj//25 tog//VB|PRT|AKT//parataxis//11 emellertid//AB//advmod//25 ingen//DT|UTR|SIN|IND//det//28 hänsyn//NN|UTR|SIN|IND|NOM//obj//25 till//PP//mark//39 att//SN//mark//39 minst//AB|SUV//advmod//32 5//RG|NOM//nummod//33 %//NN|AN//nsubj//39 av//PP//case//36 alla//DT|UTR/NEU|PLU|IND/DEF//det//36 amerikaner//NN|UTR|PLU|IND|NOM//nmod//33 fortfarande//AB//advmod//39 inte//AB//advmod//39 har//VB|PRS|AKT//advcl//25 telefon//NN|UTR|SIN|IND|NOM//obj//39 och//KN//cc//45 alltså//AB//advmod//45 inte//AB//advmod//45 kan//VB|PRS|AKT//aux//45 delta//VB|INF|AKT//conj//39 i//PP//case//48 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//48 undersökningar//NN|UTR|PLU|IND|NOM//obl//45 !//MID//punct//25
Fyra varningar;Den//DT|UTR|SIN|DEF//det//54 ”//PAD//punct//50 gamla//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//54 ”//RG|NOM//punct//52 telefontekniken//NN|UTR|SIN|DEF|NOM//nsubj//58 är//VB|PRS|AKT//cop//58 ännu//AB//advmod//58 inte//AB//advmod//58 universell//JJ|POS|UTR|SIN|IND|NOM//parataxis//25 ,//MID//punct//25 internettekniken//NN|UTR|SIN|DEF|NOM//nsubj//64 är//VB|PRS|AKT//cop//64 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//64 ännu//AB//advmod//64 mindre//AB|KOM//conj//25 .//MAD//punct//64
Fyra varningar;Vi//PN|UTR|PLU|DEF|SUB//nsubj//71 ,//MID//punct//66 de//DT|UTR/NEU|PLU|DEF//nsubj//69 privilegierade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//66 ,//MID//punct//69 rör//VB|PRS|AKT//conj//25 oss//PN|UTR|PLU|DEF|OBJ//obj//71 på//PP//case//76 teknikens//NN|UTR|SIN|DEF|GEN//nmod:poss//76 yttersta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//76 frontlinje//NN|UTR|SIN|IND|NOM//obl//71 ,//MID//punct//84 men//KN//cc//84 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//80 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//84 är//VB|PRS|AKT//cop//84 långt//AB|POS//advmod//83 bakom//PP//advmod//84 den//PN|UTR|SIN|DEF|SUB/OBJ//conj//71 .//MAD//punct//71
Fyra varningar;I//PP//case//87 Skandinavien//PM|NOM//obl//71 ,//MID//punct//89 Finland//PM|NOM//conj//87 och//KN//cc//93 här//AB//advmod//93 i//PP//case//93 Sverige//PM|NOM//conj//87 ,//MID//punct//95 har//VB|PRS|AKT//conj//25 mobiltelefoner//NN|UTR|PLU|IND|NOM//nsubj//99 och//KN//cc//98 datorer//NN|UTR|PLU|IND|NOM//conj//96 fått//VB|SUP|AKT//conj//25 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//101 genomslag//NN|NEU|SIN|IND|NOM//obj//99 än//KN//mark//107 i//PP//case//107 de//DT|UTR/NEU|PLU|DEF//det//107 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//107 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//107 samhällen//NN|NEU|PLU|IND|NOM//acl//101 .//MAD//punct//25
Fyra varningar;Samtidigt//AB//advmod//110 finns//VB|PRS|SFO//parataxis//11 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//110 länder//NN|NEU|PLU|IND|NOM//nsubj//110 i//PP//case//114 Afrika//PM|NOM//nmod//112 och//KN//cc//116 Asien//PM|NOM//conj//114 där//HA//advmod//121 dessa//DT|UTR/NEU|PLU|DEF//det//119 apparater//NN|UTR|PLU|IND|NOM//nsubj//121 inte//AB//advmod//121 slagit//VB|SUP|AKT//acl:relcl//112 igenom//PL//compound:prt//121 alls//AB//advmod//121 –//RG|NOM//punct//135 även//AB//mark//135 om//SN//fixed//125 människor//NN|UTR|PLU|IND|NOM//nsubj//135 i//PP//case//130 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//130 områden//NN|NEU|PLU|IND|NOM//nmod//127 på//PP//case//133 de//DT|UTR/NEU|PLU|DEF//det//133 kontinenterna//NN|UTR|PLU|DEF|NOM//nmod//130 kan//VB|PRS|AKT//aux//135 hoppa//VB|INF|AKT//advcl//110 bock//NN|UTR|SIN|IND|NOM//obj//135 över//PP//case//139 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//139 teknologi//NN|UTR|SIN|IND|NOM//obl//135 och//KN//cc//141 landa//VB|INF|AKT//conj//135 i//PL//case//143 morgondagens//NN|UTR|SIN|DEF|GEN//obl//141 .//MAD//punct//11
Fyra varningar;Den//DT|UTR|SIN|DEF//det//2 tredje//RO|NOM//amod//2 varningen//NN|UTR|SIN|DEF|NOM//obl//3 gäller//VB|PRS|AKT//ROOT//3 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 man//PN|UTR|SIN|IND|SUB//nsubj//6 kallar//VB|PRS|AKT//acl:relcl//4 för//PP//case//9 ”//PAD//punct//9 spektrumöverflöd//NN|NEU|SIN|IND|NOM//obl//3 ”//PAD//punct//3 .//MAD//punct//3
Fyra varningar;Vi//PN|UTR|PLU|DEF|SUB//nsubj//13 tenderar//VB|PRS|AKT//parataxis//3 att//IE//mark//15 tro//VB|INF|AKT//xcomp//13 att//SN//mark//20 eftersom//SN//mark//20 ny//JJ|POS|UTR|SIN|IND|NOM//amod//19 teknik//NN|UTR|SIN|IND|NOM//nsubj//20 öppnar//VB|PRS|AKT//ccomp//15 upp//PL//compound:prt//20 ett//DT|NEU|SIN|IND//det//24 brett//JJ|POS|NEU|SIN|IND|NOM//amod//24 fält//NN|NEU|SIN|IND|NOM//obj//20 av//PP//case//26 kommunikationskanaler//NN|UTR|PLU|IND|NOM//nmod//24 ,//MID//punct//35 är//VB|PRS|AKT//cop//35 den//DT|UTR|SIN|DEF//det//31 gamla//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//31 oron//NN|UTR|SIN|DEF|NOM//nsubj//35 över//PP//case//34 begränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//34 sändningsspektra//NN|NEU|PLU|DEF|NOM//nmod//31 föråldrad//PC|PRF|UTR|SIN|IND|NOM//conj//13 .//MAD//punct//35
Fyra varningar;I//PP//case//38 USA//PM|NOM//obl//43 var//VB|PRT|AKT//cop//43 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//43 det//DT|NEU|SIN|DEF//det//43 begränsade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//43 sändningsspektrat//NN|NEU|SIN|DEF|NOM//nsubj//3 som//KN//mark//50 i//PP//case//46 början//NN|UTR|SIN|DEF|NOM//obl//49 av//PP//case//48 århundradet//NN|NEU|SIN|DEF|NOM//nmod//46 rättfärdigade//VB|PRT|AKT//amod//50 regleringen//NN|UTR|SIN|DEF|NOM//nmod//43 av//PP//case//52 radio//NN|UTR|SIN|IND|NOM//nmod//50 och//KN//cc//54 senare//AB|KOM//conj//50 av//PP//case//56 TV//NN|UTR|SIN|IND|NOM//nmod//54 .//MAD//punct//3
Fyra varningar;Men//KN//cc//59 spektrumöverflöd//NN|NEU|SIN|IND|NOM//conj//3 ,//MID//punct//64 både//KN//cc//64 genom//PP//case//64 bredare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//64 band//NN|NEU|PLU|IND|NOM//conj//59 och//KN//cc//67 annan//JJ|POS|UTR|SIN|IND|NOM//amod//67 teknik//NN|UTR|SIN|IND|NOM//conj//64 (//PAD//punct//64 laseroptiksatelliter//NN|UTR|PLU|IND|NOM//conj//64 )//PAD//punct//59 garanterar//VB|PRS|AKT//conj//3 inte//AB//advmod//71 pluralism//NN|UTR|SIN|IND|NOM//obj//71 i//PP//case//75 utbud//NN|NEU|SIN|IND|NOM//obl//71 och//KN//cc//77 innehåll//NN|NEU|SIN|IND|NOM//conj//75 .//MAD//punct//3
Fyra varningar;Vi//PN|UTR|PLU|DEF|SUB//nsubj//80 har//VB|PRS|AKT//parataxis//3 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//84 och//KN//cc//83 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//conj//81 kanaler//NN|UTR|PLU|IND|NOM//obj//80 för//PP//mark//87 att//IE//mark//87 visa//VB|INF|AKT//acl//84 ett//DT|NEU|SIN|IND//det//93 mer//AB|KOM//amod//93 och//KN//fixed//89 mer//AB|KOM//advmod//92 begränsat//PC|PRF|NEU|SIN|IND|NOM//conj//89 innehåll//NN|NEU|SIN|IND|NOM//obj//87 eftersom//SN//mark//96 ägandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//96 koncentreras//VB|PRS|SFO//advcl//80 och//KN//cc//98 blir//VB|PRS|AKT//conj//96 mer//AB|KOM//advmod//100 monopolistiskt//JJ|POS|NEU|SIN|IND|NOM//xcomp//98 .//MAD//punct//3
Fyra varningar;När//HA//mark//3 jag//PN|UTR|SIN|DEF|SUB//nsubj//3 först//AB//advmod//3 kom//VB|PRT|AKT//advcl//8 till//PP//case//5 Europa//PM|NOM//obl//3 på//PP//case//7 1950-talet//NN|NEU|SIN|DEF|NOM//obl//3 fanns//VB|PRT|SFO//ROOT//8 bara//AB//advmod//8 en//DT|UTR|SIN|IND//det//11 handfull//JJ|POS|UTR|SIN|IND|NOM//nmod//12 radio-//NN|UTR|-|-|SMS//nsubj//8 och//KN//cc//14 TV-kanaler//NN|UTR|PLU|IND|NOM//conj//12 i//PP//case//17 varje//DT|UTR/NEU|SIN|IND//det//17 land//NN|NEU|SIN|IND|NOM//obl//8 men//KN//cc//21 ,//MID//punct//21 uppriktigt//AB|POS//advmod//21 sagt//PC|PRF|NEU|SIN|IND|NOM//conj//8 ,//MID//punct//24 jag//PN|UTR|SIN|DEF|SUB//nsubj//24 fann//VB|PRT|AKT//conj//8 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 variation//NN|UTR|SIN|IND|NOM//obj//24 då//AB//advmod//24 ,//MID//punct//33 på//PP//case//33 två//RG|NOM//nummod//33 eller//KN//cc//32 tre//RG|NOM//conj//30 kanaler//NN|UTR|PLU|IND|NOM//obl//24 ,//MID//punct//33 än//KN//mark//37 jag//PN|UTR|SIN|DEF|SUB//nsubj//37 gör//VB|PRS|AKT//acl:relcl//33 i//PP//advmod//37 dag//NN|UTR|SIN|IND|NOM//fixed//38 på//PP//case//45 de//DT|UTR/NEU|PLU|DEF//det//45 50//RG|NOM//nummod//45 eller//KN//cc//42 100//RG|NOM//nummod//42 kanaler//NN|UTR|PLU|IND|NOM//obl//37 som//HP|-|-|-//nsubj//47 står//VB|PRS|AKT//acl:relcl//45 till//PP//compound:prt//47 buds//NN|NEU|SIN|IND|GEN//fixed//48 genom//PP//case//52 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//52 satellit-//NN|UTR|-|-|SMS//obl//47 och//KN//cc//54 kabelnät//NN|NEU|PLU|IND|NOM//conj//52 som//KN//mark//56 Sky//PM|NOM//advcl//47 Television//PM|NOM//flat:name//56 .//MAD//punct//33
Fyra varningar;Att//IE//mark//60 tro//VB|INF|AKT//advcl//24 att//SN//mark//63 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//63 blir//VB|PRS|AKT//ccomp//60 ett//DT|NEU|SIN|IND//det//67 mer//AB|KOM//advmod//66 varierat//PC|PRF|NEU|SIN|IND|NOM//amod//67 innehåll//NN|NEU|SIN|IND|NOM//nsubj//63 bara//AB//advmod//63 därför//HA//mark//72 att//SN//fixed//69 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//72 finns//VB|PRS|SFO//advcl//63 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//74 kanaler//NN|UTR|PLU|IND|NOM//nsubj//72 ,//MID//punct//78 är//VB|PRS|AKT//cop//78 inget//DT|NEU|SIN|IND//det//78 annat//JJ|POS|NEU|SIN|IND|NOM//conj//60 än//KN//case//81 ett//DT|NEU|SIN|IND//det//81 kategorifel//NN|NEU|SIN|IND|NOM//nmod//78 .//MAD//punct//8
Fyra varningar;Den//DT|UTR|SIN|DEF//det//2 sista//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//2 varningen//NN|UTR|SIN|DEF|NOM//nsubj//3 handlar//VB|PRS|AKT//ROOT//3 om//PP//mark//8 vad//HP|NEU|SIN|IND//obj//8 jag//PN|UTR|SIN|DEF|SUB//nsubj//8 vill//VB|PRS|AKT//aux//8 kalla//VB|INF|AKT//ccomp//3 ”//PM|NOM//punct//10 generationsfelslutet//NN|NEU|SIN|DEF|NOM//obj//8 ”//PM|NOM//punct//10 ,//MID//punct//15 som//HP|-|-|-//nsubj//15 har//VB|PRS|AKT//aux//15 förekommit//VB|SUP|AKT//conj//8 alltsedan//PP//nmod:poss//18 teknikhistoriens//NN|UTR|SIN|DEF|GEN//nmod:poss//18 begynnelse//NN|UTR|SIN|IND|NOM//obj//15 .//MID//punct//15
Fyra varningar;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//25 som//HP|-|-|-//nsubj//22 skapar//VB|PRS|AKT//acl:relcl//20 ny//JJ|POS|UTR|SIN|IND|NOM//amod//24 teknik//NN|UTR|SIN|IND|NOM//obj//22 knyter//VB|PRS|AKT//parataxis//3 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//25 till//PP//case//30 alla//DT|UTR/NEU|PLU|IND/DEF//det//30 de//DT|UTR/NEU|PLU|DEF//det//30 uppfattningar//NN|UTR|PLU|IND|NOM//obl//25 ,//MID//punct//32 värderingar//NN|UTR|PLU|IND|NOM//conj//30 och//KN//cc//34 fördomar//NN|UTR|PLU|IND|NOM//conj//30 som//HP|-|-|-//obj//37 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//37 tillskansat//VB|SUP|AKT//acl:relcl//34 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//37 under//PP//case//40 användningen//NN|UTR|SIN|DEF|NOM//obl//37 av//PP//case//44 den//DT|UTR|SIN|DEF//det//44 gamla//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//44 teknik//NN|UTR|SIN|IND|NOM//nmod//40 som//HP|-|-|-//obl//47 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//47 växte//VB|PRT|AKT//acl:relcl//44 upp//PL//compound:prt//47 med//PP//case//45 .//MAD//punct//3
Fyra varningar;Och//KN//cc//53 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//53 gör//VB|PRS|AKT//conj//3 antaganden//NN|NEU|PLU|IND|NOM//obj//53 om//PP//case//58 den//DT|UTR|SIN|DEF//det//58 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//58 tekniken//NN|UTR|SIN|DEF|NOM//obl//53 utifrån//PP//case//61 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//61 erfarenheter//NN|UTR|PLU|IND|NOM//nmod//58 av//PP//case//64 den//DT|UTR|SIN|DEF//det//64 gamla//JJ|POS|UTR/NEU|SIN|DEF|NOM//nmod//61 .//MAD//punct//53
Fyra varningar;Mina//PS|UTR/NEU|PLU|DEF//nmod:poss//67 kollegor//NN|UTR|PLU|IND|NOM//nsubj//81 ,//MID//punct//67 som//HP|-|-|-//nsubj:pass//70 utbildades//VB|PRT|SFO//acl:relcl//67 i//PP//case//72 bibliotek//NN|NEU|SIN|IND|NOM//obl//70 och//KN//cc//74 arkiv//NN|NEU|PLU|IND|NOM//conj//72 fulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//70 av//PP//case//77 böcker//NN|UTR|PLU|IND|NOM//nmod//75 och//KN//cc//79 tidskrifter//NN|UTR|PLU|IND|NOM//conj//77 ,//MID//punct//67 anser//VB|PRS|AKT//parataxis//53 att//SN//mark//87 Internet//NN|NEU|SIN|DEF|NOM//nsubj//87 är//VB|PRS|AKT//cop//87 ett//DT|NEU|SIN|IND//det//87 underbart//JJ|POS|NEU|SIN|IND|NOM//amod//87 forskningsredskap//NN|NEU|SIN|IND|NOM//ccomp//81 .//MAD//punct//81
Fyra varningar;För//PP//case//90 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//94 är//VB|PRS|AKT//cop//94 Internet//NN|NEU|SIN|DEF|NOM//nsubj//94 ett//DT|NEU|SIN|IND//det//94 surrogatbibliotek//NN|NEU|SIN|IND|NOM//conj//81 ,//MID//punct//94 en//DT|UTR|SIN|IND//det//97 ersättning//NN|UTR|SIN|IND|NOM//conj//94 för//PP//case//99 referenssystem//NN|NEU|PLU|IND|NOM//nmod//97 .//MAD//punct//3
Fyra varningar;Naturligtvis//AB//advmod//102 antar//VB|PRS|AKT//parataxis//3 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//102 också//AB//advmod//102 att//SN//mark//110 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//110 är//VB|PRS|AKT//cop//110 det//DT|NEU|SIN|DEF//det//110 främsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//110 syftet//NN|NEU|SIN|DEF|NOM//ccomp//102 med//PP//case//112 Internet//NN|NEU|SIN|DEF|NOM//nmod//110 .//MID//punct//102
Fyra varningar;Men//KN//cc//130 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//116 barn//NN|NEU|PLU|IND|NOM//nsubj//130 och//KN//cc//118 barnbarn//NN|NEU|PLU|IND|NOM//conj//116 ,//MID//punct//118 som//HP|-|-|-//nsubj//121 vuxit//VB|SUP|AKT//acl:relcl//118 upp//PL//compound:prt//121 i//PP//case//126 en//DT|UTR|SIN|IND//det//125 bildrik//NN|UTR|SIN|IND|NOM//nmod//126 TV-//NN|UTR|-|-|SMS//obl//121 och//KN//cc//128 internetkultur//NN|UTR|SIN|IND|NOM//conj//126 ,//MID//punct//116 har//VB|PRS|AKT//conj//102 föga//AB//amod//132 erfarenhet//NN|UTR|SIN|IND|NOM//obj//130 av//PP//case//134 böcker//NN|UTR|PLU|IND|NOM//nmod//132 och//KN//cc//136 bibliotek//NN|NEU|PLU|IND|NOM//conj//134 och//KN//cc//140 kommer//VB|PRS|AKT//aux//140 att//IE//mark//140 betrakta//VB|INF|AKT//conj//130 den//DT|UTR|SIN|DEF//det//143 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//143 tekniken//NN|UTR|SIN|DEF|NOM//obj//140 med//PP//case//148 en//DT|UTR|SIN|IND//det//147 annan//JJ|POS|UTR|SIN|IND|NOM//amod//147 uppsättning//NN|UTR|SIN|IND|NOM//nmod//148 förväntningar//NN|UTR|PLU|IND|NOM//obl//140 .//MAD//punct//102
Fyra varningar;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//153 kanske//AB//advmod//152 aldrig//AB//advmod//153 lär//VB|PRS|AKT//appos//102 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//153 att//IE//mark//156 använda//VB|INF|AKT//xcomp//153 nätet//NN|NEU|SIN|DEF|NOM//obj//156 som//KN//mark//159 referensredskap//NN|NEU|SIN|IND|NOM//obl//156 eftersom//SN//mark//163 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//163 aldrig//AB//advmod//163 lärt//VB|SUP|AKT//advcl//156 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//163 använda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//163 referenser//NN|UTR|PLU|IND|NOM//obj//165 .//MAD//punct//3
Fyra varningar;Generationsfelslutet//NN|NEU|SIN|DEF|NOM//nsubj//169 hindrar//VB|PRS|AKT//parataxis//3 oss//PN|UTR|PLU|DEF|OBJ//obj//169 från//PP//mark//173 att//IE//mark//173 se//VB|INF|AKT//advcl//169 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//173 .//MAD//punct//3
