11 Regleringar och regleringsmyndigheter ;Branscher//NN|UTR|PLU|IND|NOM//nsubj//5 och//KN//cc//3 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 företag//NN|NEU|PLU|IND|NOM//conj//0 är//VB|PRS|AKT//cop//5 föremål//NN|NEU|PLU|IND|NOM//ROOT//5 för//PP//case//10 en//DT|UTR|SIN|IND//det//8 mängd//NN|UTR|SIN|IND|NOM//nmod//10 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 regleringar//NN|UTR|PLU|IND|NOM//nmod//5 .//MAD//punct//5
11 Regleringar och regleringsmyndigheter ;De//DT|UTR/NEU|PLU|DEF//det//14 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//nsubj//15 anser//VB|PRS|AKT//conj//11 att//SN//mark//19 marknaderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//19 ska//VB|PRS|AKT//aux//19 omfattas//VB|INF|SFO//ccomp//15 av//PP//case//21 regleringar//NN|UTR|PLU|IND|NOM//obl:agent//19 men//KN//cc//24 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 råder//VB|PRS|AKT//conj//15 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 synpunkter//NN|UTR|PLU|IND|NOM//nsubj//24 på//PP//mark//32 hur//HA//advmod//29 intensivt//AB|POS//amod//30 marknaderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//32 ska//VB|PRS|AKT//aux//32 regleras//VB|INF|SFO//acl//26 .//MAD//punct//11
11 Regleringar och regleringsmyndigheter ;Ekonomer//NN|UTR|PLU|IND|NOM//nsubj//35 påtalar//VB|PRS|AKT//conj//11 ofta//AB|POS//advmod//35 att//SN//mark//41 man//PN|UTR|SIN|IND|SUB//nsubj//41 ska//VB|PRS|AKT//aux//41 vara//VB|INF|AKT//cop//41 restriktiv//JJ|POS|UTR|SIN|IND|NOM//ccomp//35 när//HA//mark//44 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//44 gäller//VB|PRS|AKT//advcl//41 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 ingrepp//NN|NEU|PLU|IND|NOM//obj//44 inom//PP//case//52 i//PP//case//50 varje//DT|UTR/NEU|SIN|IND//det//50 fall//NN|NEU|SIN|IND|NOM//nmod//52 teknikintensiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 branscher//NN|UTR|PLU|IND|NOM//obl//44 som//KN//cc//52 t.ex.//AB|AN//advmod//55 telebranschen//NN|UTR|SIN|DEF|NOM//appos//52 .//MID//punct//35
11 Regleringar och regleringsmyndigheter ;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//61 kan//VB|PRS|AKT//aux//61 nämligen//AB//advmod//61 vara//VB|INF|AKT//cop//61 svårt//JJ|POS|NEU|SIN|IND|NOM//parataxis//35 att//IE//mark//63 förutse//VB|INF|AKT//csubj//61 hur//HA//advmod//69 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//66 branscher//NN|UTR|PLU|IND|NOM//nsubj:pass//69 kommer//VB|PRS|AKT//aux//69 att//IE//mark//69 utvecklas//VB|INF|SFO//ccomp//63 och//KN//cc//72 snabba//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 marknadsingripanden//NN|NEU|PLU|IND|NOM//conj//69 kan//VB|PRS|AKT//aux//74 riskera//VB|INF|AKT//conj//11 att//IE//mark//76 hindra//VB|INF|AKT//xcomp//74 en//DT|UTR|SIN|IND//det//79 effektiv//JJ|POS|UTR|SIN|IND|NOM//amod//79 resursallokering//NN|UTR|SIN|IND|NOM//obj//76 på//PP//case//81 sikt//NN|UTR|SIN|IND|NOM//obl//76 .//MAD//punct//11
11 Regleringar och regleringsmyndigheter ;Andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 grupper//NN|UTR|PLU|IND|NOM//parataxis//11 ,//MID//punct//84 t.ex.//AB|AN//advmod//87 regleringsmyndigheterna//NN|UTR|PLU|DEF|NOM//appos//84 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//87 ,//MID//punct//84 förespråkar//VB|PRS|AKT//conj//11 ofta//AB|POS//advmod//90 en//DT|UTR|SIN|IND//det//95 mer//AB|KOM//advmod//94 påtaglig//JJ|POS|UTR|SIN|IND|NOM//amod//95 reglering//NN|UTR|SIN|IND|NOM//obj//90 med//PP//case//98 snabba//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//98 ingripanden//NN|NEU|PLU|IND|NOM//nmod//95 för//PP//mark//101 att//IE//mark//101 begränsa//VB|INF|AKT//acl//98 företagens//NN|NEU|PLU|DEF|GEN//nmod:poss//103 möjligheter//NN|UTR|PLU|IND|NOM//obj//101 att//IE//mark//108 genom//PP//case//107 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//107 strategier//NN|UTR|PLU|IND|NOM//obl//108 snedvrida//VB|INF|AKT//acl//103 konkurrensen//NN|UTR|SIN|DEF|NOM//obj//108 .//MAD//punct//11
11 Regleringar och regleringsmyndigheter ;En//DT|UTR|SIN|IND//det//113 naturlig//JJ|POS|UTR|SIN|IND|NOM//amod//113 fråga//NN|UTR|SIN|IND|NOM//appos//11 som//HP|-|-|-//nsubj//115 uppstår//VB|PRS|AKT//acl:relcl//113 är//VB|PRS|AKT//cop//113 därför//AB//advmod//124 hur//HA//advmod//124 branscher//NN|UTR|PLU|IND|NOM//nsubj:pass//124 på//PP//case//122 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//122 sätt//NN|NEU|PLU|IND|NOM//nmod//119 ska//VB|PRS|AKT//aux//124 regleras//VB|INF|SFO//acl:relcl//113 för//PP//mark//127 att//IE//mark//127 uppnå//VB|INF|AKT//advcl//124 de//DT|UTR/NEU|PLU|DEF//det//129 mål//NN|NEU|PLU|IND|NOM//obj//127 som//HP|-|-|-//nsubj:pass//131 ställts//VB|SUP|SFO//acl:relcl//129 upp//PL//compound:prt//131 av//PP//case//134 riksdag//NN|UTR|SIN|IND|NOM//obl:agent//131 och//KN//cc//136 regering//NN|UTR|SIN|IND|NOM//conj//134 .//MAD//punct//11
11 Regleringar och regleringsmyndigheter ;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 inga//DT|UTR/NEU|PLU|IND//det//4 entydiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 svar//NN|NEU|PLU|IND|NOM//nsubj//1 på//PP//case//6 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//1 men//KN//cc//8 resultaten//NN|NEU|PLU|DEF|NOM//nsubj//13 från//PP//case//11 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//11 forskning//NN|UTR|SIN|IND|NOM//nmod//8 kan//VB|PRS|AKT//aux//13 ge//VB|INF|AKT//conj//1 en//DT|UTR|SIN|IND//det//15 uppfattning//NN|UTR|SIN|IND|NOM//obj//13 om//PP//case//17 riktningen//NN|UTR|SIN|DEF|NOM//nmod//15 eller//KN//cc//20 åtminstone//AB//advmod//20 tala//VB|INF|AKT//conj//13 om//PL//mark//27 vad//HP|NEU|SIN|IND//dislocated//27 som//HP|-|-|-//nsubj//27 är//VB|PRS|AKT//cop//27 mindre//AB|KOM//advmod//26 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 sätt//NN|NEU|PLU|IND|NOM//obl//20 att//IE//mark//29 reglera//VB|INF|AKT//acl//27 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 marknader//NN|UTR|PLU|IND|NOM//obj//29 på//PP//case//29 .//MAD//punct//1
11 Regleringar och regleringsmyndigheter ;Viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 frågor//NN|UTR|PLU|IND|NOM//nsubj//1 som//HP|-|-|-//nsubj:pass//38 bör//VB|PRS|AKT//aux//38 besvaras//VB|INF|SFO//acl:relcl//35 ,//MID//punct//35 och//KN//cc//42 som//HP|-|-|-//nsubj:pass//42 diskuteras//VB|PRS|SFO//acl:relcl//35 i//PP//case//45 det//DT|NEU|SIN|DEF//det//45 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//42 ,//MID//punct//35 är//VB|PRS|AKT//cop//35 ://MAD//punct//1
11 Regleringar och regleringsmyndigheter ;•//PP//mark//4 Vilka//HD|UTR/NEU|PLU|IND//det//2 avvägningar//NN|UTR|PLU|IND|NOM//nsubj:pass//4 ska//VB|PRS|AKT//aux//4 göras//VB|INF|SFO//ROOT//4 på//PP//case//6 kort//JJ|POS|UTR|SIN|IND|NOM//advmod//4 och//KN//cc//10 på//PP//case//10 lång//JJ|POS|UTR|SIN|IND|NOM//amod//10 sikt//NN|UTR|SIN|IND|NOM//conj//6 ?//MAD//punct//4
11 Regleringar och regleringsmyndigheter ;•//PP//mark//6 Vilka//HD|UTR/NEU|PLU|IND//det//2 delar//NN|UTR|PLU|IND|NOM//nsubj:pass//6 av//PP//case//4 marknaden//NN|UTR|SIN|DEF|NOM//nmod//2 ska//VB|PRS|AKT//aux//6 regleras//VB|INF|SFO//ROOT//6 och//KN//cc//10 på//PP//case//10 vilket//HD|NEU|SIN|IND//det//10 sätt//NN|NEU|SIN|IND|NOM//obl//6 ?//MAD//punct//6
11 Regleringar och regleringsmyndigheter ;•//NN|UTR|SIN|IND|NOM//advmod//3 Bör//VB|PRS|AKT//aux//3 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 finnas//VB|INF|SFO//ROOT//3 sektorsspecifika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 regleringar//NN|UTR|PLU|IND|NOM//nsubj//3 eller//KN//cc//7 tillgodoser//VB|PRS|AKT//conj//3 generella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 konkurrensregler//NN|UTR|PLU|IND|NOM//obj//7 behovet//NN|NEU|SIN|DEF|NOM//obj//7 ?//MID//punct//3
11 Regleringar och regleringsmyndigheter ;Bör//VB|PRS|AKT//aux//14 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//14 finnas//VB|INF|SFO//conj//3 inslag//NN|NEU|PLU|IND|NOM//xcomp//14 av//PP//case//17 båda//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nmod//15 ?//MID//punct//14
11 Regleringar och regleringsmyndigheter ;11.7.1//RG|NOM//nsubj:pass//20 Mål//NN|NEU|PLU|IND|NOM//parataxis//14 för//PP//case//22 regleringar//NN|UTR|PLU|IND|NOM//obl//20
11 Regleringar och regleringsmyndigheter ;Utgångspunkten//NN|UTR|SIN|DEF|NOM//nsubj//7 för//PP//case//2 val//NN|NEU|SIN|IND|NOM//nmod//0 av//PP//case//4 reglering//NN|UTR|SIN|IND|NOM//nmod//2 är//VB|PRS|AKT//cop//7 de//DT|UTR/NEU|PLU|DEF//det//7 mål//NN|NEU|PLU|IND|NOM//ROOT//7 som//HP|-|-|-//obj//12 riksdag//NN|UTR|SIN|IND|NOM//nsubj//12 och//KN//cc//11 regering//NN|UTR|SIN|IND|NOM//conj//9 fastställer//VB|PRS|AKT//acl:relcl//7 för//PP//case//14 marknaden//NN|UTR|SIN|DEF|NOM//obl//12 .//MAD//punct//7
11 Regleringar och regleringsmyndigheter ;På//PP//case//19 de//DT|UTR/NEU|PLU|DEF//det//19 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 marknaderna//NN|UTR|PLU|DEF|NOM//obl//20 finns//VB|PRS|SFO//parataxis//7 normalt//AB|POS//advmod//20 sett//VB|SUP|AKT//advmod//20 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//25 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 mål//NN|NEU|PLU|IND|NOM//obj//22 som//HP|-|-|-//nsubj:pass//28 ska//VB|PRS|AKT//aux//28 uppfyllas//VB|INF|SFO//acl:relcl//25 .//MAD//punct//7
11 Regleringar och regleringsmyndigheter ;Dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//34 kan//VB|PRS|AKT//aux//34 dock//AB//advmod//34 delvis//AB//advmod//34 komma//VB|INF|AKT//parataxis//7 i//PP//compound:prt//34 konflikt//NN|UTR|SIN|IND|NOM//fixed//35 med//PP//case//38 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obl//34 .//MAD//punct//34
11 Regleringar och regleringsmyndigheter ;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//43 kan//VB|PRS|AKT//aux//43 också//AB//advmod//43 finnas//VB|INF|SFO//conj//34 en//DT|UTR|SIN|IND//det//45 avvägning//NN|UTR|SIN|IND|NOM//obj//43 mellan//PP//case//47 kortsiktig//JJ|POS|UTR|SIN|IND|NOM//nmod//45 (//PAD//punct//49 statisk//JJ|POS|UTR|SIN|IND|NOM//appos//47 )//PAD//punct//49 och//KN//cc//52 långsiktig//JJ|POS|UTR|SIN|IND|NOM//conj//47 (//PAD//punct//54 dynamisk//JJ|POS|UTR|SIN|IND|NOM//appos//52 )//PAD//punct//56 effektivitet//NN|UTR|SIN|IND|NOM//conj//47 ://MAD//punct//34
11 Regleringar och regleringsmyndigheter ;•//NN|UTR|SIN|IND|NOM//mark//4 Hur//HA//advmod//4 kan//VB|PRS|AKT//aux//4 man//PN|UTR|SIN|IND|SUB//nsubj//4 säkerställa//VB|INF|AKT//ROOT//4 ett//DT|NEU|SIN|IND//det//7 effektivt//JJ|POS|NEU|SIN|IND|NOM//amod//7 nyttjande//NN|NEU|SIN|IND|NOM//obj//4 av//PP//case//10 existerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 infrastruktur//NN|UTR|SIN|IND|NOM//nmod//7 och//KN//cc//12 tjänster//NN|UTR|PLU|IND|NOM//conj//10 (//PAD//punct//15 statisk//JJ|POS|UTR|SIN|IND|NOM//amod//15 effektivitet//NN|UTR|SIN|IND|NOM//appos//7 )//PAD//punct//15 ?//MAD//punct//4
11 Regleringar och regleringsmyndigheter ;•//NN|UTR|SIN|IND|NOM//mark//4 Hur//HA//advmod//4 kan//VB|PRS|AKT//aux//4 man//PN|UTR|SIN|IND|SUB//nsubj//4 säkerställa//VB|INF|AKT//ROOT//4 optimala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 incitament//NN|NEU|PLU|IND|NOM//obj//4 att//IE//mark//8 investera//VB|INF|AKT//acl//6 i//PP//case//11 ny//JJ|POS|UTR|SIN|IND|NOM//amod//11 infrastruktur//NN|UTR|SIN|IND|NOM//obl//8 och//KN//cc//13 tjänsteutveckling//NN|UTR|SIN|IND|NOM//conj//11 (//PAD//punct//16 dynamisk//JJ|POS|UTR|SIN|IND|NOM//amod//16 effektivitet//NN|UTR|SIN|IND|NOM//appos//8 )//PAD//punct//4 ?//MAD//punct//4
11 Regleringar och regleringsmyndigheter ;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 en//DT|UTR|SIN|IND//det//3 tendens//NN|UTR|SIN|IND|NOM//nsubj//1 att//SN//mark//7 politiker//NN|UTR|PLU|IND|NOM//nsubj//7 ofta//AB|POS//advmod//7 favoriserar//VB|PRS|AKT//acl//3 kortsiktig//JJ|POS|UTR|SIN|IND|NOM//amod//9 effektivitet//NN|UTR|SIN|IND|NOM//obj//7 framför//PP//case//12 långsiktig//JJ|POS|UTR|SIN|IND|NOM//amod//12 effektivitet//NN|UTR|SIN|IND|NOM//obl//7 .//MAD//punct//1
11 Regleringar och regleringsmyndigheter ;Beslutet//NN|NEU|SIN|DEF|NOM//nsubj:pass//18 kan//VB|PRS|AKT//aux//18 dock//AB//advmod//18 inte//AB//advmod//18 fattas//VB|INF|SFO//parataxis//1 oavhängigt//AB|POS//advmod//18 ,//MID//punct//18 eftersom//SN//mark//35 låga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 priser//NN|NEU|PLU|IND|NOM//nsubj//35 i//PP//advmod//23 dag//NN|UTR|SIN|IND|NOM//fixed//24 och//KN//cc//28 generösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 villkor//NN|NEU|PLU|IND|NOM//conj//24 för//PP//case//30 tillträde//NN|NEU|SIN|IND|NOM//nmod//23 till//PP//case//32 konkurrenters//NN|UTR|PLU|IND|GEN//nmod//23 infrastruktur//NN|UTR|SIN|IND|NOM//conj//23 kan//VB|PRS|AKT//aux//35 ge//VB|INF|AKT//advcl//18 minskade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//37 incitament//NN|NEU|PLU|IND|NOM//obj//35 till//PP//case//40 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 investeringar//NN|UTR|PLU|IND|NOM//obl//35 (//PAD//punct//18 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//47 behöver//VB|PRS|AKT//aux//47 dock//AB//advmod//47 inte//AB//advmod//47 vara//VB|INF|AKT//cop//47 så//AB//parataxis//18 )//PAD//punct//18 .//MAD//punct//18
11 Regleringar och regleringsmyndigheter ;Kortsiktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 ingripanden//NN|NEU|PLU|IND|NOM//nsubj//59 i//PP//case//53 syfte//NN|NEU|SIN|IND|NOM//nmod//51 att//IE//mark//55 skapa//VB|INF|AKT//acl//51 konkurrens//NN|UTR|SIN|IND|NOM//obj//55 kan//VB|PRS|AKT//aux//59 således//AB//advmod//59 påverka//VB|INF|AKT//parataxis//18 den//DT|UTR|SIN|DEF//det//62 långsiktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//62 effektiviteten//NN|UTR|SIN|DEF|NOM//obj//59 .//MAD//punct//18
11 Regleringar och regleringsmyndigheter ;Vidare//AB|KOM//advmod//1 tenderar//VB|PRS|AKT//ROOT//1 kortsiktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 mål//NN|NEU|PLU|IND|NOM//obj//1 att//IE//mark//5 hindra//VB|INF|AKT//acl//3 en//DT|UTR|SIN|IND//det//8 effektiv//JJ|POS|UTR|SIN|IND|NOM//amod//8 konkurrens//NN|UTR|SIN|IND|NOM//obj//5 i//PP//case//10 infrastrukturen//NN|UTR|SIN|DEF|NOM//obl//5 ,//MID//punct//12 ge//VB|INF|AKT//conj//1 rum//NN|NEU|SIN|IND|NOM//obj//12 för//PP//case//16 ineffektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 företag//NN|NEU|PLU|IND|NOM//obl//12 samt//KN//cc//18 cementera//VB|INF|AKT//conj//1 marknadsstruktur//NN|UTR|SIN|IND|NOM//obj//18 och//KN//cc//21 regleringsregim//NN|UTR|SIN|IND|NOM//conj//19 .//MAD//punct//1
11 Regleringar och regleringsmyndigheter ;Innovationstakten//NN|UTR|SIN|DEF|NOM//nsubj:pass//26 kan//VB|PRS|AKT//aux//26 också//AB//advmod//26 påverkas//VB|INF|SFO//parataxis//1 negativt//AB|POS//advmod//26 av//PP//case//31 en//DT|UTR|SIN|IND//det//31 kortsiktig//JJ|POS|UTR|SIN|IND|NOM//amod//31 politik//NN|UTR|SIN|IND|NOM//obl:agent//26 .//MID//punct//26
11 Regleringar och regleringsmyndigheter ;11.7.2//RG|NOM//amod//34 Regleringar//NN|UTR|PLU|IND|NOM//appos//26 av//PP//case//36 nätverksindustrier//NN|UTR|PLU|IND|NOM//nmod//34 –//RG|NOM//punct//39 speciella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 problem//NN|NEU|PLU|IND|NOM//conj//36
11 Regleringar och regleringsmyndigheter ;Nätverksmarknader//NN|UTR|PLU|IND|NOM//nsubj//1 ställer//VB|PRS|AKT//ROOT//1 speciella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 krav//NN|NEU|PLU|IND|NOM//obj//1 på//PP//case//5 regleringen//NN|UTR|SIN|DEF|NOM//obl//1 som//HP|-|-|-//nsubj//8 inte//AB//advmod//8 gäller//VB|PRS|AKT//acl:relcl//5 på//PP//case//11 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 marknader//NN|UTR|PLU|IND|NOM//obl//8 .//MAD//punct//1
11 Regleringar och regleringsmyndigheter ;Nätverkseffekter//NN|UTR|PLU|IND|NOM//nsubj//20 i//PP//case//15 kombination//NN|UTR|SIN|IND|NOM//nmod//13 med//PP//case//17 skalfördelar//NN|UTR|PLU|IND|NOM//nmod//15 i//PP//case//19 produktionen//NN|UTR|SIN|DEF|NOM//nmod//17 leder//VB|PRS|AKT//parataxis//1 till//PP//case//23 koncentrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//23 marknader//NN|UTR|PLU|IND|NOM//obl//20 med//PP//case//25 risk//NN|UTR|SIN|IND|NOM//obl//20 för//PP//mark//30 att//SN//mark//30 dominerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 företag//NN|NEU|SIN|IND|NOM//nsubj//30 utövar//VB|PRS|AKT//advcl//20 marknadsmakt//NN|UTR|SIN|IND|NOM//obj//30 ,//MID//punct//42 inte//AB//advmod//42 minst//AB|SUV//advmod//42 när//HA//mark//42 någon//PN|UTR|SIN|IND|SUB/OBJ//nsubj//42 eller//KN//cc//39 ett//DT|NEU|SIN|IND//det//39 par//NN|NEU|SIN|IND|NOM//conj//36 av//PP//case//41 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//39 kontrollerar//VB|PRS|AKT//conj//20 en//DT|UTR|SIN|IND//det//44 flaskhals//NN|UTR|SIN|IND|NOM//obj//42 .//MAD//punct//1
11 Regleringar och regleringsmyndigheter ;Även//AB//mark//7 om//SN//fixed//0 konkurrenssnedvridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//7 från//PP//case//6 företagens//NN|NEU|PLU|DEF|GEN//nmod:poss//6 sida//NN|UTR|SIN|IND|NOM//nmod//3 saknas//VB|PRS|SFO//advcl//9 ,//MID//punct//9 tenderar//VB|PRS|AKT//ROOT//9 förekomsten//NN|UTR|SIN|DEF|NOM//nsubj//9 av//PP//case//12 nätverkseffekter//NN|UTR|PLU|IND|NOM//nmod//10 att//IE//mark//14 leda//VB|INF|AKT//acl//10 till//PP//case//17 koncentrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//17 marknader//NN|UTR|PLU|IND|NOM//obl//14 .//MAD//punct//9
11 Regleringar och regleringsmyndigheter ;Orsaken//NN|UTR|SIN|DEF|NOM//nsubj//9 är//VB|PRS|AKT//cop//19 att//SN//mark//23 individer//NN|UTR|PLU|IND|NOM//nsubj//23 föredrar//VB|PRS|AKT//csubj//19 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 nätverk//NN|NEU|PLU|IND|NOM//obj//23 framför//PP//case//27 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//23 ,//MID//punct//23 eftersom//SN//mark//31 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//31 ger//VB|PRS|AKT//advcl//23 dem//PN|UTR/NEU|PLU|DEF|OBJ//iobj//31 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 nytta//NN|UTR|SIN|IND|NOM//obj//31 .//MAD//punct//19
11 Regleringar och regleringsmyndigheter ;Förekomsten//NN|UTR|SIN|DEF|NOM//nsubj//39 av//PP//case//38 nätverkseffekter//NN|UTR|PLU|IND|NOM//nmod//36 leder//VB|PRS|AKT//parataxis//19 således//AB//advmod//39 till//PP//case//44 en//DT|UTR|SIN|IND//det//44 naturlig//JJ|POS|UTR|SIN|IND|NOM//amod//44 jämvikt//NN|UTR|SIN|IND|NOM//obl//39 där//HA//advmod//44 företagens//NN|NEU|PLU|DEF|GEN//nmod:poss//47 marknadsandelar//NN|UTR|PLU|IND|NOM//conj//44 och//KN//cc//52 vinster//NN|UTR|PLU|IND|NOM//nsubj//52 är//VB|PRS|AKT//aux:pass//52 ojämnt//AB|POS//advmod//52 fördelade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//39 .//MAD//punct//39
11 Regleringar och regleringsmyndigheter ;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//55 gäller//VB|PRS|AKT//conj//9 speciellt//AB|POS//advmod//55 om//PP//case//59 samma//DT|UTR/NEU|SIN/PLU|IND//det//59 tjänst//NN|UTR|SIN|IND|NOM//nsubj:pass//60 erbjuds//VB|PRS|SFO//advcl//55 genom//PP//case//65 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 och//KN//cc//64 icke-kompatibla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//62 teknologier//NN|UTR|PLU|IND|NOM//obl//60 .//MAD//punct//55
11 Regleringar och regleringsmyndigheter ;I//PP//case//69 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//69 fall//NN|NEU|PLU|IND|NOM//obl//70 bidrar//VB|PRS|AKT//parataxis//55 tillkomsten//NN|UTR|SIN|DEF|NOM//nsubj//70 av//PP//case//74 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 företag//NN|NEU|PLU|IND|NOM//nmod//71 successivt//AB|POS//advmod//70 allt//AB//advmod//77 mindre//AB|KOM//advmod//70 till//PP//case//79 förändringar//NN|UTR|PLU|IND|NOM//obl//70 i//PP//case//81 priser//NN|NEU|PLU|IND|NOM//nmod//79 ,//MID//punct//83 kvantitet//NN|UTR|SIN|IND|NOM//conj//81 och//KN//cc//85 vinster//NN|UTR|PLU|IND|NOM//conj//81 hos//PP//case//89 de//DT|UTR/NEU|PLU|DEF//det//89 dominerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//89 företagen//NN|NEU|PLU|DEF|NOM//nmod//85 ,//MID//punct//70 liksom//PP//advmod//93 i//PP//case//93 konsumentöverskottet//NN|NEU|SIN|DEF|NOM//obl//70 för//PP//case//95 konsumenterna//NN|UTR|PLU|DEF|NOM//nmod//93 .//MAD//punct//55
11 Regleringar och regleringsmyndigheter ;Regleringar//NN|UTR|PLU|IND|NOM//nsubj//14 som//HP|-|-|-//nsubj//2 syftar//VB|PRS|AKT//acl:relcl//0 till//PP//mark//5 att//IE//mark//5 minska//VB|INF|AKT//advcl//2 etableringshinder//NN|UTR|PLU|IND|NOM//obj//5 för//PP//mark//9 att//IE//mark//9 stimulera//VB|INF|AKT//advcl//5 konkurrens//NN|UTR|SIN|IND|NOM//obj//9 från//PP//case//13 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 företag//NN|NEU|PLU|IND|NOM//obl//9 riskerar//VB|PRS|AKT//ROOT//14 därmed//AB//advmod//14 att//IE//mark//18 inte//AB//advmod//18 ha//VB|INF|AKT//advcl//14 någon//DT|UTR|SIN|IND//det//20 effekt//NN|UTR|SIN|IND|NOM//obj//18 .//MAD//punct//14
11 Regleringar och regleringsmyndigheter ;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//23 betyder//VB|PRS|AKT//parataxis//14 däremot//AB//advmod//23 inte//AB//advmod//23 att//SN//mark//28 konkurrens//NN|UTR|SIN|IND|NOM//nsubj:pass//28 saknas//VB|PRS|SFO//ccomp//23 .//MAD//punct//23
