4 Författningskommentar till balken ;4.1//RG|NOM//nmod//1 Inledning//NN|UTR|SIN|IND|NOM//ROOT//1
4 Författningskommentar till balken ;Någon//DT|UTR|SIN|IND//det//54 ändring//NN|UTR|SIN|IND|NOM//nsubj//59 i//PP//nmod//54 sak//NN|UTR|SIN|IND|NOM//fixed//55 är//VB|PRS|AKT//cop//59 inte//AB//advmod//59 avsedd//PC|PRF|UTR|SIN|IND|NOM//advcl//40 .//MAD//punct//31
4 Författningskommentar till balken ;Enligt//PP//case//2 3//RG|NOM//nummod//2 kap.//NN|AN//nmod//6 1//RG|NOM//nummod//4 §//NN|AN//nmod//5 1//RG|NOM//nummod//6 SofL//NN|AN//obl//8 är//VB|PRS|AKT//cop//8 den//PN|UTR|SIN|DEF|SUB/OBJ//ROOT//8 som//HP|-|-|-//nsubj//11 är//VB|PRS|AKT//cop//11 bosatt//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//8 i//PP//case//13 Sverige//PM|NOM//obl//11 försäkrad//PC|PRF|UTR|SIN|IND|NOM//advcl//11 för//PP//case//17 bl.a.//AB|AN//advmod//17 ersättning//NN|UTR|SIN|IND|NOM//obl//14 för//PP//case//19 sjukvård//NN|UTR|SIN|IND|NOM//nmod//17 m.m.//AB|AN//conj//19 enligt//PP//case//24 2//RG|NOM//nummod//23 kap.//NN|AN//nmod//24 AFL//PM|NOM//nmod//19 i//PP//case//28 fråga//NN|UTR|SIN|IND|NOM//fixed//25 om//PP//fixed//25 förmåner//NN|UTR|PLU|IND|NOM//obl//14 som//HP|-|-|-//nsubj:pass//30 beslutas//VB|PRS|SFO//acl:relcl//28 av//PP//case//32 Försäkringskassan//NN|UTR|SIN|DEF|NOM//obl:agent//30 .//MAD//punct//8
4 Författningskommentar till balken ;Enligt//PP//case//39 2//RG|NOM//nummod//36 kap.//NN|AN//obl//37 14//RG|NOM//nummod//38 §//NN|AN//nmod//39 AFL//PM|NOM//obl//40 gäller//VB|PRS|AKT//parataxis//8 att//SN//mark//50 bidrag//NN|NEU|PLU|IND|NOM//nsubj//50 till//PP//case//45 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//45 arbetshjälpmedel//NN|NEU|PLU|IND|NOM//nmod//42 som//HP|-|-|-//mark//49 en//DT|UTR|SIN|IND//det//49 förvärvsarbetande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//49 försäkrad//PC|PRF|UTR|SIN|IND|NOM//nmod//42 behöver//VB|PRS|AKT//ccomp//40 som//KN//mark//53 ett//DT|NEU|SIN|IND//det//53 led//NN|NEU|SIN|IND|NOM//xcomp//50 i//PP//case//56 sin//PS|UTR|SIN|DEF//nmod:poss//56 rehabilitering//NN|UTR|SIN|IND|NOM//obl//53 utges//VB|PRS|SFO//advcl//40 enligt//PP//case//59 föreskrifter//NN|UTR|PLU|IND|NOM//obl//57 som//HP|-|-|-//obj//62 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//62 meddelar//VB|PRS|AKT//acl:relcl//59 .//MAD//punct//8
4 Författningskommentar till balken ;Den//DT|UTR|SIN|DEF//det//65 bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//66 motsvaras//VB|PRS|SFO//parataxis//8 i//PP//case//68 balken//NN|UTR|SIN|DEF|NOM//obl//66 av//PP//case//70 C//PM|NOM//nmod//68 12//RG|NOM//nummod//70 kap.//NN|AN//nmod//68 5//RG|NOM//nummod//74 §//NN|AN//nmod//68 .//MAD//punct//66
4 Författningskommentar till balken ;I//PP//advmod//78 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//76 omfattas//VB|PRS|SFO//advcl//109 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//78 i//PP//case//83 2//RG|NOM//nummod//82 kap.//NN|AN//nmod//83 AFL//PM|NOM//nmod//79 inte//AB//advmod//86 av//PP//case//86 SFB//PM|NOM//obl//78 .//MAD//punct//78
4 Författningskommentar till balken ;I//PP//mark//95 och//KN//fixed//88 med//PP//fixed//88 att//SN//mark//95 den//DT|UTR|SIN|DEF//nsubj//95 nu//AB//advmod//95 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//95 kopplingen//NN|UTR|SIN|DEF|NOM//obl//78 till//PP//case//97 de//DT|UTR/NEU|PLU|DEF//nmod//95 i//PP//advmod//100 övrigt//AB|POS//fixed//98 bosättningsbaserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//101 förmånerna//NN|UTR|PLU|DEF|NOM//nmod//95 i//PP//case//105 2//RG|NOM//nummod//104 kap.//NN|AN//nmod//105 AFL//PM|NOM//nmod//101 försvinner//VB|PRS|AKT//advcl//78 har//VB|PRS|AKT//aux//109 vi//PN|UTR|PLU|DEF|SUB//nsubj//109 ansett//VB|SUP|AKT//conj//66 oss//PN|UTR|PLU|DEF|OBJ//obj//109 oförhindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//109 att//IE//mark//113 överväga//VB|INF|AKT//advcl//111 försäkringsgrunden//NN|NEU|PLU|IND|NOM//obj//113 för//PP//case//117 denna//DT|UTR|SIN|DEF//det//117 förmån//NN|UTR|SIN|IND|NOM//obl//113 .//MAD//punct//8
4 Författningskommentar till balken ;Vi//PN|UTR|PLU|DEF|SUB//nsubj//122 har//VB|PRS|AKT//aux//122 därvid//AB//advmod//122 funnit//VB|SUP|AKT//parataxis//8 att//SN//mark//126 starka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//125 skäl//NN|NEU|PLU|IND|NOM//nsubj//126 talar//VB|PRS|AKT//ccomp//122 för//PP//mark//132 att//SN//mark//132 arbetshjälpmedel//NN|NEU|SIN|IND|NOM//nsubj:pass//132 skall//VB|PRS|AKT//aux//132 kunna//VB|INF|AKT//aux//132 lämnas//VB|INF|SFO//advcl//126 på//PP//case//137 grundval//NN|NEU|SIN|IND|NOM//fixed//133 av//PP//fixed//133 såväl//KN//amod//137 bosättning//NN|UTR|SIN|IND|NOM//obl//132 som//KN//mark//139 arbete//NN|NEU|SIN|IND|NOM//conj//137 i//PP//case//141 Sverige//PM|NOM//nmod//137 .//MAD//punct//122
4 Författningskommentar till balken ;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//144 förefaller//VB|PRS|AKT//conj//122 inte//AB//advmod//144 rimligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//144 att//SN//mark//162 en//DT|UTR|SIN|IND//det//149 person//NN|UTR|SIN|IND|NOM//nsubj//162 som//HP|-|-|-//nsubj//151 arbetar//VB|PRS|AKT//acl:relcl//149 i//PP//case//153 Sverige//PM|NOM//obl//151 ,//MID//punct//149 men//KN//cc//159 som//HP|-|-|-//nsubj//159 inte//AB//advmod//159 är//VB|PRS|AKT//cop//159 bosatt//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//149 här//AB//advmod//159 skulle//VB|PRT|AKT//aux//162 sakna//VB|INF|AKT//acl//146 möjlighet//NN|UTR|SIN|IND|NOM//obj//162 att//IE//mark//165 få//VB|INF|AKT//acl//163 arbetshjälpmedel//NN|NEU|SIN|IND|NOM//obj//165 genom//PP//case//168 socialförsäkringen//NN|UTR|SIN|DEF|NOM//obl//165 .//MAD//punct//122
4 Författningskommentar till balken ;Vi//PN|UTR|PLU|DEF|SUB//nsubj//171 förslår//VB|PRS|AKT//conj//122 således//AB//advmod//171 att//SN//mark//180 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//180 av//PP//case//176 punkten//NN|UTR|SIN|DEF|NOM//obl//180 4//RG|NOM//nummod//176  //_SP////177 skall//VB|PRS|AKT//aux//180 framgå//VB|INF|AKT//ccomp//171 att//SN//mark//188 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//188 som//HP|-|-|-//nsubj//184 arbetar//VB|PRS|AKT//acl:relcl//182 i//PP//case//186 Sverige//PM|NOM//obl//184 är//VB|PRS|AKT//cop//188 försäkrad//PC|PRF|UTR|SIN|IND|NOM//ccomp//180 för//PP//case//191 bl.a.//AB|AN//advmod//191 rehabilitering//NN|UTR|SIN|IND|NOM//obl//188 ,//MID//punct//193 arbetshjälpmedel//NN|NEU|SIN|IND|NOM//conj//191 och//KN//cc//195 rehabiliteringsersättning//NN|UTR|SIN|IND|NOM//conj//191 .//MAD//punct//198
4 Författningskommentar till balken ;Beträffande//PP//amod//198 förmåner//NN|UTR|PLU|IND|NOM//nsubj:pass//203 enligt//PP//case//201 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//201 LAF//PM|NOM//nmod//198 kan//VB|PRS|AKT//aux//203 påpekas//VB|INF|SFO//conj//188 att//SN//mark//206 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//206 omnämns//VB|PRS|SFO//advcl//203 i//PP//case//209 punkterna//NN|UTR|PLU|DEF|NOM//nmod//209 6//RG|NOM//obl//206 och//KN//cc//209 10//RG|NOM//nummod//209 .//MID//punct//171
4 Författningskommentar till balken ; //_SP////212 Detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//171 på//PP//mark//229 grund//NN|UTR|SIN|IND|NOM//fixed//215 av//PP//fixed//215 att//SN//mark//229 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//229 i//PP//case//223 5//RG|NOM//nummod//222 kap.//NN|AN//nmod//223 LAF//PM|NOM//nmod//219 om//PP//case//225 ersättning//NN|UTR|SIN|IND|NOM//nmod//223 vid//PP//case//227 dödsfall//NN|NEU|SIN|IND|NOM//nmod//225 har//VB|PRS|AKT//aux//229 förts//VB|SUP|SFO//acl:relcl//214 över//PL//advmod//229 till//PP//case//232 avdelning//NN|UTR|SIN|IND|NOM//nmod//233 F//PM|NOM//obl//229 medan//SN//mark//237 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//236 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//237 finns//VB|PRS|SFO//advcl//229 i//PP//case//240 avdelning//NN|UTR|SIN|IND|NOM//nmod//240 C.//PM|NOM//obl//237 6//RG|NOM//nummod//242 kap.//NN|AN//nmod//244 7//RG|NOM//nummod//244 §//NN|AN//obl//237
4 Författningskommentar till balken ;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 ny//JJ|POS|UTR|SIN|IND|NOM//ROOT//2 .//MAD//punct//2
4 Författningskommentar till balken ;Vi//PN|UTR|PLU|DEF|SUB//nsubj//5 anser//VB|PRS|AKT//parataxis//2 att//SN//mark//9 ett//DT|NEU|SIN|IND//det//8 förtydligande//NN|NEU|SIN|IND|NOM//nsubj:pass//9 behövs//VB|PRS|SFO//ccomp//5 som//HP|-|-|-//nsubj//11 klargör//VB|PRS|AKT//xcomp//9 att//SN//mark//28 när//HA//case//16 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//13 gäller//VB|PRS|AKT//fixed//13 förmåner//NN|UTR|PLU|IND|NOM//advcl//28 till//PP//case//18 efterlevande//NN|UTR|PLU|IND|NOM//nmod//16 enligt//PP//case//22 6//RG|NOM//nummod//21 §//NN|AN//nmod//22 9//RG|NOM//nmod//16 och//KN//cc//22 10//RG|NOM//nummod//22 är//VB|PRS|AKT//cop//28 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 den//DT|UTR|SIN|DEF//det//28 avlidne//PC|PRF|MAS|SIN|DEF|NOM//ccomp//11 som//HP|-|-|-//nsubj:pass//33 skall//VB|PRS|AKT//aux//33 ha//VB|INF|AKT//aux//33 varit//VB|SUP|AKT//aux:pass//33 försäkrad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//28 för//PP//case//35 förmånerna//NN|UTR|PLU|DEF|NOM//obl//33 .//MAD//punct//5
4 Författningskommentar till balken ;I//PP//advmod//46 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//37 skall//VB|PRS|AKT//aux//46 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//46 i//PP//case//42 balken//NN|UTR|SIN|DEF|NOM//nmod//40 om//SN//case//45 en//DT|UTR|SIN|IND//det//45 försäkrad//PC|PRF|UTR|SIN|IND|NOM//nmod//40 tillämpas//VB|PRS|SFO//conj//2 på//PP//case//49 de//DT|UTR/NEU|PLU|DEF//det//49 förmånsberättigade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//46 .//MAD//punct//2
4 Författningskommentar till balken ;Någon//DT|UTR|SIN|IND//det//52 förändring//NN|UTR|SIN|IND|NOM//nsubj//57 av//PP//case//54 rättsläget//NN|NEU|SIN|DEF|NOM//nmod//52 är//VB|PRS|AKT//cop//57 inte//AB//advmod//57 avsedd//PC|PRF|UTR|SIN|IND|NOM//parataxis//2 .//MAD//punct//57
4 Författningskommentar till balken ;6//RG|NOM//nummod//60 kap.//NN|AN//obl//61 12//RG|NOM//nummod//62 §//NN|AN//obl//57
4 Författningskommentar till balken ;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//1 motsvarar//VB|PRS|AKT//advcl//13 3//RG|NOM//nummod//3 kap.//NN|AN//nmod//5 9//RG|NOM//nummod//5 §//NN|AN//nmod//6 SofL.//PP//obj//1 När//HA//case//10 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//7 gäller//VB|PRS|AKT//fixed//7 biståndsarbetare//NN|UTR|PLU|IND|NOM//obl//1 har//VB|PRS|AKT//aux//13 vi//PN|UTR|PLU|DEF|SUB//nsubj//13 noterat//VB|SUP|AKT//ROOT//13 att//SN//mark//17 efterskyddstiden//NN|UTR|SIN|DEF|NOM//nsubj//17 inte//AB//advmod//17 gäller//VB|PRS|AKT//ccomp//13 för//PP//case//20 medföljande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 familjemedlemmar//NN|UTR|PLU|IND|NOM//obl//17 .//MAD//punct//13
4 Författningskommentar till balken ;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//24 kan//VB|PRS|AKT//aux//24 ifrågasättas//VB|INF|SFO//parataxis//13 om//SN//mark//30 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//30 är//VB|PRS|AKT//cop//30 en//DT|UTR|SIN|IND//det//30 lämplig//JJ|POS|UTR|SIN|IND|NOM//amod//30 ordning//NN|UTR|SIN|IND|NOM//obl//24 men//KN//cc//39 med//PP//case//35 hänsyn//NN|UTR|SIN|IND|NOM//fixed//32 till//PP//fixed//32 avgränsningen//NN|UTR|SIN|DEF|NOM//obl//39 av//PP//case//38 vårt//PS|NEU|SIN|DEF//nmod:poss//38 uppdrag//NN|NEU|SIN|IND|NOM//nmod//35 föreslår//VB|PRS|AKT//conj//24 vi//PN|UTR|PLU|DEF|SUB//nsubj//39 ingen//DT|UTR|SIN|IND//det//42 förändring//NN|UTR|SIN|IND|NOM//obj//39 i//PP//case//45 detta//DT|NEU|SIN|DEF//det//45 hänseende//NN|NEU|SIN|IND|NOM//nmod//42 .//MAD//punct//39
4 Författningskommentar till balken ;6//RG|NOM//nummod//48 kap.//NN|AN//nmod//50 18//RG|NOM//nummod//50 §//NN|AN//obl//39
4 Författningskommentar till balken ;I//PP//case//1 H//NN|AN//obl//9 7//RG|NOM//nummod//1 kap.//NN|AN//nmod//4 43//RG|NOM//nmod//1 och//KN//cc//4 44//RG|NOM//nummod//4 §//NN|AN//nmod//8 §//NN|AN//obl//9 finns//VB|PRS|SFO//ROOT//9 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//9 om//PP//case//12 anmälan//NN|UTR|SIN|IND|NOM//nmod//10 om//PP//case//14 arbete//NN|NEU|SIN|IND|NOM//nmod//12 i//PP//case//16 Sverige//PM|NOM//nmod//14 ,//MID//punct//10 vilka//HP|UTR/NEU|PLU|IND//nsubj//19 motsvarar//VB|PRS|AKT//acl:relcl//10 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 bestämmelser//NN|UTR|PLU|IND|NOM//obj//19 i//PP//case//25 5//RG|NOM//nummod//24 kap.//NN|AN//nmod//25 2//RG|NOM//nummod//28 och//KN//cc//25 3//RG|NOM//nummod//25 §//NN|AN//nmod//29 §//NN|AN//nmod//30 SofL.//MAD//obl//19 Vi//PN|UTR|PLU|DEF|SUB//nsubj//32 anser//VB|PRS|AKT//acl:cleft//9 att//SN//mark//38 dessa//DT|UTR/NEU|PLU|DEF//det//35 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//38 är//VB|PRS|AKT//cop//38 av//PP//case//38 handläggningskaraktär//NN|UTR|SIN|IND|NOM//ccomp//32 ,//MID//punct//41 men//KN//cc//41 finner//VB|PRS|AKT//conj//9 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//41 ändå//AB//advmod//41 motiverat//PC|PRF|NEU|SIN|IND|NOM//xcomp//41 att//IE//mark//47 här//AB//advmod//47 införa//VB|INF|AKT//xcomp//41 en//DT|UTR|SIN|IND//det//49 upplysning//NN|UTR|SIN|IND|NOM//obj//47 om//PP//case//51 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//47 .//MAD//punct//41
4 Författningskommentar till balken ;7//RG|NOM//nummod//54 kap.//NN|AN//appos//41 2//RG|NOM//nummod//56 §//NN|AN//nmod//54
4 Författningskommentar till balken ;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 ny//JJ|POS|UTR|SIN|IND|NOM//ROOT//2 .//MAD//punct//2
4 Författningskommentar till balken ;Av//PP//case//7 1//RG|NOM//nummod//6 §//NN|AN//nmod//7 SjLL//NN|UTR|SIN|DEF|NOM//obl//8 framgår//VB|PRS|AKT//parataxis//2 att//SN//mark//13 en//DT|UTR|SIN|IND//det//11 arbetstagare//NN|UTR|SIN|IND|NOM//nsubj//13 kan//VB|PRS|AKT//aux//13 ha//VB|INF|AKT//ccomp//8 rätt//NN|UTR|SIN|IND|NOM//obj//13 till//PP//case//16 sjuklön//NN|UTR|SIN|IND|NOM//obl//13 .//MAD//punct//8
4 Författningskommentar till balken ;Vem//HP|UTR|SIN|IND//nsubj//27 som//HP|-|-|-//nsubj:pass//21 skall//VB|PRS|AKT//aux//21 anses//VB|INF|SFO//acl:relcl//18 vara//VB|INF|AKT//cop//23 arbetstagare//NN|UTR|PLU|IND|NOM//xcomp//21 är//VB|PRS|AKT//cop//27 en//DT|UTR|SIN|IND//det//27 arbetsrättslig//JJ|POS|UTR|SIN|IND|NOM//amod//27 fråga//NN|UTR|SIN|IND|NOM//parataxis//8 som//HP|-|-|-//nsubj:pass//30 har//VB|PRS|AKT//aux//30 utvecklats//VB|SUP|SFO//acl:relcl//27 i//PP//case//32 praxis//NN|UTR|SIN|IND|NOM//obl//30 .//MAD//punct//27
4 Författningskommentar till balken ;"I//PP//case//35 SjLL//PM|NOM//obl//36 saknas//VB|PRS|SFO//nmod:poss//37 bestämmelser//NN|UTR|PLU|IND|NOM//conj//27 som//HP|-|-|-//nsubj//40 närmare//AB|KOM//advmod//40 avgränsar//VB|PRS|AKT//acl:relcl//37 den//DT|UTR|SIN|DEF//det//42 personkrets//NN|UTR|SIN|IND|NOM//obj//40 som//HP|-|-|-//nsubj:pass//44 omfattas//VB|PRS|SFO//acl:relcl//42 av//PP//case//46 regelverket//NN|NEU|SIN|DEF|NOM//obl:agent//44 ;//MID//punct//2"
4 Författningskommentar till balken ;detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//49 gäller//VB|PRS|AKT//parataxis//2 t.o.m.//AB|AN//advmod//49 i//PP//case//53 territoriellt//JJ|POS|NEU|SIN|IND|NOM//amod//53 hänseende//NN|NEU|SIN|IND|NOM//obl//49 .//MAD//punct//2
4 Författningskommentar till balken ;Vi//PN|UTR|PLU|DEF|SUB//nsubj//56 anser//VB|PRS|AKT//parataxis//2 att//SN//mark//60 sjuklönen//NN|UTR|SIN|DEF|NOM//nsubj:pass//60 bör//VB|PRS|AKT//aux//60 omfattas//VB|INF|SFO//ccomp//56 av//PP//case//62 SFB//PM|NOM//obl:agent//60 för//PP//mark//71 att//SN//mark//71 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//71 om//PP//case//67 ersättning//NN|UTR|SIN|IND|NOM//nmod//65 vid//PP//case//69 sjukdom//NN|UTR|SIN|IND|NOM//nmod//67 skall//VB|PRS|AKT//aux//71 bli//VB|INF|AKT//advcl//60 begripliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//71 .//MAD//punct//56
4 Författningskommentar till balken ;Däremot//AB//advmod//75 anser//VB|PRS|AKT//parataxis//56 vi//PN|UTR|PLU|DEF|SUB//nsubj//75 oss//PN|UTR|PLU|DEF|OBJ//obj//75 förhindrade//VB|PRT|AKT//xcomp//75 att//IE//mark//80 föreslå//VB|INF|AKT//xcomp//78 ändringar//NN|UTR|PLU|IND|NOM//obj//80 av//PP//case//85 den//DT|UTR|SIN|DEF//det//85 försäkrade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//85 personkretsen//NN|UTR|SIN|DEF|NOM//nmod//81 .//MAD//punct//75
4 Författningskommentar till balken ;Som//KN//mark//88 försäkringsgrund//NN|UTR|SIN|IND|NOM//xcomp//94 för//PP//case//90 sjuklön//NN|UTR|SIN|IND|NOM//nmod//88 har//VB|PRS|AKT//aux//94 vi//PN|UTR|PLU|DEF|SUB//nsubj//94 därför//AB//advmod//94 valt//VB|SUP|AKT//conj//75 anställning//NN|UTR|SIN|IND|NOM//obj//94 i//PP//case//100 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//100 eller//KN//cc//99 enskild//JJ|POS|UTR|SIN|IND|NOM//conj//97 tjänst//NN|UTR|SIN|IND|NOM//nmod//95 .//MID//punct//56
4 Författningskommentar till balken ;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//103 innebär//VB|PRS|AKT//conj//2 ingen//DT|UTR|SIN|IND//det//105 förändring//NN|UTR|SIN|IND|NOM//obj//103 av//PP//case//107 rättsläget//NN|NEU|SIN|DEF|NOM//nmod//105 .//MAD//punct//103
4 Författningskommentar till balken ;7//RG|NOM//nummod//110 kap.//NN|AN//nmod//112 4//RG|NOM//nummod//112 §//NN|AN//obl//103
4 Författningskommentar till balken ;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 ny//JJ|POS|UTR|SIN|IND|NOM//ROOT//2 .//MAD//punct//2
4 Författningskommentar till balken ;Vi//PN|UTR|PLU|DEF|SUB//nsubj//5 föreslår//VB|PRS|AKT//parataxis//2 att//SN//mark//13 grunden//NN|UTR|SIN|DEF|NOM//nsubj//13 för//PP//case//11 den//DT|UTR|SIN|DEF//det//11 frivilliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 sjukpenningförsäkringen//NN|UTR|SIN|DEF|NOM//nmod//7 skall//VB|PRS|AKT//aux//13 vara//VB|INF|AKT//ccomp//5 att//SN//mark//20 en//PN|UTR|SIN|IND|SUB/OBJ//det//19 i//PP//case//17 Sverige//PM|NOM//obl//18 bosatt//JJ|POS|UTR|SIN|IND|NOM//amod//19 person//NN|UTR|SIN|IND|NOM//nsubj//20 tecknar//VB|PRS|AKT//ccomp//13 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//22 försäkring//NN|UTR|SIN|IND|NOM//obj//20 enligt//PP//case//26 de//DT|UTR/NEU|PLU|DEF//det//26 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 villkor//NN|NEU|PLU|IND|NOM//obl//20 som//HP|-|-|-//nsubj//28 framgår//VB|PRS|AKT//acl:relcl//26 av//PP//case//30 C//NN|AN//obl//28 10//RG|NOM//nummod//32 kap.//NN|AN//nmod//34 Någon//DT|UTR|SIN|IND//det//34 förändring//NN|UTR|SIN|IND|NOM//obl//28 av//PP//case//36 rättsläget//NN|NEU|SIN|DEF|NOM//nmod//34 är//VB|PRS|AKT//cop//39 inte//AB//advmod//39 avsedd//PC|PRF|UTR|SIN|IND|NOM//conj//2 .//MAD//punct//39
4 Författningskommentar till balken ;7//RG|NOM//nummod//42 kap.//NN|AN//nmod//43 9//RG|NOM//nummod//46 och//KN//cc//43 12//RG|NOM//nummod//43 §//NN|AN//nmod//47 §//NN|AN//obl//39
4 Författningskommentar till balken ;Ersättning//NN|UTR|SIN|IND|NOM//nsubj//7 som//HP|-|-|-//nsubj:pass//2 lämnas//VB|PRS|SFO//acl:relcl//0 enligt//PP//case//4 LSP//PM|NOM//obl//2 och//KN//cc//6 KSL//PM|NOM//conj//4 uppvisar//VB|PRS|AKT//ROOT//7 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 likheter//NN|UTR|PLU|IND|NOM//obj//7 med//PP//case//11 ersättning//NN|UTR|SIN|IND|NOM//obl//7 som//HP|-|-|-//nsubj:pass//13 lämnas//VB|PRS|SFO//acl:relcl//11 enligt//PP//case//15 LAF//PM|NOM//obl//13 .//MAD//punct//7
4 Författningskommentar till balken ;Beträffande//PP//amod//18 efterlevandeförmåner//NN|UTR|PLU|IND|NOM//obl//21 från//PP//case//20 arbetsskadeförsäkringen//NN|UTR|SIN|DEF|NOM//nmod//18 föreslår//VB|PRS|AKT//parataxis//7 vi//PN|UTR|PLU|DEF|SUB//nsubj//21 att//SN//mark//31 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//31 av//PP//case//29 6//RG|NOM//nummod//27 kap.//NN|AN//nmod//28 7//RG|NOM//nummod//29 §//NN|AN//obl//31 skall//VB|PRS|AKT//aux//31 framgå//VB|INF|AKT//ccomp//21 bl.a.//AB|AN//advmod//31 att//SN//mark//37 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//37 är//VB|PRS|AKT//cop//37 den//DT|UTR|SIN|DEF//det//37 avlidne//PC|PRF|MAS|SIN|DEF|NOM//ccomp//31 som//HP|-|-|-//nsubj:pass//42 skall//VB|PRS|AKT//aux//42 ha//VB|INF|AKT//aux//42 varit//VB|SUP|AKT//aux:pass//42 försäkrad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//37 för//PP//case//44 förmånen//NN|UTR|SIN|DEF|NOM//obl//42 .//MAD//punct//37
4 Författningskommentar till balken ;I//PP//advmod//48 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//46 gäller//VB|PRS|AKT//conj//37 för//PP//case//50 arbetsskadeersättning//NN|UTR|SIN|IND|NOM//obl//48 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//52 regler//NN|UTR|PLU|IND|NOM//obj//48 om//PP//case//54 försäkringstid//NN|UTR|SIN|IND|NOM//nmod//52 och//KN//cc//56 utlandsvistelse//NN|UTR|SIN|IND|NOM//conj//54 i//PP//case//63 6//RG|NOM//nummod//59 kap.//NN|AN//nmod//60 11//RG|NOM//nummod//61 §//NN|AN//nmod//63 första//RO|NOM//amod//63 stycket//NN|NEU|SIN|DEF|NOM//nmod//54 och//KN//cc//67 16//RG|NOM//nummod//66 §//NN|AN//nmod//67 §//NN|AN//conj//63 .//MAD//punct//7
